cfips,pct_below_poverty_level
13081,30.8
13083,15.1
13085,8.7
13087,25.2
13089,16.6
13091,23.6
13093,24.6
13095,29.4
13097,13.1
13099,28.8
13101,26.8
13103,8.6
13105,19.5
13107,27.0
13109,27.3
13111,13.5
13113,5.6
13115,19.1
13117,5.9
13119,24.8
13121,15.1
13123,16.3
13125,18.3
13127,18.3
13129,20.0
13131,23.5
13133,22.3
13135,11.4
13137,14.5
13139,14.6
13141,24.1
13143,15.5
13145,6.8
13147,17.4
13149,15.6
13151,10.4
13153,15.7
13155,26.5
13157,11.0
13159,17.8
13161,20.6
13163,24.8
13165,29.3
13167,22.6
13169,15.0
13171,20.2
13173,23.8
13175,26.7
13177,13.8
13179,16.8
13181,19.5
13183,20.0
13185,25.2
13187,17.2
13189,24.9
13191,19.9
13193,27.2
13195,17.4
13197,21.0
13199,21.5
13201,23.0
13205,24.0
13207,13.9
13209,20.7
13211,10.5
13213,15.4
13215,21.1
13217,17.9
13219,5.9
13221,15.1
13223,9.4
13225,21.5
13227,9.6
13229,21.7
13231,13.1
13233,17.9
13235,25.9
13237,16.0
13239,22.7
13241,19.4
13243,37.0
13245,23.4
13247,15.2
13249,21.3
13251,22.3
13253,24.4
13255,21.6
13257,16.2
13259,37.0
13261,27.8
13263,19.1
13265,28.0
13267,22.5
13269,26.3
13271,28.2
13273,31.9
13275,20.8
13277,24.7
13279,23.7
13281,15.8
13283,21.2
13285,20.5
13287,35.3
13289,26.1
13291,14.4
13293,22.3
13295,17.7
13297,12.9
13299,23.7
13301,26.3
13303,26.6
13305,19.6
13307,25.3
13309,26.8
13311,13.8
13313,17.8
13315,22.0
13317,23.9
13319,25.0
13321,20.8
15001,16.6
15003,8.7
15005,10.6
15007,8.5
15009,9.7
16001,11.0
16003,11.4
16005,17.0
16007,16.9
16009,16.7
16011,12.5
16013,14.0
16015,13.1
16017,14.7
16019,12.1
16021,16.8
16023,16.2
16025,23.3
16027,15.2
16029,8.5
16031,14.3
16033,19.7
16035,13.4
16037,20.6
16039,13.8
16041,11.8
16043,12.7
16045,18.3
16047,15.9
16049,14.6
16051,7.7
16053,18.0
16055,12.1
16057,20.6
16059,13.1
16061,14.2
16063,13.4
16065,30.5
16067,19.3
16069,14.6
16071,13.0
16073,21.1
16075,13.6
16077,9.6
16079,17.3
16081,6.1
16083,14.8
16085,10.0
16087,15.7
17001,12.1
17003,30.2
17005,14.5
17007,11.0
17009,10.0
17011,12.6
17013,12.8
17015,11.1
17017,13.5
17019,20.9
17021,13.0
17023,12.6
17025,16.0
17027,9.0
17029,21.5
17031,15.1
17033,11.6
17035,14.0
17037,16.5
17039,11.0
17041,11.2
17043,6.8
17045,12.3
17047,10.3
17049,11.6
17051,17.9
17053,15.8
17055,19.6
17057,16.5
17059,19.6
17061,14.4
17063,8.8
17065,9.5
17067,11.9
17069,16.4
17071,8.2
17073,11.9
17075,14.0
17077,27.5
17079,13.1
17081,18.4
17083,9.2
17085,8.3
17087,11.8
17089,10.0
17091,14.8
17093,5.3
17095,18.1
17097,8.3
17099,13.5
17101,16.7
17103,10.9
17105,13.8
17107,8.5
17109,22.0
17111,7.1
17113,14.6
17115,16.2
17117,13.4
17119,13.7
17121,17.9
17123,11.2
17125,15.4
17127,18.0
17129,9.6
17131,11.4
17133,5.0
17135,15.9
17137,14.6
17139,9.2
17141,9.9
17143,16.3
17145,16.3
17147,5.9
17149,13.9
17151,13.2
17153,18.9
17155,8.8
17157,12.9
17159,15.0
17161,14.8
17163,16.4
17165,22.2
17167,15.2
17169,21.4
17171,12.9
17173,11.2
17175,16.1
17177,14.4
17179,8.6
17181,18.1
17183,19.6
17185,11.8
17187,12.4
17189,8.2
17191,14.1
17193,13.1
17195,10.6
17197,7.0
17199,15.0
17201,15.6
17203,7.2
18001,16.8
18003,14.3
18005,13.0
18007,16.1
18009,12.6
18011,5.4
18013,9.4
18015,10.2
18017,14.6
18019,10.0
18021,14.0
18023,12.5
18025,15.5
18027,12.7
18029,10.2
18031,12.7
18033,10.8
18035,21.5
18037,11.0
18039,13.3
18041,18.5
18043,9.9
18045,11.8
18047,8.4
18049,14.0
18051,10.1
18053,19.2
18055,14.0
18057,4.7
18059,7.1
18061,10.5
18063,5.3
18065,15.4
18067,15.9
18069,10.2
18071,16.1
18073,8.8
18075,16.9
18077,14.9
18079,14.7
18081,8.7
18083,17.2
18085,10.3
18087,7.3
18089,16.5
18091,16.5
18093,11.8
18095,17.2
18097,19.0
18099,11.4
18101,12.4
18103,16.4
18105,24.3
18107,10.1
18109,11.3
18111,13.4
18113,7.5
18115,6.1
18117,16.2
18119,16.2
18121,14.7
18123,14.1
18125,11.5
18127,10.2
18129,10.1
18131,13.7
18133,12.4
18135,15.9
18137,11.6
18139,17.1
18141,15.7
18143,15.6
18145,11.2
18147,9.4
18149,14.1
18151,11.0
18153,13.1
18155,20.1
18157,20.6
18159,8.1
18161,8.8
18163,17.3
18165,15.2
18167,18.8
18169,12.7
18171,10.4
18173,7.6
18175,13.1
18177,16.3
18179,9.5
18181,8.7
18183,9.2
19001,9.1
19003,11.5
19005,9.5
19007,16.1
19009,10.2
19011,9.2
19013,16.0
19015,8.0
19017,8.2
19019,9.5
19021,13.0
19023,9.4
19025,13.3
19027,8.8
19029,11.6
19031,6.4
19033,11.4
19035,9.7
19037,7.4
19039,14.4
19041,12.1
19043,9.0
19045,12.3
19047,15.8
19049,5.9
19051,12.3
19053,19.6
19055,8.5
19057,15.4
19059,8.0
19061,11.7
19063,12.1
19065,12.4
19067,15.7
19069,12.8
19071,9.5
19073,8.9
19075,6.1
19077,11.1
19079,9.7
19081,8.1
19083,7.9
19085,10.1
19087,10.8
19089,11.9
19091,11.7
19093,10.5
19095,8.2
19097,12.4
19099,9.8
19101,14.2
19103,17.8
19105,10.1
19107,10.4
19109,9.8
19111,15.2
19113,9.5
19115,11.1
19117,11.9
19119,4.9
19121,6.7
19123,14.4
19125,9.7
19127,10.9
19129,8.6
19131,9.0
19133,15.7
19135,11.7
19137,16.1
19139,10.3
19141,9.7
19143,12.0
19145,11.6
19147,6.6
19149,9.0
19151,12.3
19153,11.1
19155,11.1
19157,10.0
19159,10.1
19161,10.6
19163,12.1
19165,8.7
19167,6.8
19169,21.5
19171,12.1
19173,10.4
19175,14.3
19177,13.1
19179,15.5
19181,6.9
19183,9.3
19185,15.2
19187,15.3
19189,8.4
19191,8.6
19193,13.2
19195,9.3
19197,12.8
20001,16.5
20003,13.9
20005,17.6
20007,15.6
20009,16.7
20011,16.6
20013,14.2
20015,10.5
20017,12.6
20019,17.0
20021,13.8
20023,9.5
20025,11.0
20027,7.7
20029,12.1
20031,11.9
20033,6.2
20035,15.2
20037,20.9
20039,18.6
20041,12.5
20043,14.6
20045,18.7
20047,8.5
20049,14.6
20051,16.0
20053,11.0
20055,14.8
20057,14.4
20059,10.3
20061,12.2
20063,11.8
20065,9.6
20067,8.8
20069,6.0
20071,8.5
20073,12.2
20075,11.2
20077,16.1
20079,11.2
20081,12.7
20083,11.6
20085,10.0
20087,8.0
20089,15.9
20091,5.6
20093,19.9
20095,7.7
20097,8.3
20099,17.9
20101,12.8
20103,8.9
20105,9.2
20107,16.5
20109,7.6
20111,17.3
20113,9.9
20115,9.3
20117,9.4
20119,12.2
20121,7.7
20123,16.3
20125,18.3
20127,9.4
20129,7.4
20131,10.0
20133,17.5
20135,7.5
20137,12.7
20139,12.7
20141,13.4
20143,10.4
20145,8.7
20147,9.7
20149,9.7
20151,11.6
20153,9.2
20155,13.3
20157,10.7
20159,16.9
20161,21.6
20163,8.0
20165,9.8
20167,6.4
20169,12.2
20171,2.3
20173,14.0
20175,16.7
20177,12.8
20179,5.1
20181,19.1
20183,12.8
20185,14.0
20187,14.7
20189,18.1
20191,12.4
20193,11.1
20195,7.6
20197,5.7
20199,11.7
20201,13.0
20203,4.4
20205,14.4
20207,22.0
20209,20.1
21001,21.6
21003,19.1
21005,13.9
21007,17.0
21009,23.9
21011,21.0
21013,37.1
21015,7.1
21017,17.7
21019,19.1
21021,14.4
21023,19.1
21025,35.5
21027,17.5
21029,10.6
21031,19.4
21033,15.9
21035,22.8
21037,13.8
21039,18.6
21041,25.7
21043,25.9
21045,26.6
21047,20.2
21049,15.6
21051,38.6
21053,23.0
21055,16.4
21057,21.5
21059,16.1
21061,18.8
21063,30.3
21065,32.7
21067,17.8
21069,17.8
21071,31.7
21073,12.3
21075,29.8
21077,15.1
21079,16.7
21081,18.2
21083,17.7
21085,25.3
21087,18.2
21089,15.9
21091,12.8
21093,13.9
21095,36.2
21097,17.2
21099,21.4
21101,18.6
21103,19.2
21105,15.4
21107,17.9
21109,30.4
21111,14.8
21113,17.7
21115,22.9
21117,12.6
21119,33.2
21121,33.3
21123,15.5
21125,23.7
21127,26.7
21129,33.5
21131,35.6
21133,32.4
21135,28.1
21137,24.1
21139,13.6
21141,17.3
21143,15.4
21145,15.8
21147,37.5
21149,16.9
21151,19.0
21153,27.6
21155,22.8
21157,11.4
21159,26.3
21161,18.1
21163,11.7
21165,22.9
21167,16.0
21169,23.7
21171,24.3
21173,20.7
21175,24.7
21177,17.4
21179,10.9
21181,25.8
21183,20.5
21185,5.5
21187,16.4
21189,34.7
21191,17.6
21193,27.1
21195,26.5
21197,21.9
21199,23.6
21201,27.1
21203,21.0
21205,26.0
21207,24.6
21209,12.0
21211,12.6
21213,15.5
21215,8.4
21217,24.3
21219,18.0
21221,10.6
21223,19.0
21225,22.2
21227,17.4
21229,16.6
21231,24.6
21233,22.1
21235,26.0
21237,32.3
21239,14.2
22001,23.9
22003,18.7
22005,11.6
22007,17.4
22009,24.0
22011,17.2
22013,29.2
22015,16.4
22017,23.3
22019,16.9
22021,27.1
22023,10.3
22025,22.1
22027,30.5
22029,27.5
22031,24.9
22033,18.3
22035,48.6
22037,19.4
22039,27.5
22041,28.3
22043,19.7
22045,21.6
22047,18.0
22049,26.0
22051,15.5
22053,19.4
22055,16.5
22057,15.7
22059,22.0
22061,29.7
22063,11.9
22065,37.8
22067,28.5
22069,33.5
22071,24.6
22073,23.9
22075,19.5
22077,18.3
22079,19.4
22081,23.6
22083,28.9
22085,19.5
22087,19.7
22089,11.6
22091,20.9
22093,16.7
22095,19.0
22097,28.7
22099,17.6
22101,19.0
22103,11.0
22105,22.0
22107,40.0
22109,21.6
22111,18.5
22113,17.6
22115,17.2
22117,26.8
22119,26.3
22121,15.7
22123,22.7
22125,14.7
22127,23.8
23001,13.2
23003,17.2
23005,9.7
23007,12.2
23009,11.2
23011,13.3
23013,10.9
23015,12.0
23017,15.9
23019,15.7
23021,19.2
23023,9.8
23025,19.3
23027,13.9
23029,18.5
23031,8.4
24001,16.4
24003,6.0
24005,9.2
24009,5.1
24011,14.7
24013,5.3
24015,9.4
24017,6.1
24019,15.8
24021,7.1
24023,9.7
24025,7.6
24027,5.4
24029,12.3
24031,6.9
24033,8.9
24035,5.5
24037,8.3
24039,20.4
24041,9.5
24043,12.7
24045,15.2
24047,9.3
24510,21.8
25001,7.0
25003,11.4
25005,11.5
25007,8.0
25009,10.7
25011,10.4
25013,17.1
25015,13.3
25017,7.9
25019,8.6
25021,6.5
25023,7.6
25025,19.3
25027,10.4
26001,16.0
26003,11.6
26005,10.3
26007,14.4
26009,12.0
26011,18.2
26013,16.4
26015,8.7
26017,16.0
26019,9.5
26021,16.5
26023,15.5
26025,16.9
26027,12.1
26029,10.8
26031,14.8
26033,18.5
26035,23.5
26037,9.3
26039,15.4
26041,13.3
26043,13.3
26045,10.7
26047,9.5
26049,19.8
26051,18.2
26053,18.1
26055,10.1
26057,18.3
26059,16.0
26061,20.9
26063,12.9
26065,20.1
26067,12.8
26069,16.4
26071,14.0
26073,26.5
26075,14.1
26077,16.1
26079,17.0
26081,12.6
26083,12.0
26085,23.8
26087,10.1
26089,6.2
26091,12.2
26093,5.6
26095,16.6
26097,15.9
26099,11.3
26101,12.9
26103,16.4
26105,15.1
26107,21.3
26109,12.8
26111,10.8
26113,15.6
26115,10.6
26117,16.5
26119,16.6
26121,17.1
26123,17.8
26125,8.6
26127,17.0
26129,16.9
26131,15.3
26133,19.6
26135,17.3
26137,15.0
26139,8.5
26141,14.6
26143,18.2
26145,17.7
26147,13.3
26149,15.6
26151,15.6
26153,20.5
26155,11.4
26157,15.4
26159,15.5
26161,14.2
26163,23.1
26165,16.3
27001,13.0
27003,6.1
27005,12.3
27007,18.5
27009,12.6
27011,11.4
27013,18.1
27015,7.8
27017,12.0
27019,4.0
27021,14.6
27023,9.9
27025,5.6
27027,11.6
27029,17.0
27031,13.0
27033,12.5
27035,10.5
27037,6.4
27039,5.5
27041,8.3
27043,11.6
27045,11.0
27047,12.2
27049,9.9
27051,10.4
27053,11.0
27055,7.6
27057,10.9
27059,7.1
27061,13.3
27063,7.8
27065,10.7
27067,10.5
27069,10.6
27071,16.4
27073,8.5
27075,8.5
27077,9.2
27079,8.8
27081,10.4
27083,13.6
27085,8.9
27087,20.9
27089,7.5
27091,13.3
27093,7.6
27095,12.1
27097,10.9
27099,12.8
27101,7.4
27103,9.6
27105,14.3
27107,10.3
27109,8.9
27111,9.2
27113,9.8
27115,12.6
27117,11.3
27119,12.6
27121,7.3
27123,14.7
27125,9.8
27127,11.4
27129,10.4
27131,10.7
27133,9.7
27135,9.8
27137,15.0
27139,5.8
27141,7.1
27143,7.1
27145,13.1
27147,10.1
27149,15.7
27151,13.2
27153,13.3
27155,11.0
27157,6.0
27159,15.3
27161,9.2
27163,4.7
27165,12.7
27167,9.3
27169,14.5
27171,4.5
27173,13.4
28001,34.3
28003,17.1
28005,24.3
28007,23.1
28009,23.4
28011,34.6
28013,25.1
28015,14.8
28017,21.2
28019,23.3
28021,44.0
28023,19.3
28025,23.3
28027,34.0
28029,24.0
28031,24.4
28033,9.1
28035,25.0
28037,16.5
28039,14.6
28041,14.5
28043,24.5
28045,17.9
28047,20.1
28049,22.2
28051,43.6
28053,38.1
28055,41.7
28057,15.4
28059,16.0
28061,23.2
28063,49.7
28065,27.0
28067,21.4
28069,30.0
28071,23.8
28073,16.5
28075,21.8
28077,19.4
28079,25.9
28081,15.9
28083,39.2
28085,22.0
28087,22.1
28089,10.9
28091,28.9
28093,18.3
28095,18.0
28097,27.3
28099,23.7
28101,26.1
28103,29.5
28105,30.0
28107,20.9
28109,16.1
28111,18.7
28113,33.8
28115,19.2
28117,23.6
28119,35.5
28121,8.2
28123,29.0
28125,25.9
28127,24.9
28129,16.9
28131,17.1
28133,31.5
28135,30.6
28137,19.7
28139,19.7
28141,17.8
28143,21.9
28145,15.6
28147,27.7
28149,20.6
28151,33.3
28153,22.0
28155,25.5
28157,32.8
28159,23.0
28161,16.2
28163,32.5
29001,26.4
29003,8.6
29005,10.2
29007,15.3
29009,21.0
29011,21.6
29013,12.3
29015,19.1
29017,17.0
29019,18.3
29021,17.2
29023,21.8
29025,14.9
29027,11.6
29029,16.0
29031,17.0
29033,15.7
29035,17.2
29037,9.8
29039,18.5
29041,11.9
29043,10.2
29045,13.3
29047,7.9
29049,10.9
29051,10.8
29053,11.9
29055,19.5
29057,22.5
29059,15.0
29061,13.0
29063,13.5
29065,21.0
29067,21.4
29069,27.1
29071,10.8
29073,9.8
29075,17.4
29077,17.9
29079,16.3
29081,18.6
29083,21.5
29085,17.4
29087,12.9
29089,15.0
29091,22.2
29093,20.9
29095,15.2
29097,17.4
29099,10.3
29101,15.4
29103,19.2
29105,15.0
29107,13.0
29109,16.9
29111,15.5
29113,12.6
29115,15.0
29117,16.4
29119,19.5
29121,15.0
29123,15.6
29125,16.2
29127,18.5
29129,10.9
29131,17.9
29133,25.0
29135,13.2
29137,14.1
29139,17.1
29141,23.0
29143,23.1
29145,13.9
29147,23.3
29149,23.9
29151,7.2
29153,26.3
29155,27.9
29157,8.2
29159,17.2
29161,22.3
29163,14.0
29165,6.9
29167,14.5
29169,14.4
29171,18.1
29173,12.5
29175,15.5
29177,14.8
29179,18.2
29181,26.9
29183,5.6
29185,17.6
29186,14.6
29187,16.3
29189,9.7
29195,16.3
29197,15.6
29199,15.8
29201,20.7
29203,28.5
29205,15.0
29207,16.2
29209,12.6
29211,17.6
29213,17.2
29215,24.3
29217,13.6
29219,13.3
29221,20.1
29223,24.1
29225,16.8
29227,15.2
29229,24.9
29510,24.2
30001,15.9
30003,26.2
30005,29.6
30007,6.9
30009,10.1
30011,13.3
30013,12.8
30015,18.9
30017,9.8
30019,4.2
30021,9.6
30023,19.2
30025,9.7
30027,13.8
30029,11.7
30031,11.9
30033,5.3
30035,33.3
30037,14.5
30039,8.2
30041,19.4
30043,8.8
30045,13.7
30047,21.1
30049,11.2
30051,14.3
30053,18.5
30055,7.7
30057,10.6
30059,15.0
30061,17.0
30063,14.9
30065,19.0
30067,12.5
30069,8.4
30071,14.9
30073,20.0
30075,10.4
30077,12.7
30079,11.2
30081,14.3
30083,5.4
30085,28.3
30087,18.7
30089,19.5
30091,11.0
30093,19.1
30095,6.4
30097,7.9
30099,13.3
30101,15.0
30103,16.0
30105,9.1
30107,17.2
30109,15.8
30111,9.9
31001,13.0
31003,12.6
31005,10.3
31007,9.7
31009,12.5
31011,6.1
31013,11.9
31015,10.6
31017,15.2
31019,14.1
31021,11.7
31023,7.5
31025,6.4
31027,9.1
31029,8.4
31031,10.5
31033,10.0
31035,11.4
31037,12.4
31039,7.0
31041,11.2
31043,16.6
31045,14.4
31047,13.1
31049,10.2
31051,12.5
31053,13.7
31055,12.7
31057,10.3
31059,10.0
31061,13.8
31063,10.3
31065,10.9
31067,9.8
31069,9.1
31071,7.5
31073,5.1
31075,19.9
31077,9.5
31079,13.0
31081,4.9
31083,11.2
31085,12.4
31087,12.7
31089,8.4
31091,17.0
31093,10.5
31095,12.0
31097,9.4
31099,10.6
31101,11.7
31103,6.1
31105,9.5
31107,10.9
31109,13.1
31111,12.2
31113,7.9
31115,8.2
31117,17.0
31119,15.8
31121,10.6
31123,8.7
31125,11.3
31127,12.4
31129,12.2
31131,11.2
31133,15.6
31135,5.5
31137,8.8
31139,7.3
31141,8.3
31143,7.8
31145,9.7
31147,13.2
31149,7.4
31151,13.5
31153,5.4
31155,8.4
31157,13.4
31159,7.5
31161,18.0
31163,11.4
31165,10.7
31167,8.8
31169,8.4
31171,10.7
31173,28.3
31175,10.6
31177,8.1
31179,14.2
31181,11.0
31183,9.2
31185,10.1
32001,12.8
32003,14.1
32005,9.3
32007,11.9
32009,7.2
32011,7.7
32013,11.5
32015,14.9
32017,6.8
32019,11.6
32021,23.6
32023,16.2
32027,15.1
32029,7.9
32031,12.2
32033,10.9
32510,13.7
33001,8.7
33003,9.6
33005,9.9
33007,12.8
33009,9.9
33011,8.1
33013,7.2
33015,4.7
33017,10.0
33019,10.8
34001,14.3
34003,7.0
34005,6.5
34007,12.6
34009,11.1
34011,17.6
34013,16.4
34015,7.4
34017,16.3
34019,4.8
34021,11.4
34023,8.5
34025,7.4
34027,4.6
34029,10.7
34031,16.7
34033,13.0
34035,4.7
34037,5.1
34039,9.8
34041,7.8
35001,17.4
35003,22.9
35005,20.6
35006,26.5
35007,23.8
35009,20.6
35011,16.8
35013,27.7
35015,15.3
35017,21.8
35019,14.5
35021,18.3
35023,28.1
35025,16.6
35027,16.2
35028,5.3
35029,30.2
35031,36.0
35033,19.3
35035,21.2
35037,22.1
35039,
35041,25.6
35043,14.3
35045,21.3
35047,27.7
35049,12.8
35051,24.9
35053,29.1
35055,19.4
35057,25.8
35059,14.1
35061,19.5
36001,12.0
36003,17.0
36005,29.1
36007,17.0
36009,16.5
36011,11.7
36013,18.7
36015,14.8
36017,14.3
36019,15.3
36021,11.9
36023,15.5
36025,16.2
36027,9.1
36029,14.5
36031,9.5
36033,18.2
36035,15.5
36037,11.4
36039,13.3
36041,6.9
36043,14.6
36045,14.2
36047,21.1
36049,14.1
36051,13.6
36053,9.9
36055,14.7
36057,19.9
36059,5.7
36061,16.6
36063,13.4
36065,16.1
36067,14.6
36069,9.6
36071,11.8
36073,14.3
36075,17.9
36077,15.4
36079,5.3
36081,13.0
36083,12.0
36085,12.8
36087,14.3
36089,17.7
36091,6.2
36093,11.4
36095,13.2
36097,13.9
36099,12.4
36101,14.0
36103,7.1
36105,14.7
36107,10.5
36109,19.6
36111,13.9
36113,10.5
36115,12.0
36117,11.3
36119,9.2
36121,10.9
36123,11.4
37001,16.8
37003,14.9
37005,24.6
37007,19.8
37009,18.0
37011,14.4
37013,19.2
37015,23.0
37017,26.0
37019,12.9
37021,12.3
37023,18.1
37025,10.9
37027,16.6
37029,11.2
37031,11.6
37033,19.6
37035,13.2
37037,11.9
37039,16.5
37041,19.6
37043,15.8
37045,20.2
37047,23.8
37049,15.3
37051,18.2
37053,10.0
37055,8.2
37057,15.5
37059,13.7
37061,24.1
37063,16.0
37065,23.6
37067,17.6
37069,14.4
37071,15.6
37073,11.1
37075,18.1
37077,13.9
37079,25.7
37081,15.9
37083,25.2
37085,17.0
37087,13.9
37089,10.6
37091,23.4
37093,21.0
37095,22.3
37097,11.8
37099,19.4
37101,13.3
37103,26.2
37105,16.1
37107,23.0
37109,14.4
37111,17.1
37113,16.6
37115,17.6
37117,18.2
37119,12.7
37121,14.0
37123,19.7
37125,12.6
37127,15.5
37129,17.3
37131,21.9
37133,13.8
37135,13.4
37137,14.1
37139,16.1
37141,15.1
37143,15.5
37145,17.7
37147,23.9
37149,9.5
37151,15.8
37153,24.1
37155,28.1
37157,18.0
37159,16.5
37161,18.0
37163,24.1
37165,27.7
37167,14.3
37169,13.6
37171,16.9
37173,17.3
37175,14.7
37177,25.2
37179,8.9
37181,23.9
37183,9.8
37185,19.2
37187,23.5
37189,27.2
37191,21.4
37193,19.9
37195,21.5
37197,15.3
37199,19.2
38001,8.3
38003,10.5
38005,34.8
38007,8.6
38009,10.1
38011,7.8
