cfips,pct_below_poverty_level
12121,14.0
12123,20.8
12125,16.4
12127,13.2
12129,7.5
12131,11.6
12133,23.8
13001,23.4
13003,28.2
13005,26.1
13007,20.6
13009,23.7
13011,13.6
13013,11.2
13015,12.6
13017,29.1
13019,22.6
13021,25.0
13023,18.4
13025,18.8
13027,22.9
13029,10.3
13031,22.3
13033,19.0
13035,21.7
13037,24.9
13039,14.9
13043,25.1
13045,16.3
13047,9.0
13049,23.2
13051,14.4
13053,18.1
13055,21.1
13057,6.9
13059,26.5
13061,32.7
13063,16.6
13065,29.8
13067,8.6
13069,20.4
13071,24.2
13073,6.6
13075,21.0
13077,8.8
13079,16.6
13081,29.7
13083,11.1
13085,9.5
13087,23.8
13089,14.4
13091,19.9
13093,22.5
13095,27.3
13097,11.5
13099,31.4
13101,23.5
13103,7.4
13105,24.5
13107,24.0
13109,23.5
13111,10.6
13113,4.7
13115,18.6
13117,5.2
13119,21.0
13121,13.4
13123,15.2
13125,18.1
13127,17.1
13129,15.9
13131,18.3
13133,16.2
13135,10.5
13137,13.6
13139,14.0
13141,24.6
13143,12.6
13145,5.8
13147,13.6
13149,19.7
13151,9.1
13153,11.6
13155,22.1
13157,9.3
13159,15.3
13161,20.4
13163,21.1
13165,34.5
13167,23.0
13169,11.6
13171,15.1
13173,28.6
13175,26.3
13177,12.1
13179,14.6
13181,20.1
13183,20.8
13185,22.7
13187,14.1
13189,19.0
13191,15.0
13193,28.6
13195,19.9
13197,14.2
13199,20.9
13201,20.3
13205,26.3
13207,15.5
13209,16.5
13211,7.7
13213,16.0
13215,20.0
13217,15.0
13219,6.2
13221,12.3
13223,6.9
13225,20.9
13227,11.7
13229,18.5
13231,9.2
13233,18.3
13235,20.4
13237,18.7
13239,14.3
13241,19.9
13243,29.7
13245,23.2
13247,12.2
13249,14.7
13251,20.4
13253,26.4
13255,17.5
13257,13.9
13259,28.2
13261,24.3
13263,15.4
13265,24.7
13267,21.7
13269,29.4
13271,27.4
13273,31.2
13275,17.5
13277,22.5
13279,20.7
13281,12.8
13283,31.3
13285,19.6
13287,29.5
13289,15.2
13291,15.8
13293,20.4
13295,15.1
13297,12.3
13299,23.3
13301,25.7
13303,20.8
13305,16.4
13307,24.7
13309,30.0
13311,11.3
13313,16.2
13315,25.0
13317,22.4
13319,24.7
13321,18.9
15001,14.0
15003,8.4
15005,1.2
15007,7.9
15009,9.0
16001,9.3
16003,16.2
16005,14.0
16007,14.8
16009,13.2
16011,11.3
16013,12.6
16015,12.9
16017,12.6
16019,9.8
16021,20.4
16023,21.4
16025,12.3
16027,12.5
16029,7.7
16031,11.4
16033,9.8
16035,11.9
16037,16.9
16039,14.3
16041,9.7
16043,13.5
16045,13.9
16047,16.6
16049,11.7
16051,8.2
16053,17.7
16055,10.3
16057,18.1
16059,13.6
16061,15.4
16063,12.5
16065,26.7
16067,16.2
16069,13.1
16071,12.2
16073,13.6
16075,12.6
16077,12.1
16079,15.4
16081,6.9
16083,13.6
16085,8.1
16087,12.2
17001,12.5
17003,26.9
17005,13.6
17007,8.2
17009,10.8
17011,12.3
17013,9.1
17015,11.0
17017,15.1
17019,19.1
17021,10.6
17023,8.7
17025,16.8
17027,7.8
17029,20.5
17031,13.7
17033,11.5
17035,11.4
17037,16.0
17039,10.3
17041,10.7
17043,6.2
17045,11.3
17047,12.1
17049,11.2
17051,16.2
17053,12.9
17055,19.0
17057,14.6
17059,22.5
17061,13.0
17063,7.1
17065,13.5
17067,13.0
17069,13.3
17071,8.6
17073,10.8
17075,11.5
17077,24.0
17079,12.2
17081,15.2
17083,8.1
17085,9.6
17087,12.9
17089,8.5
17091,13.0
17093,4.4
17095,16.7
17097,7.6
17099,13.6
17101,13.6
17103,12.0
17105,12.9
17107,10.1
17109,20.5
17111,6.5
17113,15.2
17115,15.2
17117,13.7
17119,12.4
17121,16.5
17123,10.9
17125,15.5
17127,17.1
17129,7.6
17131,10.1
17133,3.1
17135,15.6
17137,13.1
17139,9.0
17141,9.6
17143,15.6
17145,17.5
17147,5.7
17149,14.2
17151,21.4
17153,19.5
17155,9.6
17157,12.6
17159,13.1
17161,14.4
17163,14.4
17165,18.3
17167,14.0
17169,17.4
17171,12.2
17173,9.8
17175,14.4
17177,14.9
17179,8.6
17181,18.4
17183,19.0
17185,12.0
17187,11.5
17189,7.5
17191,13.2
17193,15.3
17195,9.8
17197,6.8
17199,13.9
17201,15.8
17203,5.9
18001,16.5
18003,12.6
18005,12.7
18007,15.3
18009,16.8
18011,6.6
18013,9.2
18015,7.9
18017,13.1
18019,9.9
18021,11.6
18023,11.9
18025,19.4
18027,11.9
18029,8.5
18031,10.5
18033,11.0
18035,21.4
18037,8.9
18039,11.7
18041,18.2
18043,9.4
18045,11.6
18047,8.0
18049,14.5
18051,9.3
18053,18.4
18055,13.3
18057,4.4
18059,5.9
18061,9.0
18063,5.3
18065,13.9
18067,12.0
18069,11.1
18071,14.1
18073,8.1
18075,14.5
18077,14.6
18079,10.8
18081,7.8
18083,15.9
18085,9.3
18087,6.0
18089,15.4
18091,15.5
18093,11.1
18095,15.3
18097,16.4
18099,12.5
18101,12.0
18103,15.6
18105,22.6
18107,11.9
18109,8.8
18111,12.1
18113,7.8
18115,9.4
18117,13.4
18119,14.5
18121,14.0
18123,12.4
18125,10.4
18127,9.4
18129,9.3
18131,10.6
18133,9.5
18135,12.1
18137,11.9
18139,12.7
18141,14.8
18143,15.7
18145,10.7
18147,8.1
18149,17.5
18151,9.9
18153,12.3
18155,22.8
18157,18.9
18159,9.4
18161,5.9
18163,16.1
18165,14.5
18167,18.9
18169,11.5
18171,10.8
18173,6.0
18175,13.9
18177,16.8
18179,8.2
18181,9.3
18183,9.6
19001,11.1
19003,13.4
19005,11.4
19007,19.7
19009,11.3
19011,8.8
19013,15.5
19015,7.2
19017,7.1
19019,7.4
19021,10.9
19023,11.1
19025,11.6
19027,7.4
19029,11.2
19031,7.4
19033,9.5
19035,11.8
19037,7.8
19039,17.4
19041,10.4
19043,12.3
19045,13.7
19047,18.7
19049,5.2
19051,10.4
19053,15.8
19055,8.7
19057,14.9
19059,7.5
19061,9.9
19063,10.0
19065,12.0
19067,12.5
19069,15.8
19071,8.1
19073,9.0
19075,5.1
19077,9.1
19079,7.5
19081,11.0
19083,9.6
19085,8.7
19087,10.7
19089,9.0
19091,13.6
19093,11.6
19095,8.4
19097,11.9
19099,9.1
19101,13.2
19103,17.2
19105,9.5
19107,12.3
19109,11.3
19111,12.4
19113,9.4
19115,9.1
19117,14.4
19119,4.7
19121,5.8
19123,12.7
19125,7.3
19127,11.6
19129,6.9
19131,6.7
19133,12.8
19135,13.2
19137,12.5
19139,9.6
19141,11.1
19143,12.2
19145,12.4
19147,5.7
19149,7.2
19151,11.2
19153,10.4
19155,10.3
19157,10.9
19159,10.0
19161,10.5
19163,11.9
19165,8.9
19167,5.5
19169,20.0
19171,12.6
19173,7.1
19175,11.9
19177,13.1
19179,16.6
19181,6.7
19183,8.2
19185,16.0
19187,14.3
19189,6.9
19191,8.8
19193,12.4
19195,5.3
19197,13.4
20001,15.4
20003,14.4
20005,13.7
20007,20.5
20009,13.8
20011,14.3
20013,14.9
20015,9.5
20017,6.9
20019,19.6
20021,13.2
20023,12.7
20025,10.5
20027,7.4
20029,11.2
20031,12.2
20033,8.7
20035,13.8
20037,20.1
20039,15.9
20041,10.0
20043,15.9
20045,16.5
20047,9.5
20049,16.4
20051,14.2
20053,8.6
20055,12.8
20057,11.8
20059,10.9
20061,15.3
20063,8.6
20065,13.5
20067,12.7
20069,4.6
20071,10.3
20073,12.3
20075,8.3
20077,15.3
20079,9.9
20081,11.3
20083,11.3
20085,10.5
20087,6.7
20089,16.2
20091,4.9
20093,17.7
20095,6.5
20097,6.3
20099,16.3
20101,12.4
20103,7.8
20105,11.7
20107,15.3
20109,11.5
20111,16.1
20113,8.6
20115,8.9
20117,8.3
20119,8.7
20121,6.9
20123,13.6
20125,18.2
20127,8.9
20129,15.4
20131,8.2
20133,15.3
20135,11.3
20137,8.7
20139,12.9
20141,14.7
20143,10.4
20145,9.2
20147,13.1
20149,8.0
20151,10.5
20153,10.3
20155,12.4
20157,8.5
20159,13.1
20161,22.7
20163,5.7
20165,8.7
20167,13.2
20169,11.0
20171,7.8
20173,13.4
20175,14.0
20177,11.1
20179,5.3
20181,7.4
20183,9.9
20185,11.4
20187,20.1
20189,17.1
20191,12.2
20193,7.5
20195,6.7
20197,5.7
20199,12.5
20201,9.3
20203,7.9
20205,13.9
20207,13.2
20209,18.5
21001,18.9
21003,17.9
21005,15.1
21007,16.2
21009,25.2
21011,23.8
21013,31.3
21015,6.5
21017,14.1
21019,16.4
21021,15.1
21023,20.0
21025,33.4
21027,18.4
21029,9.9
21031,17.7
21033,17.9
21035,20.3
21037,12.4
21039,18.4
21041,25.6
21043,24.9
21045,26.4
21047,18.4
21049,16.0
21051,34.9
21053,22.2
21055,15.3
21057,21.8
21059,16.1
21061,17.4
21063,27.9
21065,26.9
21067,15.8
21069,18.9
21071,28.9
21073,13.2
21075,26.6
21077,16.3
21079,13.4
21081,14.2
21083,20.3
21085,25.2
21087,22.4
21089,16.7
21091,15.3
21093,11.6
21095,34.2
21097,17.2
21099,22.4
21101,18.2
21103,18.0
21105,19.6
21107,19.7
21109,31.0
21111,13.7
21113,12.8
21115,21.4
21117,11.5
21119,31.0
21121,33.5
21123,15.7
21125,22.7
21127,25.7
21129,32.2
21131,31.5
21133,29.7
21135,28.4
21137,20.6
21139,13.6
21141,17.2
21143,11.6
21145,15.2
21147,31.7
21149,13.0
21151,17.9
21153,29.2
21155,21.3
21157,10.2
21159,18.2
21161,17.2
21163,12.1
21165,20.7
21167,13.1
21169,22.2
21171,24.7
21173,17.8
21175,21.6
21177,14.7
21179,7.7
21181,22.4
21183,16.2
21185,4.8
21187,17.9
21189,28.1
21191,17.4
21193,20.2
21195,25.0
21197,21.0
21199,22.6
21201,28.2
21203,22.0
21205,27.1
21207,21.6
21209,9.8
21211,9.7
21213,12.4
21215,8.2
21217,16.6
21219,21.1
21221,14.8
21223,17.7
21225,18.2
21227,17.4
21229,14.6
21231,22.2
21233,20.6
21235,20.8
21237,36.1
21239,10.3
22001,23.5
22003,15.4
22005,10.0
22007,18.5
22009,23.7
22011,13.8
22013,29.5
22015,16.9
22017,22.9
22019,16.7
22021,22.9
22023,9.5
22025,26.7
22027,35.1
22029,28.6
22031,21.6
22033,17.4
22035,50.7
22037,14.9
22039,29.0
22041,28.0
22043,15.9
22045,22.3
22047,17.0
22049,21.0
22051,15.2
22053,17.9
22055,16.7
22057,17.4
22059,17.8
22061,30.5
22063,11.2
22065,36.1
22067,26.5
22069,30.1
22071,23.0
22073,23.3
22075,17.8
22077,20.6
22079,18.7
22081,26.6
22083,29.5
22085,20.0
22087,23.2
22089,11.2
22091,22.7
22093,14.4
22095,15.4
22097,24.8
22099,17.4
22101,19.8
22103,11.0
22105,20.2
22107,33.2
22109,18.8
22111,21.6
22113,16.9
22115,16.3
22117,24.6
22119,27.5
22121,15.1
22123,19.0
22125,12.7
22127,16.1
23001,11.3
23003,14.3
23005,8.3
23007,12.5
23009,10.1
23011,12.4
23013,9.2
23015,10.6
23017,13.4
23019,13.4
23021,17.3
23023,10.5
23025,19.5
23027,12.5
23029,18.1
23031,7.4
24001,15.6
24003,5.7
24005,9.3
24009,4.4
24011,13.3
24013,4.8
24015,9.5
24017,6.8
24019,16.2
24021,6.8
24023,10.6
24025,6.8
24027,5.1
24029,11.0
24031,6.6
24033,8.6
24035,6.2
24037,8.0
24039,20.0
24041,8.5
24043,12.0
24045,15.8
24047,9.2
24510,20.0
25001,6.7
25003,9.7
25005,10.7
25007,7.5
25009,10.1
25011,10.5
25013,15.7
25015,10.6
25017,7.2
25019,6.3
25021,6.0
25023,6.7
25025,17.4
25027,9.7
26001,16.3
26003,10.7
26005,8.8
26007,14.4
26009,10.3
26011,14.5
26013,14.2
26015,7.9
26017,16.1
26019,10.2
26021,16.3
26023,15.5
26025,16.7
26027,12.0
26029,9.7
26031,13.1
26033,16.9
26035,22.7
26037,8.3
26039,16.0
26041,12.9
26043,10.1
26045,8.6
26047,8.9
26049,18.0
26051,15.1
26053,15.2
26055,10.2
26057,15.8
26059,15.2
26061,19.0
26063,12.5
26065,18.4
26067,10.5
26069,14.6
26071,14.9
26073,24.6
26075,12.4
26077,14.4
26079,16.4
26081,11.1
26083,10.3
26085,18.9
26087,9.8
26089,6.4
26091,11.3
26093,5.3
26095,17.1
26097,15.5
26099,9.9
26101,10.8
26103,15.2
26105,14.7
26107,19.5
26109,11.1
26111,10.1
26113,12.9
26115,11.2
26117,12.8
26119,15.8
26121,14.1
26123,15.9
26125,7.8
26127,14.0
26129,16.0
26131,16.0
26133,16.7
26135,12.6
26137,12.9
26139,7.9
26141,13.4
26143,15.6
26145,17.6
26147,12.4
26149,14.4
26151,14.8
26153,15.6
26155,11.0
26157,13.1
26159,14.8
26161,13.9
26163,21.3
26165,13.7
27001,12.2
27003,5.8
27005,10.7
27007,18.3
27009,8.5
27011,12.3
27013,16.4
27015,7.0
27017,10.8
27019,3.4
27021,13.0
27023,9.8
27025,6.4
27027,13.0
27029,14.2
27031,10.1
27033,11.7
27035,10.0
27037,5.8
27039,4.8
27041,7.9
27043,10.9
27045,9.3
27047,9.8
27049,8.6
27051,9.5
27053,10.2
27055,7.6
27057,11.4
27059,7.5
27061,12.3
27063,7.5
27065,9.5
27067,10.3
27069,11.9
27071,12.1
27073,9.1
27075,8.0
27077,9.8
27079,8.1
27081,11.2
27083,12.9
27085,7.1
27087,21.0
27089,6.9
27091,12.9
27093,6.8
27095,11.1
27097,10.3
27099,13.5
27101,7.1
27103,8.5
27105,12.1
27107,9.4
27109,8.0
27111,8.7
27113,10.5
27115,10.6
27117,10.3
27119,11.8
27121,8.4
27123,13.4
27125,10.7
27127,9.4
27129,9.7
27131,10.1
27133,9.5
27135,7.6
27137,13.8
27139,5.3
27141,5.3
27143,7.5
27145,12.1
27147,8.0
27149,12.5
27151,11.2
27153,13.5
27155,8.8
27157,7.6
27159,14.6
27161,8.0
27163,4.4
27165,12.7
27167,10.3
27169,13.3
27171,5.1
27173,9.2
28001,33.4
28003,16.6
28005,30.9
28007,23.3
28009,18.5
28011,31.1
28013,19.1
28015,15.7
28017,21.4
28019,17.8
28021,35.0
28023,19.8
28025,25.0
28027,36.5
28029,21.5
28031,24.6
28033,9.6
28035,25.6
28037,19.3
28039,17.6
28041,16.5
28043,24.6
28045,13.6
28047,18.2
28049,20.4
28051,40.2
28053,35.8
28055,28.0
28057,11.2
28059,15.5
28061,21.3
28063,28.0
28065,22.7
28067,21.8
28069,27.0
28071,23.0
28073,18.0
28075,22.6
28077,19.5
28079,25.0
28081,13.6
28083,31.2
28085,22.0
28087,19.6
28089,10.6
28091,25.3
28093,21.7
28095,17.4
28097,29.7
28099,23.6
28101,23.0
28103,29.1
28105,29.0
28107,19.6
28109,14.6
28111,18.7
28113,31.4
28115,15.3
28117,20.1
28119,33.9
28121,9.0
28123,24.7
28125,24.1
28127,19.2
28129,16.4
28131,17.0
28133,30.6
28135,26.8
28137,16.3
28139,21.2
28141,20.2
28143,31.7
28145,11.2
28147,19.3
28149,20.8
28151,30.9
28153,21.2
28155,17.9
28157,28.1
28159,24.0
28161,20.8
28163,32.1
29001,23.0
29003,7.8
29005,11.2
29007,14.8
29009,18.2
29011,20.7
29013,14.7
29015,18.2
29017,15.7
29019,16.9
29021,15.7
29023,21.9
29025,15.5
29027,9.7
29029,14.5
29031,15.8
29033,12.7
29035,18.5
29037,8.3
29039,18.2
29041,13.2
29043,10.0
29045,12.5
29047,8.2
29049,10.3
29051,9.5
29053,12.6
29055,17.8
29057,19.1
29059,19.4
29061,13.4
29063,9.4
29065,18.0
29067,15.1
29069,23.7
29071,9.6
29073,9.5
29075,14.5
29077,15.3
29079,16.7
29081,19.1
29083,17.6
29085,13.8
29087,9.9
29089,11.7
29091,23.8
29093,22.1
29095,13.6
29097,17.7
29099,9.1
29101,13.4
29103,15.7
29105,14.7
29107,11.8
29109,17.0
29111,18.9
29113,10.9
29115,16.0
29117,12.1
29119,19.3
29121,12.5
29123,14.0
29125,17.6
29127,17.1
29129,12.1
29131,13.6
29133,23.7
29135,10.7
29137,15.7
29139,14.9
29141,19.2
29143,20.7
29145,13.7
29147,20.7
29149,26.3
29151,8.3
29153,24.0
29155,30.0
29157,9.1
29159,15.3
29161,19.6
29163,16.4
29165,5.1
29167,15.7
29169,14.4
29171,14.1
29173,14.1
29175,15.4
29177,11.8
29179,18.0
29181,22.7
29183,4.8
29185,16.5
29186,10.3
29187,16.1
29189,9.3
29195,15.3
29197,15.9
29199,11.4
29201,17.7
29203,26.3
29205,15.2
29207,17.4
29209,12.3
29211,16.7
29213,15.7
29215,22.4
29217,15.1
29219,12.9
29221,20.3
29223,26.0
29225,15.7
29227,15.9
29229,21.3
29510,20.4
30001,16.1
30003,27.6
30005,29.3
30007,7.7
30009,10.8
30011,14.4
30013,13.5
30015,14.3
30017,11.0
30019,7.8
30021,11.5
30023,23.6
30025,12.6
30027,16.9
30029,10.3
30031,11.0
30033,5.4
30035,29.7
30037,16.6
30039,10.8
30041,16.7
30043,6.5
30045,17.0
30047,18.4
30049,9.5
30051,21.2
30053,17.0
30055,5.3
30057,8.1
30059,13.3
30061,19.3
30063,13.3
30065,12.4
30067,12.0
30069,12.1
30071,9.8
30073,18.2
30075,13.9
30077,13.7
30079,14.3
30081,12.2
30083,6.9
30085,30.0
30087,16.4
30089,16.6
30091,10.3
30093,16.3
30095,5.6
30097,4.6
30099,13.3
30101,10.3
30103,11.1
30105,13.6
30107,19.8
30109,10.6
30111,9.6
31001,12.2
31003,10.8
31005,12.5
31007,3.4
31009,4.1
31011,6.2
31013,12.8
31015,10.0
31017,9.7
31019,11.9
31021,12.7
31023,8.0
31025,6.4
31027,6.8
31029,8.9
31031,9.8
31033,11.0
31035,9.3
31037,11.8
31039,4.9
31041,12.2
31043,14.1
31045,13.1
31047,11.8
31049,8.2
31051,10.1
31053,11.2
31055,10.7
31057,11.1
31059,7.0
31061,16.1
31063,9.4
31065,8.8
31067,13.2
31069,8.6
31071,8.6
31073,5.1
31075,17.4
31077,13.7
31079,11.2
31081,3.5
31083,10.2
31085,13.9
31087,12.3
31089,6.5
31091,11.5
31093,6.1
31095,10.7
31097,7.2
31099,10.0
31101,15.3
31103,7.0
31105,12.0
31107,9.5
31109,11.9
31111,9.5
31113,11.0
31115,8.8
31117,13.6
31119,14.3
31121,12.2
31123,9.7
31125,11.9
31127,14.8
31129,9.0
31131,11.8
31133,20.2
31135,6.7
31137,11.5
31139,8.6
31141,7.7
31143,9.2
31145,10.0
31147,12.2
31149,6.3
31151,12.4
31153,5.6
31155,6.2
31157,13.0
31159,7.2
31161,19.0
31163,10.1
31165,8.1
31167,6.2
31169,10.5
31171,11.1
31173,21.2
31175,9.2
31177,7.4
31179,11.8
31181,7.9
31183,12.6
31185,8.6
32001,12.6
32003,13.4
32005,7.5
32007,11.9
32009,13.2
32011,18.3
32013,14.7
32015,11.6
32017,5.4
32019,10.2
32021,20.8
32023,16.5
32027,9.6
32029,9.2
32031,10.9
32033,12.4
32510,10.0
33001,8.7
33003,8.7
33005,9.1
33007,11.7
33009,10.3
33011,7.4
33013,6.6
33015,4.6
33017,9.0
33019,11.2
34001,13.5
34003,6.4
34005,5.9
34007,12.3
34009,9.9
34011,16.0
34013,15.3
34015,7.0
34017,14.2
34019,3.9
34021,11.1
34023,8.7
34025,6.5
34027,4.8
34029,9.9
34031,14.8
34033,13.8
34035,5.1
34037,5.2
34039,8.8
34041,7.4
35001,15.9
35003,24.7
35005,19.4
35006,25.5
35007,21.5
35009,18.9
35011,13.9
35013,24.8
35015,16.0
35017,25.4
35019,15.5
35021,12.0
35023,22.0
35025,16.2
35027,12.6
35028,4.0
35029,24.1
35031,35.2
35033,20.9
35035,19.1
35037,21.9
35039,22.8
35041,24.1
35043,12.1
35045,21.7
35047,25.7
35049,13.0
35051,23.9
35053,31.1
35055,17.4
35057,24.1
35059,21.2
35061,16.6
36001,12.1
36003,16.7
36005,27.0
36007,18.5
36009,16.9
36011,12.3
36013,17.8
36015,14.7
36017,12.9
36019,12.3
36021,10.2
36023,14.4
36025,16.2
36027,8.8
36029,13.7
36031,10.1
36033,17.8
36035,14.8
36037,10.8
36039,11.5
36041,8.6
36043,13.6
36045,14.4
36047,19.2
36049,13.3
36051,12.6
36053,8.5
36055,14.1
36057,17.8
36059,5.4
36061,15.6
36063,12.4
36065,14.2
36067,13.9
36069,9.0
36071,11.4
36073,13.8
36075,16.8
36077,13.4
36079,5.6
36081,11.6
36083,10.8
36085,10.8
36087,14.5
36089,17.6
36091,5.9
36093,11.4
36095,11.6
36097,14.7
36099,12.0
36101,12.7
36103,6.5
36105,13.3
36107,9.9
36109,17.5
36111,13.7
36113,8.5
36115,10.9
36117,11.2
36119,8.4
36121,8.7
36123,13.5
37001,15.4
37003,12.3
37005,22.6
37007,18.8
37009,14.8
37011,13.1
37013,17.8
37015,25.0
37017,24.3
37019,11.1
37021,11.5
37023,18.5
37025,9.6
37027,14.0
37029,6.4
37031,9.2
37033,16.2
37035,12.4
37037,10.7
37039,17.8
37041,19.6
37043,13.5
37045,19.1
37047,22.1
37049,14.3
37051,18.7
37053,8.2
37055,8.2
37057,15.2
37059,13.7
37061,18.2
37063,13.5
37065,22.3
37067,15.8
37069,11.4
37071,13.6
37073,13.0
37075,14.0
37077,14.2
37079,21.2
37081,15.3
37083,25.6
37085,15.8
37087,12.2
37089,10.5
37091,20.5
37093,18.6
37095,21.6
37097,9.8
37099,18.0
37101,12.2
37103,23.5
37105,16.3
37107,22.0
37109,12.2
37111,15.6
37113,16.0
37115,14.3
37117,20.4
37119,10.9
37121,12.4
37123,16.9
37125,10.5
37127,15.8
37129,14.6
37131,20.1
37133,12.4
37135,12.4
37137,15.5
37139,12.3
37141,14.0
37143,12.1
37145,16.3
37147,20.8
37149,10.0
37151,14.6
37153,22.4
37155,27.1
37157,17.9
37159,16.2
37161,17.8
37163,21.7
37165,27.3
37167,12.2
37169,13.6
37171,16.4
37173,17.0
37175,14.4
37177,18.9
37179,7.4
37181,20.0
37183,8.5
37185,20.9
37187,27.3
37189,24.5
37191,18.7
37193,16.4
37195,19.9
37197,14.1
37199,14.7
38001,13.1
38003,9.8
38005,32.4
38007,10.9
