cfips,pct_multilingual
21043,0.8
21045,3.7
21047,9.0
21049,3.1
21051,1.9
21053,3.0
21055,6.7
21057,2.6
21059,4.2
21061,1.7
21063,2.0
21065,0.4
21067,12.9
21069,4.7
21071,0.9
21073,5.6
21075,1.9
21077,4.3
21079,2.1
21081,2.6
21083,5.8
21085,1.9
21087,2.1
21089,1.2
21091,3.7
21093,6.7
21095,2.0
21097,2.7
21099,7.8
21101,2.3
21103,2.8
21105,1.4
21107,1.8
21109,0.8
21111,9.2
21113,5.6
21115,2.2
21117,4.3
21119,1.0
21121,0.8
21123,3.5
21125,0.9
21127,1.9
21129,1.4
21131,0.7
21133,1.3
21135,2.0
21137,2.8
21139,1.9
21141,2.5
21143,3.8
21145,2.9
21147,3.5
21149,0.9
21151,4.4
21153,0.1
21155,2.9
21157,1.5
21159,2.4
21161,5.0
21163,2.6
21165,0.5
21167,4.3
21169,2.5
21171,4.3
21173,1.8
21175,2.5
21177,2.8
21179,1.9
21181,5.0
21183,2.1
21185,4.3
21187,1.1
21189,0.7
21191,2.2
21193,2.5
21195,1.2
21197,1.2
21199,2.6
21201,1.3
21203,1.0
21205,5.4
21207,3.1
21209,4.7
21211,9.6
21213,2.3
21215,2.3
21217,1.9
21219,11.1
21221,6.6
21223,2.3
21225,2.6
21227,11.8
21229,4.9
21231,1.9
21233,6.2
21235,2.0
21237,1.4
21239,7.0
22001,11.0
22003,9.8
22005,5.9
22007,12.5
22009,10.5
22011,5.2
22013,0.9
22015,5.6
22017,3.5
22019,6.6
22021,3.0
22023,10.5
22025,0.9
22027,1.2
22029,2.2
22031,2.9
22033,8.1
22035,1.7
22037,2.7
22039,18.0
22041,0.9
22043,6.6
22045,11.3
22047,3.5
22049,2.2
22051,17.9
22053,8.1
22055,11.1
22057,13.9
22059,2.4
22061,5.0
22063,4.4
22065,2.4
22067,0.7
22069,2.4
22071,8.4
22073,2.7
22075,9.4
22077,4.6
22079,5.6
22081,1.0
22083,2.4
22085,2.2
22087,9.8
22089,7.0
22091,2.0
22093,2.8
22095,6.5
22097,8.3
22099,19.4
22101,8.5
22103,6.7
22105,4.5
22107,2.7
22109,9.7
22111,3.1
22113,17.1
22115,7.8
22117,4.8
22119,1.7
22121,3.0
22123,4.6
22125,3.8
22127,1.2
23001,10.5
23003,15.5
23005,7.6
23007,2.5
23009,3.4
23011,4.7
23013,3.4
23015,3.2
23017,2.9
23019,4.3
23021,3.4
23023,4.5
23025,3.0
23027,3.8
23029,6.1
23031,6.7
24001,4.0
24003,11.1
24005,14.4
24009,4.5
24011,7.7
24013,4.9
24015,5.3
24017,7.5
24019,5.9
24021,13.7
24023,2.7
24025,7.3
24027,25.5
24029,6.0
24031,40.6
24033,25.6
24035,5.3
24037,7.3
24039,9.0
24041,7.4
24043,7.2
24045,11.3
24047,4.8
24510,9.6
25001,8.6
25003,8.1
25005,21.4
25007,13.1
25009,26.0
25011,7.1
25013,25.6
25015,12.4
25017,26.4
25019,11.4
25021,21.7
25023,13.2
25025,40.1
25027,19.0
26001,2.0
26003,1.8
26005,5.8
26007,3.1
26009,2.3
26011,1.7
26013,3.3
26015,2.2
26017,2.3
26019,3.6
26021,7.9
26023,7.5
26025,5.8
26027,3.2
26029,2.8
26031,2.9
26033,3.2
26035,4.8
26037,4.4
26039,2.4
26041,2.0
26043,1.6
26045,6.9
26047,3.3
26049,3.7
26051,2.5
26053,3.4
26055,4.2
26057,3.2
26059,4.1
26061,5.9
26063,3.4
26065,12.3
26067,2.8
26069,3.5
26071,2.8
26073,5.8
26075,3.0
26077,7.1
26079,3.0
26081,12.4
26083,1.3
26085,2.9
26087,4.3
26089,4.5
26091,4.9
26093,3.0
26095,4.4
26097,4.6
26099,14.0
26101,4.2
26103,3.2
26105,3.7
26107,3.4
26109,2.0
26111,4.2
26113,3.4
26115,3.1
26117,3.4
26119,1.5
26121,3.4
26123,5.6
26125,15.1
26127,12.8
26129,1.8
26131,2.4
26133,3.8
26135,6.6
26137,2.0
26139,9.6
26141,4.0
26143,1.6
26145,4.8
26147,3.1
26149,9.5
26151,5.8
26153,1.9
26155,1.7
26157,2.9
26159,9.2
26161,15.0
26163,14.3
26165,2.5
27001,2.8
27003,11.2
27005,3.5
27007,4.1
27009,4.9
27011,5.2
27013,6.1
27015,5.0
27017,3.0
27019,6.9
27021,3.0
27023,9.1
27025,2.9
27027,5.7
27029,4.3
27031,7.3
27033,9.0
27035,1.8
27037,12.7
27039,4.8
27041,2.1
27043,4.5
27045,5.6
27047,8.8
27049,4.2
27051,2.3
27053,18.3
27055,2.4
27057,2.7
27059,2.5
27061,2.1
27063,5.5
27065,2.4
27067,14.4
27069,2.4
27071,3.7
27073,4.0
27075,2.3
27077,0.7
27079,6.0
27081,1.0
27083,10.5
27085,6.1
27087,6.6
27089,4.6
27091,2.4
27093,4.3
27095,3.1
27097,2.4
27099,15.4
27101,5.5
27103,5.8
27105,30.3
27107,4.6
27109,13.4
27111,4.7
27113,3.9
27115,4.6
27117,8.7
27119,6.5
27121,2.4
27123,22.9
27125,2.3
27127,4.3
27129,6.9
27131,12.9
27133,2.7
27135,4.2
27137,3.8
27139,12.7
27141,4.9
27143,9.6
27145,9.7
27147,7.6
27149,8.1
27151,5.2
27153,9.2
27155,3.6
27157,3.0
27159,2.5
27161,5.3
27163,9.4
27165,21.6
27167,0.5
27169,6.1
27171,4.1
27173,4.0
28001,8.1
28003,3.0
28005,1.6
28007,2.4
28009,2.2
28011,3.1
28013,5.3
28015,0.3
28017,3.3
28019,0.6
28021,1.9
28023,0.4
28025,1.1
28027,1.2
28029,3.1
28031,1.2
28033,5.6
28035,3.5
28037,0.4
28039,4.2
28041,1.1
28043,0.8
28045,3.8
28047,7.1
28049,2.9
28051,0.5
28053,1.6
28055,0.6
28057,2.0
28059,6.2
28061,0.5
28063,1.5
28065,0.7
28067,4.0
28069,2.5
28071,5.5
28073,3.9
28075,3.2
28077,1.3
28079,7.0
28081,3.4
28083,3.1
28085,0.9
28087,3.9
28089,5.8
28091,2.8
28093,3.5
28095,1.6
28097,1.2
28099,8.6
28101,4.1
28103,1.8
28105,5.0
28107,2.1
28109,2.1
28111,0.6
28113,3.6
28115,6.4
28117,1.6
28119,0.6
28121,4.3
28123,11.2
28125,0.8
28127,0.8
28129,1.5
28131,1.9
28133,0.9
28135,10.6
28137,2.9
28139,3.9
28141,2.4
28143,3.3
28145,3.7
28147,1.3
28149,2.7
28151,2.2
28153,0.7
28155,1.3
28157,0.2
28159,1.5
28161,1.4
28163,7.1
29001,6.3
29003,2.3
29005,1.1
29007,4.0
29009,8.3
29011,3.1
29013,2.1
29015,3.1
29017,1.2
29019,8.1
29021,6.0
29023,2.1
29025,3.0
29027,2.4
29029,3.9
29031,3.6
29033,2.9
29035,0.7
29037,3.9
29039,2.3
29041,0.6
29043,3.3
29045,6.1
29047,6.8
29049,1.7
29051,4.3
29053,2.4
29055,1.7
29057,2.6
29059,5.5
29061,10.8
29063,1.0
29065,2.5
29067,1.6
29069,7.2
29071,2.2
29073,1.7
29075,3.5
29077,4.8
29079,6.8
29081,6.5
29083,2.8
29085,4.1
29087,1.2
29089,1.2
29091,1.9
29093,1.9
29095,9.3
29097,6.9
29099,2.7
29101,3.6
29103,4.0
29105,2.1
29107,2.7
29109,7.9
29111,3.8
29113,1.8
29115,1.6
29117,1.9
29119,13.8
29121,2.3
29123,1.6
29125,3.4
29127,1.2
29129,6.9
29131,1.6
29133,0.6
29135,9.7
29137,3.7
29139,1.9
29141,7.7
29143,2.3
29145,6.2
29147,3.3
29149,1.6
29151,1.7
29153,1.5
29155,2.8
29157,2.4
29159,10.6
29161,6.5
29163,3.5
29165,7.1
29167,3.6
29169,10.3
29171,5.0
29173,1.4
29175,2.6
29177,2.3
29179,1.0
29181,1.5
29183,5.9
29185,2.1
29186,1.8
29187,1.6
29189,9.1
29195,9.8
29197,4.3
29199,8.5
29201,2.6
29203,1.0
29205,3.8
29207,1.5
29209,2.1
29211,17.6
29213,5.0
29215,2.7
29217,4.1
29219,2.3
29221,1.3
29223,1.0
29225,6.7
29227,2.0
29229,5.3
29510,9.1
30001,5.5
30003,28.4
30005,8.3
30007,4.1
30009,4.3
30011,1.8
30013,3.0
30015,2.5
30017,3.6
30019,3.5
30021,0.9
30023,5.6
30025,1.8
30027,3.8
30029,2.8
30031,4.1
30033,0.3
30035,4.0
30037,5.1
30039,2.1
30041,2.9
30043,1.7
30045,2.8
30047,4.0
30049,2.6
30051,22.8
30053,4.9
30055,4.0
30057,4.9
30059,1.4
30061,1.0
30063,4.7
30065,3.1
30067,3.2
30069,2.5
30071,2.0
30073,5.0
30075,1.6
30077,2.8
30079,3.3
30081,3.1
30083,5.8
30085,4.4
30087,9.9
30089,3.1
30091,2.0
30093,3.4
30095,3.7
30097,1.1
30099,1.9
30101,9.8
30103,3.2
30105,2.7
30107,16.3
30109,4.9
30111,4.0
31001,8.5
31003,3.3
31005,1.0
31007,4.9
31009,2.2
31011,1.8
31013,7.0
31015,2.1
31017,3.3
31019,7.8
31021,2.5
31023,5.7
31025,2.2
31027,1.1
31029,12.1
31031,2.8
31033,3.6
31035,8.0
31037,44.3
31039,8.0
31041,3.8
31043,39.6
31045,2.1
31047,30.2
31049,3.4
31051,11.5
31053,11.5
31055,14.9
31057,16.3
31059,3.4
31061,2.5
31063,0.8
31065,3.3
31067,2.8
31069,4.6
31071,1.1
31073,1.3
31075,0.0
31077,2.4
31079,22.0
31081,2.1
31083,3.5
31085,8.0
31087,1.0
31089,4.6
31091,1.7
31093,2.3
31095,2.8
31097,9.0
31099,3.9
31101,5.1
31103,1.6
31105,5.1
31107,5.2
31109,11.2
31111,3.7
31113,2.2
31115,0.0
31117,0.0
31119,13.5
31121,4.9
31123,9.3
31125,1.6
31127,2.8
31129,4.1
31131,6.2
31133,8.4
31135,5.4
31137,3.0
31139,1.8
31141,16.3
31143,6.2
31145,1.9
31147,1.1
31149,1.7
31151,23.2
31153,8.6
31155,2.8
31157,11.3
31159,3.1
31161,4.3
31163,3.4
31165,0.4
31167,5.9
31169,2.2
31171,2.8
31173,3.9
31175,1.7
31177,2.5
31179,5.6
31181,1.9
31183,1.0
31185,4.5
32001,14.8
32003,34.2
32005,10.8
32007,17.4
32009,18.4
32011,3.8
32013,22.4
32015,21.3
32017,6.3
32019,12.8
32021,14.5
32023,11.3
32027,20.9
32029,5.6
32031,23.4
32033,9.7
32510,22.0
33001,3.4
33003,2.8
33005,2.9
33007,11.2
33009,6.7
33011,12.9
33013,6.0
33015,6.0
33017,6.6
33019,3.9
34001,26.9
34003,39.7
34005,13.1
34007,20.7
34009,9.1
34011,27.9
34013,35.1
34015,8.8
34017,59.2
34019,10.7
34021,29.6
34023,43.5
34025,17.4
34027,24.3
34029,12.3
34031,48.4
34033,8.5
34035,30.5
34037,9.5
34039,43.5
34041,12.1
35001,29.9
35003,17.4
35005,35.1
35006,41.2
35007,23.3
35009,28.1
35011,26.2
35013,51.6
35015,22.1
35017,29.0
35019,47.7
35021,29.0
35023,39.5
35025,38.7
35027,22.5
35028,13.7
35029,51.0
35031,54.8
35033,64.7
35035,28.1
35037,20.9
35039,59.1
35041,29.4
35043,27.0
35045,31.3
35047,56.1
35049,34.5
35051,20.2
35053,38.8
35055,45.9
35057,22.3
35059,22.6
35061,33.0
36001,13.0
36003,5.0
36005,59.3
36007,9.6
36009,4.7
36011,4.4
36013,7.9
36015,4.2
36017,3.7
36019,5.6
36021,7.3
36023,3.3
36025,6.6
36027,15.6
36029,10.5
36031,5.2
36033,7.7
36035,3.1
36037,3.6
36039,7.6
36041,5.4
36043,5.5
36045,7.8
36047,45.4
36049,2.5
36051,6.4
36053,4.3
36055,13.6
36057,13.9
36059,28.3
36061,39.7
36063,4.1
36065,12.1
36067,10.8
36069,6.7
36071,24.4
36073,5.4
36075,3.8
36077,6.5
36079,18.5
36081,55.8
36083,7.6
36085,31.9
36087,38.8
36089,7.2
36091,6.5
36093,10.0
36095,4.2
36097,3.0
36099,7.1
36101,4.8
36103,22.7
36105,14.9
36107,2.4
36109,14.4
36111,11.4
36113,5.5
36115,4.5
36117,4.9
36119,33.3
36121,4.2
36123,15.1
37001,12.6
37003,5.4
37005,6.9
37007,5.3
37009,5.3
37011,5.5
37013,5.8
37015,3.7
37017,8.1
37019,5.2
37021,7.8
37023,8.0
37025,12.6
37027,5.7
37029,5.4
37031,5.5
37033,3.9
37035,12.9
37037,14.4
37039,3.6
37041,2.0
37043,2.8
37045,4.3
37047,6.5
37049,8.3
37051,11.6
37053,3.6
37055,7.6
37057,8.0
37059,7.5
37061,20.3
37063,18.8
37065,4.4
37067,14.7
37069,7.4
37071,8.2
37073,2.1
37075,1.7
37077,8.0
37079,15.4
37081,13.1
37083,3.4
37085,10.5
37087,3.7
37089,10.2
37091,5.0
37093,11.6
37095,12.0
37097,9.3
37099,5.7
37101,12.4
37103,5.1
37105,18.0
37107,8.0
37109,7.3
37111,6.6
37113,6.6
37115,2.3
37117,4.0
37119,19.7
37121,6.2
37123,14.9
37125,7.3
37127,6.8
37129,6.4
37131,2.6
37133,10.3
37135,17.0
37137,5.1
37139,7.0
37141,7.5
37143,1.9
37145,4.7
37147,7.0
37149,5.6
37151,12.0
37153,6.0
37155,7.8
37157,6.0
37159,9.1
37161,4.3
37163,16.9
37165,3.8
37167,5.9
37169,2.9
37171,9.3
37173,4.9
37175,4.8
37177,8.0
37179,14.2
37181,7.4
37183,16.9
37185,4.1
37187,3.4
37189,4.7
37191,13.5
37193,6.3
37195,10.4
37197,8.9
37199,4.4
38001,4.3
38003,3.0
38005,5.5
38007,4.3
38009,3.3
38011,4.5
