cfips,pct_multilingual
12097,51.3
12099,32.1
12101,14.4
12103,14.4
12105,22.3
12107,9.2
12109,8.5
12111,23.4
12113,6.2
12115,12.9
12117,23.4
12119,7.1
12121,8.9
12123,8.7
12125,5.6
12127,13.9
12129,5.9
12131,8.4
12133,5.3
13001,10.6
13003,21.8
13005,7.1
13007,7.7
13009,4.2
13011,6.6
13013,13.1
13015,9.0
13017,5.5
13019,6.0
13021,5.4
13023,2.0
13025,3.4
13027,3.6
13029,8.6
13031,5.1
13033,3.2
13035,4.4
13037,7.7
13039,6.0
13043,9.1
13045,7.0
13047,3.9
13049,10.1
13051,10.4
13053,14.0
13055,4.7
13057,12.1
13059,15.2
13061,2.9
13063,19.2
13065,3.3
13067,20.9
13069,12.2
13071,17.9
13073,9.5
13075,4.7
13077,8.2
13079,1.6
13081,4.4
13083,3.3
13085,5.0
13087,3.3
13089,18.9
13091,3.2
13093,5.9
13095,3.8
13097,12.2
13099,0.8
13101,21.1
13103,4.7
13105,5.4
13107,4.6
13109,12.0
13111,2.8
13113,12.5
13115,10.3
13117,22.5
13119,6.2
13121,16.0
13123,10.3
13125,0.4
13127,7.2
13129,15.5
13131,10.8
13133,6.2
13135,35.4
13137,16.0
13139,28.7
13141,2.6
13143,1.4
13145,5.0
13147,5.2
13149,2.4
13151,10.3
13153,9.4
13155,3.3
13157,8.4
13159,3.7
13161,7.4
13163,4.4
13165,8.8
13167,2.6
13169,1.7
13171,2.8
13173,1.6
13175,3.3
13177,4.9
13179,12.8
13181,2.5
13183,12.3
13185,5.8
13187,5.2
13189,4.7
13191,2.9
13193,7.7
13195,6.5
13197,9.8
13199,1.5
13201,0.5
13205,7.3
13207,3.0
13209,6.7
13211,2.4
13213,11.3
13215,8.3
13217,6.4
13219,8.7
13221,5.1
13223,6.7
13225,8.2
13227,3.1
13229,3.6
13231,1.9
13233,12.0
13235,2.0
13237,6.4
13239,7.5
13241,8.7
13243,1.1
13245,6.4
13247,11.4
13249,1.6
13251,2.5
13253,1.4
13255,4.1
13257,3.2
13259,22.8
13261,6.2
13263,1.9
13265,5.5
13267,13.1
13269,4.5
13271,12.5
13273,2.2
13275,4.3
13277,12.0
13279,11.9
13281,3.3
13283,3.6
13285,5.2
13287,6.4
13289,2.4
13291,3.7
13293,2.9
13295,2.3
13297,5.3
13299,4.0
13301,1.3
13303,2.9
13305,5.6
13307,9.6
13309,1.1
13311,4.3
13313,31.2
13315,5.2
13317,5.7
13319,2.5
13321,2.3
15001,25.5
15003,27.9
15005,20.0
15007,20.3
15009,22.8
16001,8.7
16003,3.5
16005,7.4
16007,3.8
16009,3.9
16011,14.7
16013,22.3
16015,5.5
16017,2.6
16019,11.4
16021,3.5
16023,1.6
16025,1.7
16027,18.7
16029,3.9
16031,20.8
16033,48.9
16035,4.3
16037,1.9
16039,14.4
16041,3.8
16043,11.1
16045,8.1
16047,24.6
16049,4.7
16051,9.2
16053,30.0
16055,3.3
16057,6.2
16059,2.0
16061,3.8
16063,24.9
16065,11.0
16067,28.9
16069,4.6
16071,5.3
16073,21.9
16075,13.9
16077,28.0
16079,4.4
16081,14.4
16083,14.4
16085,5.4
16087,11.5
17001,2.1
17003,0.8
17005,4.3
17007,20.4
17009,5.2
17011,7.6
17013,1.3
17015,2.7
17017,17.4
17019,17.6
17021,2.3
17023,1.8
17025,1.8
17027,4.1
17029,3.8
17031,35.3
17033,4.3
17035,1.4
17037,11.9
17039,3.4
17041,16.6
17043,27.5
17045,1.0
17047,2.1
17049,3.7
17051,4.7
17053,3.8
17055,1.3
17057,3.6
17059,1.1
17061,1.1
17063,7.7
17065,1.6
17067,1.7
17069,0.6
17071,2.0
17073,4.6
17075,6.1
17077,8.9
17079,2.8
17081,4.5
17083,1.7
17085,3.3
17087,3.6
17089,31.4
17091,9.4
17093,18.3
17095,6.4
17097,28.8
17099,7.6
17101,5.8
17103,4.8
17105,3.8
17107,4.6
17109,5.0
17111,14.2
17113,7.9
17115,3.5
17117,1.6
17119,3.9
17121,1.7
17123,3.1
17125,1.7
17127,2.4
17129,1.6
17131,1.3
17133,3.1
17135,2.0
17137,4.1
17139,11.1
17141,7.4
17143,8.1
17145,3.7
17147,2.9
17149,1.5
17151,1.9
17153,1.0
17155,5.7
17157,4.2
17159,3.1
17161,13.7
17163,5.7
17165,3.4
17167,4.9
17169,3.5
17171,1.4
17173,0.8
17175,2.1
17177,3.8
17179,2.8
17181,4.6
17183,4.7
17185,3.8
17187,10.0
17189,1.9
17191,3.4
17193,1.8
17195,7.7
17197,20.5
17199,3.6
17201,14.7
17203,2.0
18001,14.8
18003,11.1
18005,12.0
18007,3.6
18009,2.8
18011,5.6
18013,1.8
18015,3.6
18017,15.4
18019,5.5
18021,1.8
18023,12.7
18025,1.2
18027,20.2
18029,2.0
18031,3.6
18033,3.1
18035,3.4
18037,6.0
18039,19.1
18041,1.5
18043,3.3
18045,3.5
18047,2.3
18049,6.4
18051,2.5
18053,2.6
18055,1.7
18057,9.6
18059,3.2
18061,2.3
18063,6.2
18065,1.9
18067,3.5
18069,3.6
18071,7.3
18073,5.0
18075,4.1
18077,2.0
18079,2.3
18081,6.6
18083,2.4
18085,10.5
18087,43.6
18089,14.7
18091,5.7
18093,1.7
18095,3.8
18097,13.6
18099,11.6
18101,1.7
18103,3.8
18105,10.1
18107,4.4
18109,1.6
18111,3.8
18113,12.8
18115,1.6
18117,2.2
18119,2.8
18121,8.3
18123,0.7
18125,1.0
18127,5.9
18129,0.9
18131,2.5
18133,2.9
18135,3.0
18137,3.1
18139,2.7
18141,10.0
18143,3.2
18145,4.2
18147,3.0
18149,3.0
18151,3.9
18153,1.1
18155,4.4
18157,16.2
18159,2.4
18161,2.5
18163,4.0
18165,2.1
18167,4.6
18169,3.4
18171,0.8
18173,4.2
18175,2.2
18177,5.3
18179,2.8
18181,7.9
18183,4.0
19001,3.2
19003,1.5
19005,11.3
19007,2.9
19009,1.4
19011,2.8
19013,9.2
19015,2.6
19017,2.5
19019,3.3
19021,32.5
19023,1.7
19025,1.6
19027,2.4
19029,2.6
19031,1.7
19033,3.8
19035,2.7
19037,5.8
19039,12.2
19041,3.7
19043,6.0
19045,1.9
19047,30.4
19049,11.1
19051,19.9
19053,5.9
19055,2.2
19057,3.3
19059,3.0
19061,4.3
19063,8.1
19065,3.2
19067,8.4
19069,10.8
19071,3.1
19073,4.0
19075,2.4
19077,2.7
19079,8.0
19081,3.5
19083,3.8
19085,1.3
19087,5.8
19089,4.1
19091,4.8
19093,1.8
19095,3.1
19097,1.3
19099,3.2
19101,9.4
19103,15.4
19105,2.3
19107,1.5
19109,2.3
19111,2.4
19113,5.8
19115,17.8
19117,5.2
19119,3.2
19121,3.2
19123,2.6
19125,3.0
19127,22.6
19129,2.8
19131,5.8
19133,0.9
19135,2.7
19137,3.7
19139,13.6
19141,5.3
19143,8.0
19145,2.8
19147,3.8
19149,5.4
19151,5.5
19153,13.3
19155,6.8
19157,4.9
19159,3.7
19161,3.2
19163,6.6
19165,2.9
19167,9.1
19169,10.9
19171,12.0
19173,7.1
19175,5.3
19177,6.4
19179,11.9
19181,2.4
19183,8.8
19185,10.5
19187,4.0
19189,4.8
19191,3.5
19193,16.3
19195,1.3
19197,9.8
20001,2.4
20003,2.2
20005,1.3
20007,5.1
20009,10.6
20011,1.7
20013,2.1
20015,4.0
20017,3.5
20019,1.1
20021,2.1
20023,8.3
20025,5.3
20027,2.2
20029,3.7
20031,1.0
20033,3.2
20035,6.7
20037,5.8
20039,4.4
20041,2.5
20043,1.9
20045,10.2
20047,19.4
20049,3.5
20051,6.5
20053,3.5
20055,45.4
20057,52.4
20059,2.0
20061,15.9
20063,2.6
20065,2.4
20067,36.7
20069,20.3
20071,23.0
20073,1.4
20075,26.6
20077,5.5
20079,6.0
20081,38.3
20083,8.5
20085,3.1
20087,1.6
20089,1.4
20091,11.9
20093,24.2
20095,3.6
20097,7.6
20099,3.7
20101,6.0
20103,4.7
20105,2.4
20107,0.9
20109,2.8
20111,17.9
20113,3.8
20115,2.7
20117,3.0
20119,21.2
20121,2.1
20123,2.0
20125,4.2
20127,3.8
20129,21.4
20131,2.2
20133,3.3
20135,11.1
20137,2.9
20139,2.1
20141,2.5
20143,1.9
20145,2.8
20147,2.4
20149,4.6
20151,7.4
20153,7.8
20155,6.6
20157,1.7
20159,7.6
20161,11.2
20163,1.5
20165,2.2
20167,4.2
20169,9.9
20171,13.6
20173,14.7
20175,58.9
20177,8.3
20179,6.0
20181,11.4
20183,1.2
20185,9.6
20187,35.0
20189,34.6
20191,2.5
20193,5.2
20195,0.5
20197,2.0
20199,4.1
20201,3.2
20203,26.7
20205,1.4
20207,1.0
20209,28.1
21001,2.6
21003,6.4
21005,2.2
21007,4.0
21009,4.3
21011,4.4
21013,0.5
21015,7.3
21017,7.1
21019,1.9
21021,3.9
21023,2.1
21025,0.7
21027,3.5
21029,2.5
21031,4.4
21033,2.3
21035,4.8
21037,3.7
21039,1.5
21041,5.7
21043,1.1
21045,4.1
21047,9.8
21049,3.0
21051,1.5
21053,3.1
21055,6.4
21057,3.7
21059,4.8
21061,1.3
21063,2.2
21065,0.2
21067,13.1
21069,3.9
21071,0.9
21073,5.9
21075,2.1
21077,4.1
21079,3.1
21081,2.8
21083,6.3
21085,1.6
21087,1.4
21089,1.1
21091,2.7
21093,6.6
21095,1.7
21097,2.8
21099,6.7
21101,2.5
21103,3.6
21105,2.1
21107,1.6
21109,1.2
21111,9.6
21113,6.1
21115,2.2
21117,4.5
21119,1.2
21121,1.2
21123,3.1
21125,1.6
21127,0.8
21129,1.4
21131,0.9
21133,1.1
21135,1.6
21137,3.4
21139,1.7
21141,3.1
21143,2.7
21145,2.7
21147,3.2
21149,0.7
21151,4.2
21153,0.2
21155,2.8
21157,1.5
21159,3.1
21161,5.8
21163,2.4
21165,1.6
21167,4.6
21169,2.6
21171,4.6
21173,1.9
21175,1.7
21177,3.1
21179,2.1
21181,5.6
21183,2.4
21185,4.6
21187,0.9
21189,0.8
21191,1.8
21193,2.6
21195,1.0
21197,1.5
21199,2.9
21201,3.5
21203,1.1
21205,4.6
21207,3.4
21209,5.0
21211,9.2
21213,2.7
21215,1.7
21217,1.8
21219,11.5
21221,6.0
21223,1.1
21225,2.6
21227,12.0
21229,5.6
21231,2.9
21233,5.7
21235,1.8
21237,2.3
21239,6.4
22001,10.0
22003,9.9
22005,6.1
22007,12.6
22009,10.8
22011,5.4
22013,1.5
22015,6.0
22017,3.4
22019,6.8
22021,2.8
22023,10.8
22025,1.1
22027,0.9
22029,2.8
22031,2.1
22033,8.3
22035,2.3
22037,2.8
22039,18.9
22041,1.0
22043,6.5
22045,10.3
22047,3.6
22049,2.5
22051,17.8
22053,7.4
22055,10.1
22057,13.9
22059,1.9
22061,4.9
22063,4.3
22065,3.1
22067,1.0
22069,2.3
22071,8.3
22073,3.0
22075,10.4
22077,4.0
22079,5.2
22081,0.9
22083,2.7
22085,2.6
22087,9.3
22089,7.1
22091,3.7
22093,2.5
22095,6.8
22097,8.0
22099,16.4
22101,8.5
22103,6.6
22105,4.3
22107,2.6
22109,9.8
22111,2.6
22113,15.7
22115,8.1
22117,4.3
22119,2.0
22121,3.2
22123,4.7
22125,3.3
22127,1.8
23001,10.4
23003,15.0
23005,7.3
23007,2.0
23009,3.4
23011,4.4
23013,3.2
23015,2.7
23017,2.9
23019,4.3
23021,3.4
23023,4.6
23025,3.1
23027,3.9
23029,6.0
23031,6.6
24001,4.0
24003,11.4
24005,14.8
24009,4.2
24011,8.3
24013,5.0
24015,5.5
24017,8.2
24019,6.3
24021,14.6
24023,3.1
24025,7.4
24027,25.4
24029,6.2
24031,41.2
24033,27.3
24035,5.6
24037,7.3
24039,5.9
24041,7.8
24043,7.5
24045,11.2
24047,5.5
24510,9.9
25001,9.1
25003,7.9
25005,21.2
25007,12.5
25009,26.5
25011,6.6
25013,25.7
25015,12.7
25017,26.5
25019,11.7
25021,22.2
25023,13.6
25025,39.9
25027,19.7
26001,2.2
26003,1.5
26005,6.0
26007,3.0
26009,2.3
26011,1.8
26013,3.2
26015,2.5
26017,2.1
26019,3.7
26021,7.6
26023,8.1
26025,6.4
26027,3.2
26029,2.9
26031,3.3
26033,3.2
26035,5.4
26037,4.3
26039,2.4
26041,1.9
26043,1.8
26045,6.7
26047,3.4
26049,3.6
26051,3.6
26053,2.6
26055,3.9
26057,3.7
26059,4.3
26061,6.3
26063,3.7
26065,12.7
26067,2.9
26069,3.8
26071,2.4
26073,5.9
26075,3.1
26077,7.3
26079,3.0
26081,12.5
26083,1.2
26085,2.9
26087,4.1
26089,4.6
26091,5.0
26093,2.9
26095,4.9
26097,4.9
26099,14.2
26101,3.8
26103,2.9
26105,3.6
26107,3.4
26109,2.1
26111,4.4
26113,3.2
26115,3.3
26117,3.6
26119,1.5
26121,3.5
26123,5.6
26125,15.3
26127,13.0
26129,2.0
26131,2.1
26133,3.9
26135,7.8
26137,1.7
26139,9.5
26141,4.1
26143,1.6
26145,4.5
26147,3.0
26149,9.9
26151,5.4
26153,1.6
26155,1.7
26157,2.6
26159,9.6
26161,15.2
26163,14.6
26165,2.3
27001,2.7
27003,11.5
27005,3.0
27007,4.2
27009,4.9
27011,3.8
27013,6.9
27015,4.8
27017,3.5
27019,7.4
27021,3.4
27023,8.3
27025,3.0
27027,6.9
27029,4.0
27031,6.8
27033,10.0
27035,2.0
27037,13.0
27039,5.6
27041,2.1
27043,4.5
27045,5.7
27047,9.3
27049,4.2
27051,1.7
27053,18.3
27055,2.2
27057,3.1
27059,3.0
27061,2.4
27063,5.4
27065,2.8
27067,14.3
27069,2.9
27071,4.3
27073,4.2
27075,1.8
27077,1.0
27079,6.0
27081,1.3
27083,11.4
27085,5.6
27087,8.2
27089,4.6
27091,3.8
27093,3.8
27095,3.1
27097,2.7
27099,17.7
27101,5.4
27103,6.0
27105,32.2
27107,4.6
27109,13.9
27111,5.0
27113,5.2
27115,4.5
27117,7.2
27119,7.0
27121,2.2
27123,23.4
27125,3.3
27127,4.5
27129,7.6
27131,13.5
27133,2.6
27135,3.6
27137,3.7
27139,13.4
27141,4.9
27143,9.5
27145,9.8
27147,7.8
27149,9.2
27151,5.5
27153,10.5
27155,3.9
27157,3.4
27159,3.3
27161,5.1
27163,9.8
27165,21.2
27167,1.4
27169,6.2
27171,4.1
27173,4.0
28001,9.1
28003,2.7
28005,1.0
28007,2.3
28009,2.6
28011,3.3
28013,5.3
28015,0.0
28017,3.5
28019,0.4
28021,2.4
28023,0.5
28025,0.9
28027,1.4
28029,2.9
28031,1.2
28033,5.5
28035,3.6
28037,0.4
28039,3.7
28041,1.5
28043,0.8
28045,3.6
28047,6.8
28049,2.8
28051,0.9
28053,2.1
28055,0.6
28057,1.4
28059,6.7
28061,0.4
28063,2.3
28065,0.8
28067,4.3
28069,1.8
28071,5.2
28073,4.5
28075,3.0
28077,1.5
28079,7.2
28081,3.3
28083,3.1
28085,1.1
28087,3.1
28089,6.4
28091,2.9
28093,4.8
28095,1.3
28097,1.4
28099,9.4
28101,4.0
28103,1.0
28105,5.1
28107,1.8
28109,2.4
28111,1.0
28113,2.7
28115,6.8
28117,3.0
28119,0.4
28121,4.5
28123,11.6
28125,0.1
28127,1.7
28129,2.0
28131,1.9
28133,1.4
28135,7.6
28137,2.7
28139,4.4
28141,1.8
28143,3.7
28145,3.6
28147,1.3
28149,3.0
28151,2.5
28153,1.7
28155,0.6
28157,0.1
28159,1.8
28161,2.3
28163,7.3
29001,5.9
29003,2.4
29005,1.1
29007,4.3
29009,8.4
29011,2.6
29013,2.1
29015,3.6
29017,1.4
29019,8.2
29021,6.2
29023,2.4
29025,3.0
29027,2.1
29029,3.6
29031,3.7
29033,4.5
29035,0.4
29037,3.7
29039,2.5
29041,0.8
29043,3.6
29045,5.9
29047,7.3
29049,1.5
29051,4.4
29053,2.8
29055,1.8
29057,3.3
29059,5.5
29061,12.1
29063,1.3
29065,2.2
29067,1.1
29069,7.6
29071,1.9
29073,1.7
29075,3.9
29077,5.1
29079,7.9
29081,6.4
29083,3.4
29085,4.3
29087,1.2
29089,1.4
29091,2.1
29093,2.1
29095,9.4
29097,7.6
29099,3.0
29101,3.9
29103,6.8
29105,2.1
29107,2.0
29109,7.7
29111,2.3
29113,1.7
29115,1.8
29117,1.7
29119,13.6
29121,3.2
29123,1.8
29125,5.0
29127,1.2
29129,5.9
29131,2.5
29133,1.5
29135,9.6
29137,5.0
29139,2.1
29141,9.1
29143,2.9
29145,6.0
29147,3.5
29149,1.9
29151,1.5
29153,1.6
29155,3.4
29157,3.2
29159,11.3
29161,6.7
29163,3.1
29165,7.9
29167,3.7
29169,11.9
29171,4.4
29173,1.0
29175,2.3
29177,2.4
29179,1.1
29181,1.5
29183,5.8
29185,1.7
29186,2.2
29187,1.7
29189,9.3
29195,9.6
29197,3.5
29199,9.3
29201,2.7
29203,1.1
29205,3.6
29207,1.4
29209,2.1
29211,16.7
29213,5.6
29215,2.9
29217,3.9
29219,2.7
29221,1.0
29223,1.1
29225,6.5
29227,1.0
29229,5.4
29510,9.7
30001,5.1
30003,28.7
30005,7.6
30007,3.8
30009,3.4
30011,1.0
30013,3.0
30015,2.0
30017,2.5
30019,1.8
30021,1.2
30023,4.4
30025,2.3
30027,3.5
30029,3.4
30031,4.3
30033,0.2
30035,3.8
30037,4.7
30039,1.3
30041,2.4
30043,1.3
30045,1.9
30047,4.8
30049,2.7
30051,24.0
30053,5.3
30055,6.9
30057,4.2
30059,2.7
30061,1.4
30063,5.0
30065,4.0
30067,2.4
30069,2.1
30071,2.1
30073,4.7
30075,1.5
30077,3.3
30079,4.3
30081,3.5
30083,5.3
30085,4.7
30087,9.8
30089,3.6
30091,1.4
30093,3.2
30095,3.5
30097,1.3
30099,2.5
30101,8.1
30103,4.7
30105,2.5
30107,17.8
30109,6.7
30111,3.9
31001,8.6
31003,4.1
31005,5.1
31007,5.6
31009,1.6
31011,1.6
31013,8.9
31015,1.9
31017,3.6
31019,8.0
31021,2.6
31023,5.5
31025,2.2
31027,1.3
31029,11.7
31031,1.3
31033,3.1
31035,7.7
31037,45.5
31039,8.6
31041,4.0
31043,42.8
31045,1.9
31047,30.3
31049,2.7
31051,11.1
31053,12.0
31055,15.3
31057,12.2
31059,3.7
31061,2.7
31063,0.7
31065,3.3
31067,2.6
31069,4.9
31071,1.2
31073,3.5
31075,0.3
31077,3.0
31079,22.5
31081,2.6
31083,3.0
31085,8.8
31087,0.9
31089,4.3
31091,2.2
31093,2.5
31095,3.2
31097,9.5
31099,3.9
31101,5.5
31103,1.5
31105,3.8
31107,5.0
31109,11.3
31111,5.2
31113,4.2
31115,0.0
31117,0.8
31119,13.9
31121,6.0
31123,10.1
31125,1.6
31127,2.9
31129,3.7
31131,6.1
31133,8.5
31135,5.3
31137,3.5
31139,1.4
31141,16.8
31143,6.0
31145,2.2
31147,0.8
31149,1.9
31151,22.8
31153,8.3
31155,2.3
31157,11.9
31159,3.3
31161,4.4
31163,3.3
31165,2.8
31167,5.3
31169,2.7
31171,2.1
31173,3.7
31175,2.3
31177,2.4
31179,6.4
31181,2.3
31183,1.8
31185,5.3
32001,14.8
32003,34.1
32005,10.7
32007,18.0
32009,14.8
32011,4.4
32013,21.1
32015,25.1
32017,5.3
32019,14.3
32021,11.9
32023,11.2
32027,19.4
32029,5.9
32031,23.7
32033,9.2
32510,22.6
33001,3.3
33003,2.5
33005,2.9
33007,10.5
33009,7.0
33011,13.3
33013,6.0
33015,6.2
33017,6.8
33019,3.8
34001,27.0
34003,40.0
34005,13.1
34007,20.5
34009,8.5
34011,27.8
34013,35.9
34015,9.0
34017,59.0
34019,11.2
34021,30.5
34023,44.5
34025,17.9
34027,24.4
34029,12.1
34031,48.8
34033,7.9
34035,31.4
34037,9.5
34039,44.0
34041,12.0
35001,29.2
35003,15.1
35005,34.2
35006,39.6
35007,24.0
35009,27.7
35011,27.0
35013,51.3
35015,19.8
35017,29.7
35019,48.1
35021,32.9
35023,38.5
35025,37.4
35027,21.0
35028,14.3
35029,49.7
35031,53.4
35033,67.3
35035,26.9
35037,21.7
35039,59.7
35041,28.5
35043,26.5
35045,32.0
35047,53.7
35049,33.9
35051,20.4
35053,39.1
35055,45.4
35057,21.6
35059,19.8
35061,30.6
36001,13.2
36003,4.9
36005,59.3
36007,9.4
36009,4.7
36011,4.6
36013,7.9
36015,4.4
36017,3.5
36019,5.6
36021,7.1
36023,3.3
36025,6.6
36027,15.6
36029,10.7
36031,6.1
36033,8.4
36035,2.9
36037,3.7
36039,7.8
36041,4.4
36043,5.3
36045,8.3
36047,45.0
36049,2.9
36051,6.9
36053,4.3
36055,14.0
36057,14.8
36059,28.7
36061,39.4
36063,4.3
36065,12.2
36067,11.0
36069,6.1
36071,24.6
36073,6.1
36075,4.0
36077,6.2
36079,18.3
36081,55.7
36083,7.8
36085,32.6
36087,39.5
36089,7.1
36091,6.4
36093,9.7
36095,4.7
36097,3.3
36099,7.3
36101,5.1
36103,22.7
36105,15.7
36107,2.5
36109,15.0
36111,11.1
36113,5.1
36115,5.2
36117,5.2
36119,33.5
36121,4.1
36123,15.2
37001,12.6
37003,6.0
37005,7.6
37007,5.3
37009,5.3
37011,6.3
37013,6.4
37015,3.5
37017,8.1
37019,5.1
37021,8.3
37023,9.2
37025,13.0
37027,5.5
37029,4.7
37031,5.4
37033,4.2
37035,13.3
37037,14.4
37039,3.3
37041,2.2
37043,2.5
37045,4.3
37047,6.0
37049,8.4
37051,11.6
37053,4.2
37055,8.2
37057,7.9
37059,7.4
37061,21.3
37063,18.6
37065,4.6
37067,14.7
37069,7.5
37071,8.2
37073,1.8
37075,2.4
37077,7.7
37079,15.8
37081,13.3
37083,3.4
37085,10.8
37087,3.7
37089,10.1
37091,5.2
37093,11.8
37095,12.2
37097,9.4
37099,6.1
37101,13.0
37103,4.4
37105,17.6
37107,7.9
37109,7.0
37111,6.5
37113,7.1
37115,2.3
37117,4.4
37119,20.0
37121,6.2
37123,15.3
37125,7.7
37127,6.4
37129,6.7
37131,2.5
37133,10.7
37135,17.1
37137,4.9
37139,5.9
37141,7.2
37143,1.7
37145,4.8
37147,6.8
37149,7.2
37151,12.5
37153,6.2
37155,7.9
37157,5.9
37159,9.4
37161,5.0
37163,18.2
37165,4.0
37167,6.5
37169,3.3
37171,9.8
37173,5.9
37175,4.5
37177,8.4
37179,14.9
37181,7.8
37183,17.2
37185,3.7
37187,2.3
37189,4.4
37191,13.5
37193,6.4
37195,10.9
37197,9.7
37199,4.5
38001,3.8
38003,2.9
38005,7.4
38007,3.7
38009,2.9
38011,4.9
