cfips,pct_insured
13103,90.7
13105,86.8
13107,81.2
13109,82.2
13111,88.2
13113,92.6
13115,85.1
13117,91.5
13119,84.8
13121,89.9
13123,81.3
13125,93.0
13127,86.4
13129,83.5
13131,80.9
13133,83.5
13135,84.3
13137,85.3
13139,83.2
13141,87.4
13143,88.1
13145,92.9
13147,87.3
13149,88.0
13151,89.1
13153,89.2
13155,81.9
13157,89.2
13159,86.8
13161,81.1
13163,87.4
13165,81.7
13167,84.9
13169,92.7
13171,87.4
13173,87.3
13175,87.0
13177,90.4
13179,90.2
13181,87.1
13183,85.0
13185,84.8
13187,89.3
13189,86.1
13191,87.5
13193,79.2
13195,85.6
13197,87.3
13199,86.5
13201,84.3
13205,80.0
13207,88.7
13209,84.3
13211,88.6
13213,85.0
13215,88.0
13217,86.4
13219,93.3
13221,88.4
13223,88.3
13225,87.1
13227,88.8
13229,83.9
13231,88.1
13233,84.3
13235,87.1
13237,86.4
13239,75.4
13241,83.3
13243,87.9
13245,86.6
13247,86.1
13249,86.3
13251,86.4
13253,81.8
13255,85.8
13257,85.0
13259,87.5
13261,87.8
13263,86.2
13265,86.8
13267,84.8
13269,84.5
13271,90.4
13273,82.1
13275,86.8
13277,81.7
13279,82.1
13281,86.9
13283,82.0
13285,89.1
13287,87.0
13289,89.7
13291,86.8
13293,88.0
13295,85.9
13297,87.9
13299,84.3
13301,89.0
13303,88.8
13305,83.8
13307,82.0
13309,81.7
13311,87.3
13313,82.3
13315,83.1
13317,86.8
13319,89.4
13321,82.8
15001,95.2
15003,96.6
15005,100.0
15007,95.1
15009,94.9
16001,92.3
16003,89.0
16005,91.7
16007,94.1
16009,88.8
16011,89.5
16013,88.0
16015,86.3
16017,90.2
16019,91.2
16021,81.4
16023,87.7
16025,86.9
16027,86.8
16029,89.1
16031,88.9
16033,73.8
16035,86.0
16037,93.8
16039,85.7
16041,89.5
16043,86.2
16045,83.2
16047,82.3
16049,87.0
16051,91.1
16053,81.7
16055,89.6
16057,92.9
16059,90.0
16061,86.4
16063,82.2
16065,94.0
16067,81.5
16069,89.2
16071,91.5
16073,77.9
16075,89.1
16077,85.6
16079,84.4
16081,90.5
16083,89.5
16085,88.6
16087,85.3
17001,95.2
17003,92.1
17005,93.9
17007,94.7
17009,93.8
17011,95.2
17013,99.0
17015,94.7
17017,95.2
17019,95.6
17021,95.2
17023,96.3
17025,94.8
17027,95.9
17029,93.0
17031,91.3
17033,93.2
17035,95.1
17037,94.9
17039,96.1
17041,84.1
17043,94.6
17045,95.2
17047,93.9
17049,94.6
17051,92.3
17053,95.1
17055,94.3
17057,94.3
17059,96.6
17061,94.4
17063,96.4
17065,91.6
17067,96.4
17069,94.5
17071,95.8
17073,95.5
17075,93.8
17077,93.1
17079,93.3
17081,93.8
17083,96.1
17085,94.9
17087,96.0
17089,91.8
17091,94.6
17093,95.7
17095,94.8
17097,93.6
17099,96.0
17101,92.2
17103,96.4
17105,95.3
17107,96.3
17109,94.6
17111,95.1
17113,96.0
17115,95.7
17117,95.9
17119,95.1
17121,93.5
17123,95.5
17125,94.5
17127,92.9
17129,97.6
17131,96.5
17133,97.5
17135,96.0
17137,96.2
17139,85.8
17141,95.6
17143,93.8
17145,96.3
17147,96.1
17149,94.2
17151,97.8
17153,95.3
17155,97.2
17157,95.1
17159,96.5
17161,94.4
17163,94.1
17165,94.3
17167,96.3
17169,91.8
17171,96.9
17173,96.2
17175,95.0
17177,94.9
17179,95.5
17181,93.8
17183,94.5
17185,93.9
17187,94.4
17189,97.3
17191,89.5
17193,93.8
17195,94.6
17197,94.9
17199,94.2
17201,93.9
17203,95.8
18001,80.5
18003,92.0
18005,92.2
18007,90.9
18009,94.9
18011,95.4
18013,91.4
18015,90.4
18017,91.8
18019,93.5
18021,95.2
18023,90.3
18025,92.7
18027,74.4
18029,95.0
18031,94.1
18033,92.9
18035,92.5
18037,95.7
18039,85.0
18041,91.8
18043,95.3
18045,89.9
18047,92.8
18049,90.0
18051,95.1
18053,92.3
18055,93.7
18057,95.8
18059,94.2
18061,93.8
18063,94.2
18065,93.2
18067,93.1
18069,93.4
18071,91.8
18073,94.3
18075,89.7
18077,92.0
18079,89.6
18081,93.9
18083,92.1
18085,89.2
18087,57.4
18089,93.1
18091,92.7
18093,92.7
18095,91.9
18097,90.2
18099,87.7
18101,94.4
18103,91.5
18105,93.7
18107,91.8
18109,93.9
18111,93.4
18113,90.1
18115,92.8
18117,92.4
18119,89.1
18121,86.5
18123,95.2
18125,96.1
18127,94.7
18129,95.0
18131,92.8
18133,95.0
18135,90.9
18137,92.4
18139,90.4
18141,92.4
18143,92.6
18145,93.4
18147,96.5
18149,93.4
18151,92.7
18153,90.8
18155,87.7
18157,93.5
18159,91.4
18161,92.1
18163,92.2
18165,94.9
18167,93.0
18169,91.8
18171,95.5
18173,96.2
18175,91.0
18177,88.6
18179,94.5
18181,91.6
18183,92.6
19001,95.4
19003,93.4
19005,91.9
19007,90.5
19009,95.7
19011,97.6
19013,95.5
19015,96.9
19017,96.8
19019,94.0
19021,91.3
19023,96.4
19025,96.4
19027,97.9
19029,95.3
19031,97.7
19033,95.7
19035,95.1
19037,93.7
19039,92.8
19041,95.3
19043,94.0
19045,95.2
19047,91.3
19049,96.2
19051,74.4
19053,93.4
19055,96.4
19057,95.9
19059,95.4
19061,96.5
19063,93.4
19065,95.4
19067,93.9
19069,88.6
19071,95.5
19073,97.0
19075,97.8
19077,96.4
19079,96.9
19081,96.5
19083,96.1
19085,96.6
19087,96.6
19089,92.9
19091,95.4
19093,94.5
19095,97.3
19097,95.3
19099,97.5
19101,94.4
19103,95.0
19105,97.3
19107,96.6
19109,95.2
19111,95.5
19113,96.1
19115,93.8
19117,93.4
19119,95.0
19121,97.4
19123,95.2
19125,96.1
19127,94.5
19129,96.8
19131,93.3
19133,95.4
19135,96.4
19137,96.8
19139,96.2
19141,96.8
19143,94.7
19145,95.9
19147,96.4
19149,94.9
19151,95.2
19153,95.4
19155,94.6
19157,94.5
19159,93.4
19161,95.4
19163,95.1
19165,95.2
19167,96.0
19169,94.9
19171,93.7
19173,93.6
19175,93.4
19177,88.7
19179,92.9
19181,97.6
19183,92.6
19185,90.7
19187,94.3
19189,97.5
19191,97.4
19193,94.1
19195,96.2
19197,96.1
20001,93.8
20003,87.3
20005,92.5
20007,90.3
20009,87.0
20011,90.1
20013,91.1
20015,92.8
20017,90.3
20019,86.9
20021,90.5
20023,88.6
20025,93.7
20027,94.5
20029,90.4
20031,91.9
20033,93.1
20035,90.6
20037,88.2
20039,90.5
20041,91.0
20043,91.9
20045,92.7
20047,91.2
20049,88.6
20051,94.2
20053,91.7
20055,88.2
20057,87.6
20059,92.9
20061,92.6
20063,89.0
20065,91.2
20067,84.4
20069,84.7
20071,91.8
20073,91.7
20075,75.5
20077,88.8
20079,91.3
20081,82.0
20083,89.5
20085,92.4
20087,95.0
20089,91.7
20091,94.2
20093,85.5
20095,94.2
20097,89.3
20099,89.2
20101,85.1
20103,94.5
20105,92.9
20107,90.7
20109,92.7
20111,91.5
20113,94.0
20115,93.0
20117,93.1
20119,86.4
20121,94.2
20123,92.7
20125,87.0
20127,92.4
20129,87.3
20131,95.1
20133,89.0
20135,94.0
20137,90.4
20139,90.9
20141,93.3
20143,93.5
20145,89.6
20147,94.5
20149,95.5
20151,91.3
20153,92.7
20155,90.3
20157,95.8
20159,93.3
20161,94.0
20163,93.4
20165,95.7
20167,91.2
20169,90.4
20171,93.3
20173,89.6
20175,83.9
20177,92.7
20179,92.3
20181,91.0
20183,91.2
20185,90.1
20187,80.4
20189,83.5
20191,91.6
20193,91.1
20195,92.2
20197,93.5
20199,95.2
20201,95.2
20203,95.0
20205,94.2
20207,90.1
20209,82.9
21001,94.9
21003,92.7
21005,96.4
21007,94.8
21009,91.3
21011,93.3
21013,94.3
21015,94.8
21017,95.2
21019,94.7
21021,94.7
21023,95.9
21025,96.3
21027,94.2
21029,96.3
21031,92.3
21033,90.0
21035,93.7
21037,96.4
21039,93.0
21041,92.3
21043,90.1
21045,87.3
21047,91.9
21049,95.4
21051,93.8
21053,92.5
21055,90.2
21057,90.5
21059,95.4
21061,92.4
21063,92.7
21065,93.8
21067,93.3
21069,92.5
21071,95.5
21073,92.2
21075,93.0
21077,89.5
21079,93.4
21081,95.7
21083,92.9
21085,93.6
21087,91.9
21089,95.7
21091,97.1
21093,95.8
21095,95.0
21097,94.5
21099,90.3
21101,96.3
21103,90.1
21105,96.7
21107,94.3
21109,95.8
21111,95.1
21113,94.4
21115,95.7
21117,94.7
21119,95.2
21121,94.0
21123,96.2
21125,93.1
21127,92.0
21129,97.6
21131,96.2
21133,95.8
21135,94.0
21137,91.1
21139,96.4
21141,93.0
21143,96.0
21145,93.8
21147,95.9
21149,94.4
21151,94.4
21153,95.6
21155,96.3
21157,93.4
21159,95.3
21161,93.2
21163,96.7
21165,93.9
21167,93.5
21169,95.0
21171,91.5
21173,93.6
21175,92.4
21177,95.1
21179,94.7
21181,95.7
21183,94.8
21185,96.8
21187,92.7
21189,96.0
21191,96.3
21193,95.3
21195,94.2
21197,95.8
21199,94.1
21201,92.0
21203,96.1
21205,95.5
21207,93.7
21209,95.4
21211,93.3
21213,92.9
21215,96.2
21217,96.6
21219,80.4
21221,92.4
21223,93.8
21225,95.1
21227,94.7
21229,91.6
21231,91.1
21233,93.3
21235,93.0
21237,98.8
21239,95.0
22001,91.2
22003,93.2
22005,94.3
22007,92.6
22009,92.5
22011,91.2
22013,90.3
22015,92.0
22017,91.3
22019,92.1
22021,91.9
22023,91.3
22025,89.3
22027,90.4
22029,89.5
22031,91.1
22033,91.5
22035,94.0
22037,92.7
22039,89.2
22041,92.1
22043,92.3
22045,90.7
22047,92.7
22049,91.0
22051,88.9
22053,92.1
22055,91.3
22057,91.2
22059,93.7
22061,91.9
22063,92.0
22065,91.5
22067,92.3
22069,90.1
22071,90.8
22073,91.6
22075,93.4
22077,90.9
22079,90.8
22081,89.7
22083,89.5
22085,89.5
22087,90.5
22089,93.4
22091,89.7
22093,92.2
22095,92.5
22097,91.2
22099,90.4
22101,93.8
22103,92.5
22105,91.6
22107,87.5
22109,90.6
22111,90.8
22113,91.4
22115,91.4
22117,90.1
22119,91.6
22121,93.2
22123,91.7
22125,94.1
22127,90.7
23001,92.1
23003,91.6
23005,94.3
23007,89.7
23009,89.8
23011,92.5
23013,92.3
23015,90.1
23017,91.7
23019,91.7
23021,88.2
23023,92.7
23025,90.7
23027,88.4
23029,88.4
23031,94.2
24001,95.5
24003,95.7
24005,94.7
24009,96.7
24011,93.8
24013,96.8
24015,95.8
24017,95.8
24019,95.1
24021,95.5
24023,93.6
24025,96.7
24027,96.3
24029,95.9
24031,93.2
24033,89.7
24035,95.7
24037,95.3
24039,94.8
24041,95.9
24043,94.8
24045,93.3
24047,94.6
24510,94.0
25001,96.9
25003,97.4
25005,97.1
25007,94.4
25009,97.0
25011,97.6
25013,97.0
25015,97.6
25017,97.4
25019,94.1
25021,98.2
25023,97.6
25025,96.2
25027,97.7
26001,95.5
26003,94.5
26005,95.0
26007,95.2
26009,94.3
26011,94.3
26013,95.4
26015,95.8
26017,94.1
26019,95.1
26021,93.5
26023,88.8
26025,94.8
26027,94.0
26029,92.9
26031,93.2
26033,93.6
26035,87.8
26037,96.3
26039,94.5
26041,94.0
26043,95.6
26045,95.6
26047,93.4
26049,94.4
26051,91.0
26053,93.5
26055,93.9
26057,95.4
26059,93.9
26061,93.0
26063,94.0
26065,95.0
26067,94.0
26069,93.3
26071,93.3
26073,91.8
26075,94.2
26077,94.5
26079,91.3
26081,94.3
26083,91.0
26085,93.1
26087,92.7
26089,94.1
26091,94.1
26093,96.5
26095,95.8
26097,89.7
26099,94.8
26101,94.6
26103,95.8
26105,93.2
26107,92.9
26109,95.2
26111,96.0
26113,92.0
26115,96.0
26117,92.8
26119,92.7
26121,95.1
26123,93.3
26125,95.8
26127,90.3
26129,94.9
26131,93.3
26133,90.9
26135,86.4
26137,92.7
26139,96.5
26141,93.2
26143,93.7
26145,96.0
26147,94.8
26149,91.0
26151,91.7
26153,94.1
26155,95.5
26157,94.9
26159,92.0
26161,96.8
26163,94.0
26165,93.1
27001,95.6
27003,95.8
27005,93.1
27007,91.5
27009,96.6
27011,95.2
27013,96.0
27015,96.8
27017,95.9
27019,97.1
27021,92.8
27023,91.2
27025,96.7
27027,95.8
27029,88.9
27031,94.8
27033,95.4
27035,95.0
27037,96.2
27039,96.1
27041,96.5
27043,95.1
27045,90.4
27047,94.8
27049,95.1
27051,94.6
27053,95.3
27055,95.2
27057,94.4
27059,95.9
27061,94.5
27063,96.3
27065,94.6
27067,94.3
27069,93.1
27071,94.8
27073,97.5
27075,95.1
27077,94.9
27079,94.6
27081,94.7
27083,93.7
27085,95.3
27087,85.3
27089,96.1
27091,93.9
27093,95.4
27095,94.5
27097,95.5
27099,94.2
27101,96.2
27103,96.7
27105,91.0
27107,94.0
27109,96.0
27111,95.0
27113,97.5
27115,93.4
27117,93.4
27119,96.1
27121,97.2
27123,95.0
27125,97.0
27127,93.1
27129,95.2
27131,94.7
27133,94.4
27135,95.5
27137,96.3
27139,96.7
27141,97.1
27143,95.2
27145,96.1
27147,96.7
27149,96.3
27151,94.9
27153,89.9
27155,96.8
27157,94.8
27159,93.7
27161,95.9
27163,96.5
27165,88.4
27167,97.3
27169,94.3
27171,95.7
27173,96.6
28001,85.6
28003,86.2
28005,86.5
28007,90.8
28009,85.2
28011,83.9
28013,86.6
28015,93.0
28017,88.2
28019,92.5
28021,81.0
28023,87.2
28025,87.1
28027,87.0
28029,87.8
28031,87.1
28033,91.4
28035,86.5
28037,90.0
28039,84.0
28041,88.2
28043,87.0
28045,89.9
28047,85.5
28049,87.4
28051,83.5
28053,85.3
28055,91.1
28057,88.3
28059,87.3
28061,87.8
28063,85.8
28065,86.8
28067,89.2
28069,87.2
28071,91.0
28073,86.7
28075,90.3
28077,85.1
28079,86.2
28081,88.8
28083,86.6
28085,85.8
28087,88.3
28089,93.2
28091,84.9
28093,85.3
28095,90.0
28097,90.4
28099,87.7
28101,88.5
28103,83.8
28105,90.9
28107,86.8
28109,88.5
28111,85.6
28113,86.5
28115,85.8
28117,90.7
28119,81.1
28121,91.1
28123,84.7
28125,82.4
28127,86.9
28129,85.3
28131,87.8
28133,87.0
28135,85.9
28137,88.9
28139,88.1
28141,86.1
28143,87.2
28145,88.5
28147,86.6
28149,87.9
28151,85.8
28153,86.3
28155,89.6
28157,85.4
28159,87.0
28161,86.2
28163,86.8
29001,91.5
29003,93.5
29005,91.2
29007,88.7
29009,87.4
29011,86.7
29013,90.5
29015,88.8
29017,91.7
29019,93.2
29021,87.9
29023,87.5
29025,90.1
29027,90.8
29029,87.5
29031,92.3
29033,88.7
29035,82.0
29037,92.5
29039,83.2
29041,91.4
29043,91.5
29045,84.9
29047,92.2
29049,91.9
29051,92.9
29053,90.4
29055,86.2
29057,87.1
29059,84.5
29061,85.1
29063,92.4
29065,84.5
29067,86.2
29069,83.1
29071,92.5
29073,93.9
29075,88.6
29077,88.6
29079,82.5
29081,91.1
29083,88.1
29085,84.2
29087,91.9
29089,92.5
29091,84.1
29093,88.0
29095,88.7
29097,86.8
29099,91.9
29101,90.1
29103,79.8
29105,89.5
29107,91.9
29109,86.2
29111,90.5
29113,92.7
29115,90.3
29117,87.7
29119,78.8
29121,90.4
29123,85.7
29125,86.0
29127,92.6
29129,85.9
29131,88.3
29133,88.8
29135,84.6
29137,90.0
29139,90.2
29141,76.8
29143,86.3
29145,86.6
29147,90.6
29149,84.5
29151,95.1
29153,85.2
29155,88.5
29157,93.8
29159,87.3
29161,92.2
29163,91.2
29165,94.7
29167,86.0
29169,89.6
29171,87.4
29173,92.6
29175,89.8
29177,89.3
29179,89.4
29181,84.2
29183,95.7
29185,85.8
29186,93.7
29187,89.7
29189,93.9
29195,91.8
29197,84.4
29199,66.3
29201,89.6
29203,83.3
29205,88.2
29207,87.3
29209,90.2
29211,91.0
29213,84.2
29215,82.1
29217,85.2
29219,91.9
29221,86.8
29223,87.0
29225,84.5
29227,93.3
29229,83.2
29510,89.8
30001,94.1
30003,72.3
30005,84.7
30007,90.1
30009,94.3
30011,83.5
30013,92.7
30015,92.8
30017,93.7
30019,95.9
30021,96.6
30023,93.3
30025,92.5
30027,89.2
30029,91.0
30031,92.6
30033,85.1
30035,62.9
30037,90.0
30039,93.3
30041,94.7
30043,94.0
30045,93.2
30047,86.4
30049,94.8
30051,93.3
30053,90.5
30055,93.9
30057,91.0
30059,90.3
30061,91.8
30063,93.5
30065,92.7
30067,89.8
30069,94.4
30071,87.9
30073,92.3
30075,88.8
30077,92.7
30079,96.1
30081,90.5
30083,93.2
30085,72.8
30087,83.4
30089,90.3
30091,91.5
30093,93.7
30095,95.8
30097,93.7
30099,90.8
30101,89.0
30103,93.8
30105,90.5
30107,86.2
30109,92.0
30111,93.9
31001,93.9
31003,93.2
31005,88.6
31007,96.0
31009,88.2
31011,94.5
31013,92.8
31015,91.5
31017,90.7
31019,92.2
31021,87.9
31023,95.3
31025,93.9
31027,94.1
31029,91.5
31031,92.4
31033,93.0
31035,92.3
31037,90.1
31039,92.8
31041,92.6
31043,89.7
31045,90.4
31047,89.2
31049,85.4
31051,93.9
31053,91.2
31055,90.6
31057,90.5
31059,94.9
31061,93.6
31063,91.3
31065,92.6
31067,94.2
31069,86.3
31071,96.3
31073,94.0
31075,86.8
31077,94.1
31079,88.2
31081,94.1
31083,93.6
31085,93.4
31087,89.5
31089,94.1
31091,87.8
31093,95.7
31095,92.0
31097,94.0
31099,94.7
31101,91.6
31103,95.0
31105,85.6
31107,93.8
31109,92.7
31111,90.6
31113,90.6
31115,93.2
31117,96.7
31119,91.7
31121,92.2
31123,92.0
31125,94.9
31127,91.3
31129,92.3
31131,93.9
31133,84.8
31135,94.7
31137,94.6
31139,93.8
31141,90.6
31143,87.8
31145,91.1
31147,90.2
31149,89.8
31151,88.3
31153,94.3
31155,96.0
31157,90.7
31159,94.5
31161,86.5
31163,91.0
31165,87.3
31167,94.6
31169,94.1
31171,97.6
31173,78.7
31175,91.5
31177,95.3
31179,96.6
31181,93.0
31183,90.3
31185,94.3
32001,89.5
32003,88.3
32005,92.8
32007,90.5
32009,88.9
32011,89.9
32013,88.2
32015,92.1
32017,88.8
32019,91.1
32021,90.3
32023,89.6
32027,88.0
32029,92.0
32031,90.2
32033,93.1
32510,89.9
33001,93.4
33003,92.1
33005,93.8
33007,91.9
33009,92.9
33011,93.8
33013,94.2
33015,95.3
33017,94.2
33019,92.9
34001,92.3
34003,93.0
34005,95.6
34007,93.6
34009,94.9
34011,90.5
34013,88.7
34015,95.8
34017,87.6
34019,97.2
34021,92.9
34023,93.2
34025,94.7
34027,95.5
34029,95.1
34031,87.4
34033,95.0
34035,94.6
34037,96.2
34039,88.8
34041,94.3
35001,92.1
35003,91.9
35005,90.1
35006,88.8
35007,92.8
35009,90.3
35011,94.4
35013,89.4
35015,90.3
35017,95.8
35019,91.3
35021,90.4
35023,95.5
35025,86.9
35027,86.2
35028,97.2
35029,90.8
35031,80.1
35033,97.2
35035,90.8
35037,93.0
35039,91.1
35041,85.3
35043,92.1
35045,87.1
35047,95.5
35049,89.3
35051,95.6
35053,92.2
35055,92.2
35057,93.1
35059,89.3
35061,92.6
36001,97.0
36003,93.9
36005,92.0
36007,96.1
36009,93.7
36011,95.7
36013,94.6
36015,95.5
36017,96.6
36019,96.6
36021,95.4
36023,96.6
36025,94.3
36027,95.5
36029,96.9
36031,96.5
36033,93.5
36035,96.1
36037,96.8
36039,96.3
36041,93.1
36043,95.6
36045,95.2
36047,93.3
36049,95.4
36051,96.9
36053,96.0
36055,96.8
36057,94.3
36059,95.9
36061,95.3
36063,96.9
36065,96.2
36067,96.5
36069,96.7
36071,95.2
36073,95.0
36075,95.8
36077,94.8
36079,95.9
36081,91.1
36083,96.3
36085,95.9
36087,95.3
36089,94.2
36091,97.2
36093,96.2
36095,95.8
36097,95.7
36099,91.6
36101,94.6
36103,95.8
36105,94.3
36107,96.9
36109,96.4
36111,94.6
36113,95.8
36115,95.1
36117,95.1
36119,94.5
36121,95.9
36123,83.3
37001,89.1
37003,91.0
37005,89.4
37007,89.7
37009,88.7
37011,85.3
37013,88.1
37015,87.6
37017,88.5
37019,90.3
37021,88.9
37023,88.1
37025,92.1
37027,88.0
37029,92.8
37031,89.9
37033,91.9
37035,88.7
37037,90.1
37039,84.5
37041,90.6
37043,85.2
37045,88.6
37047,86.4
37049,89.6
37051,89.6
37053,87.7
37055,87.5
37057,88.3
37059,88.8
37061,83.3
37063,88.2
37065,89.9
37067,89.4
37069,89.6
37071,89.7
37073,91.7
37075,86.6
37077,90.1
37079,84.8
37081,90.8
37083,87.4
37085,89.0
37087,88.9
37089,87.8
37091,89.8
37093,87.4
37095,80.5
37097,90.5
37099,85.6
37101,88.1
37103,85.0
37105,86.9
37107,88.8
37109,91.0
37111,88.8
37113,86.6
37115,88.8
37117,91.1
37119,88.6
37121,89.5
37123,87.6
37125,91.5
37127,89.5
37129,89.5
37131,87.8
37133,90.6
37135,93.3
37137,89.6
37139,88.2
37141,91.0
37143,91.0
37145,90.9
37147,89.9
37149,89.4
37151,86.9
37153,89.6
37155,85.8
37157,90.6
37159,88.6
37161,87.1
37163,84.5
37165,88.4
37167,88.8
37169,89.5
37171,87.6
37173,77.7
37175,85.8
37177,87.5
37179,91.3
37181,90.0
37183,91.5
37185,89.9
37187,87.2
37189,89.9
37191,87.0
37193,88.5
37195,88.1
37197,88.8
37199,87.5
38001,91.9
38003,95.4
38005,91.1
38007,96.7
38009,96.3
38011,93.4
