cfips,pct_employed_at_self_employed,pct_employed_at_non_profit,pct_employed_at_government
19175,11.0,8.2,11.9
19177,16.2,8.5,12.7
19179,7.9,7.8,12.2
19181,9.5,8.4,12.7
19183,14.100000000000001,7.4,18.6
19185,18.6,9.9,14.8
19187,11.2,9.1,12.0
19189,11.100000000000001,10.8,8.2
19191,13.3,20.8,9.1
19193,7.2,9.2,10.9
19195,13.7,7.0,10.8
19197,13.100000000000001,5.4,13.0
20001,12.600000000000001,7.7,16.6
20003,16.9,8.3,13.3
20005,10.1,13.0,12.7
20007,16.6,9.4,18.7
20009,11.1,7.2,14.6
20011,9.600000000000001,8.6,14.4
20013,13.5,8.7,13.4
20015,9.3,8.5,16.5
20017,11.0,9.1,20.0
20019,14.100000000000001,8.6,19.0
20021,10.100000000000001,9.1,16.5
20023,17.7,9.3,19.4
20025,18.9,9.4,18.8
20027,15.6,4.4,21.3
20029,10.899999999999999,10.0,16.6
20031,11.899999999999999,6.4,21.0
20033,16.9,4.7,20.8
20035,8.7,8.3,18.3
20037,8.2,6.9,19.0
20039,20.1,6.4,23.6
20041,14.4,7.3,16.6
20043,12.8,5.3,16.9
20045,8.2,9.7,21.8
20047,19.4,4.6,17.0
20049,11.700000000000001,9.4,27.8
20051,9.5,10.1,18.8
20053,11.6,10.7,18.9
20055,8.0,6.3,12.4
20057,9.5,3.9,10.5
20059,9.8,8.2,13.5
20061,6.4,5.6,33.1
20063,23.8,7.0,21.6
20065,19.0,8.1,22.2
20067,13.7,7.7,13.7
20069,18.7,6.8,13.4
20071,17.0,5.0,16.3
20073,18.9,5.9,21.2
20075,16.2,8.3,14.4
20077,14.6,6.2,18.0
20079,8.3,12.9,14.7
20081,22.200000000000003,4.1,18.1
20083,23.4,4.2,22.7
20085,12.8,7.3,21.2
20087,10.8,8.3,20.3
20089,22.4,9.4,18.1
20091,9.7,8.2,10.6
20093,18.2,4.6,21.1
20095,17.7,6.2,15.2
20097,15.4,16.5,18.2
20099,8.9,8.3,19.2
20101,26.299999999999997,3.2,21.6
20103,6.1,6.2,25.7
20105,19.2,5.2,23.9
20107,13.2,8.0,15.1
20109,19.0,5.3,21.9
20111,8.8,6.7,21.8
20113,12.3,11.4,10.8
20115,11.7,11.5,14.3
20117,16.0,6.5,15.0
20119,17.2,7.6,22.7
20121,13.3,6.1,13.2
20123,17.2,7.4,14.4
20125,9.3,8.2,15.3
20127,15.8,8.5,19.6
20129,13.100000000000001,2.9,25.0
20131,15.9,11.1,13.7
20133,10.1,8.6,20.4
20135,19.8,5.5,21.8
20137,14.700000000000001,11.3,22.4
20139,9.6,8.2,20.1
20141,16.5,7.4,21.6
20143,16.2,9.2,17.3
20145,12.6,4.7,36.5
20147,12.5,9.0,20.7
20149,9.1,6.8,22.1
20151,12.1,9.3,15.6
20153,25.799999999999997,6.9,16.2
20155,8.4,9.9,14.4
20157,19.3,9.3,16.3
20159,8.6,16.2,16.6
20161,7.8,5.6,31.2
20163,15.899999999999999,4.6,19.2
20165,20.2,5.0,23.6
20167,10.1,10.8,21.1
20169,7.9,9.9,13.3
20171,25.5,11.5,11.7
20173,7.7,7.5,12.5
20175,10.0,3.7,14.1
20177,7.4,10.4,19.7
20179,25.1,6.5,21.6
20181,18.0,1.4,23.4
20183,21.3,5.9,17.0
20185,17.799999999999997,5.5,22.0
20187,28.7,3.3,25.0
20189,17.8,3.6,16.9
20191,12.4,5.7,18.5
20193,17.1,8.2,20.0
20195,23.5,4.8,21.2
20197,15.100000000000001,6.4,22.3
20199,25.0,8.3,20.5
20201,15.9,8.4,18.8
20203,19.4,9.3,16.4
20205,13.700000000000001,6.0,14.8
20207,21.299999999999997,4.5,15.2
20209,5.8999999999999995,6.2,11.6
21001,13.899999999999999,6.6,15.7
21003,13.2,5.9,13.1
21005,7.9,4.8,24.7
21007,10.5,5.4,11.9
21009,11.8,5.0,13.0
21011,14.0,4.7,14.7
21013,7.1,8.9,15.4
21015,6.2,7.4,9.6
21017,11.8,4.9,15.3
21019,8.3,11.5,15.5
21021,8.8,10.3,14.7
21023,9.1,4.9,14.7
21025,9.1,5.8,29.0
21027,9.8,6.5,16.0
21029,6.4,4.5,9.4
21031,10.0,5.1,17.2
21033,10.899999999999999,4.2,13.7
21035,9.9,8.7,18.8
21037,6.199999999999999,9.6,11.2
21039,8.8,6.0,15.5
21041,8.9,2.1,10.5
21043,8.5,10.4,17.8
21045,10.4,4.3,18.5
21047,8.2,6.4,18.6
21049,8.0,6.1,15.6
21051,6.9,7.8,20.0
21053,10.5,5.4,18.6
21055,14.7,4.7,17.6
21057,15.9,8.2,17.2
21059,8.1,9.6,12.1
21061,8.1,6.1,19.9
21063,14.600000000000001,10.7,14.6
21065,7.699999999999999,3.7,15.4
21067,8.9,9.0,15.6
21069,12.2,6.2,17.1
21071,9.2,10.0,22.0
21073,6.2,4.7,29.9
21075,10.3,4.4,20.5
21077,7.2,3.4,14.0
21079,12.9,6.9,12.4
21081,4.9,3.9,13.7
21083,10.0,7.7,13.8
21085,10.9,7.3,14.2
21087,12.4,5.7,14.9
21089,6.9,9.2,14.8
21091,6.1,6.0,11.6
21093,6.0,5.2,20.4
21095,7.4,12.1,21.0
21097,8.9,5.0,12.5
21099,11.9,4.6,15.5
21101,7.300000000000001,8.1,12.8
21103,12.9,8.8,12.5
21105,11.5,14.6,13.1
21107,6.7,7.1,16.2
21109,8.3,3.4,22.1
21111,7.6,8.6,10.2
21113,11.6,10.2,10.8
21115,8.1,7.5,18.5
21117,6.2,9.0,9.8
21119,8.2,13.9,22.6
21121,6.4,8.9,17.5
21123,8.8,5.1,11.6
21125,8.0,6.1,14.8
21127,7.300000000000001,5.6,15.8
21129,8.4,4.7,28.9
21131,6.1000000000000005,9.3,25.0
21133,5.7,12.1,19.6
21135,13.5,8.5,13.6
21137,13.4,6.2,15.9
21139,8.3,4.6,15.1
21141,10.1,4.9,11.8
21143,9.9,6.3,18.8
21145,10.1,8.6,12.7
21147,10.2,2.8,20.1
21149,9.4,6.0,14.4
21151,7.0,9.4,18.5
21153,3.5,9.3,28.7
21155,13.5,5.7,16.3
21157,9.8,8.6,15.6
21159,2.9,5.6,25.7
21161,8.5,6.1,12.8
21163,6.0,5.8,20.0
21165,10.2,6.2,22.5
21167,10.9,5.9,15.5
21169,14.799999999999999,5.7,14.4
21171,19.1,3.1,13.6
21173,7.6,6.7,13.4
21175,9.3,8.1,29.3
21177,8.2,5.7,15.8
21179,8.7,6.1,12.2
21181,12.9,4.0,13.4
21183,11.1,6.4,12.5
21185,11.0,7.0,11.9
21187,6.5,5.0,19.9
21189,9.8,5.8,30.8
21191,6.8,6.9,10.5
21193,7.0,10.8,20.5
21195,7.2,8.1,18.5
21197,11.3,4.1,15.1
21199,9.1,5.1,15.6
21201,7.6,3.4,23.1
21203,8.1,7.1,18.3
21205,7.9,10.8,21.7
21207,10.9,7.8,13.3
21209,7.4,5.4,14.1
21211,10.6,6.7,12.0
21213,9.5,4.1,10.9
21215,7.300000000000001,6.4,12.4
21217,9.7,8.0,11.4
21219,12.399999999999999,4.7,18.4
21221,8.6,3.3,20.1
21223,8.4,2.9,14.5
21225,7.1,3.4,20.6
21227,7.1,8.0,13.8
21229,11.4,7.1,14.2
21231,10.6,4.8,16.2
21233,8.6,4.5,14.3
21235,7.199999999999999,9.4,21.4
21237,12.899999999999999,7.6,29.1
21239,12.1,8.9,15.7
22001,11.2,3.1,12.7
22003,6.6,3.7,22.6
22005,8.7,4.8,13.5
22007,7.3,3.5,13.9
22009,8.9,3.7,20.6
22011,9.0,6.1,16.2
22013,8.4,3.7,26.3
22015,8.4,8.2,18.2
22017,8.2,8.2,14.0
22019,7.699999999999999,5.2,13.8
22021,6.9,5.0,26.6
22023,10.2,4.1,17.1
22025,11.4,1.4,22.8
22027,8.8,5.6,19.8
22029,10.0,3.8,18.1
22031,5.3,6.7,16.0
22033,8.6,6.6,16.9
22035,10.2,4.8,18.3
22037,7.5,6.1,24.5
22039,11.600000000000001,4.3,14.3
22041,10.299999999999999,6.3,15.7
22043,7.9,4.5,20.7
22045,10.1,4.7,11.8
22047,7.300000000000001,6.1,21.1
22049,8.7,3.9,20.4
22051,10.7,6.6,11.5
22053,11.3,3.8,19.4
22055,13.2,5.4,11.3
22057,9.3,5.3,11.7
22059,9.8,3.9,18.8
22061,8.7,5.3,22.1
22063,8.2,4.6,15.6
22065,11.1,4.7,24.1
22067,7.1,5.6,8.9
22069,7.2,4.8,16.9
22071,11.1,12.2,13.5
22073,7.4,6.0,13.8
22075,10.1,5.7,18.0
22077,8.1,4.5,17.1
22079,7.7,6.7,22.0
22081,10.7,4.7,18.3
22083,7.4,4.7,17.1
22085,8.3,6.0,13.5
22087,10.700000000000001,3.8,14.7
22089,8.1,4.9,14.0
22091,14.5,7.0,18.1
22093,7.1,5.0,12.0
22095,7.4,4.3,13.8
22097,8.7,3.6,13.7
22099,10.3,4.1,14.6
22101,6.699999999999999,4.9,12.0
22103,12.8,6.8,13.4
22105,8.3,6.8,15.2
22107,4.8,2.2,31.3
22109,9.4,3.9,11.4
22111,9.9,4.9,12.3
22113,11.100000000000001,4.3,14.1
22115,7.1000000000000005,4.5,31.1
22117,7.4,4.0,16.8
22119,12.3,4.6,15.0
22121,7.4,5.9,16.1
22123,9.8,3.3,16.4
22125,8.7,4.3,27.2
22127,5.9,3.9,22.9
23001,8.6,13.1,11.3
23003,11.8,13.4,16.1
23005,12.7,13.4,10.2
23007,13.3,13.1,15.2
23009,21.1,15.7,11.7
23011,10.2,13.4,18.6
23013,22.4,13.7,11.6
23015,20.3,12.9,12.6
23017,13.3,11.9,12.0
23019,9.5,15.7,14.9
23021,13.6,13.3,16.2
23023,13.4,7.2,14.9
23025,11.700000000000001,12.1,12.4
23027,16.7,13.1,12.8
23029,21.0,12.2,17.7
23031,12.2,10.9,14.1
24001,6.1,8.7,20.5
24003,8.3,7.9,22.8
24005,8.3,11.3,17.3
24009,7.6,5.2,28.7
24011,12.2,8.4,17.2
24013,8.899999999999999,7.5,19.0
24015,7.5,7.1,16.1
24017,6.3,6.5,30.7
24019,10.9,7.3,18.8
24021,8.899999999999999,7.5,20.0
24023,14.8,7.5,16.9
24025,7.6000000000000005,8.6,20.9
24027,8.8,10.5,22.6
24029,14.799999999999999,8.7,13.8
24031,10.5,11.2,21.3
24033,6.2,8.9,25.9
24035,13.0,6.4,20.5
24037,7.3999999999999995,6.0,32.2
24039,10.8,7.2,28.1
24041,16.9,9.3,14.4
24043,7.9,8.5,17.4
24045,7.8,7.2,19.1
24047,15.1,6.3,17.1
24510,6.2,14.5,18.9
25001,17.4,10.2,12.2
25003,11.799999999999999,17.4,12.8
25005,7.0,9.4,12.8
25007,29.700000000000003,10.2,14.8
25009,9.5,10.8,11.5
25011,12.5,14.9,18.6
25013,7.199999999999999,10.1,14.8
25015,10.100000000000001,16.6,20.1
25017,9.3,14.5,10.7
25019,24.0,10.7,12.7
25021,9.0,13.5,11.3
25023,9.0,10.3,12.7
25025,5.8,17.7,10.6
25027,8.3,9.9,12.9
26001,10.2,10.1,12.3
26003,9.0,7.2,16.9
26005,9.0,7.8,7.1
26007,11.2,11.3,9.2
26009,15.399999999999999,7.7,9.8
26011,10.7,9.2,9.4
26013,9.6,12.9,18.1
26015,9.6,7.8,9.7
26017,8.1,9.2,10.4
26019,13.0,12.3,14.7
26021,9.9,11.1,9.0
26023,9.8,5.5,10.2
26025,7.1,9.1,12.1
26027,9.4,8.8,8.8
26029,16.3,9.7,9.9
26031,12.5,7.2,12.6
26033,10.0,9.3,27.3
26035,12.8,10.0,10.1
26037,9.0,8.9,15.7
26039,9.3,8.9,16.9
26041,8.5,12.1,13.6
26043,9.7,7.9,15.2
26045,7.2,10.7,17.0
26047,14.200000000000001,10.4,9.0
26049,7.8,8.6,9.6
26051,12.4,6.6,10.2
26053,8.7,6.8,20.6
26055,12.8,10.7,8.9
26057,8.8,9.6,14.0
26059,11.1,10.7,9.7
26061,8.9,12.8,17.9
26063,13.0,6.7,10.1
26065,6.9,12.3,19.8
26067,7.5,7.9,13.3
26069,10.9,6.7,12.3
26071,12.7,7.8,16.7
26073,7.800000000000001,10.7,15.8
26075,8.3,10.5,10.8
26077,7.8,12.1,10.8
26079,8.5,6.3,9.5
26081,8.3,13.2,7.1
26083,10.3,9.6,30.1
26085,12.9,7.6,11.9
26087,10.2,6.2,8.5
26089,19.200000000000003,12.1,11.1
26091,8.6,10.0,11.6
26093,9.5,7.7,9.4
26095,9.3,9.7,23.8
26097,12.8,10.2,20.9
26099,7.4,7.4,8.9
26101,10.7,8.4,15.9
26103,8.2,9.0,14.4
26105,10.6,8.0,14.6
26107,8.8,8.5,12.8
26109,10.0,6.6,11.9
26111,7.9,9.5,9.6
26113,14.3,7.1,9.8
26115,6.6,8.3,8.6
26117,10.100000000000001,7.6,10.6
26119,16.6,7.2,12.5
26121,6.9,8.9,10.0
26123,10.4,9.8,12.6
26125,9.7,8.3,8.1
26127,11.399999999999999,7.0,11.9
26129,11.8,7.9,10.9
26131,13.2,11.1,22.7
26133,12.200000000000001,8.7,11.3
26135,14.9,6.3,13.9
26137,10.0,10.4,11.2
26139,7.9,10.4,8.2
26141,13.0,8.9,13.1
26143,12.8,7.5,12.1
26145,7.699999999999999,10.3,10.2
26147,8.1,6.8,11.3
26149,9.100000000000001,6.4,8.7
26151,13.2,7.8,10.2
26153,8.5,12.1,16.8
26155,9.5,7.6,11.6
26157,11.2,7.9,10.4
26159,10.6,7.5,10.5
26161,8.0,14.3,17.2
26163,6.4,8.7,9.2
26165,10.899999999999999,7.9,9.3
27001,14.0,10.7,16.2
27003,7.9,8.2,11.3
27005,14.0,9.6,16.5
27007,10.100000000000001,9.3,25.7
27009,9.1,12.0,11.4
27011,18.5,7.8,15.7
27013,8.3,11.7,14.0
27015,12.7,9.3,9.0
27017,8.2,11.3,21.1
27019,10.9,7.9,9.4
27021,15.600000000000001,8.6,16.3
27023,12.7,8.4,12.5
27025,9.3,11.2,12.7
27027,8.5,11.7,14.3
27029,14.0,7.8,17.5
27031,16.0,10.1,23.3
27033,12.100000000000001,12.6,13.9
27035,12.2,9.1,12.3
27037,7.4,9.5,11.5
27039,10.7,17.5,10.6
27041,13.2,7.6,13.2
27043,16.9,10.0,11.2
27045,15.1,17.1,11.1
27047,10.7,13.4,9.1
27049,12.0,11.8,10.0
27051,17.4,9.7,14.7
27053,8.7,11.4,10.2
27055,12.8,13.8,10.2
27057,13.6,10.0,17.7
27059,10.2,11.9,10.8
27061,10.399999999999999,11.5,14.9
27063,16.7,7.7,10.7
27065,11.0,9.5,15.0
27067,10.4,9.1,13.5
27069,16.9,7.5,15.0
27071,11.2,9.5,15.6
27073,22.799999999999997,10.9,11.6
27075,11.3,12.1,14.6
27077,20.0,5.3,9.0
27079,10.2,8.0,12.0
27081,20.0,9.3,11.8
27083,12.2,8.5,11.7
27085,10.3,9.0,7.7
27087,13.1,8.1,32.3
27089,15.5,8.8,12.6
27091,15.0,10.7,10.0
27093,12.7,8.7,11.0
27095,10.7,10.3,11.1
27097,14.8,10.5,12.0
27099,9.0,13.9,9.6
27101,19.5,10.7,13.0
27103,9.5,10.8,13.7
27105,12.2,8.6,10.6
27107,17.8,9.9,16.7
27109,7.199999999999999,30.8,9.2
27111,14.1,11.5,12.9
27113,11.0,7.3,9.8
27115,11.0,8.4,16.4
27117,15.5,10.0,11.4
27119,10.8,12.9,15.5
27121,14.3,9.5,12.6
27123,7.0,14.0,13.0
27125,13.8,6.8,15.0
27127,17.0,8.1,11.4
27129,17.299999999999997,7.4,11.7
27131,10.0,9.5,10.7
27133,14.600000000000001,10.1,13.8
27135,10.7,5.5,11.1
27137,7.2,13.6,14.3
27139,9.5,7.7,9.2
27141,10.2,7.8,10.5
27143,14.5,7.3,11.1
27145,9.3,13.5,10.9
27147,7.8999999999999995,8.6,10.1
27149,11.9,10.4,19.6
27151,13.4,8.7,13.8
27153,14.3,8.3,12.1
27155,23.200000000000003,11.8,16.9
27157,14.399999999999999,15.6,9.2
27159,12.8,10.9,11.1
27161,12.5,9.1,12.8
27163,8.6,9.8,12.7
27165,11.9,10.0,12.5
27167,16.3,9.9,15.1
27169,8.4,13.5,11.2
27171,10.5,7.3,9.0
27173,17.7,9.6,11.7
28001,11.5,4.0,18.5
28003,7.3,5.8,14.0
28005,9.8,5.1,17.1
28007,6.5,3.1,22.2
28009,7.8999999999999995,6.6,11.2
28011,9.8,3.6,27.8
28013,9.4,2.5,11.1
28015,13.5,5.7,25.1
28017,11.2,1.5,15.4
28019,11.0,5.6,21.8
28021,6.3,1.9,36.8
28023,6.5,6.0,16.7
28025,9.5,6.2,15.8
28027,8.5,5.6,19.5
28029,6.3999999999999995,4.3,14.9
28031,8.9,2.8,16.6
28033,7.9,6.2,12.4
28035,7.199999999999999,6.5,18.4
28037,10.8,6.5,15.4
28039,9.2,3.6,14.0
28041,9.0,0.9,26.3
28043,8.8,4.4,22.2
28045,10.2,5.8,15.3
28047,8.1,4.9,18.7
28049,8.1,8.2,21.4
28051,4.0,5.3,22.7
28053,9.1,5.5,16.3
28055,6.1,3.1,20.1
28057,9.5,5.6,13.8
28059,7.2,5.3,16.4
28061,5.9,5.7,14.7
28063,6.4,0.0,38.2
28065,5.5,7.2,22.8
28067,8.5,4.1,18.1
28069,7.0,6.6,30.4
28071,9.8,7.8,24.5
28073,11.7,5.4,20.3
28075,7.699999999999999,7.8,17.6
28077,8.9,5.2,15.1
28079,8.9,2.6,18.1
28081,8.2,7.8,12.1
28083,9.7,6.2,17.2
28085,8.6,5.0,13.4
28087,6.8,6.8,18.6
28089,11.399999999999999,7.2,19.3
28091,11.6,5.2,10.4
28093,11.1,4.5,12.1
28095,7.4,4.6,13.3
28097,5.699999999999999,3.6,23.4
28099,9.100000000000001,3.3,27.2
28101,8.3,3.8,22.5
28103,14.3,2.9,12.0
28105,5.4,5.1,36.6
28107,7.4,4.6,16.1
28109,9.9,4.1,18.5
28111,7.8,2.4,19.8
28113,8.8,6.0,13.3
28115,8.0,5.8,11.4
28117,9.6,5.9,13.7
28119,8.5,4.3,23.0
28121,9.6,6.7,19.2
28123,10.8,3.5,13.3
28125,13.0,2.2,28.0
28127,8.2,5.9,18.0
28129,10.7,5.4,16.2
28131,11.0,3.4,20.4
28133,6.699999999999999,5.4,21.9
28135,12.399999999999999,5.6,22.3
28137,8.6,5.0,14.1
28139,9.1,3.2,12.8
28141,9.5,8.2,11.8
28143,8.0,7.1,16.5
28145,8.4,4.2,14.8
28147,17.6,2.7,17.9
28149,8.0,5.5,22.3
28151,8.4,3.7,23.9
28153,12.399999999999999,4.0,18.4
28155,9.7,5.5,24.1
28157,5.6,2.4,27.1
28159,8.1,4.0,21.0
28161,4.8,4.5,17.6
28163,8.899999999999999,9.8,20.2
29001,9.2,9.5,20.3
29003,8.1,13.2,16.1
29005,14.4,11.0,18.6
29007,10.2,7.1,15.7
29009,12.2,6.4,9.6
29011,13.5,6.3,15.0
29013,16.0,7.8,12.2
29015,13.0,10.3,14.4
29017,11.7,8.5,10.7
29019,8.1,10.6,20.9
29021,6.2,10.3,11.6
29023,10.0,9.6,14.5
29025,13.3,8.1,18.5
29027,8.3,8.0,23.3
29029,15.899999999999999,10.3,10.8
29031,8.6,12.3,14.3
29033,16.7,7.8,14.5
29035,19.1,8.8,13.1
29037,9.5,7.8,11.0
29039,16.8,6.6,12.8
29041,16.0,7.9,15.2
29043,8.8,12.2,10.1
29045,12.7,4.3,14.5
29047,7.1,8.8,11.7
29049,10.4,7.2,14.5
29051,7.300000000000001,9.6,26.4
29053,10.2,7.2,16.9
29055,11.3,9.4,11.5
29057,16.7,9.6,14.5
29059,19.700000000000003,8.5,8.0
29061,17.0,7.4,19.9
29063,9.3,10.6,16.3
29065,10.3,9.4,12.2
29067,18.2,7.1,11.5
29069,10.600000000000001,8.3,14.4
29071,8.7,8.1,8.6
29073,12.6,8.7,11.0
29075,12.6,11.6,14.0
29077,8.7,12.8,10.4
29079,13.200000000000001,11.6,15.6
29081,14.299999999999999,10.5,16.7
29083,11.200000000000001,6.2,12.6
29085,15.6,9.2,13.7
29087,17.1,5.7,15.5
29089,12.899999999999999,10.2,16.5
29091,13.8,11.5,14.0
29093,10.2,5.3,18.0
29095,7.6,9.6,11.3
29097,8.399999999999999,9.2,10.0
29099,7.4,9.4,9.0
29101,8.9,9.1,21.4
29103,17.900000000000002,12.2,12.6
29105,11.5,9.0,11.3
29107,10.5,9.8,12.3
29109,12.1,8.5,10.3
29111,9.7,12.6,10.1
29113,7.6000000000000005,5.2,9.7
29115,11.7,8.6,16.2
29117,11.0,9.2,19.2
29119,9.3,7.6,9.2
29121,10.200000000000001,9.6,13.8
29123,9.399999999999999,11.6,15.1
29125,12.5,7.7,20.8
29127,9.4,10.9,13.9
29129,20.3,6.3,16.1
29131,11.5,6.5,17.7
29133,8.3,7.5,17.1
29135,10.4,7.1,22.6
29137,9.9,7.8,14.6
29139,12.0,5.8,15.4
29141,16.6,7.0,14.1
29143,7.699999999999999,8.9,16.4
29145,11.5,7.6,9.0
29147,10.1,11.6,19.4
29149,15.9,4.6,10.6
29151,8.3,6.4,20.9
29153,20.599999999999998,10.0,10.3
29155,7.4,8.5,16.9
29157,9.7,9.0,8.4
29159,11.1,8.4,10.2
29161,7.8,11.5,20.3
29163,11.9,6.5,15.8
29165,8.8,9.2,13.0
29167,13.0,15.1,11.3
29169,7.0,8.0,30.5
29171,15.2,7.4,11.8
29173,13.100000000000001,7.8,15.2
29175,9.5,8.0,17.7
29177,10.5,7.3,10.2
29179,12.100000000000001,5.4,18.6
29181,12.299999999999999,10.0,15.2
29183,7.0,9.3,9.0
29185,15.899999999999999,10.6,15.2
29186,6.9,8.9,9.5
29187,7.4,6.3,20.0
29189,8.5,13.1,8.6
29195,9.1,9.6,15.7
29197,14.0,5.3,16.4
29199,24.9,6.6,9.8
29201,9.3,8.6,12.7
29203,15.100000000000001,10.6,17.2
29205,19.0,10.0,12.3
29207,11.1,7.7,12.5
29209,14.6,8.7,10.4
29211,12.2,4.2,14.8
29213,11.2,9.5,9.2
29215,13.5,9.1,22.1
29217,13.1,9.9,13.2
29219,9.100000000000001,6.6,8.8
29221,7.4,9.9,15.4
29223,11.899999999999999,8.6,11.9
29225,12.4,9.6,10.8
29227,15.399999999999999,6.8,18.2
29229,18.1,10.3,13.2
29510,6.4,16.5,10.9
30001,19.4,9.1,15.9
30003,10.4,8.6,43.9
30005,13.2,6.9,36.7
30007,17.9,5.4,24.6
30009,21.8,9.1,14.1
30011,50.8,6.8,20.1
30013,11.2,12.3,16.9
30015,31.2,7.4,23.4
30017,14.9,9.5,19.1
30019,30.9,5.7,15.2
30021,16.7,10.4,16.7
30023,10.399999999999999,7.2,28.1
30025,18.9,9.2,16.5
30027,19.5,9.7,18.6
30029,15.600000000000001,9.2,12.1
30031,16.7,8.4,14.5
30033,42.0,2.9,19.9
30035,10.1,8.7,39.1
30037,30.0,8.2,18.4
30039,22.1,7.3,23.5
30041,12.7,9.4,25.1
30043,16.9,9.5,24.8
30045,34.5,4.1,20.4
30047,18.0,9.5,22.2
30049,11.5,11.6,28.3
30051,24.7,9.4,13.5
30053,18.200000000000003,8.0,17.7
30055,39.2,6.8,16.9
30057,24.700000000000003,6.8,15.1
30059,32.9,6.2,13.7
30061,7.5,6.9,16.6
30063,12.1,10.9,15.3
30065,23.5,9.7,11.7
30067,22.8,7.9,14.4
30069,45.2,1.8,18.9
30071,24.9,8.7,23.0
30073,21.7,12.9,20.9
30075,36.8,4.8,22.9
30077,19.9,8.2,24.7
30079,30.8,8.4,26.3
30081,25.4,9.9,13.7
30083,14.100000000000001,7.3,12.1
30085,13.100000000000001,6.3,36.9
30087,12.0,10.1,28.1
30089,28.5,7.8,13.5
30091,22.7,7.7,18.6
30093,9.8,9.8,17.8
30095,16.6,7.5,13.9
30097,20.8,8.5,17.7
30099,20.9,9.7,16.8
30101,23.3,7.5,22.0
30103,31.1,5.5,13.2
30105,19.2,9.0,19.7
30107,39.4,3.5,15.6
30109,22.7,6.7,26.3
30111,11.8,10.0,10.9
31001,11.7,11.6,14.2
31003,20.1,7.2,12.5
31005,35.2,10.7,16.3
31007,34.1,8.1,16.0
31009,23.5,7.6,18.6
31011,23.9,8.0,13.5
31013,17.5,5.3,12.6
31015,31.0,6.2,18.4
31017,21.5,5.9,18.4
31019,9.6,8.4,13.0
31021,16.0,8.1,14.0
31023,15.9,9.5,12.7
31025,11.5,9.3,14.0
31027,22.7,8.2,13.8
31029,27.1,4.4,15.1
31031,26.8,2.4,17.1
31033,9.0,7.3,14.0
31035,15.9,7.1,14.1
31037,11.8,6.2,7.6
31039,18.1,9.8,13.1
31041,22.9,6.6,12.0
31043,7.2,6.1,7.0
31045,12.2,9.9,32.4
31047,10.8,6.4,12.0
31049,17.9,4.5,19.3
31051,11.4,8.1,15.3
31053,9.2,9.5,11.0
31055,7.800000000000001,10.4,10.3
31057,15.899999999999999,7.6,23.0
31059,17.0,7.2,16.4
31061,21.3,6.3,18.3
31063,17.900000000000002,4.1,22.4
31065,15.600000000000001,9.5,13.4
31067,13.7,10.5,15.2
31069,22.3,8.1,25.4
31071,23.5,9.8,18.2
31073,20.2,10.9,20.2
31075,26.4,6.7,13.6
31077,31.9,6.4,10.9
31079,7.699999999999999,8.3,11.5
31081,14.3,9.3,11.4
31083,19.6,9.8,18.4
31085,26.099999999999998,7.9,18.4
31087,21.5,6.3,17.0
31089,18.900000000000002,10.9,15.9
31091,31.5,7.1,25.5
31093,21.4,7.5,13.5
31095,19.8,9.2,10.3
31097,18.5,6.8,24.2
31099,16.299999999999997,8.0,13.2
31101,16.799999999999997,5.3,13.5
31103,43.5,6.1,13.3
31105,9.0,5.3,22.5
31107,20.9,8.0,20.1
31109,7.8,9.8,17.7
31111,8.5,7.7,13.6
31113,20.0,9.8,10.2
31115,42.0,3.9,16.4
31117,36.1,9.0,7.2
31119,10.1,8.5,13.7
31121,19.0,8.4,8.8
31123,16.8,6.4,19.4
31125,17.5,5.7,13.9
31127,11.7,13.2,24.4
31129,20.400000000000002,12.4,13.4
31131,12.2,9.0,18.7
31133,23.1,7.1,13.5
31135,21.1,6.9,20.0
31137,17.2,6.9,15.0
31139,16.7,9.0,14.4
31141,10.5,7.0,11.3
31143,15.6,11.6,13.4
31145,15.0,7.8,13.8
31147,15.6,10.2,12.1
31149,32.2,10.0,14.4
31151,9.9,7.5,13.2
31153,6.7,9.6,15.2
31155,12.8,7.3,15.7
31157,11.5,8.9,14.0
31159,13.0,10.0,14.5
31161,23.0,5.2,19.7
31163,20.4,6.1,11.5
31165,30.4,7.6,17.3
31167,13.799999999999999,6.4,12.7
31169,16.9,9.1,14.5
31171,26.4,4.2,26.1
31173,10.4,7.6,38.2
31175,20.5,9.0,14.9
31177,12.6,8.6,11.7
31179,10.9,8.2,19.9
31181,20.299999999999997,8.5,16.8
31183,25.4,3.5,12.4
31185,16.7,10.0,12.8
32001,10.0,6.1,23.7
32003,8.1,3.1,10.4
32005,14.2,4.6,18.5
32007,5.199999999999999,3.1,13.9
32009,17.8,1.0,15.7
32011,16.0,0.0,29.0
32013,11.4,2.7,13.6
32015,5.7,0.5,13.9
32017,7.1,1.6,46.2
32019,8.1,4.0,16.4
32021,6.2,0.8,41.4
32023,9.8,2.0,16.8
32027,10.7,1.1,32.1
32029,14.399999999999999,3.0,13.8
32031,9.0,5.3,13.6
32033,8.9,6.7,30.3
32510,8.6,5.1,20.7
33001,13.0,11.8,14.9
33003,18.200000000000003,9.5,15.0
33005,10.8,12.4,14.5
33007,12.5,13.4,17.7
33009,11.8,18.3,14.5
33011,7.9,10.4,10.7
33013,9.7,14.0,16.6
