cfips,pct_employed_at_self_employed,pct_employed_at_non_profit,pct_employed_at_government
04012,8.5,4.0,23.5
04013,10.1,6.2,10.9
04015,10.399999999999999,6.0,13.0
04017,9.9,6.5,31.6
04019,10.0,7.5,16.8
04021,8.4,6.5,16.5
04023,12.2,8.7,19.4
04025,15.2,8.4,13.5
04027,6.4,6.6,21.0
05001,12.6,5.4,17.1
05003,5.199999999999999,5.6,17.4
05005,13.3,9.8,12.3
05007,8.9,7.6,8.0
05009,11.7,7.6,14.0
05011,9.1,5.1,17.0
05013,4.1,5.7,23.4
05015,15.4,6.6,11.9
05017,5.5,5.9,22.5
05019,6.1,9.2,14.7
05021,13.3,6.5,14.7
05023,16.7,7.0,9.3
05025,7.6,7.0,21.9
05027,7.0,4.8,17.0
05029,10.2,7.2,15.5
05031,10.1,9.7,13.3
05033,8.5,5.7,11.6
05035,8.4,5.8,15.9
05037,9.3,5.4,17.8
05039,4.0,5.5,20.6
05041,7.4,4.2,26.3
05043,7.2,6.8,23.9
05045,8.7,8.8,14.3
05047,6.6000000000000005,3.0,22.2
05049,11.899999999999999,6.3,19.5
05051,11.9,7.1,12.3
05053,7.4,6.1,15.7
05055,11.299999999999999,6.7,12.8
05057,8.0,6.4,16.9
05059,8.5,5.2,13.8
05061,8.2,4.3,15.0
05063,9.600000000000001,7.7,17.1
05065,10.899999999999999,4.9,21.8
05067,10.0,7.6,15.9
05069,8.6,5.6,26.6
05071,10.9,8.6,12.5
05073,15.200000000000001,4.7,21.8
05075,12.5,5.7,19.2
05077,17.1,7.0,23.0
05079,10.3,5.7,25.8
05081,5.1,7.5,19.6
05083,9.5,9.3,17.4
05085,9.2,5.4,18.3
05087,14.0,7.5,14.4
05089,12.100000000000001,4.6,14.6
05091,7.2,8.5,17.0
05093,7.3,6.5,16.8
05095,12.200000000000001,5.6,17.2
05097,17.5,6.5,20.1
05099,11.2,3.8,17.9
05101,18.1,6.5,27.2
05103,5.8,6.3,22.8
05105,11.0,8.8,15.8
05107,8.7,6.9,24.9
05109,14.0,3.6,16.5
05111,10.5,5.0,12.9
05113,16.7,8.8,16.8
05115,9.9,6.5,13.6
05117,16.9,7.4,17.7
05119,8.100000000000001,9.5,18.9
05121,14.600000000000001,4.3,15.4
05123,12.4,4.7,14.9
05125,8.0,9.3,17.2
05127,12.700000000000001,4.8,15.0
05129,17.799999999999997,2.3,23.3
05131,8.9,7.2,10.4
05133,12.100000000000001,3.4,13.1
05135,10.0,6.2,19.0
05137,20.099999999999998,5.4,20.7
05139,8.5,4.0,17.5
05141,15.5,5.3,16.4
05143,9.3,7.2,14.7
05145,9.3,8.3,12.5
05147,13.399999999999999,4.3,14.6
05149,12.3,4.8,11.1
06001,10.2,8.3,12.9
06003,25.700000000000003,5.0,28.6
06005,18.1,6.6,21.0
06007,12.2,8.9,17.5
06009,15.1,7.3,18.1
06011,13.0,2.4,14.7
06013,11.5,7.9,13.6
06015,14.0,10.0,33.1
06017,14.9,7.9,17.3
06019,9.2,6.3,18.6
06021,15.3,5.2,16.5
06023,18.1,7.9,20.7
06025,8.5,4.0,25.9
06027,10.1,7.7,33.6
06029,9.2,4.4,16.7
06031,7.300000000000001,5.5,25.2
06033,15.200000000000001,6.3,20.7
06035,11.0,3.0,49.6
06037,13.5,6.4,11.4
06039,8.9,5.6,15.5
06041,21.9,9.4,10.4
06043,16.8,5.7,23.3
06045,21.1,8.3,18.4
06047,8.6,4.7,15.9
06049,15.399999999999999,5.9,31.6
06051,15.5,2.9,10.3
06053,11.0,5.2,15.2
06055,13.200000000000001,7.3,11.5
06057,22.099999999999998,8.8,14.2
06059,12.7,5.3,10.4
06061,12.899999999999999,7.5,15.9
06063,17.7,7.8,29.3
06065,10.5,5.0,14.6
06067,9.6,7.2,21.4
06069,9.100000000000001,5.7,15.2
06071,9.2,5.7,15.9
06073,12.0,7.0,13.9
06075,11.1,8.4,11.0
06077,8.6,5.6,14.5
06079,14.5,5.3,18.3
06081,11.1,7.8,10.8
06083,11.8,8.1,15.9
06085,8.4,6.7,9.5
06087,14.299999999999999,9.9,15.8
06089,13.0,8.3,17.5
06091,25.6,2.5,32.1
06093,18.2,9.2,24.0
06095,8.6,7.9,18.4
06097,15.0,7.7,13.5
06099,9.6,5.5,14.0
06101,10.4,5.4,17.3
06103,10.8,7.3,17.6
06105,28.2,5.2,28.5
06107,11.1,5.7,16.3
06109,16.7,7.8,18.3
06111,11.7,5.3,13.9
06113,9.6,7.2,27.3
06115,10.399999999999999,5.8,20.8
08001,8.5,6.3,11.5
08003,13.5,9.0,20.0
08005,10.2,7.0,11.5
08007,27.1,4.8,16.1
08009,23.599999999999998,9.8,24.4
08011,12.7,6.7,28.8
08013,13.8,9.1,13.5
08014,10.1,6.7,12.8
08015,21.6,5.5,16.7
08017,17.4,4.6,23.4
08019,18.8,5.6,17.9
08021,16.5,7.9,23.6
08023,15.9,7.1,25.2
08025,9.2,5.5,28.3
08027,22.200000000000003,9.0,20.7
08029,24.2,10.0,12.2
08031,10.3,9.5,11.0
08033,16.2,2.7,26.6
08035,11.9,6.5,11.2
08037,14.4,4.9,9.3
08039,16.7,4.4,14.8
08041,10.5,9.5,16.0
08043,13.1,8.1,25.6
08045,17.700000000000003,7.8,13.7
08047,15.0,6.2,15.9
08049,5.9,6.7,14.9
08051,14.2,6.0,17.0
08053,13.100000000000001,5.2,34.1
08055,23.9,7.0,20.3
08057,14.3,5.5,20.0
08059,11.899999999999999,7.5,13.1
08061,21.599999999999998,5.6,29.1
08063,15.6,7.0,23.5
08065,13.8,7.5,14.6
08067,16.5,8.6,17.5
08069,11.7,7.2,16.2
08071,14.5,6.2,25.8
08073,22.1,6.1,30.2
08075,12.2,4.8,22.7
08077,12.5,8.1,15.1
08079,23.7,4.3,24.6
08081,11.7,9.3,15.3
08083,14.3,8.8,23.1
08085,16.5,10.2,14.1
08087,12.0,6.4,14.5
08089,12.100000000000001,8.9,21.6
08091,27.4,6.1,17.9
08093,19.4,5.1,15.7
08095,19.7,6.7,15.0
08097,24.4,7.0,9.5
08099,12.5,6.7,17.4
08101,8.7,8.8,18.4
08103,11.4,5.9,23.9
08105,14.399999999999999,11.7,18.0
08107,11.100000000000001,6.7,12.6
08109,21.1,9.1,18.7
08111,35.400000000000006,4.4,18.3
08113,24.200000000000003,5.5,14.5
08115,16.7,9.3,19.4
08117,13.3,4.8,11.0
08119,15.0,9.9,15.5
08121,22.0,5.5,21.8
08123,10.3,6.9,12.6
08125,23.3,6.9,12.8
09001,12.8,8.2,9.9
09003,8.1,9.1,13.7
09005,12.5,8.8,13.5
09007,9.899999999999999,10.6,14.1
09009,8.9,12.5,12.8
09011,8.5,8.9,15.3
09013,8.3,8.4,17.7
09015,7.800000000000001,10.5,16.3
10001,7.6,6.6,21.7
10003,7.0,9.3,12.7
10005,12.7,7.5,14.8
11001,7.4,19.4,24.3
12001,8.600000000000001,9.9,24.9
12003,7.1,6.3,23.8
12005,10.600000000000001,5.1,16.5
12007,7.5,6.4,20.3
12009,10.8,6.7,12.9
12011,13.4,4.9,10.5
12013,11.9,5.8,27.3
12015,13.8,5.3,11.9
12017,13.7,5.3,11.4
12019,9.3,7.6,14.2
12021,16.7,5.0,7.9
12023,9.600000000000001,6.1,19.6
12027,10.8,3.8,13.2
12029,18.9,3.1,20.0
12031,8.2,8.0,11.4
12033,9.6,11.4,14.1
12035,12.9,7.1,10.9
12037,19.2,4.9,19.7
12039,7.1,3.7,33.9
12041,13.5,3.5,19.5
12043,13.6,4.7,13.7
12045,10.1,4.5,21.3
12047,11.0,4.3,22.1
12049,12.3,5.3,15.2
12051,7.9,6.2,9.7
12053,10.3,4.6,12.8
12055,12.2,7.8,12.1
12057,9.8,6.6,11.1
12059,12.7,5.3,19.4
12061,15.2,6.0,10.9
12063,8.5,4.8,27.5
12065,9.6,7.0,29.4
12067,9.6,3.1,20.8
12069,11.1,7.3,11.1
12071,12.5,6.9,10.7
12073,7.699999999999999,8.3,30.5
12075,14.899999999999999,4.5,16.9
12077,9.7,5.2,33.8
12079,9.0,8.6,25.8
12081,12.5,7.5,10.1
12083,12.8,5.4,13.2
12085,15.6,6.9,10.5
12086,14.4,5.1,9.2
12087,17.299999999999997,6.4,15.3
12089,11.399999999999999,8.3,14.6
12091,11.7,4.5,20.0
12093,12.3,4.2,14.6
12095,9.7,6.2,9.0
12097,7.699999999999999,5.6,10.4
12099,14.6,5.0,10.1
12101,10.7,6.1,11.9
12103,12.1,7.4,10.2
12105,8.8,6.4,10.5
12107,10.4,6.9,16.4
12109,12.2,9.1,13.7
12111,12.2,5.9,10.9
12113,10.1,8.8,16.5
12115,15.9,6.2,9.1
12117,11.4,8.4,9.9
12119,15.6,6.5,10.6
12121,11.1,7.6,18.7
12123,6.0,5.5,19.2
12125,11.0,4.6,33.6
12127,11.6,6.3,10.6
12129,11.7,5.5,32.2
12131,18.7,4.5,13.7
12133,11.5,5.8,22.2
13001,7.1,3.7,17.5
13003,8.7,2.6,15.3
13005,12.8,5.9,16.0
13007,5.6,3.8,24.9
13009,6.0,5.2,27.3
13011,9.1,5.1,13.6
13013,8.0,5.1,13.0
13015,9.7,5.9,12.1
13017,4.800000000000001,6.4,18.4
13019,8.6,4.5,18.0
13021,7.699999999999999,7.6,15.4
13023,4.5,3.2,30.2
13025,8.8,3.9,16.8
13027,13.2,6.9,16.2
13029,10.0,4.3,17.6
13031,8.9,4.7,23.6
13033,11.7,2.4,14.6
13035,8.2,4.3,13.0
13037,11.0,2.4,20.6
13039,8.0,5.4,23.7
13043,16.5,1.8,14.9
13045,9.4,5.5,14.0
13047,8.1,6.0,9.5
13049,7.3,5.2,21.7
13051,9.7,6.9,14.5
13053,4.9,5.1,39.6
13055,9.7,2.4,12.0
13057,11.0,5.2,11.0
13059,8.1,6.6,24.1
13061,11.3,2.6,18.6
13063,7.7,4.7,14.0
13065,6.3,4.1,19.9
13067,11.399999999999999,6.4,10.1
13069,10.5,4.0,13.4
13071,7.300000000000001,4.7,15.0
13073,8.0,4.4,20.3
13075,10.2,3.9,14.9
13077,8.6,5.6,13.3
13079,10.8,8.5,17.9
13081,11.0,3.9,19.9
13083,10.600000000000001,9.6,9.2
13085,11.600000000000001,3.7,12.3
13087,10.0,4.1,18.8
13089,8.9,9.1,12.9
13091,8.7,3.2,30.4
13093,8.5,3.2,24.2
13095,6.9,7.2,21.3
13097,9.8,6.2,14.1
13099,6.1,5.6,26.3
13101,6.6000000000000005,2.8,14.9
13103,7.0,3.4,14.6
13105,7.6,3.2,18.7
13107,9.899999999999999,3.7,21.5
13109,9.8,3.2,19.1
13111,21.8,3.8,12.8
13113,11.6,6.8,14.6
13115,9.3,8.0,13.1
13117,11.3,4.7,8.9
13119,10.0,5.0,16.3
13121,10.8,6.8,11.1
13123,14.1,4.1,12.8
13125,6.3,4.2,16.6
13127,11.4,6.6,17.2
13129,9.0,5.1,11.1
13131,11.0,6.0,14.4
13133,13.6,4.1,14.4
13135,11.1,5.3,10.4
13137,9.4,5.2,14.2
13139,10.0,6.0,10.3
13141,10.2,4.1,32.4
13143,9.2,5.7,14.7
13145,10.2,7.0,16.3
13147,12.4,4.7,11.9
13149,11.9,3.1,16.2
13151,8.9,5.0,18.2
13153,7.9,5.0,28.4
13155,10.4,8.6,20.4
13157,10.1,5.5,14.9
13159,9.9,4.1,18.0
13161,5.0,5.4,16.1
13163,7.9,2.2,18.3
13165,12.100000000000001,2.8,23.4
13167,11.1,3.6,20.6
13169,8.5,4.2,18.1
13171,9.899999999999999,5.2,17.2
13173,11.6,6.6,22.8
13175,8.7,5.3,19.4
13177,9.9,7.4,22.2
13179,7.300000000000001,3.3,29.2
13181,12.2,2.4,21.3
13183,7.5,2.9,21.2
13185,8.2,6.5,18.1
13187,10.1,7.3,18.9
13189,6.8,4.9,12.5
13191,13.7,7.2,14.1
13193,8.0,3.3,20.0
13195,12.0,4.9,21.0
13197,15.1,5.3,17.8
13199,7.5,2.7,16.7
13201,16.0,4.3,20.8
13205,9.2,6.9,18.7
13207,10.9,8.9,17.2
13209,10.8,3.0,18.1
13211,12.4,5.7,18.5
13213,3.6,2.4,12.1
13215,7.3,5.7,17.8
13217,9.0,4.1,14.2
13219,14.600000000000001,7.7,23.6
13221,7.9,3.3,24.0
13223,8.0,5.3,13.9
13225,7.6000000000000005,5.4,20.2
13227,12.600000000000001,4.8,12.9
13229,8.5,4.1,15.4
13231,8.4,4.7,23.2
13233,8.899999999999999,3.3,11.4
13235,4.9,5.1,25.4
13237,11.6,4.8,15.6
13239,7.1,3.9,21.5
13241,16.2,4.8,12.0
13243,11.0,4.1,23.7
13245,5.0,5.0,20.2
13247,10.7,4.0,17.7
13249,6.6000000000000005,2.7,27.0
13251,10.2,3.1,17.2
13253,13.0,5.3,16.2
13255,7.2,5.1,15.3
13257,9.2,8.3,16.9
13259,5.7,1.7,32.1
13261,8.5,9.4,20.1
13263,8.9,9.5,16.5
13265,7.9,2.2,21.2
13267,11.0,3.1,23.1
13269,8.9,4.3,23.2
13271,7.9,1.6,21.4
13273,10.3,3.6,20.9
13275,9.7,7.4,19.1
13277,8.2,11.7,12.6
13279,8.1,5.3,20.6
13281,14.299999999999999,8.8,13.3
13283,7.0,4.0,18.1
13285,6.4,6.6,12.7
13287,8.3,4.7,17.4
13289,10.8,2.7,16.0
13291,19.3,6.5,14.1
13293,6.8,3.2,21.9
13295,9.8,5.6,13.0
13297,12.8,4.0,14.8
13299,10.2,4.5,17.9
13301,12.2,1.7,19.7
13303,7.0,4.4,20.3
13305,12.5,2.4,20.3
13307,8.3,7.3,27.1
13309,20.3,2.8,30.8
13311,12.0,5.2,17.8
13313,5.6,4.7,9.1
13315,13.0,1.9,25.4
13317,10.600000000000001,4.1,19.0
13319,4.6,5.6,19.3
13321,9.1,5.6,14.9
15001,16.0,6.7,18.1
15003,9.0,8.2,21.9
15005,1.9,7.7,55.8
15007,14.899999999999999,5.7,14.1
15009,14.399999999999999,6.4,14.1
16001,11.5,9.9,13.8
16003,20.1,4.3,22.5
16005,9.5,5.4,19.9
16007,13.8,6.5,15.8
16009,12.600000000000001,9.9,21.3
16011,9.9,4.5,18.9
16013,18.2,4.6,11.6
16015,17.4,7.6,19.2
16017,18.9,6.5,11.5
16019,10.3,6.6,16.1
16021,17.4,6.5,16.0
16023,15.6,7.3,31.1
16025,24.3,8.3,15.0
16027,11.8,7.0,11.2
16029,15.4,5.5,15.3
16031,14.5,4.5,11.6
16033,8.3,0.0,12.0
16035,11.5,7.1,25.5
16037,21.799999999999997,1.8,23.5
16039,10.8,4.2,26.7
16041,9.2,6.2,9.1
16043,16.2,6.8,15.9
16045,13.799999999999999,5.4,14.4
16047,16.5,4.5,12.1
16049,17.3,6.2,20.2
16051,15.0,3.7,17.8
16053,12.9,7.4,9.0
16055,12.6,7.1,13.1
16057,9.9,5.8,28.9
16059,21.0,4.4,17.0
16061,14.9,6.0,27.0
16063,16.299999999999997,3.9,11.8
16065,8.2,14.2,10.7
16067,10.6,3.1,11.6
16069,9.4,6.3,18.6
16071,11.600000000000001,6.2,17.6
16073,13.899999999999999,4.7,13.8
16075,13.7,8.7,14.0
16077,13.299999999999999,3.6,19.9
16079,10.2,4.3,12.6
16081,19.8,6.5,7.2
16083,11.7,8.7,11.2
16085,24.7,6.3,16.4
16087,16.0,3.3,19.5
17001,10.3,13.1,11.4
17003,4.1,8.4,19.0
17005,7.9,7.5,13.5
17007,9.8,5.9,9.3
17009,11.5,9.2,14.7
17011,9.3,7.6,11.4
17013,13.0,4.1,12.9
17015,11.899999999999999,6.9,15.7
17017,8.3,7.5,14.2
17019,7.199999999999999,10.5,27.0
17021,8.7,8.9,13.8
17023,10.7,6.7,12.1
17025,10.600000000000001,7.5,11.4
17027,8.6,7.4,12.7
17029,7.7,10.0,16.5
17031,8.5,10.0,11.0
17033,9.8,9.2,15.6
17035,8.3,10.5,8.9
17037,7.4,7.9,16.8
17039,11.5,6.1,13.4
17041,11.2,6.9,13.4
17043,9.3,8.1,9.1
17045,10.0,7.7,12.7
17047,14.1,4.7,9.4
17049,11.5,7.7,8.4
17051,10.0,5.4,14.6
17053,14.3,9.6,11.2
17055,9.2,8.6,14.9
17057,9.6,9.1,15.1
17059,7.3999999999999995,6.2,14.9
17061,10.7,5.9,13.8
17063,5.9,6.2,11.5
17065,12.0,8.0,15.7
17067,11.7,8.4,11.2
17069,7.199999999999999,13.8,14.6
17071,10.3,9.1,12.9
17073,8.4,7.5,14.5
17075,12.5,9.3,12.0
17077,7.9,11.5,25.1
17079,12.6,4.6,13.1
17081,10.2,10.4,12.2
17083,7.0,8.8,10.3
17085,16.9,8.8,8.7
17087,9.1,10.8,28.0
17089,7.9,6.4,9.6
17091,5.7,10.0,14.4
17093,7.2,6.4,13.4
17095,8.600000000000001,12.3,12.0
17097,9.7,6.5,9.7
17099,8.2,8.0,11.7
17101,10.4,7.6,12.2
17103,8.8,11.5,15.6
17105,8.5,9.6,13.6
17107,9.2,12.2,14.0
17109,6.8,9.0,25.7
17111,9.2,6.2,10.8
17113,5.1,10.8,14.3
17115,6.1000000000000005,9.9,11.4
17117,10.399999999999999,8.5,13.0
17119,7.0,8.9,13.0
17121,7.4,7.8,14.9
17123,10.100000000000001,7.9,9.9
17125,9.5,6.2,14.9
17127,6.3,6.8,11.9
17129,9.4,11.8,24.8
17131,9.2,8.7,13.0
17133,8.4,10.7,12.4
17135,11.4,8.3,15.4
17137,9.6,10.6,16.3
17139,11.100000000000001,9.6,9.4
17141,8.8,8.0,14.3
17143,6.1,12.0,9.3
17145,7.8,11.6,15.6
17147,10.6,9.0,17.1
17149,14.0,10.0,16.0
17151,12.7,7.7,24.2
17153,9.2,6.2,25.8
17155,10.100000000000001,5.6,11.2
17157,7.5,6.6,16.7
17159,11.3,7.3,13.6
17161,6.3,9.5,11.9
17163,5.9,9.3,14.7
17165,10.3,7.8,18.4
17167,7.9,11.7,22.2
17169,11.600000000000001,6.2,19.5
17171,7.9,10.5,13.4
17173,10.3,6.6,11.6
17175,15.4,8.4,9.8
17177,10.5,9.5,11.1
17179,6.800000000000001,10.2,11.3
17181,9.1,7.4,23.5
17183,10.2,7.3,14.6
17185,11.9,6.4,12.3
17187,10.1,14.6,11.6
17189,12.7,8.4,15.0
17191,11.3,6.6,10.7
17193,10.9,6.9,11.8
17195,7.5,9.1,13.5
17197,7.1,6.4,11.4
17199,7.8999999999999995,9.1,20.6
17201,7.5,8.5,10.0
17203,8.2,11.6,9.2
18001,11.4,8.3,7.7
18003,7.4,10.5,8.2
18005,8.3,7.5,7.7
18007,13.3,7.5,15.6
18009,8.1,8.8,11.3
18011,10.0,10.4,9.8
18013,13.5,5.7,9.9
18015,8.5,7.9,11.2
18017,7.0,7.9,12.6
18019,7.1,6.9,9.5
18021,7.3999999999999995,7.8,13.9
18023,10.100000000000001,6.6,9.2
18025,9.399999999999999,5.4,14.0
18027,10.399999999999999,10.4,12.0
18029,7.5,6.8,12.2
18031,8.5,7.7,8.3
18033,6.9,8.5,7.9
18035,6.1,11.2,14.8
18037,8.3,7.5,9.0
18039,8.0,8.5,7.7
18041,6.300000000000001,7.1,10.0
18043,7.4,8.4,9.9
18045,7.8,7.0,12.4
18047,11.5,7.1,9.3
18049,9.4,6.5,10.1
18051,5.4,10.3,7.8
18053,6.5,12.8,12.1
18055,8.2,6.7,18.6
18057,9.4,9.6,9.5
18059,6.7,8.1,12.8
18061,5.8,8.4,11.0
18063,7.300000000000001,9.4,11.5
18065,8.5,8.2,11.3
18067,6.4,7.7,9.7
18069,7.5,11.5,9.7
18071,8.2,7.2,9.3
18073,10.3,7.0,7.7
18075,11.0,6.1,8.6
18077,7.2,10.6,11.0
18079,8.4,6.1,10.7
18081,8.0,9.3,12.4
18083,7.2,13.3,12.7
18085,8.7,6.4,7.0
18087,11.5,4.4,5.6
18089,6.3,7.7,10.3
18091,7.7,7.7,10.2
18093,7.699999999999999,5.6,15.0
18095,7.199999999999999,9.1,10.6
18097,6.9,9.4,9.8
18099,7.1,8.9,6.8
18101,8.5,9.3,20.2
18103,6.9,7.7,12.5
18105,7.7,11.6,22.6
18107,7.8999999999999995,7.2,10.7
18109,7.300000000000001,6.8,11.5
18111,8.2,6.2,8.6
18113,8.6,6.0,8.5
18115,7.5,6.5,14.3
18117,8.3,5.0,9.3
18119,11.0,6.4,11.4
18121,12.799999999999999,7.4,12.5
18123,6.6,6.2,10.1
18125,4.1,7.6,12.4
18127,7.4,7.8,10.3
18129,8.3,7.5,12.2
18131,7.8,8.2,9.5
18133,8.1,9.7,11.8
18135,10.0,7.0,12.9
18137,8.7,7.7,9.5
18139,7.7,5.3,11.0
18141,6.6,14.9,9.0
18143,7.300000000000001,7.2,10.5
18145,9.9,6.9,10.7
18147,10.7,8.9,8.3
18149,7.6,10.1,10.4
18151,9.9,8.9,9.1
18153,7.0,7.2,14.6
18155,10.0,5.3,9.2
18157,6.0,10.1,17.0
18159,5.1,8.6,13.5
18161,6.7,6.6,14.1
18163,6.2,9.6,8.8
18165,9.0,7.5,12.7
18167,6.4,12.2,13.9
18169,7.5,11.0,8.1
18171,12.2,7.6,12.8
18173,7.8,9.4,10.3
18175,10.4,5.3,10.9
18177,7.300000000000001,11.9,8.7
18179,8.9,7.0,9.1
18181,9.1,8.0,12.3
18183,9.8,10.0,8.1
19001,13.8,8.0,14.9
19003,21.3,6.7,12.7
19005,16.099999999999998,9.9,12.9
19007,12.3,7.4,12.3
19009,18.1,8.0,15.8
19011,11.0,6.6,11.4
19013,6.6,9.1,13.4
19015,9.6,7.2,18.8
19017,9.6,14.9,12.1
19019,14.8,6.6,12.7
19021,11.8,10.7,11.7
19023,15.2,7.4,11.0
19025,19.3,9.2,14.8
19027,18.6,10.8,10.6
19029,14.0,6.9,14.6
19031,13.6,6.9,15.5
19033,10.7,11.5,10.5
19035,15.2,5.7,19.0
19037,13.1,8.4,13.3
19039,7.9,7.6,12.6
19041,12.1,8.2,12.3
19043,17.4,8.4,11.1
19045,10.1,8.4,9.3
19047,12.5,7.0,9.1
19049,7.4,8.4,12.7
19051,19.0,9.4,14.0
19053,12.0,12.7,15.1
19055,17.3,8.3,10.8
19057,8.1,8.3,11.9
19059,17.7,7.4,12.6
19061,7.9,11.4,9.8
19063,14.3,7.2,14.0
19065,13.3,11.0,12.3
19067,14.1,9.2,12.9
19069,13.0,4.7,17.1
19071,15.2,8.1,18.2
19073,13.9,11.0,10.9
19075,13.0,8.3,14.2
19077,14.6,8.6,13.1
19079,11.9,4.0,18.3
19081,14.4,6.3,11.5
19083,15.100000000000001,6.3,14.3
19085,14.7,7.3,11.1
19087,10.6,7.0,13.6
19089,16.3,11.4,12.6
19091,15.0,6.1,12.4
19093,14.5,6.9,10.8
19095,11.8,7.6,13.8
19097,12.4,7.4,11.0
19099,10.5,7.1,11.7
19101,15.299999999999999,9.5,11.1
19103,7.1,10.1,27.0
19105,15.799999999999999,6.0,13.2
19107,14.8,6.2,14.2
19109,18.2,6.8,10.5
19111,9.1,6.9,14.6
19113,7.5,8.8,10.5
19115,9.600000000000001,4.2,10.2
19117,12.399999999999999,6.5,14.1
19119,19.0,8.0,13.6
19121,12.8,7.6,13.7
19123,11.7,7.5,10.6
19125,9.0,10.8,12.3
19127,7.9,6.5,12.3
19129,9.9,11.5,17.5
19131,18.9,9.1,13.3
19133,14.2,8.7,10.3
19135,12.8,3.9,14.5
19137,13.4,8.8,14.1
19139,9.6,4.7,12.4
19141,17.6,11.3,10.5
19143,19.2,8.9,11.3
19145,13.3,7.0,13.9
19147,13.7,8.2,16.7
19149,15.1,8.0,10.1
19151,19.200000000000003,6.2,15.3
19153,7.5,8.8,11.3
19155,7.6,8.5,12.7
19157,9.9,14.3,11.5
19159,19.0,10.8,15.9
19161,19.3,7.3,13.4
19163,7.8999999999999995,8.6,12.1
19165,19.3,6.4,10.6
19167,13.5,13.3,10.6
19169,7.0,6.5,29.6
19171,12.0,6.5,13.9
19173,17.5,5.3,15.0
19175,10.6,8.2,14.6
19177,15.7,8.1,13.3
19179,7.9,8.2,12.7
19181,8.5,8.2,12.9
19183,13.600000000000001,7.1,19.4
19185,19.2,9.1,14.7
19187,11.7,9.4,12.8
19189,11.200000000000001,11.0,9.4
19191,13.3,20.2,8.9
19193,7.5,9.3,10.8
19195,13.8,8.5,11.9
19197,14.8,5.5,12.7
20001,10.7,7.5,19.6
20003,16.3,9.2,14.3
20005,7.8,13.1,11.4
20007,20.1,9.7,19.8
