cfips,pct_occupation_mbsa,pct_in_finance_industry,pct_in_arts_industry,pct_in_public_admin_industry
06005,32.7,3.689378161261529,15.657542398095806,11.492115441832789
06007,35.9,5.492353300013913,11.79165016748895,4.642601055233896
06009,35.6,3.9531128521021466,7.8045571437115004,7.284253334130734
06011,24.2,3.020063357972545,14.34002111932418,3.980992608236537
06013,43.0,8.783136378153944,9.225608469166103,4.032117982596222
06015,32.5,4.1409288492335845,14.184397163120568,18.050789293067947
06017,41.4,7.3457504385801204,12.040112973262165,6.691301805332636
06019,29.1,4.884911595064324,8.935390800580608,6.162963038548174
06021,22.6,1.9767981438515083,8.250580046403712,5.837587006960557
06023,33.9,4.260639011947912,12.3523291717009,6.742515773929386
06025,24.4,3.2264002543635053,8.214937162173468,9.983767592081263
06027,31.5,3.5770392749244713,14.090634441087612,8.688821752265861
06029,26.4,3.571173232287124,8.596375205548009,6.674054479159219
06031,24.4,3.0211821362729974,8.967606004740585,12.857895330900334
06033,25.8,3.8120840862015775,9.435458992552114,7.368560222114495
06035,28.4,2.9717189571365443,7.909854175872735,32.90985417587273
06037,36.4,6.124224039325676,11.1355675840341,3.1685351314875287
06039,23.9,3.5398387902132824,9.269562736286469,5.358798773093659
06041,53.8,10.23512292257027,9.025809910392892,3.4663398943095656
06043,30.5,2.6251961763446996,24.48280781851905,12.070195462976173
06045,32.5,3.926221551073239,11.926976593679214,6.603926221551074
06047,23.4,3.2688384868620366,7.272837436632804,4.244339870337083
06049,36.5,1.3618074899411947,7.304240173320952,7.366140513772826
06051,37.0,6.612410986775178,34.76602238046795,4.984740590030519
06053,28.5,3.8166181573018925,12.01935989563635,5.20009427808747
06055,36.3,5.2650822669104205,13.86724792574884,3.940374068344818
06057,41.3,5.730225521251951,11.250059098860573,5.26689045435204
06059,40.9,8.598927480321873,10.986183829949706,2.743503030435036
06061,44.0,8.510987112904076,9.321919773290162,7.074728762054207
06063,32.4,4.228650137741047,12.892561983471074,7.479338842975207
06065,29.4,5.158951534954625,11.492184738118738,4.829135018381038
06067,38.4,7.3505901408239485,9.475247079290332,10.525802726495598
06069,29.1,3.806703264952326,8.556053163825483,4.984108639121641
06071,29.0,4.881229172847258,8.94259582502547,5.273567310367984
06073,41.3,6.263634605907402,11.885633039575593,5.1146006732752936
06075,55.0,8.583243879155658,11.850532962048984,3.349679351335079
06077,27.5,4.797410417735533,8.340871655010396,4.884832446736694
06079,39.2,4.51897862728869,12.553663838115057,5.510647679014829
06081,47.4,7.654575901126748,9.790506863728197,3.4054366457387584
06083,35.2,5.019995939431426,12.202952883239767,4.333476554938076
06085,52.1,4.852919588046654,8.24589008098882,2.476496287581645
06087,40.7,4.1681920401652635,11.435444948336533,3.436012760838868
06089,31.7,5.169333056305838,10.4314703234296,6.267747073897084
06091,30.2,0.0,6.875543951261967,17.92863359442994
06093,32.9,3.3426015473887816,9.804158607350097,8.226547388781432
06095,32.7,5.627862196842733,9.893076731071933,7.1779694257522575
06097,37.2,6.052967479348463,10.82830926328803,4.006277746112534
06099,27.2,3.516093027493679,8.370196578665634,3.4135896676613293
06101,29.6,4.16939304315963,9.571544481377758,5.695291438741592
06103,23.7,4.151117447272423,11.107383957398632,5.291626483290704
06105,30.3,5.4375,17.0625,13.083333333333332
06107,25.0,3.29306178805661,7.8506500978023235,5.6374410309515595
06109,32.8,3.960590167148669,14.817901083280233,7.881966570266163
06111,37.8,7.783918728165021,9.574600357404938,4.814971024845251
06113,44.2,4.472400566997415,10.008963562077879,7.764946218627533
06115,29.3,3.9666570853693592,8.368065536073585,9.79448117275079
08001,29.8,4.912152566443498,10.20653276526679,4.121728545343883
08003,30.6,4.762627028666768,15.743970878204156,5.718185954800546
08005,41.4,9.244950808959667,9.863317884240717,3.700521558139816
08007,37.3,6.653792134831462,11.464185393258427,4.125702247191011
08009,39.7,2.7794561933534743,3.9879154078549846,6.646525679758309
08011,31.0,4.525547445255475,4.744525547445255,19.48905109489051
08013,53.2,4.937404937404937,11.23025623025623,2.994032994032994
08014,53.3,6.202104540775478,8.827061649319456,4.171908955736018
08015,35.7,5.084138918725385,12.507459124000478,8.306480486931616
08017,37.1,6.015037593984962,3.544575725026853,4.726100966702471
08019,37.5,5.240091463414634,14.0625,7.202743902439024
08021,30.3,5.001724732666437,8.623663332183511,6.071058985857192
08023,25.2,4.1062801932367154,9.98389694041868,4.5893719806763285
08025,22.2,3.949627933600458,7.212364052661706,15.569547796222095
08027,30.1,1.7998560115190785,9.935205183585314,9.287257019438446
08029,34.5,3.943259880453207,6.60183780890356,4.817557320010706
08031,46.1,8.607566509732838,11.633956523715188,3.7070604181872135
08033,26.3,1.8820577164366372,21.706398996235883,9.535759096612297
08035,53.7,11.972881355932204,7.951068533529845,4.361974944731024
08037,33.0,8.348771887886212,26.477619076077215,2.9313332934919023
08039,42.3,6.434357328442611,5.402720464618676,5.631973101023995
08041,40.8,6.756077281794609,10.89917808399252,6.6788480687767215
08043,30.8,5.226988754685548,9.0170762182424,15.847563515201998
08045,32.1,6.75084673309,11.193318207227648,4.294498701127882
08047,44.4,2.2947925860547222,27.62577228596646,3.3833480435422185
08049,30.2,8.460754332313964,32.59712311700079,5.799071242496319
08051,33.2,3.0650121964153145,20.394527521476295,3.5634743875278394
08053,44.6,1.5037593984962405,14.285714285714285,9.774436090225564
08055,31.8,4.526578073089701,13.538205980066445,6.769102990033223
08057,30.6,0.0,9.193776520509193,9.618104667609618
08059,45.6,7.074908681846573,9.428088384854103,5.445733962504782
08061,33.1,4.272151898734177,6.962025316455696,3.6392405063291138
08063,30.4,3.0561674008810575,7.131057268722467,6.25
08065,30.5,6.21414913957935,15.77437858508604,4.158699808795411
08067,40.1,6.29797149122807,15.467379385964913,6.301398026315789
08069,43.4,5.43894786806673,10.614515438137467,4.012642254303808
08071,31.7,3.834710743801653,10.677685950413224,9.834710743801653
08073,37.0,3.5788024776324847,10.116999311768755,12.938747419132829
08075,29.1,5.303176130895092,9.489894128970164,8.912415784408084
08077,33.8,5.373052032850635,9.618677268638091,4.041034272613831
08079,32.9,3.978779840848806,23.076923076923077,5.570291777188329
08081,27.7,3.671740153773733,11.281970814373137,5.036874313510121
08083,31.8,3.588559246757861,13.430449458163086,8.527269497246403
08085,31.9,4.299876811169121,9.866838739954243,6.5407403062122365
08087,24.5,3.1626506024096384,8.019578313253012,4.871987951807228
08089,35.1,4.681621847568622,6.116761878222098,10.422181970182526
08091,49.2,5.140388768898488,21.252699784017278,7.084233261339093
08093,33.8,5.827067669172932,9.98452012383901,6.999115435647943
08095,32.2,3.1844106463878328,9.458174904942966,6.891634980988594
08097,41.6,12.295583734149542,26.9873196327066,4.914735461303017
08099,32.9,4.467609828741623,8.637379002233805,6.124348473566641
08101,31.3,4.606665155293585,10.105040429229955,6.9296455830121655
08103,27.8,4.01829467494283,10.35609278013721,5.58640967004247
08105,27.8,6.397449521785335,7.65143464399575,6.227417640807651
08107,34.2,7.942287873582961,18.81827550669873,3.5451734799038133
08109,30.5,1.1764705882352942,8.924949290060852,6.531440162271805
08111,28.9,3.606557377049181,15.081967213114755,6.557377049180328
08113,37.8,9.060261272650653,24.504846186262117,4.466919511167299
08115,38.8,2.4193548387096775,4.939516129032258,8.064516129032258
08117,27.8,6.116334332059097,26.99659055687571,4.726727967765266
08119,38.4,4.775353016688062,13.615746683782628,8.5066324347454
08121,39.0,5.015815634884771,4.699502937189336,5.5128784455490285
08123,33.2,5.026299571467473,7.919252432889514,4.14343657288636
08125,29.4,3.340080971659919,10.182186234817813,5.060728744939271
09001,44.5,11.900104961872284,8.439946212309625,2.3719697001631337
09003,43.4,11.23627286359514,7.252597268490665,4.464069248520657
09005,40.8,7.045209135545911,7.352851292708269,3.8282093596560927
09007,45.4,9.123426605089197,8.005071085755683,3.887077786833288
09009,41.3,6.362454112960311,7.626949243819213,3.9171834470367735
09011,40.1,4.404048256170301,15.602529412644072,5.093956019314428
09013,42.7,8.604071303635891,9.220597174153053,4.029126815774131
09015,33.1,4.127274575581986,10.670597404357697,3.5647724577276265
10001,33.5,5.285739901124517,10.709803017495325,10.33453725761418
10003,43.9,12.560000594433134,8.641200160496947,4.124251385772243
10005,33.3,5.455548365881342,9.80471194747059,5.833183057355921
11001,61.7,6.321480789821667,9.790299719598213,16.481922052216795
12001,46.1,5.446350007470987,11.208141716334898,3.8185048063353975
12003,29.9,4.826346172045046,5.583420081385445,10.16371723289486
12005,32.0,5.687504668011053,14.8741504219882,7.309482908855529
12007,31.7,4.748848431673613,7.271331432331651,14.586532134239965
12009,38.4,5.164823679424737,11.377746190346787,5.585819101569848
12011,35.6,8.025373941095747,11.238811856503766,4.07807763273982
12013,23.9,2.8735632183908044,11.707109408258834,10.11068539804172
12015,29.0,6.572594989243305,11.996679823149764,4.163772805041248
12017,28.2,4.881441250496755,12.288603347021681,4.8726100587274255
12019,33.5,8.362684695490977,9.887138105882995,5.452265416280465
12021,30.6,7.365950053712815,16.18347236774048,2.5278179334491586
12023,30.3,3.7976149125853884,9.84909883833121,9.420709351240786
12027,15.2,3.1893897529012394,8.076103260440515,6.236677982158365
12029,25.9,4.856190079199667,6.461025427261359,12.630262609420592
12031,36.6,11.615022166515795,10.10259266996263,4.398254531949957
12033,32.6,8.48979956917435,11.569681203926626,5.9137901476584105
12035,31.6,7.034472223636641,12.332603493049545,3.7323692652375375
12037,29.8,7.10801393728223,13.310104529616726,11.173054587688734
12039,31.2,3.366385114457094,6.800097931203329,16.35451095605337
12041,24.5,7.091868404717566,8.224705152079453,8.069522036002482
12043,27.8,1.826258637709773,12.487660414610069,5.700888450148075
12045,29.4,7.78493894165536,11.85549525101764,11.12618724559023
12047,28.3,3.507404520654715,8.05404001039231,10.080540400103922
12049,22.9,4.81891041899158,7.527645328193162,6.563863244394846
12051,20.7,2.2436093912830257,8.177527125605346,3.353153926316435
12053,29.6,6.503861667865294,10.453081517150808,4.770019699196397
12055,29.3,4.093183239524703,11.40087554721701,4.537210756722952
12057,38.4,10.539427423405325,10.23915311208129,3.8035776378317814
12059,27.9,3.3171647629478955,8.183382882178062,10.639962447191364
12061,32.6,7.297914881462439,11.10039988574693,3.9042416452442157
12063,29.1,4.3969616500957205,10.658926696720805,12.727721855122583
12065,40.8,5.302722470540431,5.688744412840309,16.497358797236895
12067,32.4,1.8957345971563981,4.778830963665087,16.27172195892575
12069,32.0,5.931636407870329,15.678314022443207,4.374600857585987
12071,30.4,6.866275667994762,12.927683820456382,3.5750606001504557
12073,45.1,5.5840356620463885,11.759420491746187,14.627011214041929
12075,23.3,3.9321616631334195,8.349859809888532,7.495042057033441
12077,24.8,5.474452554744526,3.4874290348742907,20.762368207623684
12079,27.6,2.27234753550543,7.953216374269006,11.578947368421053
12081,33.1,6.913834306956984,11.61311736590547,3.6623738714816785
12083,28.5,5.295696467596786,10.349584105431973,4.900991333106205
12085,36.9,7.210511653821153,11.700250719658278,3.6431733060946545
12086,31.7,7.630732241982817,11.39593081042008,3.380672331632272
12087,30.8,6.806098906610493,24.58120172534858,6.412378372956164
12089,34.5,6.7280046003450265,12.602070155261643,5.310523289246694
12091,35.5,6.9223867727765285,14.066159421134195,11.043659625042238
12093,21.3,3.1948881789137378,10.472133475328363,5.246716364927227
12095,36.3,7.042930695657451,19.34783183727071,2.82019085495739
12097,24.8,4.468201379875675,24.701140788305214,3.0951567730036205
12099,36.0,8.21149175586121,11.965442962275894,3.370729951059961
12101,36.1,8.331442103705164,10.253095860673936,3.962208298386699
12103,37.7,9.513459325837577,11.032887916794824,3.7269175125024208
12105,29.9,6.1738245038144735,13.730205768821616,3.7654630558341693
12107,23.3,4.374750299640431,8.505793048341989,4.69836196564123
12109,46.2,12.182568253906478,11.616299208001713,4.886259705384421
12111,27.5,4.565585781765491,11.81305412065197,4.035103517719581
12113,37.7,7.4424516311255475,10.031069058042648,7.641576048580709
12115,34.2,7.836528859596564,12.95810864789295,3.455786898342321
12117,44.8,9.45104978977049,10.152569144915795,3.6180295000203664
12119,30.4,5.395788856796015,10.653438821214785,5.9064841558876475
12121,24.5,5.0333754284683385,8.425040591737327,8.827951169643395
12123,26.6,3.920711266579216,9.69246465529806,9.736190059758053
12125,24.7,5.947368421052632,5.7631578947368425,19.05263157894737
12127,31.3,6.797128518602371,12.359916232737152,4.465700701833824
12129,33.3,5.806166752520421,7.248509824122452,18.485539774817866
12131,35.5,9.162388252611926,14.87451980038057,5.676228772484113
12133,28.9,3.6455981941309257,9.334085778781038,12.404063205417607
13001,26.0,3.711696158826068,5.740181268882175,4.258380089195799
13003,21.6,2.0370933414411674,3.800547278808148,1.5810276679841897
13005,30.7,4.25776754890679,2.761795166858458,4.211737629459148
13007,28.5,1.9440124416796267,4.121306376360809,10.88646967340591
13009,30.3,3.655012183373944,10.132033773445912,10.914036380121267
13011,24.8,4.027706516162135,4.130323242688559,3.7711646998460746
13013,28.0,5.632569677513498,7.068437180796732,4.100393988034438
13015,29.9,5.001066325442525,8.210705907442952,3.7001492855619538
13017,24.3,3.1637312459230267,5.348988910632746,6.474233529028049
13019,22.8,3.7099971679410935,9.076748796374964,6.287170773152082
13021,34.8,8.33635913517082,10.389503218352864,6.265060240963856
13023,30.1,3.97444996451384,7.073574639224035,16.512893304944402
13025,24.4,2.7060653188180406,9.53343701399689,4.32348367029549
13027,27.1,3.2225063938618925,2.7450980392156863,8.6615515771526
13029,37.6,4.550819672131148,9.547540983606558,7.049180327868852
13031,32.9,4.7180209417671914,11.649623415589982,5.541607984814157
13033,28.0,3.621266289931957,7.496251874062969,3.586668204359359
13035,27.3,4.667822068168689,8.757943385326401,5.996533795493934
13037,30.3,1.1786600496277915,2.6674937965260543,10.297766749379653
13039,33.0,4.5158220318819895,11.039733523673565,13.842493457054486
13043,25.8,3.365272259873802,12.105632157046038,3.271792474877308
13045,27.0,3.6151886449108335,9.780015366573657,3.847709167374338
13047,32.2,7.274980930587338,7.9042715484363075,2.6760742435799645
13049,25.0,2.357207615593835,8.386219401631912,5.938349954669085
13051,36.2,5.196168779176046,13.302010786639071,5.881286540872902
13053,31.9,3.7104072398190047,7.873303167420814,23.076923076923077
13055,23.1,4.106799411698156,4.887430704830863,4.525398800769318
13057,40.7,8.392683301736948,8.877730525524756,3.0315451486738056
13059,40.7,3.8321136312520543,16.326707150395322,2.4895763049082196
13061,18.4,2.0809248554913293,4.855491329479769,2.1965317919075145
13063,23.2,4.402162865390088,10.785868195308371,5.938935642558035
13065,27.0,3.837263060564031,7.998150716597319,6.333795654184003
13067,45.7,8.89721523756695,9.683479553203012,3.192416277895376
13069,33.1,2.605963528831937,9.690734351897486,4.953178905864958
13071,22.4,3.894305045016248,7.745991156571306,4.895849981354217
13073,42.9,4.627884508782211,8.153439237238475,7.130299814694563
13075,24.8,2.5210084033613445,4.839177050130397,4.476963199072732
13077,34.7,5.05202812653957,9.165012017974709,4.607139124852575
13079,25.9,4.21372719374457,4.800173761946134,12.68462206776716
13081,28.7,6.980308925834218,12.934795425067799,6.44971111897182
13083,26.1,4.702681694520015,11.646586345381527,3.575592693354061
13085,37.1,5.5977496483825595,7.294889826535396,2.8129395218002813
13087,27.6,4.312531709791983,3.8762049720953833,5.946220192795535
13089,43.6,7.149303941142686,10.170117331728797,4.926018105735306
13091,33.6,3.2274856845393023,3.422696512233212,17.542946382092662
13093,22.2,3.956177723676202,6.106715358084804,11.381618989653074
13095,30.3,4.047080651707543,9.43642372586537,8.914593842407376
13097,34.3,5.033046777374626,9.730356363198386,4.9683082157751315
13099,29.9,3.3134166214014127,3.6936447582835417,6.979902227050516
13101,19.7,3.864734299516908,11.05072463768116,2.0531400966183577
13103,32.1,3.86187927445733,8.333333333333332,5.567945286946179
