cfips,pct_moved_from_abroad,pct_moved_outside_state,pct_moved_within_state,pct_moved_within_county
01107,0.4,2.4,1.9,5.2
01109,1.6,2.3,5.0,6.9
01111,0.0,1.3,3.4,5.9
01113,0.3,8.1,2.8,6.9
01115,0.0,1.0,4.7,6.2
01117,0.2,2.4,4.8,5.8
01119,0.1,0.8,3.7,1.7
01121,0.1,1.4,3.5,8.4
01123,0.1,1.7,3.4,4.6
01125,0.4,4.2,3.8,9.1
01127,0.1,1.1,4.4,8.2
01129,0.2,0.8,2.6,3.0
01131,0.2,0.4,3.0,3.3
01133,0.2,0.8,3.3,6.9
02013,2.3,6.5,2.6,5.0
02016,3.2,6.6,2.9,7.1
02020,0.9,4.3,1.8,12.8
02050,0.1,1.1,2.2,8.8
02060,0.1,4.7,6.3,9.0
02068,5.4,21.4,6.9,3.1
02070,0.1,1.8,4.0,9.3
02090,0.8,6.9,1.9,10.2
02100,0.0,0.8,4.1,8.1
02105,0.0,4.4,5.1,3.0
02110,1.0,4.6,2.0,11.5
02122,0.3,3.7,2.8,9.1
02130,0.7,4.9,1.8,9.5
02150,1.7,5.4,4.6,8.6
02158,0.0,0.6,1.5,4.9
02164,0.3,1.5,2.7,4.7
02170,0.4,2.9,3.8,8.2
02180,0.1,2.7,2.7,10.2
02185,0.2,3.4,4.8,6.2
02188,0.1,3.1,1.8,7.7
02195,0.4,4.5,2.8,6.6
02198,0.1,3.7,2.7,7.4
02220,0.8,5.2,5.5,8.8
02230,0.8,8.2,5.1,9.7
02240,0.7,4.4,5.9,9.4
02261,0.1,6.2,2.8,2.2
02275,0.3,2.7,2.7,3.6
02282,0.0,9.8,3.3,9.0
02290,0.3,1.5,4.1,6.6
04001,0.1,0.9,2.1,3.1
04003,0.9,5.0,3.6,6.8
04005,0.5,5.7,7.4,9.5
04007,0.3,2.9,5.0,8.6
04009,0.6,3.0,7.6,5.8
04011,0.1,3.5,9.2,4.0
04012,1.6,4.7,1.3,4.5
04013,0.6,3.5,0.8,12.0
04015,0.4,6.8,1.5,10.4
04017,0.3,1.8,5.0,7.0
04019,0.9,3.8,1.8,13.3
04021,0.5,4.3,5.9,7.4
04023,2.0,1.2,2.3,6.0
04025,0.3,4.6,3.4,8.0
04027,1.6,4.0,1.4,10.4
05001,0.1,1.2,3.4,8.2
05003,0.1,1.2,0.8,7.3
05005,0.3,2.7,3.2,9.8
05007,0.5,3.6,2.0,7.6
05009,0.1,2.9,3.5,9.5
05011,0.3,0.6,1.7,5.8
05013,0.2,0.4,5.0,3.6
05015,0.3,2.1,1.6,6.8
05017,0.0,1.7,5.4,8.6
05019,0.3,2.6,9.8,9.7
05021,0.0,2.0,1.9,9.4
05023,0.0,1.7,3.6,8.6
05025,0.0,0.2,2.1,2.7
05027,0.1,3.3,5.0,6.6
05029,0.1,1.3,2.4,9.9
05031,0.6,1.8,5.9,14.7
05033,0.4,2.6,3.5,7.5
05035,0.2,2.2,2.1,14.1
05037,0.1,1.2,4.9,10.6
05039,0.0,3.9,8.1,3.9
05041,0.3,0.8,3.2,10.4
05043,0.1,2.2,3.8,7.8
05045,0.2,1.5,4.4,6.2
05047,0.1,1.9,6.8,7.4
05049,0.3,3.5,4.4,6.1
05051,0.1,3.0,3.2,9.0
05053,0.0,1.8,5.1,6.8
05055,0.1,3.1,4.6,14.5
05057,0.0,2.3,2.3,6.1
05059,0.1,1.5,6.1,7.0
05061,0.0,1.4,2.4,3.9
05063,0.1,1.7,4.3,9.3
05065,0.0,2.0,5.5,7.1
05067,0.0,2.3,13.1,5.5
05069,0.4,1.3,5.4,7.2
05071,0.4,1.4,2.9,5.6
05073,0.0,0.9,5.2,3.4
05075,0.1,2.4,4.6,9.0
05077,0.0,1.2,9.2,7.4
05079,0.1,1.5,7.5,4.4
05081,0.2,2.2,3.0,8.8
05083,0.0,1.9,5.1,10.7
05085,0.6,1.6,3.9,5.6
05087,0.1,1.2,3.7,4.0
05089,0.6,3.5,5.5,5.4
05091,0.0,5.5,2.6,7.9
05093,0.1,3.1,3.5,13.7
05095,0.0,2.8,8.5,8.4
05097,0.1,2.4,4.4,6.3
05099,0.0,6.9,6.1,11.2
05101,0.0,1.0,3.1,2.3
05103,0.0,2.0,1.5,6.0
05105,0.0,1.9,4.1,3.5
05107,0.0,0.8,2.5,16.6
05109,0.2,1.3,4.5,6.5
05111,0.0,1.7,5.6,10.4
05113,0.3,1.9,1.2,9.3
05115,0.4,1.1,5.5,9.5
05117,0.0,0.9,4.9,4.9
05119,0.3,2.2,3.0,10.1
05121,0.1,1.9,4.6,12.7
05123,0.5,1.5,3.1,8.4
05125,0.2,1.9,4.5,6.7
05127,0.1,2.1,2.6,10.3
05129,0.6,1.9,2.1,7.1
05131,0.3,3.0,3.2,10.8
05133,0.0,0.6,1.6,5.7
05135,0.1,2.2,6.2,8.0
05137,0.0,1.7,1.5,5.4
05139,0.1,2.3,1.7,4.9
05141,0.4,2.1,4.5,6.8
05143,0.5,4.1,4.2,10.2
05145,0.4,3.6,4.2,11.6
05147,0.2,0.6,3.5,5.3
05149,0.4,2.4,3.9,5.7
06001,1.3,1.4,3.7,6.4
06003,0.7,2.9,1.7,3.8
06005,0.1,1.3,6.8,4.2
06007,0.2,0.9,5.3,12.5
06009,0.2,0.6,4.9,5.2
06011,0.1,0.8,4.4,6.8
06013,0.9,1.1,4.0,6.5
06015,0.0,2.5,8.4,6.8
06017,0.4,1.5,6.7,6.3
06019,0.4,0.8,2.2,10.8
06021,0.3,0.7,4.0,4.8
06023,0.3,2.1,4.7,12.2
06025,0.8,0.6,2.4,8.2
06027,0.1,2.7,4.0,4.6
06029,0.5,1.1,3.1,9.3
06031,0.3,2.0,6.4,9.4
06033,0.3,1.8,6.0,9.3
06035,0.4,2.2,17.9,5.9
06037,0.7,1.0,1.1,7.5
06039,0.3,0.6,4.6,6.7
06041,0.9,1.4,5.4,5.8
06043,0.1,1.8,4.8,5.8
06045,0.2,1.7,2.9,8.3
06047,0.6,0.8,4.4,7.6
06049,0.1,3.1,5.9,7.9
06051,2.9,0.7,3.2,9.3
06053,0.8,1.9,3.3,5.8
06055,0.5,1.1,3.5,6.1
06057,0.5,0.9,3.9,5.6
06059,0.9,1.1,2.4,8.4
06061,0.4,1.7,5.3,6.2
06063,0.5,1.9,5.5,7.4
06065,0.5,1.1,3.7,7.4
06067,0.7,1.2,3.6,9.6
06069,0.4,0.7,5.2,5.1
06071,0.4,1.2,4.0,7.5
06073,1.1,2.4,1.6,10.2
06075,1.3,2.3,3.7,7.0
06077,0.5,0.9,3.7,8.1
06079,0.3,1.8,5.6,10.0
06081,1.2,1.4,3.9,5.5
06083,1.1,1.9,4.1,12.0
06085,1.8,1.8,2.4,8.4
06087,0.6,1.3,4.9,7.8
06089,0.4,1.3,3.5,8.9
06091,0.0,0.6,3.7,0.9
06093,0.1,1.7,4.8,9.9
06095,0.6,1.4,5.2,7.1
06097,0.5,1.1,3.3,8.6
06099,0.5,0.6,3.1,8.0
06101,0.7,0.9,4.9,8.2
06103,0.1,0.9,5.3,6.5
06105,0.1,2.0,4.2,4.9
06107,0.4,0.5,1.9,8.7
06109,0.3,0.9,7.8,7.3
06111,0.5,1.0,2.3,6.5
06113,1.8,1.4,7.7,9.9
06115,0.6,2.6,6.0,7.7
08001,0.5,2.3,5.6,6.9
08003,0.2,3.4,8.4,5.8
08005,0.8,3.4,6.2,7.8
08007,0.5,4.5,4.4,2.9
08009,0.4,2.8,2.2,8.2
08011,0.1,1.0,3.1,5.0
08013,1.0,6.2,4.9,10.5
08014,0.7,5.6,10.8,4.3
08015,1.4,1.8,2.9,5.3
08017,1.7,2.9,4.3,7.1
08019,0.3,4.1,9.1,2.5
08021,0.2,1.2,4.5,4.3
08023,0.4,3.8,2.0,4.0
08025,0.0,2.3,7.2,2.5
08027,0.0,1.9,5.7,1.4
08029,0.2,2.3,4.3,6.0
08031,0.7,5.0,6.0,8.4
08033,0.2,5.7,2.0,1.3
08035,0.5,3.9,5.0,6.5
08037,0.6,3.0,4.2,7.1
08039,0.1,1.1,9.8,1.4
08041,1.0,7.2,2.4,11.6
08043,0.4,3.5,2.6,6.6
08045,0.5,3.1,3.9,6.9
08047,0.0,5.7,8.2,3.6
08049,0.4,4.5,3.5,7.7
08051,0.6,4.9,6.9,11.3
08053,0.0,4.9,5.2,1.2
08055,0.0,3.9,4.9,2.8
08057,0.0,0.2,7.1,9.4
08059,0.4,3.2,5.4,6.4
08061,0.0,2.5,4.7,7.8
08063,0.3,3.9,4.4,3.6
08065,0.0,5.2,5.7,5.5
08067,0.2,4.6,2.6,6.6
08069,0.6,4.5,4.9,9.6
08071,0.2,3.7,5.2,9.5
08073,0.0,1.2,2.6,4.5
08075,0.5,2.1,8.9,9.8
08077,0.2,3.5,3.7,11.7
08079,0.7,6.3,3.1,0.9
08081,1.1,3.8,4.7,14.2
08083,0.2,3.3,2.0,7.3
08085,0.1,2.7,3.7,5.5
08087,0.2,3.4,5.9,9.2
08089,0.2,2.5,4.8,8.8
08091,0.1,3.7,2.6,4.2
08093,0.1,3.0,6.6,2.1
08095,0.5,1.8,3.4,3.0
08097,2.4,2.8,3.3,6.4
08099,0.1,3.7,3.1,8.0
08101,0.2,2.5,3.1,10.2
08103,0.2,4.0,7.2,7.5
08105,0.0,2.2,4.9,5.2
08107,0.3,3.7,4.8,5.0
08109,0.0,1.0,4.0,5.4
08111,0.0,1.5,5.4,3.1
08113,0.7,6.4,1.7,4.2
08115,0.3,4.8,4.7,3.7
08117,0.6,1.9,3.8,6.0
08119,0.0,4.8,7.9,4.1
08121,0.2,3.0,13.5,6.4
08123,0.4,2.8,5.9,7.7
08125,3.7,2.0,3.8,5.6
09001,1.0,2.8,0.8,7.3
09003,0.8,1.8,1.8,7.6
09005,0.1,1.8,2.6,5.0
09007,0.6,1.6,4.3,4.3
09009,0.8,2.0,1.8,7.4
09011,0.5,3.9,2.3,7.6
09013,0.6,2.6,6.0,4.7
09015,0.2,2.4,3.4,6.7
10001,0.3,3.9,2.4,7.3
10003,0.5,3.9,0.7,7.7
10005,0.2,4.2,1.2,5.2
11001,1.5,8.1,0.0,9.9
12001,1.1,2.5,6.8,11.7
12003,0.3,1.4,10.3,6.5
12005,0.4,5.0,2.4,13.1
12007,0.1,1.2,8.4,2.9
12009,0.7,3.7,2.1,8.0
12011,1.7,1.8,2.3,9.4
12013,0.2,2.3,9.1,4.4
12015,0.5,4.8,3.6,5.3
12017,0.4,3.5,4.0,6.5
12019,0.6,4.3,6.4,6.3
12021,1.4,4.2,2.2,8.4
12023,0.3,2.4,8.4,7.8
12027,1.4,1.5,5.2,5.0
12029,0.0,1.9,7.5,4.8
12031,0.8,3.0,2.5,12.7
12033,0.5,5.8,2.8,9.2
12035,0.8,4.9,2.9,3.6
12037,0.1,2.3,9.1,4.7
12039,0.0,0.4,6.8,2.9
12041,0.2,1.3,7.8,4.3
12043,1.3,3.0,6.9,0.9
12045,0.3,3.2,12.8,7.0
12047,0.0,0.5,11.9,3.9
12049,0.2,0.4,2.4,3.7
12051,3.7,1.2,2.9,7.2
12053,0.5,3.3,4.7,5.3
12055,1.2,3.0,3.1,8.1
12057,1.2,3.0,2.9,10.8
12059,0.0,2.3,8.9,7.4
12061,0.7,3.6,2.9,5.4
12063,0.3,1.8,8.4,7.0
12065,0.3,2.2,9.6,2.9
12067,0.3,0.3,9.9,2.8
12069,0.6,3.3,5.2,6.6
12071,0.8,3.9,1.9,7.8
12073,0.6,3.0,7.0,13.9
12075,0.1,1.9,5.5,5.2
12077,0.1,0.2,10.3,2.2
12079,0.6,0.4,7.6,4.9
12081,0.7,4.1,3.4,7.5
12083,0.4,3.1,3.5,6.8
12085,0.7,3.2,4.7,5.2
12086,1.8,0.9,1.0,8.2
12087,1.4,5.2,2.9,8.9
12089,0.2,3.7,3.0,6.0
12091,0.8,7.0,3.3,9.9
12093,0.2,1.7,3.2,3.1
12095,1.8,2.8,3.9,9.9
12097,2.3,2.4,3.8,6.3
12099,1.2,2.6,2.4,8.9
12101,0.5,2.9,4.2,6.5
12103,0.6,3.3,2.2,9.5
12105,0.7,3.1,3.5,7.4
12107,0.1,1.5,3.9,6.5
12109,0.7,5.1,5.3,6.2
12111,0.6,2.7,4.6,5.7
12113,0.6,5.9,5.0,6.9
12115,0.7,4.0,2.4,8.1
12117,0.9,2.9,5.2,6.5
12119,0.6,4.5,3.1,4.2
12121,0.1,0.8,5.9,3.1
12123,0.4,0.6,10.6,4.6
12125,0.0,1.2,20.6,2.9
12127,0.7,2.6,3.3,7.0
12129,0.3,1.0,6.8,3.9
12131,0.1,4.4,4.3,8.6
12133,0.0,1.1,9.1,4.3
13001,0.0,0.3,2.4,3.6
13003,0.0,0.1,1.5,4.0
13005,0.2,0.5,4.6,6.2
13007,0.0,0.3,4.3,1.3
13009,0.1,1.1,7.6,9.1
13011,0.3,1.1,3.2,1.4
13013,0.3,1.9,5.0,4.0
13015,0.2,0.9,5.0,8.6
13017,0.1,1.1,2.6,4.0
13019,0.1,1.2,4.4,4.9
13021,0.4,1.4,5.8,9.3
13023,0.1,0.8,7.2,7.5
13025,0.2,1.8,4.0,1.4
13027,0.1,2.7,3.5,5.1
13029,0.7,4.7,6.6,6.7
13031,0.3,2.0,11.5,14.7
13033,0.0,0.6,3.0,4.6
13035,0.5,0.8,13.6,3.7
13037,0.3,0.4,15.5,3.7
13039,0.4,7.9,4.0,6.9
13043,0.1,2.5,3.8,5.7
13045,0.3,2.1,6.7,9.3
13047,0.0,4.0,3.6,5.3
13049,1.2,3.2,2.3,6.0
13051,0.9,5.1,4.0,12.2
13053,2.4,30.1,8.7,3.9
13055,0.2,1.3,2.6,8.3
13057,0.3,1.8,4.5,5.5
13059,0.7,4.1,12.7,12.2
13061,0.0,1.8,0.7,1.5
13063,0.3,2.7,7.1,7.9
13065,0.3,0.0,2.9,8.2
13067,0.9,2.9,4.4,7.9
13069,0.2,1.6,3.1,5.1
13071,0.4,3.0,3.5,9.3
13073,1.0,3.4,3.1,4.3
13075,0.4,0.6,3.2,7.1
13077,0.3,2.3,3.6,7.2
13079,0.3,1.5,6.1,3.1
13081,0.1,1.3,4.6,6.8
13083,0.5,5.8,3.6,4.1
13085,0.1,1.8,5.1,2.9
13087,0.1,1.4,6.4,7.0
13089,1.0,3.0,4.7,8.0
13091,0.2,0.4,6.5,4.9
13093,0.3,0.6,8.0,4.2
13095,0.2,2.0,5.3,13.8
13097,0.3,1.9,6.1,6.2
13099,0.0,1.1,4.1,2.8
13101,0.0,1.8,3.5,1.6
13103,0.1,1.8,4.3,4.6
13105,0.1,2.4,4.3,5.6
13107,0.3,2.4,7.5,2.5
13109,0.0,1.0,7.1,3.3
13111,0.2,2.9,5.1,3.1
13113,0.7,3.3,3.7,4.2
13115,0.2,1.7,3.4,9.8
13117,0.6,2.5,5.0,4.6
13119,0.2,1.2,4.8,4.3
13121,1.1,3.6,4.8,8.3
13123,0.4,2.7,4.7,7.2
13125,0.0,0.9,2.7,1.4
13127,0.2,2.3,4.8,8.3
13129,0.4,0.9,3.1,7.3
13131,0.0,1.6,3.7,9.1
13133,0.1,2.1,4.3,6.0
13135,0.8,2.9,3.1,6.1
13137,0.8,1.1,5.8,3.1
13139,0.4,2.0,4.2,6.7
13141,0.1,1.0,10.1,0.7
13143,0.2,2.8,4.7,4.7
13145,0.2,2.3,4.8,4.7
13147,0.3,1.4,4.3,4.4
13149,0.0,2.1,5.9,3.8
13151,0.2,2.5,5.5,5.1
13153,0.7,3.2,3.8,9.1
13155,0.2,1.0,4.3,1.9
13157,0.2,1.4,4.5,3.4
13159,0.2,1.3,3.8,4.6
13161,0.0,0.7,3.7,3.4
13163,0.1,0.7,5.1,6.4
13165,0.3,0.2,2.9,6.2
13167,0.4,2.4,5.0,4.0
13169,0.0,0.7,4.0,3.2
13171,0.2,1.1,6.7,3.6
13173,0.6,2.4,9.4,4.3
13175,0.1,1.4,2.1,7.2
13177,0.2,1.7,6.0,5.8
13179,1.7,11.0,6.3,11.4
13181,0.0,1.2,3.8,1.4
13183,0.0,4.9,11.7,5.3
13185,0.6,3.8,3.0,7.9
13187,0.3,4.0,6.8,6.4
13189,0.0,3.5,4.0,4.0
13191,0.0,1.8,3.7,2.9
13193,0.0,0.4,7.2,5.3
13195,0.1,1.1,6.2,3.4
13197,0.2,3.3,1.5,4.3
13199,0.0,0.7,5.6,4.0
13201,0.1,1.0,4.9,3.6
13205,0.1,0.8,5.1,6.2
13207,0.0,1.5,5.5,3.6
13209,0.2,0.9,9.3,3.4
13211,0.1,0.4,5.6,3.9
13213,0.0,0.6,2.3,3.6
13215,0.9,6.3,3.6,11.1
13217,0.2,3.0,5.2,4.6
13219,0.2,1.9,6.1,2.1
13221,0.1,0.8,3.9,3.4
13223,0.1,1.5,5.2,3.5
13225,0.1,2.0,4.7,3.8
13227,0.0,1.8,5.7,4.9
13229,0.1,0.6,1.8,4.2
13231,0.1,0.5,6.2,2.8
13233,0.3,1.5,4.0,5.0
13235,0.1,2.0,4.7,10.8
13237,0.3,1.4,5.8,4.7
13239,0.0,8.0,1.7,4.8
13241,0.3,1.7,2.1,3.2
13243,0.1,0.8,3.1,9.3
13245,0.6,4.2,3.5,9.6
13247,0.1,3.0,6.4,4.0
13249,0.1,0.0,6.0,3.3
13251,0.2,0.9,4.7,3.3
13253,0.1,1.1,3.3,3.3
13255,0.2,1.1,4.7,5.0
13257,0.6,1.9,4.8,7.4
13259,10.1,9.6,9.9,3.2
13261,0.2,0.5,4.8,13.0
13263,0.0,0.6,4.4,1.7
13265,0.0,0.5,3.3,2.2
13267,0.1,1.4,15.0,5.3
13269,0.2,1.5,2.9,1.2
13271,0.4,0.6,2.2,3.3
13273,0.1,0.5,5.0,5.5
13275,0.1,3.8,4.9,8.8
13277,0.2,0.8,3.5,4.2
13279,0.0,3.0,5.6,8.3
13281,0.5,2.9,4.6,2.4
13283,0.2,0.6,9.3,3.3
13285,0.5,1.9,3.6,8.1
13287,0.0,0.9,6.6,6.4
13289,0.0,0.7,1.0,3.2
13291,0.0,3.7,5.0,4.4
13293,0.2,1.3,3.6,8.8
13295,0.1,2.8,4.1,6.4
13297,0.4,1.8,5.1,4.0
13299,0.0,2.0,4.3,8.0
13301,0.0,0.6,2.8,5.0
13303,0.4,0.7,6.8,8.3
13305,0.2,2.6,2.2,7.0
13307,0.0,2.3,3.5,2.5
13309,0.0,0.3,3.3,1.7
13311,0.1,1.0,6.7,6.2
13313,0.1,1.7,2.1,4.4
13315,0.0,0.5,7.2,3.7
13317,0.0,0.7,4.1,6.6
13319,0.0,0.3,3.5,3.2
13321,0.0,1.1,1.9,4.5
15001,0.5,3.2,0.9,7.5
15003,1.3,4.0,0.3,8.5
15005,1.5,0.0,9.2,0.0
15007,1.0,2.6,1.0,6.7
15009,1.1,2.7,1.3,6.5
16001,0.4,4.5,2.0,9.4
16003,0.3,5.9,9.5,2.6
16005,0.5,3.7,4.5,10.7
16007,0.6,2.9,3.6,7.6
16009,0.1,3.1,3.8,5.1
16011,0.3,3.0,3.2,6.5
16013,0.5,3.8,1.5,3.5
16015,0.9,1.9,7.3,2.8
16017,0.2,6.1,1.8,7.0
16019,0.6,3.9,3.6,11.0
16021,0.3,4.4,4.0,3.0
16023,0.1,5.4,1.7,2.6
16025,0.6,5.8,3.3,2.1
16027,0.4,3.8,3.7,10.6
16029,0.5,2.0,1.5,5.5
16031,0.5,2.9,5.7,6.4
16033,0.0,7.4,4.6,9.1
16035,0.3,3.1,6.1,4.1
16037,0.0,1.3,5.7,5.7
16039,2.0,6.7,2.8,9.7
16041,0.3,7.6,2.4,4.1
16043,1.0,2.7,5.7,5.1
16045,0.0,1.9,3.3,8.3
16047,0.1,2.2,3.4,6.8
16049,0.1,2.4,5.9,6.4
16051,0.2,3.6,4.5,2.2
16053,1.4,2.1,6.0,8.3
16055,0.2,4.4,1.3,10.7
16057,0.8,5.6,6.5,11.3
16059,0.2,6.7,3.0,8.2
16061,0.1,2.8,5.2,3.6
16063,0.9,0.9,4.2,5.6
16065,1.9,11.9,4.7,17.1
16067,0.7,2.4,5.5,5.2
16069,0.0,4.1,2.9,8.9
16071,0.0,6.1,0.3,5.0
16073,0.5,4.7,7.2,4.2
16075,0.5,4.5,2.7,12.7
16077,0.6,3.1,4.7,11.7
16079,0.3,4.3,4.1,9.6
16081,1.2,8.5,2.5,4.6
16083,0.1,3.7,3.6,9.3
16085,0.1,6.5,3.4,9.2
16087,0.1,4.2,3.4,6.3
17001,0.1,1.6,1.3,8.0
17003,0.0,1.9,2.2,6.1
17005,0.2,1.9,5.8,6.3
17007,0.3,1.4,5.4,3.5
17009,0.2,0.3,15.1,5.4
17011,0.1,1.0,2.6,5.2
17013,0.0,0.7,2.1,1.3
17015,0.2,2.2,3.4,4.2
17017,1.8,0.8,2.3,6.3
17019,1.7,2.9,6.9,9.7
17021,0.3,1.4,3.4,5.2
17023,0.1,1.5,3.4,7.6
17025,0.1,0.8,6.6,3.8
17027,0.3,1.2,3.4,5.0
17029,0.4,1.8,8.1,12.5
17031,0.7,1.6,0.9,9.4
17033,0.0,1.9,7.4,5.6
17035,0.2,0.2,5.6,5.6
17037,0.5,1.8,7.8,11.1
17039,0.0,0.3,3.5,8.8
17041,0.2,0.9,3.3,6.9
17043,0.7,1.5,3.6,6.1
17045,0.0,2.1,3.3,8.5
17047,0.1,1.3,4.6,4.2
17049,0.5,1.5,3.7,7.5
17051,0.2,1.0,7.0,5.4
17053,0.2,1.4,6.0,6.6
17055,0.1,1.6,4.6,8.6
17057,0.1,1.1,4.4,7.8
17059,0.3,0.5,3.6,4.6
17061,0.0,1.1,4.6,4.9
17063,0.1,0.9,3.9,5.3
17065,0.0,0.5,2.0,5.8
17067,0.1,2.3,1.6,3.6
17069,0.0,1.3,3.0,7.7
17071,0.1,2.4,2.6,4.0
17073,0.1,1.3,2.2,3.2
17075,0.2,1.2,3.8,5.6
17077,1.2,3.3,9.7,11.9
17079,0.3,0.1,2.8,5.0
17081,0.3,1.5,4.0,8.5
17083,0.3,1.5,4.1,3.1
17085,0.1,2.5,2.7,5.8
17087,0.1,0.5,12.4,2.8
17089,0.3,1.2,4.2,6.1
17091,0.2,1.1,2.5,6.4
17093,0.7,0.7,6.6,3.9
17095,0.3,0.6,3.4,4.6
17097,0.6,2.7,2.5,7.0
17099,0.1,1.1,3.5,7.8
17101,0.1,3.2,6.3,6.3
17103,0.2,1.1,6.7,6.3
17105,0.1,0.6,4.0,7.1
17107,0.0,1.2,7.6,7.2
17109,0.6,2.9,7.4,10.1
17111,0.2,1.3,3.2,6.6
17113,0.4,1.6,5.6,8.9
17115,0.2,1.4,2.6,11.4
17117,0.0,1.2,3.3,6.5
17119,0.2,2.3,3.2,8.3
17121,0.1,1.1,2.7,9.9
17123,0.3,0.6,3.7,4.4
17125,0.0,0.8,3.8,7.3
17127,0.2,2.5,0.7,5.0
17129,0.0,0.8,4.2,6.8
17131,0.0,1.7,3.1,4.3
17133,0.1,1.6,1.6,5.0
17135,0.2,1.1,7.1,4.7
17137,0.1,1.6,5.9,10.4
17139,0.4,0.4,5.3,4.9
17141,0.2,1.4,3.4,9.1
17143,0.3,1.2,2.8,8.9
17145,0.1,0.8,5.8,4.5
17147,0.0,0.8,4.5,4.8
17149,0.2,0.9,3.3,8.7
17151,0.0,2.9,3.2,5.1
17153,0.1,0.9,2.3,2.9
17155,0.0,1.1,4.3,5.0
17157,0.2,0.8,5.3,7.1
17159,0.5,1.0,2.7,10.3
17161,0.3,2.6,2.3,9.7
17163,0.4,3.3,2.2,7.0
17165,0.2,1.1,2.6,8.8
17167,0.3,1.4,2.7,10.8
17169,0.7,0.2,7.1,5.3
17171,0.0,0.5,3.0,4.1
17173,0.1,0.8,3.4,5.1
17175,0.0,0.6,1.9,5.5
17177,0.2,1.5,2.2,9.4
17179,0.2,1.2,3.7,6.7
17181,0.0,0.5,2.6,3.5
17183,0.2,0.9,2.0,8.3
17185,0.0,1.6,1.3,7.9
17187,0.3,2.6,4.2,9.3
17189,0.0,1.2,3.4,6.0
17191,0.2,1.2,3.0,6.0
17193,0.1,0.8,2.1,8.4
17195,0.3,1.5,2.7,8.1
17197,0.3,0.8,3.8,4.8
17199,0.1,1.3,4.0,6.7
17201,0.4,1.3,2.5,9.2
17203,0.1,1.2,4.4,4.2
18001,0.1,1.9,2.0,8.3
18003,0.4,2.2,2.0,10.5
18005,1.9,2.2,3.6,9.1
18007,0.4,1.2,5.7,6.8
18009,0.3,1.4,3.7,4.8
18011,0.3,2.4,6.4,5.9
18013,0.1,2.4,5.0,3.3
18015,0.0,0.4,4.5,5.1
18017,0.3,0.8,4.0,7.6
18019,0.1,2.4,2.4,5.7
18021,0.0,0.7,3.6,6.2
18023,0.0,1.4,2.9,6.7
18025,0.2,0.9,2.5,3.4
18027,0.2,1.0,3.1,6.4
18029,0.1,4.1,1.8,6.6
18031,0.2,1.0,3.3,6.8
18033,0.1,1.1,3.9,7.5
18035,0.2,2.2,7.2,13.4
18037,0.0,0.6,1.9,4.7
18039,0.3,1.7,2.3,7.5
18041,0.1,0.5,3.1,8.8
18043,0.3,2.2,3.3,5.5
18045,0.1,1.1,5.9,6.6
18047,0.0,1.7,3.2,3.0
18049,0.1,0.6,3.5,6.3
18051,0.2,1.7,2.9,7.1
18053,0.1,1.9,2.9,8.4
18055,0.3,1.3,4.3,6.4
18057,0.5,2.9,4.6,6.4
18059,0.1,0.6,5.5,5.9
18061,0.4,1.2,3.3,3.6
18063,0.2,2.3,5.7,6.6
18065,0.1,0.7,5.0,7.5
18067,0.4,1.1,4.2,9.7
