cfips,pct_divorced,pct_never_married
06091,12.7,27.1
06093,14.4,24.8
06095,11.5,33.5
06097,13.2,32.3
06099,10.2,34.1
06101,11.7,27.2
06103,12.5,27.2
06105,15.3,22.9
06107,8.7,36.9
06109,13.1,25.4
06111,10.0,33.2
06113,8.5,41.4
06115,11.8,31.1
08001,11.9,32.6
08003,11.0,37.6
08005,12.2,31.7
08007,13.6,17.6
08009,11.3,18.8
08011,13.1,32.3
08013,10.9,37.6
08014,10.0,26.3
08015,12.6,21.8
08017,9.0,25.8
08019,13.9,23.3
08021,9.5,24.8
08023,17.2,24.4
08025,13.4,46.3
08027,11.4,12.6
08029,14.0,19.8
08031,12.4,42.2
08033,12.2,19.4
08035,9.2,22.7
08037,10.8,34.6
08039,11.0,23.4
08041,11.8,29.0
08043,13.8,25.4
08045,10.8,24.9
08047,13.0,25.0
08049,14.4,28.8
08051,11.1,41.0
08053,7.3,14.4
08055,14.8,23.6
08057,10.9,15.2
08059,12.6,28.6
08061,10.6,22.7
08063,9.0,23.0
08065,15.9,27.3
08067,11.7,30.7
08069,10.2,34.2
08071,12.3,26.2
08073,11.1,36.0
08075,12.2,33.3
08077,14.0,27.0
08079,9.6,18.9
08081,10.4,24.6
08083,14.2,25.4
08085,12.5,20.2
08087,12.0,23.5
08089,11.7,28.1
08091,12.7,19.9
08093,15.2,20.6
08095,10.8,25.3
08097,19.5,39.9
08099,11.6,26.8
08101,14.8,31.6
08103,11.8,25.9
08105,11.7,23.2
08107,12.1,33.5
08109,16.9,22.3
08111,17.7,31.6
08113,16.1,33.2
08115,14.9,19.0
08117,11.5,44.2
08119,13.5,21.5
08121,8.8,21.0
08123,11.0,27.8
08125,9.4,20.0
09001,9.2,32.7
09003,10.9,35.3
09005,12.0,27.0
09007,11.7,30.6
09009,10.8,37.4
09011,12.3,32.3
09013,9.9,38.2
09015,12.2,33.7
10001,11.9,32.1
10003,10.9,37.1
10005,11.2,25.3
11001,9.1,55.8
12001,10.1,46.6
12003,10.9,31.6
12005,13.6,27.7
12007,15.2,31.2
12009,14.5,26.2
12011,13.4,34.7
12013,15.4,32.0
12015,13.5,19.6
12017,13.8,19.8
12019,11.6,26.0
12021,11.4,23.8
12023,14.5,30.6
12027,10.9,32.8
12029,17.0,23.3
12031,13.9,34.4
12033,14.3,35.1
12035,11.5,24.5
12037,14.2,27.4
12039,12.5,36.8
12041,14.0,28.8
12043,13.5,31.0
12045,15.6,30.8
12047,12.6,37.3
12049,11.3,34.3
12051,12.1,34.1
12053,13.7,23.1
12055,12.0,21.4
12057,12.2,34.7
12059,15.0,25.8
12061,12.5,23.5
12063,14.4,32.7
12065,13.3,30.2
12067,11.9,35.1
12069,11.7,23.8
12071,13.0,26.1
12073,10.0,46.5
12075,16.5,24.3
12077,15.4,37.7
12079,12.2,33.8
12081,12.9,25.9
12083,13.9,25.9
12085,13.4,25.0
12086,12.9,36.8
12087,16.9,28.0
12089,12.3,22.5
12091,12.1,27.3
12093,12.9,30.0
12095,11.5,38.6
12097,11.8,33.9
12099,12.4,30.5
12101,13.3,26.1
12103,15.5,29.4
12105,12.0,30.4
12107,16.2,27.5
12109,11.3,24.7
12111,12.8,28.0
12113,11.8,26.1
12115,13.6,21.8
12117,11.9,32.5
12119,11.1,13.7
12121,14.6,26.1
12123,11.2,32.2
12125,17.2,37.5
12127,15.2,27.8
12129,14.0,30.2
12131,13.4,24.9
12133,12.9,28.9
13001,11.0,29.7
13003,10.9,29.3
13005,12.4,25.7
13007,9.5,30.7
13009,10.6,43.2
13011,12.7,20.8
13013,12.9,27.8
13015,14.0,25.7
13017,8.0,35.3
13019,9.9,27.2
13021,12.0,40.3
13023,11.8,35.1
13025,14.0,21.2
13027,11.2,27.0
13029,9.3,25.7
13031,8.3,46.1
13033,9.8,32.4
13035,9.9,32.6
13037,14.3,41.1
13039,10.9,27.7
13043,13.7,27.2
13045,11.3,31.9
13047,11.8,22.4
13049,9.8,33.1
13051,12.5,37.5
13053,5.4,50.1
13055,15.0,27.5
13057,11.4,25.1
13059,8.1,55.2
13061,6.8,35.4
13063,13.0,44.2
13065,12.6,34.4
13067,10.5,32.9
13069,12.8,34.7
13071,13.9,30.6
13073,10.1,27.2
13075,10.8,29.2
13077,9.7,25.5
13079,12.5,27.8
13081,9.5,33.4
13083,12.2,25.3
13085,10.9,23.8
13087,11.2,33.0
13089,11.8,42.8
13091,11.8,31.6
13093,11.9,36.4
13095,12.5,43.3
13097,12.4,33.1
13099,10.5,33.9
13101,11.1,27.8
13103,12.4,25.8
13105,12.0,28.8
13107,12.8,35.2
13109,12.7,28.0
13111,14.4,17.6
13113,8.6,24.7
13115,12.3,28.8
13117,7.8,22.3
13119,12.7,24.3
13121,10.8,44.2
13123,12.1,18.9
13125,16.2,26.3
13127,13.8,28.2
13129,12.6,23.7
13131,12.3,26.8
13133,10.2,28.0
13135,9.5,33.1
13137,11.6,26.0
13139,10.6,29.9
13141,10.4,42.6
13143,13.9,21.2
13145,9.7,23.5
13147,12.2,25.9
13149,13.7,25.8
13151,11.5,31.4
13153,11.4,30.4
13155,10.2,34.3
13157,11.1,23.9
13159,14.4,22.9
13161,9.7,27.3
13163,10.4,38.4
13165,13.6,30.4
13167,13.8,36.1
13169,12.5,24.6
13171,11.2,36.5
13173,12.7,29.1
13175,11.9,33.1
13177,9.9,26.1
13179,10.4,28.9
13181,15.7,26.7
13183,17.3,25.4
13185,10.2,39.7
13187,12.2,33.1
13189,10.4,30.9
13191,11.8,22.7
13193,10.4,43.7
13195,11.0,24.0
13197,7.4,30.5
13199,12.6,29.5
13201,11.4,25.8
13205,12.6,36.8
13207,10.1,28.5
13209,13.1,29.0
13211,9.5,25.7
13213,13.3,21.4
13215,13.9,37.0
13217,13.3,33.1
13219,9.3,22.7
13221,13.1,24.7
13223,11.5,26.4
13225,10.9,36.8
13227,11.9,19.4
13229,12.2,26.4
13231,9.9,25.8
13233,13.8,27.4
13235,14.7,34.1
13237,11.5,23.0
13239,11.6,27.9
13241,13.8,24.1
13243,12.1,37.6
13245,12.9,42.0
13247,13.0,34.2
13249,11.6,27.9
13251,12.2,31.8
13253,11.9,32.6
13255,13.9,31.9
13257,10.3,24.7
13259,9.7,45.8
13261,9.5,40.8
13263,11.2,28.9
13265,10.4,43.3
13267,13.4,32.0
13269,9.0,33.3
13271,9.5,43.7
13273,11.5,38.7
13275,13.3,29.6
13277,8.4,36.4
13279,12.1,25.5
13281,10.1,22.7
13283,12.3,25.7
13285,11.6,33.9
13287,11.2,27.9
13289,14.4,31.4
13291,11.7,19.1
13293,12.4,31.0
13295,14.2,23.8
13297,9.9,26.8
13299,13.0,28.0
13301,13.2,32.7
13303,10.3,34.6
13305,11.7,27.3
13307,7.8,28.2
13309,8.6,48.5
13311,11.5,20.0
13313,11.0,27.5
13315,13.8,36.6
13317,12.8,33.2
13319,11.0,32.9
13321,12.5,26.1
15001,11.5,32.5
15003,8.6,33.6
15005,8.3,31.0
15007,9.6,31.6
15009,11.9,31.9
16001,12.1,30.3
16003,16.9,14.8
16005,12.5,29.2
16007,8.8,18.4
16009,15.4,23.0
16011,11.1,25.2
16013,14.7,25.0
16015,13.3,17.9
16017,14.4,19.7
16019,11.8,23.1
16021,15.4,21.3
16023,14.5,17.0
16025,16.3,19.4
16027,12.2,28.1
16029,9.7,16.7
16031,9.5,22.9
16033,6.3,29.4
16035,14.9,21.8
16037,13.9,18.1
16039,10.4,23.5
16041,7.5,21.9
16043,9.5,21.0
16045,14.4,24.4
16047,12.5,23.0
16049,13.2,18.9
16051,8.2,24.2
16053,8.7,25.2
16055,13.3,24.3
16057,7.5,42.3
16059,10.3,19.0
16061,16.1,20.6
16063,10.3,26.1
16065,3.6,36.2
16067,11.9,23.2
16069,13.9,26.9
16071,7.3,20.1
16073,11.0,25.8
16075,12.2,22.8
16077,13.9,23.2
16079,14.9,21.4
16081,13.4,30.6
16083,12.3,24.0
16085,21.2,23.1
16087,12.8,21.1
17001,10.9,26.2
17003,14.0,32.3
17005,10.8,31.7
17007,10.2,29.0
17009,11.6,39.1
17011,10.7,24.1
17013,9.8,26.4
17015,9.8,23.8
17017,12.7,26.7
17019,8.4,45.7
17021,14.6,25.7
17023,12.0,20.6
17025,15.4,23.2
17027,10.0,29.3
17029,11.1,38.2
17031,8.7,41.5
17033,13.6,26.0
17035,12.5,23.6
17037,9.4,43.0
17039,12.1,24.4
17041,11.6,26.4
17043,8.2,30.2
17045,12.3,23.0
17047,11.1,22.0
17049,10.3,27.0
17051,13.4,31.2
17053,13.0,25.0
17055,13.8,25.8
17057,14.4,28.9
17059,13.5,19.5
17061,12.7,26.4
17063,9.7,27.1
17065,9.1,21.2
17067,11.6,20.7
17069,13.7,28.1
17071,13.4,22.6
17073,10.3,24.1
17075,11.6,23.7
17077,9.3,44.9
17079,11.7,23.6
17081,14.5,28.0
17083,11.2,25.8
17085,10.1,22.1
17087,10.3,30.4
17089,8.9,31.1
17091,10.3,34.4
17093,9.1,27.6
17095,13.5,32.9
17097,8.7,30.7
17099,11.5,29.1
17101,13.9,29.1
17103,12.3,29.3
17105,12.3,29.0
17107,12.5,30.2
17109,9.4,43.8
17111,9.2,27.6
17113,8.9,37.8
17115,13.7,30.4
17117,12.4,24.8
17119,12.3,29.2
17121,13.2,25.6
17123,10.6,23.5
17125,12.7,23.4
17127,11.8,22.8
17129,11.0,21.0
17131,10.7,22.6
17133,8.5,21.9
17135,13.6,26.7
17137,13.7,30.6
17139,11.8,21.6
17141,11.2,24.5
17143,12.1,34.9
17145,12.6,31.5
17147,10.9,21.4
17149,13.3,24.7
17151,16.4,21.8
17153,11.9,29.4
17155,9.7,21.0
17157,11.7,33.4
17159,16.1,24.7
17161,12.9,30.2
17163,11.6,34.3
17165,15.7,23.7
17167,13.4,31.5
17169,16.5,27.6
17171,14.0,21.0
17173,10.8,21.7
17175,11.7,23.7
17177,12.1,26.4
17179,11.3,24.6
17181,12.0,26.1
17183,14.7,29.9
17185,12.1,20.6
17187,10.2,30.7
17189,10.5,23.4
17191,11.7,19.8
17193,12.6,20.3
17195,12.4,25.5
17197,8.8,31.1
17199,14.0,25.9
17201,12.3,31.4
17203,8.0,24.5
18001,10.2,25.6
18003,12.1,31.8
18005,13.3,25.6
18007,14.5,26.1
18009,13.0,22.6
18011,10.2,22.3
18013,11.8,20.7
18015,11.4,23.2
18017,12.6,27.3
18019,15.1,28.1
18021,12.6,21.2
18023,12.2,24.6
18025,14.4,24.2
18027,11.3,25.4
18029,11.5,24.9
18031,13.4,25.6
18033,13.9,27.1
18035,12.2,38.1
18037,10.2,25.9
18039,11.8,29.0
18041,16.8,23.4
18043,12.7,29.3
18045,14.8,22.1
18047,9.6,23.4
18049,16.0,22.8
18051,13.3,25.0
18053,13.8,31.2
18055,15.4,21.1
18057,9.6,24.2
18059,10.9,23.9
18061,15.3,24.0
18063,11.7,24.6
18065,16.4,28.0
18067,15.0,24.6
18069,10.8,25.0
18071,14.3,22.9
18073,11.3,27.9
18075,12.5,27.1
18077,15.8,27.4
18079,14.7,25.6
18081,12.0,25.7
18083,14.9,28.0
18085,11.5,24.3
18087,8.2,25.1
18089,11.4,34.8
18091,14.6,30.4
18093,14.8,19.4
18095,15.8,27.6
18097,13.1,40.8
18099,12.3,26.5
18101,16.6,21.4
18103,12.9,27.5
18105,10.3,48.2
18107,13.4,24.6
18109,13.7,24.0
18111,12.1,24.2
18113,13.2,24.1
18115,8.4,21.1
18117,16.0,23.2
18119,14.4,22.5
18121,17.6,23.6
18123,14.5,24.6
18125,12.0,19.8
18127,11.1,29.1
18129,11.6,22.1
18131,14.9,21.0
18133,13.4,32.9
18135,12.5,23.5
18137,11.2,22.4
18139,13.4,21.5
18141,11.6,35.0
18143,12.3,25.1
18145,13.2,24.0
18147,10.1,21.3
18149,14.2,25.2
18151,11.8,26.0
18153,16.0,26.3
18155,14.9,22.4
18157,10.2,44.3
18159,12.8,22.7
18161,15.3,25.6
18163,14.8,31.5
18165,17.2,23.5
18167,14.4,35.7
18169,11.7,26.9
18171,12.9,18.1
18173,10.3,21.6
18175,13.7,23.9
18177,15.7,27.0
18179,10.4,22.2
18181,12.4,22.6
18183,11.6,22.3
19001,10.1,21.0
19003,8.6,20.7
19005,7.7,21.6
19007,13.8,21.4
19009,9.6,19.8
19011,10.4,21.1
19013,10.2,37.1
19015,10.5,24.0
19017,7.2,27.3
19019,9.3,25.4
19021,9.3,28.8
19023,7.6,20.6
19025,13.1,21.9
19027,9.4,24.9
19029,11.9,19.7
19031,11.0,21.2
19033,12.5,27.2
19035,10.6,22.8
19037,9.1,22.8
19039,9.8,20.2
19041,10.5,23.0
19043,10.9,22.2
19045,13.0,26.8
19047,6.7,28.1
19049,8.3,24.6
19051,8.0,22.9
19053,12.3,30.9
19055,8.7,23.3
19057,13.3,27.3
19059,11.9,20.3
19061,8.9,31.3
19063,11.4,25.9
19065,10.8,28.0
19067,10.4,22.3
19069,8.9,26.8
19071,11.2,19.4
19073,9.4,22.8
19075,9.3,20.6
19077,10.1,21.6
19079,9.5,22.3
19081,8.0,22.2
19083,8.8,24.2
19085,11.2,24.2
19087,11.6,28.2
19089,11.0,22.7
19091,10.9,21.1
19093,11.0,18.2
19095,9.7,21.8
19097,11.4,23.5
19099,13.8,23.5
19101,11.2,33.6
19103,7.4,43.5
19105,10.3,23.8
19107,10.7,21.3
19109,9.8,20.4
19111,13.3,26.1
19113,11.0,30.3
19115,9.0,25.8
19117,13.8,23.4
19119,5.8,19.2
19121,8.8,20.0
19123,12.8,24.7
19125,10.3,26.6
19127,11.1,26.8
19129,9.7,25.1
19131,8.8,21.7
19133,11.2,23.5
19135,8.9,22.9
19137,11.6,23.3
19139,11.0,27.7
19141,7.5,22.1
19143,11.1,20.8
19145,10.4,27.4
19147,8.6,22.5
19149,9.4,23.7
19151,11.5,18.5
19153,12.6,31.4
19155,12.7,28.8
19157,10.0,31.5
19159,11.3,17.4
19161,10.0,20.5
19163,11.3,30.9
19165,11.5,21.4
19167,4.2,27.7
19169,6.0,49.4
19171,11.3,24.1
19173,10.1,17.5
19175,12.9,26.6
19177,9.1,21.6
19179,11.8,26.7
19181,10.6,24.8
19183,10.0,24.5
19185,12.2,21.6
19187,13.3,32.0
19189,8.4,25.6
19191,6.6,30.7
19193,11.5,31.5
19195,10.9,25.8
19197,11.1,23.3
20001,13.2,24.4
20003,14.6,19.0
20005,12.5,34.1
20007,13.5,20.8
20009,12.9,24.9
20011,10.7,26.6
20013,11.2,20.0
20015,11.4,24.5
20017,11.6,21.3
20019,13.6,22.3
20021,13.4,21.9
20023,10.0,17.7
20025,14.1,19.6
20027,12.4,17.3
20029,12.8,25.9
20031,12.1,18.7
20033,11.1,21.5
20035,12.8,25.7
20037,11.2,37.5
20039,15.4,17.3
20041,12.1,20.3
20043,10.1,26.9
20045,8.6,46.7
20047,10.0,20.0
20049,10.6,17.0
20051,9.2,39.4
20053,12.0,26.9
20055,9.7,32.0
20057,9.5,28.7
20059,12.7,25.2
20061,9.5,22.0
20063,8.4,14.5
20065,12.5,17.8
20067,6.8,25.5
20069,6.6,21.1
20071,7.0,20.2
20073,14.9,18.9
20075,8.8,30.3
20077,10.4,21.3
20079,9.3,26.2
20081,7.2,27.3
20083,6.1,17.9
20085,10.5,22.4
20087,10.7,20.7
20089,13.6,16.5
20091,10.2,27.2
20093,8.5,26.0
20095,10.2,22.2
20097,7.4,26.2
20099,11.7,26.5
20101,5.3,22.8
20103,12.5,26.1
20105,13.5,22.7
20107,10.2,21.2
20109,9.7,18.7
20111,9.5,34.9
20113,9.3,22.2
20115,9.6,22.5
20117,8.9,19.9
20119,9.3,24.2
20121,12.7,20.4
20123,12.9,23.8
20125,11.9,24.4
20127,9.6,20.7
20129,9.7,27.6
20131,7.6,21.8
20133,14.9,21.9
20135,8.3,15.3
20137,13.6,26.1
20139,11.6,20.2
20141,11.0,20.8
20143,8.7,22.7
20145,15.5,26.9
20147,9.3,20.8
20149,9.5,22.8
20151,11.8,23.7
20153,7.6,16.8
20155,13.2,26.0
20157,9.5,16.5
20159,8.8,23.8
20161,7.3,50.1
20163,10.9,22.1
20165,12.8,18.5
20167,11.5,18.9
20169,13.8,28.7
20171,7.0,20.4
20173,12.7,30.4
20175,10.1,34.5
20177,13.0,28.5
20179,7.4,14.1
20181,8.7,21.3
20183,8.5,17.2
20185,9.2,17.9
20187,7.1,20.4
20189,5.5,26.1
20191,11.1,22.6
20193,6.8,29.2
20195,10.5,18.8
20197,10.8,19.4
20199,8.5,24.6
20201,8.6,21.0
20203,5.4,22.4
20205,13.2,21.2
20207,17.0,18.5
20209,12.4,37.2
21001,11.3,28.5
21003,12.0,23.0
21005,15.6,20.8
21007,12.7,23.0
21009,13.5,23.3
21011,14.0,21.5
21013,16.3,24.5
21015,10.2,25.7
21017,14.5,26.3
21019,14.6,24.1
21021,13.6,30.1
21023,13.6,20.7
21025,12.5,26.7
21027,12.0,23.9
21029,12.2,26.2
21031,10.0,23.5
21033,9.7,21.6
21035,11.7,35.2
21037,13.0,32.7
21039,13.1,19.5
21041,13.8,27.2
21043,13.7,24.1
21045,12.8,19.4
21047,11.8,31.6
21049,14.2,24.9
21051,11.0,25.8
21053,12.9,23.9
21055,14.3,21.2
21057,13.3,24.9
21059,13.2,26.2
21061,10.7,20.8
21063,14.7,26.9
21065,17.2,24.5
21067,12.2,38.8
21069,11.8,20.0
21071,14.3,24.3
21073,14.9,29.4
21075,12.8,32.8
21077,16.7,25.7
21079,13.9,19.9
21081,14.7,25.5
21083,12.6,24.1
21085,14.3,20.9
21087,14.0,21.2
21089,12.3,20.8
21091,10.9,21.7
21093,13.2,26.4
21095,13.5,22.9
21097,10.5,25.6
21099,13.3,21.3
21101,16.1,24.9
21103,13.5,23.9
21105,13.7,23.6
21107,13.2,23.3
21109,13.9,18.0
21111,13.6,34.4
21113,12.2,27.4
21115,12.6,21.8
21117,13.1,31.8
21119,11.1,25.4
21121,16.2,25.5
21123,12.9,25.2
21125,14.7,23.1
21127,11.0,20.5
21129,12.5,26.3
21131,12.4,24.9
21133,12.9,21.0
21135,12.1,18.8
21137,14.6,21.2
21139,11.3,17.0
21141,14.6,23.1
21143,19.6,21.8
21145,14.8,25.4
21147,13.2,27.9
21149,12.4,18.5
21151,11.9,36.2
21153,11.5,20.1
21155,15.7,28.4
21157,12.2,19.2
21159,12.6,25.8
21161,10.3,25.2
21163,11.4,22.8
21165,13.4,18.0
21167,14.7,23.1
21169,11.7,20.9
21171,13.2,19.8
21173,17.1,24.7
21175,16.1,23.5
21177,12.8,23.8
21179,12.2,25.8
21181,13.1,24.8
21183,12.0,21.0
21185,9.5,27.2
21187,11.8,21.8
21189,12.9,24.4
21191,12.1,22.5
21193,13.9,21.8
21195,13.1,20.5
21197,16.3,22.9
21199,16.2,22.9
21201,11.1,24.9
21203,12.0,22.0
21205,14.3,39.3
21207,16.0,22.8
21209,10.9,24.9
21211,11.6,26.9
21213,13.9,25.5
21215,9.6,20.1
21217,16.4,28.0
21219,13.3,23.2
21221,15.2,18.1
21223,12.3,23.4
21225,12.0,30.1
21227,11.4,35.5
21229,11.1,29.8
21231,14.2,25.2
21233,13.8,21.5
21235,13.2,26.7
21237,16.3,23.3
21239,11.9,24.8
22001,11.9,30.8
22003,13.8,34.7
22005,10.2,29.3
22007,11.4,33.2
22009,12.3,31.0
22011,12.7,25.2
22013,11.2,32.4
22015,11.7,30.0
22017,12.9,37.1
22019,12.5,30.7
22021,13.9,29.4
22023,10.9,21.9
22025,8.5,31.1
22027,12.6,38.7
22029,11.4,34.6
22031,11.9,31.0
22033,11.4,41.5
22035,11.4,54.5
22037,12.8,35.5
22039,11.2,33.8
22041,12.1,30.6
22043,12.8,34.1
22045,10.8,34.6
22047,12.4,39.0
22049,11.6,29.8
22051,12.4,34.9
22053,12.1,29.2
22055,11.2,38.1
22057,11.3,30.4
22059,10.2,30.7
22061,7.8,48.4
22063,13.5,25.7
22065,11.9,44.3
22067,9.5,35.6
22069,7.5,46.5
22071,12.5,48.8
22073,11.2,37.3
22075,10.8,28.1
22077,12.9,32.3
22079,12.5,32.8
22081,12.0,32.0
22083,11.0,32.0
22085,11.3,25.1
22087,13.3,35.9
22089,10.3,32.2
22091,12.7,34.0
22093,12.6,33.4
22095,9.7,34.3
22097,10.1,35.7
22099,10.8,31.7
22101,11.7,41.3
22103,12.2,27.0
22105,11.8,34.4
22107,11.2,40.0
22109,12.6,31.4
22111,9.4,32.5
22113,14.2,28.2
22115,11.4,27.3
22117,14.4,30.5
22119,12.3,31.3
22121,9.6,33.7
22123,12.6,26.5
22125,12.1,46.0
22127,13.0,33.0
23001,14.2,29.7
23003,11.7,25.2
23005,12.7,31.6
23007,14.0,27.4
23009,13.7,24.4
23011,15.7,28.0
23013,14.9,25.5
23015,13.7,22.8
23017,16.2,27.8
23019,13.4,31.5
23021,16.4,22.3
23023,13.3,23.3
23025,15.7,24.5
23027,14.3,24.5
23029,14.8,24.2
23031,13.7,25.7
24001,11.7,34.2
24003,10.5,30.9
24005,10.3,34.2
24009,10.9,28.7
24011,11.1,28.7
24013,9.1,25.9
24015,11.9,27.7
24017,10.0,33.1
24019,12.1,29.6
24021,9.5,28.5
24023,9.6,26.1
24025,9.2,28.1
24027,7.7,28.9
24029,9.4,32.4
24031,8.3,31.9
24033,10.4,42.9
24035,11.1,25.2
24037,10.1,31.1
24039,11.2,46.3
24041,11.9,23.2
24043,11.6,30.2
24045,9.7,38.0
24047,11.9,27.3
24510,10.8,52.3
25001,11.6,25.7
25003,13.5,32.7
25005,10.8,34.2
25007,11.2,35.0
25009,10.0,33.8
25011,12.9,30.7
25013,11.0,38.8
25015,9.6,44.7
25017,8.0,35.6
25019,11.4,36.0
25021,8.0,32.2
25023,9.6,31.4
25025,7.9,53.8
25027,10.6,33.9
26001,12.8,18.4
26003,11.8,30.2
26005,11.0,25.1
26007,13.7,24.5
26009,10.7,20.8
26011,12.6,22.7
26013,12.1,38.2
26015,10.9,22.2
26017,12.9,29.6
26019,13.7,23.4
26021,11.9,30.1
26023,14.0,25.9
26025,14.2,31.2
26027,12.6,24.0
26029,12.8,22.3
26031,11.9,21.9
26033,13.9,34.7
26035,14.0,23.8
26037,8.7,29.1
26039,14.5,22.9
26041,13.4,24.1
26043,12.6,24.2
26045,12.4,28.3
26047,12.3,26.0
26049,13.3,33.3
26051,13.6,21.3
26053,12.4,31.2
26055,12.9,28.2
26057,12.0,34.8
26059,12.2,26.7
26061,9.3,40.9
26063,11.9,23.4
26065,11.0,44.5
26067,12.5,30.1
26069,15.0,21.5
26071,15.2,22.6
26073,9.8,49.7
26075,14.0,30.8
