cfips,pct_divorced,pct_never_married
26067,13.5,29.5
26069,15.2,21.8
26071,16.2,22.7
26073,9.3,50.0
26075,14.3,30.6
26077,10.6,38.7
26079,13.2,23.7
26081,10.5,34.5
26083,10.0,19.2
26085,14.6,26.3
26087,11.1,26.4
26089,10.6,21.4
26091,12.5,30.5
26093,9.8,25.7
26095,12.4,32.3
26097,13.2,23.1
26099,11.1,32.2
26101,13.0,29.0
26103,11.7,35.9
26105,12.9,24.3
26107,10.6,38.7
26109,13.7,24.9
26111,11.2,25.5
26113,11.9,22.1
26115,11.6,27.4
26117,14.1,26.0
26119,15.3,18.0
26121,13.7,31.8
26123,13.0,23.9
26125,10.8,30.9
26127,11.7,24.6
26129,14.4,20.0
26131,11.7,20.4
26133,14.3,25.7
26135,16.5,19.4
26137,12.0,24.9
26139,8.1,30.1
26141,9.9,20.4
26143,16.8,20.8
26145,12.0,33.9
26147,12.6,27.9
26149,12.6,25.4
26151,12.1,24.7
26153,13.7,22.3
26155,10.5,28.0
26157,11.6,24.1
26159,12.7,26.3
26161,8.6,42.8
26163,11.8,41.2
26165,13.9,26.0
27001,11.7,17.3
27003,10.6,29.9
27005,10.1,27.0
27007,12.5,38.2
27009,11.7,30.8
27011,10.0,19.8
27013,7.8,44.0
27015,9.8,26.1
27017,12.0,29.1
27019,7.8,25.7
27021,11.3,22.5
27023,10.5,25.4
27025,9.6,27.7
27027,7.5,36.1
27029,10.9,27.6
27031,10.8,19.4
27033,9.3,22.9
27035,11.7,25.3
27037,10.2,29.4
27039,9.0,26.3
27041,8.9,22.3
27043,11.2,23.1
27045,8.7,20.8
27047,11.7,26.0
27049,11.8,23.9
27051,9.9,19.4
27053,10.0,37.0
27055,9.6,23.7
27057,10.6,20.6
27059,13.0,27.3
27061,11.5,22.7
27063,9.3,23.4
27065,11.2,25.4
27067,8.6,27.1
27069,7.9,27.4
27071,13.1,25.1
27073,8.2,20.0
27075,12.4,18.7
27077,12.1,22.3
27079,10.2,27.2
27081,8.5,20.6
27083,8.9,31.8
27085,10.4,27.8
27087,10.7,39.4
27089,9.2,23.0
27091,12.4,23.3
27093,10.6,24.3
27095,12.6,28.7
27097,10.1,25.2
27099,10.7,28.6
27101,9.3,20.3
27103,9.2,34.2
27105,8.4,32.1
27107,10.5,25.6
27109,9.6,28.9
27111,9.1,22.3
27113,11.8,30.1
27115,14.3,28.9
27117,10.4,19.5
27119,9.1,28.5
27121,10.9,19.0
27123,10.4,39.1
27125,10.3,22.6
27127,9.9,27.4
27129,9.6,24.3
27131,9.6,35.1
27133,7.7,21.1
27135,9.6,27.3
27137,11.8,33.3
27139,8.4,27.7
27141,9.5,29.4
27143,7.5,25.9
27145,8.7,36.5
27147,9.9,26.9
27149,4.8,37.8
27151,10.6,23.8
27153,9.5,23.9
27155,8.1,19.6
27157,9.7,23.4
27159,12.7,26.1
27161,9.6,28.6
27163,9.8,28.3
27165,8.5,27.9
27167,10.2,25.5
27169,9.0,41.4
27171,9.3,26.2
27173,8.5,26.3
28001,12.5,42.5
28003,15.3,25.7
28005,10.3,27.7
28007,12.3,28.8
28009,12.4,31.5
28011,10.1,44.0
28013,12.6,27.2
28015,9.3,25.6
28017,8.7,36.2
28019,9.4,31.4
28021,8.9,54.0
28023,12.8,28.2
28025,12.0,34.7
28027,9.1,44.7
28029,11.5,35.1
28031,11.3,31.5
28033,11.9,28.9
28035,12.7,40.9
28037,9.8,26.7
28039,11.2,31.0
28041,14.5,28.5
28043,12.6,29.2
28045,14.3,25.3
28047,14.0,32.5
28049,11.3,43.9
28051,7.4,56.2
28053,9.8,45.2
28055,11.0,37.4
28057,13.0,26.9
28059,14.0,31.4
28061,9.7,31.2
28063,11.9,46.7
28065,16.6,30.6
28067,12.0,30.1
28069,17.2,41.3
28071,8.4,47.4
28073,10.1,30.2
28075,12.5,32.1
28077,10.2,27.1
28079,12.0,35.6
28081,14.6,29.1
28083,8.6,50.7
28085,10.8,30.5
28087,9.6,34.7
28089,9.3,30.2
28091,9.6,29.4
28093,9.7,34.7
28095,11.7,29.3
28097,12.7,26.5
28099,13.9,30.9
28101,11.7,29.5
28103,7.1,39.1
28105,6.3,54.2
28107,12.5,33.0
28109,11.9,25.1
28111,10.8,26.3
28113,11.1,36.2
28115,12.9,28.8
28117,13.0,26.0
28119,9.5,41.2
28121,12.1,26.2
28123,11.3,32.4
28125,8.5,44.6
28127,14.2,30.1
28129,7.8,25.4
28131,11.2,29.1
28133,9.8,48.6
28135,10.1,45.8
28137,11.5,32.0
28139,10.5,26.7
28141,12.3,21.4
28143,9.7,39.5
28145,10.2,28.9
28147,9.7,30.1
28149,10.7,34.1
28151,12.3,41.6
28153,11.7,29.2
28155,8.5,25.1
28157,9.3,49.4
28159,10.9,31.2
28161,11.5,28.4
28163,10.1,46.5
29001,8.4,45.9
29003,10.9,22.8
29005,13.4,20.2
29007,15.7,27.7
29009,12.3,21.5
29011,12.0,22.1
29013,12.6,19.4
29015,15.3,17.6
29017,11.7,22.8
29019,9.5,41.0
29021,15.6,31.4
29023,15.3,26.0
29025,12.9,23.1
29027,12.7,29.6
29029,13.9,22.5
29031,12.0,33.4
29033,11.4,21.6
29035,13.1,21.4
29037,11.7,22.1
29039,14.9,18.4
29041,11.5,22.9
29043,12.9,21.6
29045,12.4,19.5
29047,12.8,28.7
29049,12.2,21.7
29051,13.5,29.7
29053,12.3,30.6
29055,13.9,23.4
29057,13.4,21.8
29059,15.9,21.2
29061,9.7,23.6
29063,14.1,32.9
29065,13.0,23.1
29067,12.2,20.4
29069,15.6,26.4
29071,11.8,24.3
29073,10.9,20.7
29075,10.1,22.2
29077,12.5,31.7
29079,12.1,23.9
29081,13.7,23.3
29083,14.8,21.2
29085,16.2,14.9
29087,12.9,15.0
29089,11.2,31.4
29091,13.1,22.3
29093,12.9,21.5
29095,13.2,36.0
29097,13.6,28.6
29099,11.6,26.0
29101,9.1,35.3
29103,10.1,29.1
29105,11.6,19.9
29107,13.4,24.2
29109,12.4,21.8
29111,9.7,29.6
29113,10.6,28.4
29115,12.8,23.7
29117,14.2,23.3
29119,12.2,24.5
29121,14.2,24.6
29123,9.3,20.9
29125,15.3,22.7
29127,13.2,25.9
29129,14.3,25.0
29131,10.3,23.0
29133,14.0,32.2
29135,11.3,26.2
29137,13.6,22.0
29139,13.4,21.2
29141,14.2,23.5
29143,14.9,26.0
29145,11.9,22.7
29147,7.8,43.4
29149,12.0,20.8
29151,7.1,26.7
29153,11.8,17.1
29155,14.5,30.1
29157,8.7,22.7
29159,13.3,27.1
29161,11.0,32.3
29163,15.7,28.8
29165,12.6,27.7
29167,13.2,27.9
29169,9.9,40.4
29171,11.8,23.5
29173,10.5,20.5
29175,13.1,31.3
29177,12.2,24.7
29179,11.8,18.9
29181,14.3,22.6
29183,10.4,27.4
29185,14.8,18.2
29186,10.4,22.1
29187,14.1,27.8
29189,10.9,32.4
29195,11.9,30.4
29197,13.7,26.4
29199,10.1,23.0
29201,12.8,26.2
29203,18.1,21.0
29205,10.5,20.1
29207,15.7,21.6
29209,11.2,17.6
29211,16.2,26.6
29213,14.5,24.0
29215,13.9,23.9
29217,13.0,24.0
29219,10.0,25.3
29221,12.9,26.5
29223,15.6,19.8
29225,12.5,23.0
29227,11.7,16.5
29229,15.0,21.1
29510,12.9,49.0
30001,9.7,29.5
30003,9.1,36.2
30005,8.5,34.0
30007,10.4,24.0
30009,16.6,21.2
30011,9.9,15.7
30013,13.1,26.8
30015,8.1,29.8
30017,12.4,25.2
30019,10.9,17.9
30021,10.1,22.1
30023,13.5,29.5
30025,8.2,19.9
30027,13.8,21.1
30029,13.0,24.5
30031,9.8,37.4
30033,9.1,26.7
30035,13.4,40.8
30037,13.0,15.4
30039,24.4,19.3
30041,12.3,33.8
30043,12.2,23.7
30045,13.5,19.3
30047,13.5,25.9
30049,14.6,27.1
30051,10.0,24.0
30053,16.4,19.5
30055,2.7,19.7
30057,13.8,22.6
30059,14.2,18.6
30061,14.1,26.1
30063,11.7,37.0
30065,12.9,19.6
30067,13.6,23.2
30069,15.6,14.2
30071,8.9,24.6
30073,12.2,28.5
30075,9.7,20.0
30077,14.8,27.0
30079,8.5,15.2
30081,13.7,21.7
30083,13.8,27.8
30085,13.3,43.1
30087,9.9,29.0
30089,10.7,19.3
30091,10.0,24.1
30093,14.3,30.9
30095,11.7,19.7
30097,8.7,20.2
30099,8.8,21.6
30101,13.5,27.6
30103,7.4,14.7
30105,10.2,24.6
30107,11.2,28.4
30109,6.5,20.2
30111,13.1,27.7
31001,11.3,29.4
31003,9.5,20.4
31005,10.1,20.6
31007,7.1,10.6
31009,6.2,15.7
31011,7.4,20.1
31013,10.2,24.5
31015,6.4,15.3
31017,8.3,18.9
31019,9.2,33.5
31021,10.1,18.3
31023,9.3,21.8
31025,10.5,22.4
31027,6.0,20.7
31029,8.1,21.6
31031,8.5,22.9
31033,12.3,22.2
31035,9.4,21.4
31037,7.4,27.0
31039,8.6,22.0
31041,8.9,21.0
31043,8.5,26.9
31045,11.4,35.5
31047,9.3,25.9
31049,12.0,19.6
31051,10.0,22.3
31053,12.0,24.4
31055,11.0,34.2
31057,11.8,20.8
31059,10.5,20.2
31061,8.9,19.9
31063,9.2,24.7
31065,10.8,19.4
31067,11.3,23.8
31069,8.6,16.8
31071,7.7,20.6
31073,9.0,18.8
31075,7.0,24.8
31077,7.2,20.6
31079,11.4,29.1
31081,9.8,19.7
31083,13.8,18.0
31085,4.7,19.1
31087,14.9,23.7
31089,7.5,19.3
31091,16.0,20.0
31093,9.0,18.3
31095,12.9,20.3
31097,14.8,29.2
31099,11.2,21.3
31101,11.5,19.5
31103,6.3,19.9
31105,17.0,20.8
31107,7.6,21.0
31109,10.1,37.3
31111,11.1,23.6
31113,7.1,19.8
31115,6.4,17.4
31117,5.2,9.6
31119,9.0,28.9
31121,12.7,20.5
31123,12.2,25.3
31125,9.2,23.7
31127,8.0,28.5
31129,11.4,20.0
31131,11.0,24.5
31133,14.3,18.4
31135,8.0,13.9
31137,9.9,21.8
31139,8.0,20.9
31141,8.1,26.1
31143,7.6,23.2
31145,9.9,25.1
31147,15.3,17.8
31149,4.7,20.9
31151,9.0,31.8
31153,9.8,26.5
31155,11.3,22.5
31157,12.9,26.6
31159,8.1,27.3
31161,11.1,24.6
31163,11.3,18.2
31165,5.4,16.6
31167,9.0,22.4
31169,7.9,18.9
31171,7.0,21.3
31173,10.8,40.1
31175,7.3,20.5
31177,8.7,21.5
31179,5.9,37.0
31181,8.8,22.7
31183,9.0,21.3
31185,8.2,23.1
32001,13.8,23.3
32003,13.9,34.8
32005,13.5,21.0
32007,12.2,27.8
32009,25.1,15.1
32011,13.9,12.9
32013,13.5,25.7
32015,14.1,24.2
32017,12.1,27.0
32019,15.6,25.2
32021,12.8,30.8
32023,18.9,20.8
32027,22.4,26.9
32029,16.7,19.8
32031,14.0,31.1
32033,14.5,30.6
32510,16.6,28.2
33001,12.4,25.5
33003,13.4,22.2
33005,12.8,32.3
33007,15.5,26.2
33009,10.6,34.3
33011,11.9,30.2
33013,12.5,28.5
33015,11.0,27.0
33017,11.2,36.1
33019,15.0,26.2
34001,11.1,34.7
34003,7.7,30.0
34005,9.5,31.1
34007,9.4,37.8
34009,9.6,26.2
34011,10.9,40.8
34013,8.5,43.0
34015,8.8,32.4
34017,8.5,40.8
34019,8.3,27.5
34021,8.1,37.7
34023,7.0,33.3
34025,8.5,30.8
34027,7.8,29.3
34029,9.5,27.4
34031,8.0,38.9
34033,10.4,31.6
34035,7.6,29.8
34037,9.4,28.6
34039,8.0,37.3
34041,9.5,29.7
35001,13.7,36.0
35003,6.6,25.3
35005,13.2,31.5
35006,13.0,37.5
35007,15.5,25.8
35009,13.0,33.7
35011,8.4,37.3
35013,9.8,36.4
35015,13.0,27.9
35017,14.9,29.4
35019,14.4,41.5
35021,21.5,15.4
35023,10.8,24.4
35025,10.8,31.4
35027,14.4,20.2
35028,9.9,23.2
35029,15.3,29.0
35031,7.7,48.9
35033,16.1,41.3
35035,13.7,30.8
35037,14.1,33.8
35039,11.8,41.4
35041,8.9,39.4
35043,13.1,30.0
35045,10.9,35.8
35047,15.8,42.3
35049,15.5,31.8
35051,20.3,25.5
35053,12.2,48.2
35055,18.2,34.4
35057,12.1,27.8
35059,14.8,34.8
35061,13.6,30.0
36001,9.2,42.0
36003,10.5,33.6
36005,9.2,48.4
36007,11.0,36.7
36009,11.7,31.1
36011,11.7,31.2
36013,12.1,32.1
36015,10.8,31.6
36017,12.8,27.0
36019,10.3,35.5
36021,11.2,31.3
36023,8.9,39.8
36025,11.1,29.6
36027,9.3,33.8
36029,10.1,36.6
36031,11.1,29.3
36033,10.7,35.4
36035,11.7,29.7
36037,10.7,28.9
36039,9.3,36.0
36041,12.2,33.6
36043,12.0,30.0
36045,9.6,30.6
36047,7.0,43.7
36049,9.9,28.0
36051,10.8,33.8
36053,10.9,35.1
36055,10.4,37.5
36057,11.4,32.6
36059,6.6,31.7
36061,8.4,49.5
36063,11.2,32.0
36065,10.6,34.5
36067,10.5,36.3
36069,11.3,29.5
36071,8.2,34.8
36073,12.7,29.4
36075,11.3,32.4
36077,9.3,35.2
36079,8.3,28.5
36081,7.5,37.8
36083,9.4,36.8
36085,7.1,33.0
36087,6.7,32.4
36089,10.5,35.8
36091,10.4,28.1
36093,10.9,37.5
36095,12.2,31.8
36097,13.4,28.5
36099,11.7,31.8
36101,12.7,27.4
36103,8.2,32.8
36105,10.7,34.1
36107,10.4,25.5
36109,7.7,49.6
36111,11.5,33.5
36113,12.5,29.5
36115,12.3,30.7
36117,11.7,27.8
36119,8.2,34.0
36121,11.5,30.4
36123,9.8,29.9
37001,11.6,31.6
37003,12.0,26.7
37005,11.6,20.0
37007,10.9,36.5
37009,9.5,22.0
37011,12.5,28.9
37013,11.0,27.4
37015,12.8,34.2
37017,11.6,30.6
37019,10.8,19.4
37021,12.3,30.5
37023,11.7,28.0
37025,10.4,28.1
37027,12.1,24.7
37029,12.5,21.3
37031,13.3,23.0
37033,9.8,26.1
37035,11.0,27.5
37037,8.9,23.1
37039,13.1,17.3
37041,9.9,26.8
37043,14.2,14.1
37045,11.8,30.1
37047,10.7,31.8
37049,11.1,26.3
37051,11.1,35.0
37053,8.8,23.0
37055,12.2,23.4
37057,11.7,24.2
37059,9.3,24.6
37061,10.3,29.9
37063,10.4,40.8
37065,11.5,35.8
37067,11.0,34.1
37069,11.1,26.8
37071,12.4,29.3
37073,12.3,28.6
37075,12.5,23.7
37077,11.4,32.0
37079,12.3,33.6
37081,10.8,36.5
37083,10.1,36.8
37085,10.8,29.4
37087,12.2,20.9
37089,11.3,22.9
37091,9.7,37.8
37093,10.7,30.8
37095,5.9,35.4
37097,10.2,27.7
37099,11.2,37.7
37101,11.0,26.0
37103,10.9,25.7
37105,11.4,30.0
37107,11.6,30.8
37109,10.9,23.0
37111,12.8,24.4
37113,11.8,19.8
37115,13.0,25.7
37117,11.2,29.0
37119,10.2,37.6
37121,10.7,22.4
37123,8.5,27.5
37125,11.7,23.2
37127,11.2,30.7
37129,11.9,35.0
37131,10.4,32.7
37133,8.9,33.7
37135,9.4,40.7
37137,11.6,22.5
37139,10.6,31.4
37141,11.1,26.1
37143,10.2,20.4
37145,11.7,27.0
37147,9.4,42.8
37149,11.4,21.2
37151,11.8,25.7
37153,11.1,32.8
37155,10.8,38.7
37157,12.6,26.7
37159,11.1,28.1
37161,13.6,26.8
37163,11.7,30.0
37165,10.1,37.2
37167,9.9,26.8
37169,12.7,22.8
37171,10.9,22.8
37173,14.6,26.1
37175,10.6,20.9
37177,11.3,27.6
37179,8.4,26.6
37181,11.5,37.7
37183,9.5,33.0
37185,11.6,35.3
37187,10.3,36.0
37189,8.7,46.1
37191,11.1,32.1
37193,11.4,22.0
37195,11.7,33.8
37197,11.5,21.9
37199,10.5,20.6
38001,6.6,19.1
38003,9.7,27.0
38005,9.5,42.2
38007,5.9,15.5
38009,9.3,21.2
38011,6.2,21.5
38013,6.6,22.0
38015,10.4,30.4
38017,8.6,37.7
38019,4.8,17.7
38021,6.7,22.1
38023,11.3,20.4
38025,10.8,25.9
38027,8.7,24.4
38029,9.2,17.8
38031,7.8,21.9
38033,11.1,24.9
38035,9.2,40.0
38037,7.2,20.5
38039,7.5,20.4
38041,10.6,18.3
38043,6.1,21.6
38045,5.9,20.7
38047,6.6,19.6
38049,8.4,23.5
38051,9.1,17.5
38053,13.0,34.4
38055,7.8,20.1
38057,8.5,17.6
38059,9.4,23.9
38061,10.8,38.1
38063,12.2,20.3
38065,5.2,17.5
38067,8.0,21.9
38069,15.3,20.9
38071,10.2,28.3
38073,9.3,23.2
38075,11.2,22.9
38077,8.2,31.2
38079,9.8,44.8
38081,8.9,20.4
38083,9.7,20.8
38085,13.6,52.8
38087,6.8,15.6
38089,9.9,30.1
38091,10.5,17.4
38093,12.2,30.4
38095,6.9,19.3
38097,9.2,24.8
38099,8.1,25.7
38101,9.4,33.0
38103,8.5,15.8
38105,9.4,32.6
39001,15.3,25.8
39003,12.5,31.2
39005,10.4,28.7
39007,14.7,29.6
39009,8.4,51.2
39011,9.5,23.8
39013,12.7,29.9
39015,13.1,22.5
39017,11.3,31.9
39019,11.8,23.1
39021,13.1,25.0
39023,13.5,29.2
39025,11.5,26.2
39027,12.4,27.4
39029,12.6,26.2
39031,12.8,25.5
39033,12.6,24.9
39035,12.3,39.1
39037,10.9,23.1
39039,10.4,26.9
39041,9.0,24.3
39043,13.6,27.4
39045,11.3,26.6
39047,15.0,23.8
39049,11.8,39.3
39051,11.1,25.0
39053,13.7,24.1
39055,7.8,24.2
39057,10.4,31.0
39059,15.7,26.2
39061,11.3,38.2
39063,11.5,27.6
39065,11.4,30.4
39067,12.3,22.4
39069,9.8,25.3
39071,13.4,25.0
39073,13.8,23.3
39075,6.4,29.4
39077,11.9,26.8
39079,12.5,24.4
39081,13.5,29.8
39083,10.2,29.1
39085,11.8,28.6
39087,14.3,26.5
39089,12.1,27.6
39091,12.4,22.2
39093,11.9,30.9
39095,13.5,36.1
39097,13.7,31.6
39099,12.7,32.6
39101,15.0,29.1
39103,10.5,25.0
39105,15.4,23.5
39107,8.6,23.5
39109,12.7,26.3
39111,10.9,24.3
39113,13.2,34.0
39115,13.2,22.9
39117,12.2,24.7
39119,13.4,28.7
39121,13.1,25.6
39123,10.9,23.0
39125,11.2,22.9
39127,14.3,25.5
39129,12.8,30.6
39131,13.2,25.6
39133,11.6,35.4
39135,11.7,23.6
39137,7.8,23.1
39139,12.7,28.3
39141,13.8,28.6
39143,12.9,29.3
39145,13.4,28.9
39147,13.2,31.9
39149,9.7,26.9
39151,12.9,30.0
39153,12.2,33.1
39155,13.4,29.0
39157,12.3,24.8
39159,11.5,26.5
39161,12.0,24.5
39163,15.7,26.1
39165,9.9,25.2
39167,11.9,27.3
39169,10.5,27.9
39171,12.0,27.1
39173,9.7,36.7
39175,12.1,24.5
40001,13.4,27.0
40003,16.8,21.2
40005,14.5,23.6
40007,9.6,20.2
40009,17.4,27.4
40011,15.3,21.0
40013,14.6,26.7
40015,14.6,28.3
40017,12.7,25.8
40019,14.3,25.5
40021,13.3,33.4
40023,13.7,26.3
40025,9.0,19.2
40027,11.6,33.5
40029,15.7,21.6
40031,12.7,32.6
40033,11.9,24.4
40035,14.0,26.5
40037,13.9,23.2
40039,11.4,32.4
40041,14.4,21.3
40043,13.1,23.4
40045,13.6,19.4
40047,12.6,25.2
40049,11.6,25.2
40051,12.8,23.5
40053,10.0,23.1
40055,18.2,30.6
40057,10.7,22.5
40059,10.5,22.3
40061,12.5,20.1
40063,13.4,32.3
40065,11.2,27.1
40067,14.3,23.0
40069,16.3,22.9
40071,15.4,25.7
40073,8.9,24.0
40075,14.0,23.4
40077,12.9,23.4
40079,14.3,22.8
40081,12.1,22.5
40083,12.2,26.9
40085,14.3,26.2
40087,10.8,21.6
40089,13.7,24.8
40091,13.9,21.1
40093,8.5,18.3
40095,15.1,21.9
40097,13.5,21.3
40099,14.8,22.2
40101,14.5,26.3
40103,10.3,20.9
40105,12.3,21.7
40107,12.6,28.7
40109,13.3,32.7
40111,16.1,28.5
40113,11.8,24.5
40115,14.4,26.4
40117,12.0,23.3
40119,8.8,45.1
40121,14.7,22.9
40123,13.1,30.0
40125,14.9,26.3
40127,12.3,21.3
40129,15.4,24.7
40131,10.9,22.7
40133,14.3,26.4
40135,15.4,23.1
40137,13.3,22.4
40139,8.2,33.1
40141,12.1,24.7
40143,13.7,30.4
40145,12.3,22.8
40147,14.0,22.1
40149,13.3,20.6
40151,9.8,35.8
40153,13.0,25.2
41001,13.9,20.6
41003,8.0,42.5
41005,12.3,26.2
41007,15.6,26.1
41009,15.5,25.6
41011,15.7,23.3
41013,14.4,22.1
41015,19.2,19.9
41017,13.9,24.7
41019,14.5,22.7
41021,15.3,18.7
41023,14.3,20.0
41025,12.5,20.7
41027,10.2,28.6
41029,14.9,26.4
41031,14.8,31.8
41033,15.0,23.0
41035,15.1,25.5
41037,16.8,22.5
41039,13.7,34.4
41041,15.2,23.9
41043,12.9,27.0
41045,14.5,33.3
41047,13.2,31.5
41049,6.4,27.2
41051,12.4,39.2
41053,11.3,30.2
41055,14.9,24.6
41057,14.7,23.3
41059,13.6,30.9
41061,12.6,26.8
41063,11.1,18.4
41065,12.5,25.9
41067,11.4,29.6
41069,10.9,17.4
41071,12.1,28.9
42001,9.7,26.5
42003,9.6,35.7
42005,9.7,24.3
42007,10.7,28.4
42009,10.3,23.4
42011,9.8,32.0
42013,10.2,29.0
42015,10.8,25.8
42017,8.5,28.2
42019,9.2,26.9
42021,9.8,30.4
42023,16.2,26.8
42025,12.2,27.1
42027,7.0,46.7
42029,8.1,29.5
42031,9.5,30.9
42033,12.0,27.5
42035,9.6,33.1
42037,11.0,33.9
42039,11.6,28.1
42041,10.0,29.6
42043,11.0,33.1
42045,8.4,36.8
42047,10.6,25.6
42049,10.3,34.5
42051,11.0,29.9
42053,11.3,48.3
42055,10.7,26.0
42057,9.8,25.1
42059,10.9,30.4
42061,9.6,30.6
42063,8.3,34.5
42065,11.1,24.8
42067,9.5,24.3
42069,10.5,34.0
42071,8.3,29.2
42073,10.6,27.7
42075,10.9,27.7
42077,10.1,33.0
42079,10.4,33.6
42081,10.8,30.2
42083,12.2,30.3
42085,11.7,28.8
42087,10.3,25.5
42089,9.2,33.9
42091,8.3,29.8
42093,11.3,30.0
42095,9.3,31.5
42097,10.7,28.4
42099,10.7,23.7
42101,9.3,50.8
42103,8.5,26.8
42105,11.5,25.0
42107,10.7,29.4
42109,8.5,28.8
42111,10.4,25.8
42113,12.5,25.0
42115,11.7,24.5
42117,11.1,26.5
42119,9.7,35.5
42121,12.5,25.4
42123,10.9,24.7
42125,10.8,27.6
42127,10.7,29.2
42129,9.9,25.9
42131,11.6,28.3
42133,10.6,28.5
44001,11.6,31.6
44003,12.1,29.2
44005,10.9,31.8
44007,11.0,40.4
44009,10.5,32.6
45001,11.1,31.3
45003,11.0,27.9
45005,8.9,44.2
45007,11.4,26.9
45009,7.5,40.8
45011,9.0,37.2
45013,9.8,26.5
45015,12.2,29.9
45017,10.6,26.5
45019,10.5,37.2
45021,11.2,33.2
45023,8.0,35.3
45025,10.7,29.8
45027,8.9,34.5
45029,12.6,26.9
45031,11.7,34.1
45033,8.0,39.6
45035,11.0,32.0
45037,11.8,33.5
45039,8.4,36.8
45041,9.8,34.4
45043,10.1,27.1
45045,10.5,30.4
45047,10.5,34.7
45049,15.6,31.9
45051,12.4,28.4
45053,14.1,31.3
45055,12.0,28.5
45057,10.7,28.4
45059,11.9,31.3
45061,8.2,41.6
45063,11.2,28.8
45065,12.6,29.8
45067,10.1,36.9
45069,10.4,39.2
45071,9.3,32.6
45073,12.0,24.8
45075,9.0,40.4
45077,10.5,35.2
45079,10.5,43.5
45081,10.3,31.5
45083,11.4,30.4
45085,9.7,34.0
45087,12.0,28.8
45089,9.1,36.4
45091,10.3,29.5
46003,9.6,26.4
46005,10.9,26.7
46007,6.7,45.3
46009,13.0,31.8
46011,6.1,47.2
46013,10.8,30.6
46015,10.8,26.2
46017,10.7,56.3
46019,16.0,23.0
46021,8.4,18.6
46023,9.5,33.0
46025,9.5,21.3
46027,6.1,50.5
46029,10.2,27.4
46031,9.7,44.8
46033,10.1,13.5
46035,10.1,26.7
46037,12.0,19.7
46039,6.7,20.8
46041,14.4,40.7
46043,4.2,14.1
46045,7.7,24.0
46047,14.6,21.1
46049,8.7,29.6
46051,9.4,23.2
46053,9.8,23.6
46055,5.0,16.0
46057,6.7,20.4
46059,7.9,19.2
46061,7.9,29.0
46063,7.8,20.9
46065,12.4,29.9
46067,7.9,25.2
46069,7.9,23.8
46071,10.3,42.7
46073,7.6,21.0
46075,7.4,23.9
46077,9.4,18.1
46079,8.9,29.0
46081,11.4,30.0
46083,7.8,25.7
46085,10.1,35.0
46087,6.9,22.5
46089,10.3,21.8
46091,10.0,26.0
46093,8.5,25.0
46095,9.6,37.9
46097,8.1,17.4
46099,11.0,32.5
46101,11.1,24.8
46102,13.2,60.4
46103,13.0,30.7
46105,7.4,20.6
46107,10.1,22.1
46109,12.9,31.6
46111,10.0,21.9
46115,12.4,26.9
46117,6.2,19.8
46119,10.4,24.1
46121,11.4,56.9
46123,9.6,27.1
46125,8.0,20.7
46127,11.0,22.1
46129,11.6,26.0
46135,10.6,29.1
46137,10.3,49.7
47001,13.6,25.7
47003,12.8,27.1
47005,17.4,22.4
47007,14.9,25.1
47009,12.6,24.6
47011,13.4,25.5
47013,12.8,23.0
47015,14.2,22.8
47017,14.0,25.1
47019,15.7,23.3
47021,12.2,26.0
47023,9.4,29.4
47025,13.7,24.7
47027,17.8,17.4
47029,16.7,24.3
47031,14.0,21.2
47033,14.5,23.6
47035,12.9,18.3
47037,12.1,40.0
47039,14.7,18.9
47041,10.9,23.2
47043,12.6,28.2
47045,14.1,22.7
47047,8.9,25.3
47049,12.2,20.4
47051,11.7,25.7
47053,12.3,26.0
47055,12.5,24.9
47057,11.2,19.6
47059,15.8,24.5
47061,13.8,24.7
47063,13.3,25.6
47065,12.2,32.3
47067,14.6,23.1
47069,13.1,35.9
47071,14.3,21.0
47073,15.4,22.2
47075,12.7,32.5
47077,14.1,23.5
47079,13.7,21.0
47081,13.3,28.2
47083,10.8,25.7
47085,13.3,24.6
47087,15.9,24.1
47089,12.2,23.6
47091,13.4,24.0
47093,12.1,31.7
47095,16.7,39.6
47097,14.1,32.1
47099,13.8,22.6
47101,12.9,22.3
47103,13.2,23.2
47105,12.0,19.5
47107,14.6,23.3
47109,15.0,24.8
47111,11.1,20.8
47113,11.8,33.4
47115,12.5,22.2
47117,14.2,23.7
47119,12.9,26.8
47121,15.5,18.3
47123,14.2,21.1
47125,11.8,27.9
47127,7.7,20.4
47129,13.1,27.8
47131,13.8,24.6
47133,13.1,21.0
47135,8.8,21.7
47137,9.9,15.1
47139,12.7,20.2
47141,12.6,32.0
47143,15.1,26.4
47145,13.7,23.1
47147,11.4,23.6
47149,11.0,32.9
47151,15.6,22.1
47153,14.8,19.6
47155,13.3,23.8
47157,10.9,41.5
47159,13.7,22.3
47161,13.6,20.9
47163,15.1,22.8
47165,12.5,25.7
47167,11.2,28.3
47169,13.3,34.2
47171,15.2,23.7
47173,15.9,20.1
47175,15.1,19.3
47177,16.9,24.1
47179,12.6,29.5
47181,14.2,25.9
47183,10.2,31.9
47185,13.9,21.1
47187,7.6,23.4
47189,11.3,22.2
48001,15.4,31.3
48003,11.5,26.4
48005,12.5,28.0
48007,15.9,20.6
48009,10.9,21.3
48011,11.8,17.2
48013,10.4,28.8
48015,8.4,23.0
48017,9.0,30.2
48019,17.7,20.1
48021,12.5,30.7
48023,8.6,19.5
