cfips,pct_disabled
13217,15.1
13219,9.5
13221,16.8
13223,10.1
13225,15.6
13227,15.9
13229,19.3
13231,13.2
13233,16.4
13235,20.5
13237,14.3
13239,24.4
13241,17.9
13243,17.4
13245,16.7
13247,9.5
13249,17.1
13251,16.8
13253,16.2
13255,16.4
13257,19.7
13259,22.3
13261,13.7
13263,19.8
13265,22.5
13267,17.7
13269,17.9
13271,13.8
13273,14.4
13275,17.7
13277,16.5
13279,16.0
13281,18.3
13283,19.9
13285,16.5
13287,18.6
13289,21.6
13291,20.4
13293,16.6
13295,18.2
13297,12.4
13299,18.7
13301,12.4
13303,16.9
13305,17.5
13307,16.5
13309,14.0
13311,17.0
13313,10.5
13315,18.1
13317,17.4
13319,16.4
13321,18.4
15001,13.3
15003,11.0
15005,23.4
15007,10.1
15009,10.5
16001,10.2
16003,19.6
16005,15.2
16007,13.1
16009,20.2
16011,13.8
16013,8.0
16015,16.7
16017,16.7
16019,14.0
16021,17.9
16023,16.1
16025,16.1
16027,13.6
16029,14.6
16031,13.5
16033,8.4
16035,24.9
16037,20.0
16039,14.2
16041,14.3
16043,12.7
16045,20.3
16047,13.8
16049,21.7
16051,11.7
16053,12.5
16055,13.6
16057,12.8
16059,20.1
16061,22.4
16063,15.3
16065,7.3
16067,13.4
16069,17.8
16071,17.6
16073,15.5
16075,16.9
16077,16.3
16079,23.4
16081,7.6
16083,13.7
16085,21.2
16087,21.4
17001,13.8
17003,20.1
17005,16.0
17007,10.9
17009,12.8
17011,14.0
17013,17.6
17015,14.6
17017,12.8
17019,8.7
17021,13.1
17023,16.1
17025,19.6
17027,13.8
17029,14.4
17031,10.3
17033,16.2
17035,17.1
17037,10.1
17039,12.6
17041,12.2
17043,8.2
17045,16.3
17047,15.7
17049,12.5
17051,18.8
17053,16.6
17055,20.3
17057,15.3
17059,24.4
17061,16.1
17063,10.8
17065,17.4
17067,13.0
17069,26.4
17071,16.9
17073,12.5
17075,15.5
17077,13.7
17079,18.9
17081,18.8
17083,13.0
17085,13.1
17087,17.1
17089,8.4
17091,15.6
17093,7.2
17095,15.9
17097,8.7
17099,13.1
17101,21.3
17103,14.4
17105,14.8
17107,15.0
17109,13.1
17111,9.1
17113,9.5
17115,15.3
17117,15.5
17119,13.0
17121,18.5
17123,12.8
17125,16.2
17127,21.3
17129,13.7
17131,12.0
17133,9.8
17135,14.0
17137,15.2
17139,10.8
17141,12.3
17143,11.8
17145,16.8
17147,11.8
17149,17.2
17151,26.5
17153,24.3
17155,11.4
17157,15.6
17159,17.4
17161,13.6
17163,12.9
17165,21.3
17167,13.9
17169,19.1
17171,11.4
17173,12.5
17175,14.1
17177,14.4
17179,11.5
17181,17.1
17183,15.1
17185,18.3
17187,12.1
17189,12.7
17191,18.3
17193,20.6
17195,15.2
17197,8.9
17199,17.0
17201,14.1
17203,9.4
18001,12.8
18003,12.4
18005,11.8
18007,18.5
18009,20.3
18011,9.7
18013,12.7
18015,15.3
18017,15.3
18019,14.8
18021,19.2
18023,13.8
18025,20.1
18027,14.2
18029,12.1
18031,14.2
18033,15.1
18035,16.3
18037,10.9
18039,13.2
18041,17.9
18043,13.3
18045,18.1
18047,13.2
18049,17.9
18051,15.1
18053,18.6
18055,18.4
18057,7.7
18059,13.3
18061,18.3
18063,11.4
18065,17.3
18067,17.5
18069,14.4
18071,14.1
18073,14.4
18075,16.5
18077,14.5
18079,16.0
18081,10.3
18083,18.0
18085,13.9
18087,10.5
18089,13.9
18091,13.5
18093,17.4
18095,17.9
18097,13.7
18099,14.3
18101,17.8
18103,16.2
18105,11.4
18107,14.6
18109,15.4
18111,15.2
18113,13.9
18115,12.9
18117,20.8
18119,17.0
18121,19.2
18123,15.5
18125,18.3
18127,10.9
18129,12.5
18131,16.6
18133,14.9
18135,16.1
18137,13.6
18139,14.5
18141,13.7
18143,17.9
18145,13.8
18147,14.9
18149,15.9
18151,14.6
18153,19.1
18155,16.9
18157,10.7
18159,17.4
18161,15.5
18163,15.5
18165,18.0
18167,18.6
18169,13.8
18171,15.6
18173,11.6
18175,17.9
18177,18.7
18179,13.1
18181,16.3
18183,15.9
19001,15.7
19003,15.3
19005,12.2
19007,17.8
19009,12.7
19011,11.3
19013,11.3
19015,14.5
19017,9.7
19019,10.4
19021,9.0
19023,10.5
19025,13.2
19027,10.9
19029,13.4
19031,10.7
19033,14.4
19035,14.2
19037,13.8
19039,14.0
19041,14.6
19043,13.3
19045,13.6
19047,12.9
19049,7.6
19051,12.8
19053,17.5
19055,10.5
19057,15.4
19059,15.1
19061,10.7
19063,14.5
19065,14.3
19067,14.9
19069,11.7
19071,13.7
19073,13.5
19075,10.4
19077,13.1
19079,11.2
19081,12.0
19083,12.0
19085,13.5
19087,14.1
19089,10.8
19091,12.2
19093,14.3
19095,12.3
19097,11.9
19099,14.1
19101,10.0
19103,7.0
19105,12.3
19107,14.1
19109,13.9
19111,16.7
19113,10.0
19115,12.4
19117,15.8
19119,10.2
19121,12.8
19123,13.5
19125,14.2
19127,12.4
19129,16.0
19131,11.2
19133,13.9
19135,12.8
19137,16.3
19139,10.6
19141,13.4
19143,14.7
19145,17.4
19147,14.3
19149,11.8
19151,14.5
19153,10.8
19155,14.4
19157,10.0
19159,14.8
19161,11.7
19163,10.4
19165,14.3
19167,8.3
19169,7.5
19171,11.4
19173,14.7
19175,15.8
19177,13.2
19179,14.2
19181,11.9
19183,12.4
19185,16.7
19187,14.9
19189,15.6
19191,8.9
19193,12.4
19195,13.2
19197,13.5
20001,18.8
20003,14.2
20005,16.0
20007,14.2
20009,13.8
20011,19.2
20013,15.7
20015,11.7
20017,16.6
20019,23.8
20021,22.3
20023,15.3
20025,13.0
20027,16.0
20029,14.5
20031,15.7
20033,12.6
20035,16.1
20037,16.4
20039,18.3
20041,16.7
20043,16.2
20045,10.8
20047,15.0
20049,23.2
20051,11.5
20053,17.9
20055,10.0
20057,10.1
20059,13.8
20061,12.6
20063,14.0
20065,20.5
20067,10.1
20069,12.1
20071,23.8
20073,21.3
20075,12.7
20077,16.0
20079,14.4
20081,9.0
20083,13.3
20085,16.7
20087,14.2
20089,18.7
20091,9.1
20093,13.9
20095,15.3
20097,15.6
20099,20.1
20101,17.8
20103,14.7
20105,18.4
20107,18.9
20109,13.4
20111,12.6
20113,11.6
20115,15.1
20117,15.1
20119,9.4
20121,11.9
20123,15.3
20125,18.0
20127,16.0
20129,15.4
20131,13.2
20133,18.4
20135,14.6
20137,14.5
20139,16.4
20141,18.6
20143,12.4
20145,16.2
20147,16.2
20149,10.0
20151,11.3
20153,15.6
20155,14.8
20157,13.3
20159,16.4
20161,9.7
20163,13.7
20165,15.7
20167,17.3
20169,13.9
20171,10.5
20173,12.3
20175,8.5
20177,14.1
20179,15.3
20181,17.1
20183,18.5
20185,15.1
20187,13.8
20189,9.7
20191,14.0
20193,12.7
20195,12.6
20197,15.5
20199,17.1
20201,13.3
20203,18.9
20205,20.9
20207,22.0
20209,14.6
21001,18.5
21003,20.1
21005,16.9
21007,15.3
21009,20.7
21011,23.6
21013,32.3
21015,11.1
21017,15.5
21019,21.9
21021,17.6
21023,14.1
21025,33.8
21027,22.5
21029,15.7
21031,23.0
21033,19.6
21035,14.0
21037,11.9
21039,15.2
21041,17.3
21043,19.6
21045,21.8
21047,16.2
21049,17.8
21051,25.5
21053,16.1
21055,17.8
21057,15.9
21059,15.9
21061,27.9
21063,20.3
21065,25.6
21067,11.9
21069,23.4
21071,29.2
21073,16.5
21075,24.7
21077,14.1
21079,20.7
21081,16.4
21083,16.5
21085,19.5
21087,26.0
21089,20.4
21091,18.2
21093,17.7
21095,33.2
21097,18.0
21099,21.1
21101,20.4
21103,17.6
21105,23.6
21107,18.0
21109,31.3
21111,14.2
21113,14.8
21115,29.2
21117,14.2
21119,33.0
21121,16.8
21123,21.1
21125,18.5
21127,22.9
21129,32.4
21131,32.9
21133,30.3
21135,22.2
21137,20.9
21139,21.4
21141,14.7
21143,21.1
21145,15.7
21147,23.7
21149,17.6
21151,15.8
21153,29.7
21155,19.2
21157,18.6
21159,30.2
21161,18.9
21163,19.0
21165,20.3
21167,19.1
21169,24.9
21171,22.0
21173,20.5
21175,25.9
21177,23.7
21179,17.5
21181,22.8
21183,21.8
21185,8.8
21187,19.0
21189,29.6
21191,17.8
21193,30.1
21195,27.7
21197,22.4
21199,20.5
21201,19.2
21203,24.5
21205,18.1
21207,18.8
21209,12.0
21211,14.0
21213,13.6
21215,13.5
21217,20.5
21219,13.6
21221,17.7
21223,20.3
21225,19.3
21227,14.8
21229,17.9
21231,21.4
21233,21.5
21235,20.6
21237,33.3
21239,13.0
22001,18.5
22003,20.6
22005,12.1
22007,19.5
22009,19.0
22011,20.8
22013,21.1
22015,12.2
22017,15.2
22019,15.5
22021,14.7
22023,16.3
22025,13.1
22027,19.8
22029,12.4
22031,17.4
22033,13.8
22035,14.4
22037,16.0
22039,23.0
22041,17.8
22043,17.0
22045,16.0
22047,19.5
22049,22.8
22051,13.6
22053,19.1
22055,11.7
22057,16.9
22059,15.6
22061,13.6
22063,13.5
22065,12.9
22067,15.5
22069,15.8
22071,13.8
22073,13.0
22075,10.5
22077,21.1
22079,17.3
22081,15.0
22083,13.7
22085,14.7
22087,13.3
22089,11.5
22091,22.4
22093,15.6
22095,13.7
22097,12.8
22099,15.1
22101,17.2
22103,14.2
22105,20.2
22107,12.3
22109,15.3
22111,15.9
22113,16.0
22115,17.2
22117,23.2
22119,16.9
22121,14.9
22123,13.2
22125,11.5
22127,21.1
23001,16.3
23003,22.2
23005,11.4
23007,16.7
23009,15.3
23011,16.1
23013,16.8
23015,16.6
23017,18.5
23019,18.4
23021,25.2
23023,13.1
23025,20.5
23027,16.2
23029,21.1
23031,14.3
24001,18.4
24003,10.6
24005,11.6
24009,10.8
24011,15.0
24013,10.6
24015,12.7
24017,8.8
24019,17.6
24021,10.6
24023,15.4
24025,10.9
24027,7.4
24029,13.3
24031,8.0
24033,9.3
24035,11.2
24037,11.6
24039,14.8
24041,12.7
24043,15.7
24045,11.2
24047,14.8
24510,15.3
25001,13.6
25003,15.2
25005,14.0
25007,9.2
25009,11.9
25011,14.7
25013,16.1
25015,10.7
25017,9.2
25019,9.7
25021,9.8
25023,11.0
25025,12.4
25027,12.1
26001,23.2
26003,18.3
26005,10.4
26007,18.8
26009,16.3
26011,20.5
26013,17.2
26015,12.6
26017,16.3
26019,16.7
26021,14.8
26023,14.1
26025,16.0
26027,17.7
26029,14.7
26031,19.6
26033,17.3
26035,22.9
26037,11.9
26039,21.3
26041,18.8
26043,17.6
26045,16.1
26047,14.3
26049,16.6
26051,21.2
26053,15.9
26055,12.6
26057,15.5
26059,14.9
26061,11.6
26063,16.4
26065,12.6
26067,12.8
26069,23.3
26071,17.6
26073,12.6
26075,15.1
26077,13.1
26079,18.8
26081,11.8
26083,18.4
26085,25.2
26087,14.7
26089,12.1
26091,15.6
26093,10.3
26095,23.4
26097,18.8
26099,14.0
26101,18.4
26103,14.4
26105,16.7
26107,15.3
26109,18.4
26111,13.6
26113,19.1
26115,13.4
26117,18.3
26119,23.6
26121,15.8
26123,18.3
26125,11.7
26127,17.0
26129,22.9
26131,19.4
26133,17.8
26135,22.6
26137,18.1
26139,10.2
26141,20.2
26143,26.4
26145,16.6
26147,16.5
26149,15.0
26151,17.1
26153,22.1
26155,15.5
26157,18.9
26159,14.7
26161,8.8
26163,16.1
26165,16.0
27001,17.5
27003,10.1
27005,12.9
27007,12.8
27009,13.0
27011,15.7
27013,9.7
27015,10.2
27017,12.2
27019,6.5
27021,15.8
27023,13.0
27025,11.4
27027,10.0
27029,16.2
27031,14.3
27033,14.1
27035,14.0
27037,8.7
27039,8.8
27041,12.7
27043,12.6
27045,11.6
27047,13.8
27049,10.4
27051,14.2
27053,10.0
27055,10.5
27057,14.9
27059,12.8
27061,15.1
27063,10.5
27065,17.9
27067,11.5
27069,13.7
27071,16.7
27073,14.3
27075,13.4
27077,11.6
27079,10.9
27081,13.0
27083,10.0
27085,11.2
27087,13.7
27089,12.8
27091,14.7
27093,11.2
27095,15.8
27097,12.2
27099,12.3
27101,13.6
27103,11.8
27105,11.6
27107,11.4
27109,10.1
27111,13.5
27113,12.5
27115,17.4
27117,14.3
27119,13.0
27121,13.7
27123,11.5
27125,12.5
27127,12.2
27129,10.3
27131,9.6
27133,11.4
27135,10.9
27137,14.3
27139,7.6
27141,8.6
27143,10.9
27145,10.7
27147,10.9
27149,12.2
27151,14.4
27153,13.8
27155,19.1
27157,11.9
27159,16.8
27161,12.0
27163,9.0
27165,11.9
27167,14.9
27169,11.5
27171,8.5
27173,12.7
28001,15.4
28003,20.6
28005,19.8
28007,20.2
28009,18.7
28011,17.6
28013,21.2
28015,19.1
28017,15.9
28019,25.8
28021,15.3
28023,20.3
28025,12.7
28027,14.6
28029,15.6
28031,19.8
28033,11.7
28035,21.1
28037,18.1
28039,20.9
28041,21.7
28043,21.7
28045,18.1
28047,15.3
28049,12.3
28051,15.1
28053,17.9
28055,25.0
28057,20.5
28059,17.6
28061,18.0
28063,15.1
28065,22.5
28067,17.6
28069,18.8
28071,10.8
28073,15.4
28075,19.6
28077,15.5
28079,20.8
28081,16.7
28083,11.2
28085,15.7
28087,13.9
28089,9.6
28091,20.7
28093,13.6
28095,16.7
28097,22.0
28099,21.2
28101,20.1
28103,20.6
28105,11.4
28107,17.6
28109,19.4
28111,25.4
28113,18.6
28115,18.2
28117,21.7
28119,16.3
28121,13.2
28123,20.7
28125,19.2
28127,18.5
28129,19.0
28131,18.9
28133,14.6
28135,18.5
28137,15.8
28139,19.9
28141,23.0
28143,13.9
28145,18.1
28147,18.7
28149,14.8
28151,18.7
28153,23.6
28155,22.9
28157,23.2
28159,19.2
28161,19.2
28163,18.0
29001,12.0
29003,14.0
29005,18.5
29007,14.3
29009,18.9
29011,19.3
29013,18.0
29015,26.2
29017,22.8
29019,11.3
29021,15.5
29023,25.1
29025,17.4
29027,15.3
29029,17.5
29031,13.7
29033,17.5
29035,21.5
29037,13.2
29039,23.3
29041,18.4
29043,12.7
29045,13.9
29047,11.8
29049,12.5
29051,13.4
29053,15.2
29055,21.8
29057,19.5
29059,24.2
29061,15.8
29063,15.3
29065,25.2
29067,20.9
29069,21.6
29071,12.6
29073,18.9
29075,16.5
29077,14.2
29079,16.6
29081,18.9
29083,20.6
29085,24.2
29087,15.7
29089,15.7
29091,20.6
29093,25.7
29095,13.5
29097,14.1
29099,12.7
29101,11.9
29103,20.2
29105,18.5
29107,14.7
29109,17.3
29111,12.6
29113,15.8
29115,14.9
29117,15.1
29119,17.1
29121,18.5
29123,23.7
29125,20.6
29127,15.0
29129,14.2
29131,16.4
29133,19.6
29135,13.2
29137,17.8
29139,16.1
29141,18.1
29143,22.7
29145,13.9
29147,12.4
29149,24.9
29151,14.6
29153,19.2
29155,26.3
29157,15.8
29159,17.5
29161,16.9
29163,14.1
29165,11.2
29167,17.3
29169,19.3
29171,21.8
29173,14.3
29175,16.6
29177,15.7
29179,25.2
29181,29.4
29183,9.8
29185,22.9
29186,15.1
29187,21.5
29189,12.0
29195,17.9
29197,16.4
29199,13.5
29201,18.4
29203,24.6
29205,16.8
29207,22.3
29209,20.0
29211,14.6
29213,17.1
29215,23.1
29217,17.6
29219,15.6
29221,25.5
29223,29.0
29225,15.2
29227,15.3
29229,20.5
29510,15.6
30001,14.3
30003,9.8
30005,21.6
30007,17.5
30009,15.3
30011,14.6
30013,14.8
30015,11.4
30017,16.9
30019,12.8
30021,14.0
30023,22.7
30025,10.0
30027,12.7
30029,11.3
30031,7.6
30033,11.4
30035,12.5
30037,18.3
30039,19.7
30041,15.7
30043,14.8
30045,14.6
30047,14.6
30049,13.8
30051,17.1
30053,21.5
30055,13.9
30057,13.0
30059,15.5
30061,21.1
30063,12.6
30065,15.1
30067,11.5
30069,13.2
30071,16.8
30073,19.3
30075,15.1
30077,15.2
30079,15.5
30081,19.7
30083,11.8
30085,13.0
30087,17.1
30089,18.5
30091,13.2
30093,18.3
30095,12.7
30097,16.1
30099,16.8
30101,16.0
30103,13.4
30105,14.4
30107,12.6
30109,10.8
30111,12.9
31001,13.2
31003,15.2
31005,7.8
31007,16.8
31009,11.2
31011,12.4
31013,10.7
31015,15.9
31017,14.9
31019,10.4
31021,15.9
31023,12.0
31025,9.4
31027,10.9
31029,13.0
31031,13.9
31033,13.0
31035,15.8
31037,9.0
31039,11.7
31041,13.1
31043,9.8
31045,10.3
31047,12.4
31049,14.3
31051,12.5
31053,13.5
31055,10.6
31057,11.1
31059,15.9
31061,16.5
31063,15.8
31065,17.0
31067,14.6
31069,16.4
31071,15.1
31073,14.5
31075,9.1
31077,14.7
31079,12.3
31081,11.7
31083,16.9
31085,16.0
31087,17.9
31089,14.1
31091,26.6
31093,14.7
31095,16.1
31097,15.5
31099,12.2
31101,13.2
31103,13.2
31105,17.0
31107,13.6
31109,10.5
31111,14.7
31113,12.5
31115,14.5
31117,13.0
31119,11.2
31121,13.7
31123,15.0
31125,15.9
31127,13.8
31129,17.9
31131,14.0
31133,14.5
31135,12.6
31137,11.6
31139,11.6
31141,9.8
31143,10.7
31145,14.4
31147,14.9
31149,13.7
31151,12.2
31153,9.1
31155,13.1
31157,14.3
31159,10.8
31161,16.5
31163,15.1
31165,8.5
31167,13.1
31169,15.7
31171,12.1
31173,12.3
31175,17.8
31177,14.9
31179,10.0
31181,16.0
31183,13.6
31185,12.8
32001,14.9
32003,12.4
32005,15.4
32007,11.9
32009,17.0
32011,17.6
32013,12.5
32015,12.3
32017,17.0
32019,19.1
32021,21.3
32023,25.9
32027,16.1
32029,25.2
32031,12.1
32033,18.6
32510,23.3
33001,14.9
33003,16.5
33005,13.8
33007,20.9
33009,14.0
33011,11.5
33013,13.8
33015,10.6
33017,12.6
33019,13.9
34001,13.5
34003,8.1
34005,11.5
34007,13.4
34009,14.1
34011,14.3
34013,12.2
34015,12.8
34017,9.4
34019,9.0
34021,10.3
34023,9.1
34025,10.0
34027,8.2
34029,13.4
34031,8.8
34033,15.5
34035,8.0
34037,10.2
34039,9.4
34041,12.6
35001,13.6
35003,27.7
35005,17.1
35006,23.6
35007,22.7
35009,15.9
35011,24.2
35013,12.6
35015,13.8
35017,20.0
35019,22.2
35021,19.1
35023,22.1
35025,12.3
35027,19.5
35028,9.7
35029,19.8
35031,15.8
35033,26.9
35035,15.8
35037,22.6
35039,15.3
35041,18.3
35043,12.8
35045,14.4
35047,30.1
35049,13.2
35051,22.3
35053,27.3
35055,19.3
35057,15.8
35059,19.2
35061,19.8
36001,11.3
36003,15.6
36005,14.6
36007,15.4
36009,15.7
36011,14.1
36013,15.8
36015,14.9
36017,18.5
36019,15.7
36021,15.9
36023,13.1
36025,16.3
36027,13.0
36029,13.2
36031,17.4
36033,15.5
36035,16.2
36037,14.8
36039,14.3
36041,22.6
36043,15.8
36045,13.6
36047,10.3
36049,13.9
36051,13.2
36053,12.1
36055,13.3
36057,15.9
36059,8.5
36061,10.2
36063,13.5
36065,14.9
36067,12.5
36069,11.9
36071,12.0
36073,17.2
36075,15.2
36077,12.9
36079,10.6
36081,9.6
36083,13.6
36085,10.0
36087,9.3
36089,15.8
36091,11.3
36093,13.6
36095,16.0
36097,16.1
36099,16.6
36101,15.8
36103,9.5
36105,16.3
36107,14.0
36109,8.8
36111,13.6
36113,14.5
36115,14.2
36117,14.7
36119,9.2
36121,13.4
36123,12.0
37001,14.6
37003,18.1
37005,22.0
37007,18.7
37009,15.7
37011,20.6
37013,18.7
37015,21.5
37017,21.6
37019,17.2
37021,13.6
37023,20.7
37025,10.4
37027,18.6
37029,13.9
37031,19.9
37033,19.7
37035,14.4
37037,14.6
37039,20.7
37041,15.4
37043,16.7
37045,16.6
37047,20.1
37049,17.4
37051,16.6
37053,14.7
37055,13.9
37057,16.6
37059,14.5
37061,19.0
37063,10.3
37065,17.3
37067,10.5
37069,15.2
37071,16.0
37073,19.8
37075,19.4
37077,16.4
37079,22.1
37081,11.0
37083,20.7
37085,13.6
37087,17.9
37089,15.7
37091,20.5
37093,15.9
37095,19.5
37097,13.0
37099,13.5
37101,14.0
37103,23.8
37105,14.5
37107,24.2
37109,15.0
37111,21.2
37113,18.0
37115,16.3
37117,19.3
37119,8.7
37121,21.7
37123,14.3
37125,14.9
37127,16.3
37129,12.6
37131,22.4
37133,16.9
37135,8.9
37137,20.6
37139,15.1
37141,16.7
37143,16.5
37145,19.1
37147,12.4
37149,16.4
37151,14.8
37153,18.5
37155,16.6
37157,16.4
37159,15.6
37161,20.9
37163,19.7
37165,19.5
37167,15.3
37169,15.2
37171,20.3
37173,17.3
37175,16.6
37177,22.4
37179,9.6
37181,18.7
37183,8.4
37185,19.7
37187,22.7
37189,11.2
37191,16.8
37193,18.7
37195,15.4
37197,16.8
37199,19.3
38001,10.2
38003,12.9
38005,12.0
38007,10.8
38009,14.8
38011,10.8
