cfips,pct_disabled
08081,11.5
08083,17.3
08085,16.9
08087,11.7
08089,21.0
08091,13.2
08093,11.6
08095,11.6
08097,3.8
08099,18.0
08101,19.1
08103,10.5
08105,18.6
08107,5.1
08109,17.4
08111,13.6
08113,6.8
08115,16.8
08117,6.3
08119,14.5
08121,11.8
08123,10.1
08125,12.0
09001,9.2
09003,11.8
09005,11.0
09007,10.8
09009,11.4
09011,12.9
09013,10.1
09015,13.7
10001,14.5
10003,11.0
10005,14.1
11001,11.8
12001,10.7
12003,17.3
12005,19.5
12007,19.9
12009,15.6
12011,11.0
12013,22.0
12015,21.9
12017,21.4
12019,13.6
12021,11.4
12023,19.5
12027,14.1
12029,24.5
12031,13.5
12033,15.0
12035,16.0
12037,21.8
12039,20.1
12041,21.0
12043,20.4
12045,18.6
12047,22.6
12049,10.1
12051,12.7
12053,19.1
12055,20.4
12057,11.5
12059,24.0
12061,16.6
12063,19.6
12065,16.4
12067,17.2
12069,16.4
12071,13.6
12073,11.4
12075,19.9
12077,24.5
12079,19.1
12081,14.1
12083,18.1
12085,15.2
12086,10.1
12087,11.1
12089,16.0
12091,15.2
12093,15.2
12095,10.9
12097,14.4
12099,12.3
12101,16.2
12103,15.3
12105,15.4
12107,18.0
12109,11.3
12111,15.7
12113,15.9
12115,15.5
12117,10.3
12119,19.6
12121,19.5
12123,22.7
12125,15.4
12127,17.0
12129,16.2
12131,16.6
12133,19.6
13001,19.1
13003,15.1
13005,19.4
13007,22.1
13009,15.8
13011,16.3
13013,13.0
13015,14.2
13017,16.1
13019,19.8
13021,15.6
13023,16.8
13025,21.6
13027,17.4
13029,12.1
13031,13.3
13033,14.4
13035,15.8
13037,16.7
13039,12.1
13043,18.1
13045,14.7
13047,14.7
13049,20.2
13051,14.0
13053,10.9
13055,18.0
13057,9.9
13059,11.1
13061,20.7
13063,10.7
13065,15.3
13067,8.5
13069,18.9
13071,14.3
13073,11.5
13075,18.1
13077,10.7
13079,17.3
13081,17.9
13083,17.3
13085,14.8
13087,17.1
13089,10.3
13091,18.9
13093,21.2
13095,15.6
13097,11.7
13099,14.6
13101,14.9
13103,12.6
13105,20.2
13107,18.8
13109,16.7
13111,24.5
13113,9.6
13115,15.3
13117,7.2
13119,19.5
13121,10.1
13123,20.1
13125,13.7
13127,15.7
13129,18.7
13131,20.8
13133,15.0
13135,6.9
13137,16.5
13139,11.0
13141,16.0
13143,18.3
13145,18.2
13147,20.2
13149,19.4
13151,10.4
13153,13.2
13155,20.5
13157,13.6
13159,17.6
13161,16.6
13163,15.4
13165,14.4
13167,18.0
13169,14.8
13171,14.3
13173,17.9
13175,13.4
13177,10.4
13179,13.6
13181,18.4
13183,17.2
13185,11.8
13187,15.8
13189,13.9
13191,21.9
13193,17.1
13195,18.1
13197,14.6
13199,21.2
13201,13.0
13205,17.6
13207,14.3
13209,18.1
13211,15.2
13213,14.5
13215,17.6
13217,15.3
13219,9.9
13221,15.8
13223,9.8
13225,17.6
13227,16.1
13229,17.0
13231,12.7
13233,15.5
13235,20.4
13237,14.3
13239,22.0
13241,20.0
13243,16.4
13245,16.8
13247,9.9
13249,16.6
13251,16.6
13253,17.7
13255,16.1
13257,19.5
13259,19.1
13261,13.7
13263,19.4
13265,22.5
13267,17.2
13269,18.6
13271,11.8
13273,15.0
13275,17.6
13277,15.0
13279,16.6
13281,18.6
13283,21.2
13285,16.6
13287,17.8
13289,21.3
13291,18.1
13293,15.7
13295,18.3
13297,12.2
13299,17.4
13301,13.2
13303,17.9
13305,16.3
13307,15.2
13309,14.5
13311,16.4
13313,10.9
13315,15.7
13317,17.6
13319,15.0
13321,17.5
15001,13.7
15003,10.9
15005,24.3
15007,9.9
15009,10.8
16001,10.2
16003,22.9
16005,16.2
16007,13.6
16009,20.0
16011,14.0
16013,9.5
16015,14.4
16017,16.6
16019,14.2
16021,14.3
16023,16.1
16025,14.6
16027,13.9
16029,13.0
16031,13.7
16033,5.1
16035,21.9
16037,22.7
16039,13.9
16041,14.2
16043,13.0
16045,19.6
16047,13.2
16049,22.9
16051,10.9
16053,11.8
16055,13.5
16057,12.0
16059,17.8
16061,24.4
16063,14.7
16065,7.7
16067,14.3
16069,17.7
16071,17.4
16073,16.6
16075,18.1
16077,17.4
16079,25.4
16081,7.5
16083,13.5
16085,19.7
16087,20.3
17001,13.8
17003,21.5
17005,15.6
17007,11.4
17009,14.2
17011,13.5
17013,19.2
17015,14.0
17017,13.2
17019,8.9
17021,12.3
17023,16.5
17025,19.9
17027,14.3
17029,15.4
17031,10.2
17033,15.9
17035,16.7
17037,10.1
17039,12.1
17041,11.5
17043,8.2
17045,16.1
17047,16.9
17049,12.8
17051,17.9
17053,16.0
17055,20.7
17057,14.9
17059,23.5
17061,16.5
17063,9.4
17065,19.5
17067,13.7
17069,25.7
17071,17.2
17073,12.8
17075,15.5
17077,14.0
17079,20.3
17081,19.3
17083,13.4
17085,14.5
17087,16.0
17089,8.3
17091,13.8
17093,7.7
17095,16.0
17097,8.9
17099,13.4
17101,20.1
17103,14.9
17105,15.6
17107,15.5
17109,13.4
17111,9.4
17113,9.4
17115,15.3
17117,15.1
17119,13.9
17121,18.2
17123,13.2
17125,17.4
17127,21.1
17129,14.1
17131,12.5
17133,9.3
17135,14.0
17137,16.3
17139,11.8
17141,12.2
17143,11.9
17145,18.9
17147,12.6
17149,16.2
17151,25.3
17153,23.4
17155,11.9
17157,15.7
17159,16.7
17161,13.5
17163,13.0
17165,22.5
17167,13.9
17169,20.2
17171,12.0
17173,12.5
17175,12.9
17177,14.7
17179,11.9
17181,17.8
17183,15.4
17185,17.6
17187,13.3
17189,12.2
17191,18.4
17193,20.0
17195,14.5
17197,8.8
17199,17.5
17201,14.0
17203,10.0
18001,11.8
18003,12.5
18005,12.1
18007,18.1
18009,20.4
18011,9.9
18013,13.1
18015,15.6
18017,15.2
18019,13.7
18021,18.1
18023,14.1
18025,20.0
18027,14.2
18029,12.0
18031,14.2
18033,14.1
18035,16.3
18037,10.8
18039,13.1
18041,18.0
18043,12.6
18045,17.8
18047,13.2
18049,16.5
18051,15.4
18053,18.9
18055,18.6
18057,7.8
18059,13.0
18061,17.6
18063,10.8
18065,17.2
18067,17.6
18069,14.1
18071,14.8
18073,14.7
18075,16.4
18077,15.7
18079,17.0
18081,10.4
18083,19.0
18085,13.7
18087,10.2
18089,13.9
18091,13.8
18093,18.6
18095,18.1
18097,13.7
18099,14.1
18101,18.5
18103,16.8
18105,11.2
18107,14.8
18109,15.2
18111,15.6
18113,13.9
18115,13.0
18117,21.6
18119,17.8
18121,18.6
18123,14.9
18125,17.9
18127,10.9
18129,12.5
18131,17.6
18133,14.1
18135,17.0
18137,13.3
18139,14.1
18141,13.6
18143,18.1
18145,13.3
18147,15.2
18149,15.5
18151,14.6
18153,19.0
18155,16.9
18157,10.8
18159,16.8
18161,16.0
18163,15.5
18165,18.8
18167,18.2
18169,14.2
18171,16.7
18173,12.0
18175,18.5
18177,18.0
18179,13.2
18181,16.7
18183,14.9
19001,16.6
19003,13.6
19005,11.3
19007,18.6
19009,13.1
19011,11.2
19013,11.5
19015,14.4
19017,10.0
19019,11.4
19021,9.7
19023,10.8
19025,12.7
19027,10.6
19029,13.4
19031,10.8
19033,14.0
19035,14.2
19037,13.3
19039,13.7
19041,15.2
19043,13.3
19045,13.3
19047,14.3
19049,7.2
19051,11.7
19053,15.6
19055,11.4
19057,15.3
19059,14.6
19061,11.1
19063,14.7
19065,14.6
19067,15.8
19069,10.1
19071,13.6
19073,15.7
19075,10.3
19077,13.6
19079,12.1
19081,12.6
19083,11.5
19085,12.9
19087,13.9
19089,10.8
19091,13.4
19093,14.3
19095,12.3
19097,12.1
19099,14.0
19101,11.1
19103,7.1
19105,11.7
19107,14.6
19109,15.4
19111,16.4
19113,10.1
19115,11.5
19117,16.4
19119,10.7
19121,12.6
19123,13.6
19125,14.1
19127,11.9
19129,15.3
19131,12.6
19133,14.6
19135,12.6
19137,15.9
19139,10.3
19141,13.7
19143,12.3
19145,16.5
19147,14.5
19149,11.0
19151,14.7
19153,10.9
19155,14.2
19157,9.9
19159,13.7
19161,10.7
19163,10.5
19165,14.0
19167,8.7
19169,7.4
19171,11.4
19173,15.7
19175,16.8
19177,14.2
19179,14.1
19181,11.6
19183,11.2
19185,15.8
19187,13.8
19189,14.8
19191,11.3
19193,12.5
19195,14.3
19197,14.2
20001,18.3
20003,13.7
20005,15.3
20007,15.8
20009,15.2
20011,20.5
20013,16.0
20015,11.4
20017,17.3
20019,22.3
20021,22.5
20023,15.7
20025,13.7
20027,15.1
20029,14.1
20031,16.6
20033,12.6
20035,17.2
20037,15.7
20039,17.1
20041,17.7
20043,16.2
20045,10.6
20047,13.7
20049,25.5
20051,11.9
20053,17.5
20055,10.6
20057,10.1
20059,13.9
20061,12.5
20063,15.6
20065,19.8
20067,9.5
20069,11.0
20071,20.2
20073,21.1
20075,13.1
20077,15.5
20079,15.3
20081,7.1
20083,13.3
20085,18.0
20087,14.7
20089,18.7
20091,9.2
20093,12.3
20095,14.4
20097,15.0
20099,19.1
20101,16.6
20103,15.1
20105,16.9
20107,19.2
20109,14.1
20111,13.4
20113,12.8
20115,16.1
20117,15.7
20119,10.0
20121,13.2
20123,15.7
20125,19.0
20127,17.3
20129,16.3
20131,13.3
20133,18.3
20135,16.6
20137,12.0
20139,16.9
20141,18.2
20143,12.8
20145,18.4
20147,16.0
20149,10.1
20151,11.2
20153,19.1
20155,14.9
20157,13.6
20159,15.9
20161,10.3
20163,15.6
20165,16.6
20167,18.2
20169,14.6
20171,8.5
20173,12.8
20175,7.7
20177,13.8
20179,14.9
20181,17.6
20183,18.0
20185,15.0
20187,18.2
20189,10.8
20191,14.6
20193,14.5
20195,12.9
20197,15.9
20199,17.8
20201,13.9
20203,21.2
20205,22.4
20207,22.6
20209,14.7
21001,18.8
21003,21.0
21005,17.1
21007,16.7
21009,20.6
21011,24.1
21013,32.0
21015,11.3
21017,16.0
21019,22.4
21021,16.7
21023,13.0
21025,33.7
21027,21.2
21029,15.8
21031,21.9
21033,22.2
21035,15.3
21037,11.8
21039,14.5
21041,16.9
21043,19.8
21045,22.4
21047,16.5
21049,18.4
21051,27.3
21053,18.1
21055,21.0
21057,14.4
21059,15.7
21061,26.3
21063,24.6
21065,26.3
21067,12.2
21069,24.5
21071,29.0
21073,17.0
21075,22.6
21077,14.2
21079,19.6
21081,16.8
21083,17.4
21085,19.4
21087,26.3
21089,20.6
21091,17.3
21093,17.6
21095,31.7
21097,17.1
21099,22.1
21101,21.2
21103,19.0
21105,24.5
21107,18.0
21109,28.4
21111,14.2
21113,14.8
21115,26.6
21117,14.1
21119,32.5
21121,16.4
21123,20.5
21125,18.9
21127,23.5
21129,31.5
21131,31.6
21133,30.8
21135,21.7
21137,19.5
21139,23.2
21141,15.2
21143,22.3
21145,15.7
21147,26.5
21149,17.8
21151,16.6
21153,31.1
21155,21.1
21157,18.8
21159,30.3
21161,18.7
21163,18.3
21165,22.4
21167,18.7
21169,23.9
21171,23.1
21173,21.2
21175,26.1
21177,23.1
21179,18.5
21181,24.8
21183,20.6
21185,8.7
21187,20.5
21189,28.3
21191,18.5
21193,30.0
21195,27.1
21197,23.4
21199,19.5
21201,14.9
21203,24.6
21205,18.2
21207,18.2
21209,12.7
21211,14.9
21213,12.4
21215,13.9
21217,20.8
21219,13.4
21221,18.7
21223,21.8
21225,19.3
21227,15.0
21229,18.1
21231,21.8
21233,23.0
21235,21.1
21237,33.6
21239,13.5
22001,18.9
22003,19.3
22005,12.6
22007,21.1
22009,19.5
22011,20.2
22013,20.9
22015,12.2
22017,15.1
22019,15.7
22021,13.8
22023,14.6
22025,14.1
22027,17.8
22029,12.6
22031,17.6
22033,14.0
22035,15.7
22037,14.5
22039,24.2
22041,16.7
22043,18.4
22045,16.4
22047,20.2
22049,23.9
22051,13.9
22053,17.8
22055,11.9
22057,16.4
22059,15.0
22061,13.8
22063,12.8
22065,14.0
22067,14.7
22069,14.9
22071,14.1
22073,12.9
22075,12.0
22077,24.0
22079,16.5
22081,18.0
22083,14.4
22085,15.6
22087,14.7
22089,11.8
22091,21.9
22093,14.8
22095,13.7
22097,12.5
22099,14.9
22101,17.1
22103,13.9
22105,20.0
22107,10.8
22109,16.6
22111,16.0
22113,16.8
22115,17.2
22117,23.0
22119,16.0
22121,14.6
22123,14.0
22125,13.2
22127,20.2
23001,16.4
23003,22.6
23005,11.4
23007,16.1
23009,15.2
23011,16.5
23013,15.2
23015,16.8
23017,18.5
23019,18.6
23021,26.9
23023,11.9
23025,20.9
23027,16.9
23029,21.6
23031,14.6
24001,18.5
24003,10.5
24005,11.7
24009,10.8
24011,14.8
24013,11.2
24015,13.5
24017,8.9
24019,17.5
24021,11.0
24023,16.5
24025,11.4
24027,7.6
24029,14.1
24031,8.0
24033,9.4
24035,10.6
24037,12.5
24039,14.6
24041,13.8
24043,15.8
24045,11.5
24047,15.1
24510,15.1
25001,13.2
25003,15.7
25005,14.2
25007,8.5
25009,11.9
25011,15.1
25013,15.9
25015,10.8
25017,9.2
25019,9.4
25021,9.7
25023,11.2
25025,12.3
25027,12.0
26001,23.3
26003,17.3
26005,10.3
26007,18.3
26009,15.8
26011,21.0
26013,17.3
26015,12.3
26017,15.8
26019,16.1
26021,14.8
26023,14.3
26025,15.8
26027,17.9
26029,14.3
26031,19.5
26033,18.3
26035,23.2
26037,12.5
26039,21.0
26041,18.2
26043,18.3
26045,16.0
26047,12.9
26049,16.7
26051,21.2
26053,15.2
26055,12.5
26057,15.1
26059,15.0
26061,11.8
26063,16.4
26065,13.2
26067,12.0
26069,22.6
26071,17.2
26073,13.4
26075,15.5
26077,13.0
26079,18.3
26081,11.6
26083,16.0
26085,25.8
26087,14.3
26089,12.5
26091,15.7
26093,10.4
26095,22.0
26097,17.8
26099,14.0
26101,18.3
26103,14.3
26105,16.4
26107,15.4
26109,18.3
26111,13.6
26113,18.7
26115,13.7
26117,17.8
26119,24.2
26121,15.6
26123,18.7
26125,11.7
26127,17.3
26129,23.3
26131,18.8
26133,18.2
26135,23.3
26137,18.0
26139,10.2
26141,19.8
26143,26.3
26145,16.6
26147,16.9
26149,15.4
26151,17.8
26153,21.7
26155,15.4
26157,18.9
26159,15.0
26161,9.1
26163,16.0
26165,15.9
27001,17.9
27003,10.0
27005,13.4
27007,13.5
27009,12.8
27011,15.6
27013,9.6
27015,10.4
27017,12.7
27019,6.7
27021,15.5
27023,13.6
27025,11.9
27027,9.9
27029,16.8
27031,13.6
27033,14.4
27035,14.1
27037,8.8
27039,8.7
27041,12.6
27043,12.5
27045,11.3
27047,13.8
27049,10.7
27051,14.1
27053,9.9
27055,11.3
27057,15.3
27059,13.1
27061,15.5
27063,10.8
27065,18.0
27067,11.9
27069,11.5
27071,16.9
27073,14.9
27075,14.2
27077,10.7
27079,10.8
27081,13.1
27083,9.8
27085,11.8
27087,15.0
27089,12.3
27091,14.1
27093,11.2
27095,15.4
27097,12.5
27099,12.5
27101,12.9
27103,12.0
27105,12.6
27107,12.2
27109,10.1
27111,13.1
27113,12.1
27115,17.4
27117,14.1
27119,13.4
27121,13.9
27123,11.6
27125,12.9
27127,10.9
27129,10.2
27131,9.6
27133,11.3
27135,10.9
27137,14.4
27139,7.5
27141,8.8
27143,10.6
27145,10.6
27147,11.3
27149,11.0
27151,13.9
27153,14.2
27155,17.5
27157,12.8
27159,17.3
27161,11.3
27163,9.1
27165,13.2
27167,14.7
27169,11.5
27171,9.3
27173,13.3
28001,16.6
28003,21.2
28005,19.4
28007,22.2
28009,18.5
28011,19.4
28013,22.2
28015,19.5
28017,16.5
28019,25.9
28021,14.6
28023,23.0
28025,11.1
28027,14.2
28029,14.4
28031,19.3
28033,11.7
28035,21.2
28037,16.0
28039,20.9
28041,20.1
28043,20.3
28045,19.3
28047,15.7
28049,12.2
28051,17.0
28053,20.9
28055,23.3
28057,19.8
28059,17.3
28061,18.3
28063,11.9
28065,18.5
28067,16.9
28069,20.0
28071,11.2
28073,15.1
28075,18.9
28077,14.7
28079,22.6
28081,15.8
28083,10.4
28085,15.6
28087,12.8
28089,9.6
28091,20.2
28093,14.0
28095,15.5
28097,24.2
28099,21.2
28101,19.9
28103,20.6
28105,11.7
28107,18.5
28109,19.5
28111,26.5
28113,17.1
28115,19.7
28117,22.0
28119,17.3
28121,12.8
28123,23.0
28125,21.4
28127,18.2
28129,18.2
28131,18.2
28133,14.7
28135,16.2
28137,15.0
28139,19.6
28141,22.3
28143,12.5
28145,19.4
28147,19.9
28149,16.1
28151,19.7
28153,22.1
28155,21.9
28157,24.2
28159,20.0
28161,16.7
28163,22.4
29001,12.3
29003,14.2
29005,18.6
29007,15.8
29009,18.1
29011,17.8
29013,16.6
29015,25.1
29017,23.2
29019,11.2
29021,15.9
29023,24.8
29025,17.4
29027,15.0
29029,19.3
29031,13.6
29033,16.5
29035,25.8
29037,13.4
29039,21.3
29041,17.6
29043,13.5
29045,14.4
29047,12.0
29049,13.2
29051,11.6
29053,16.5
29055,22.4
29057,18.5
29059,21.8
29061,14.9
29063,16.5
29065,22.5
29067,21.2
29069,22.6
29071,13.7
29073,17.8
29075,16.7
29077,14.8
29079,16.2
29081,18.0
29083,20.6
29085,24.6
29087,17.5
29089,16.6
29091,21.7
29093,24.9
29095,13.3
29097,14.3
29099,13.2
29101,12.0
29103,21.1
29105,18.1
29107,14.8
29109,18.4
29111,13.5
29113,14.4
29115,14.5
29117,14.2
29119,17.0
29121,17.5
29123,23.4
29125,19.0
29127,14.0
29129,15.4
29131,15.9
29133,20.3
29135,12.4
29137,18.1
29139,17.2
29141,17.5
29143,23.4
29145,14.6
29147,12.3
29149,24.3
29151,12.9
29153,21.2
29155,26.4
29157,15.6
29159,17.0
29161,16.4
29163,13.7
29165,11.7
29167,16.2
29169,20.4
29171,19.2
29173,14.3
29175,17.1
29177,15.2
29179,26.1
29181,31.3
29183,10.0
29185,22.7
29186,15.8
29187,21.2
29189,12.0
29195,17.4
29197,16.4
29199,14.2
29201,19.7
29203,25.2
29205,15.6
29207,23.7
29209,20.2
29211,12.9
29213,17.7
29215,23.7
29217,17.9
29219,15.6
29221,25.9
29223,29.8
29225,14.8
29227,16.2
29229,20.3
29510,15.4
30001,15.4
30003,8.9
30005,21.2
30007,18.1
30009,15.9
30011,13.6
30013,14.9
30015,11.5
30017,18.4
30019,15.6
30021,12.9
30023,24.1
30025,12.6
30027,12.3
30029,11.5
30031,7.9
30033,10.5
30035,11.3
30037,15.7
30039,18.8
30041,15.5
30043,13.0
30045,14.5
30047,14.4
30049,13.9
30051,17.2
30053,21.4
30055,12.8
30057,14.4
30059,15.0
30061,23.3
30063,12.8
30065,14.8
30067,11.1
30069,13.4
30071,16.6
30073,17.1
30075,16.6
30077,14.9
30079,16.0
30081,19.8
30083,12.9
30085,12.0
30087,18.4
30089,19.8
30091,12.9
30093,18.7
30095,13.2
30097,13.5
30099,15.5
30101,18.3
30103,15.6
30105,15.0
30107,12.1
30109,13.2
30111,12.4
31001,14.2
31003,15.2
31005,11.0
31007,14.4
31009,11.7
31011,11.9
31013,10.7
31015,17.7
31017,14.3
31019,11.1
31021,16.0
31023,11.5
31025,9.4
31027,11.4
31029,12.0
31031,13.7
31033,14.3
31035,15.3
31037,9.6
31039,10.6
31041,13.1
31043,10.3
31045,11.4
31047,12.7
31049,17.2
31051,13.8
31053,13.2
31055,10.6
31057,10.6
31059,15.8
31061,17.0
31063,17.9
31065,17.8
31067,15.4
31069,16.9
31071,15.6
31073,13.0
31075,11.7
31077,14.7
31079,12.4
31081,11.1
31083,16.3
31085,15.7
31087,18.5
31089,13.9
31091,25.6
31093,13.2
31095,16.9
31097,16.4
31099,11.6
31101,13.4
31103,10.5
31105,17.5
31107,13.6
31109,10.7
31111,14.6
31113,9.9
31115,17.3
31117,10.8
31119,11.1
31121,15.8
31123,14.4
31125,15.8
31127,14.2
31129,17.0
31131,14.9
31133,13.4
31135,13.2
31137,12.4
31139,11.2
31141,9.7
31143,12.6
31145,14.5
31147,16.1
31149,13.2
31151,11.4
31153,9.0
31155,13.7
31157,14.5
31159,10.6
31161,18.0
31163,15.7
31165,9.3
31167,11.3
31169,15.2
31171,14.1
31173,12.6
31175,15.7
31177,14.4
31179,10.0
31181,15.4
31183,15.5
31185,14.0
32001,14.3
32003,12.2
32005,15.3
32007,11.8
32009,19.0
32011,18.0
32013,11.3
32015,11.0
32017,21.1
32019,17.9
32021,18.7
32023,24.3
32027,14.1
32029,22.3
32031,12.1
32033,16.1
32510,21.9
33001,15.8
33003,15.6
33005,13.8
33007,20.8
33009,14.5
33011,11.7
33013,13.6
33015,10.6
33017,12.5
33019,13.8
34001,13.5
34003,8.1
34005,11.7
34007,13.4
34009,14.1
34011,14.0
34013,11.6
34015,12.9
34017,9.2
34019,8.9
34021,10.4
34023,9.1
34025,10.1
34027,8.4
34029,13.2
34031,8.9
34033,15.1
34035,8.0
34037,10.8
34039,9.2
34041,12.7
35001,13.5
35003,30.4
35005,16.6
35006,24.8
35007,22.5
35009,15.8
35011,22.9
35013,13.7
35015,13.4
35017,19.1
35019,23.1
35021,23.2
35023,21.6
35025,11.8
35027,18.5
35028,9.4
35029,20.9
35031,16.7
35033,27.6
35035,16.8
35037,22.5
35039,16.1
35041,17.2
35043,13.2
35045,14.8
35047,28.5
35049,12.9
35051,26.1
35053,26.5
35055,19.1
35057,17.0
35059,21.0
35061,19.3
36001,11.2
36003,16.0
36005,14.8
36007,15.6
36009,15.8
36011,14.8
36013,15.5
36015,15.4
36017,19.2
36019,15.8
36021,15.8
36023,13.1
36025,16.3
36027,13.1
36029,13.2
36031,16.8
36033,15.4
36035,15.9
36037,15.0
36039,13.9
36041,25.6
36043,15.7
36045,14.2
36047,10.2
36049,14.5
36051,13.0
36053,12.7
36055,13.6
36057,16.4
36059,8.3
36061,10.3
36063,13.9
36065,14.7
36067,12.6
36069,12.5
36071,11.9
36073,16.8
36075,15.3
36077,13.9
36079,10.2
36081,9.5
36083,13.6
36085,10.0
36087,9.3
36089,16.1
36091,11.2
36093,12.9
36095,16.1
36097,16.9
36099,17.0
36101,15.5
36103,9.6
36105,16.4
36107,14.6
36109,9.1
36111,13.8
36113,14.9
36115,14.6
36117,14.8
36119,9.4
36121,13.9
36123,12.5
37001,14.3
37003,18.2
37005,23.3
37007,17.8
37009,15.7
37011,19.9
37013,18.8
37015,21.3
37017,20.5
37019,17.5
37021,13.6
37023,20.4
37025,10.6
37027,18.3
37029,13.6
37031,19.6
37033,18.3
37035,14.2
37037,15.3
37039,20.6
37041,15.7
37043,18.4
37045,16.2
37047,20.0
37049,16.8
37051,17.0
37053,14.6
37055,13.4
37057,16.1
37059,15.6
37061,19.5
37063,10.0
37065,16.8
37067,10.3
37069,15.7
37071,15.7
37073,21.9
37075,20.4
37077,16.0
37079,23.4
37081,11.1
37083,19.2
37085,13.4
37087,17.6
37089,14.9
37091,21.5
37093,17.1
37095,14.1
37097,13.1
37099,14.1
37101,14.2
37103,25.0
37105,15.3
37107,23.8
37109,15.0
37111,21.1
37113,17.5
37115,16.8
37117,19.4
37119,8.4
37121,20.4
37123,14.9
37125,15.7
37127,16.3
37129,12.7
37131,20.9
37133,17.5
37135,8.8
37137,21.4
37139,15.0
37141,16.6
37143,15.4
37145,18.8
37147,12.8
37149,18.4
37151,15.7
37153,18.3
37155,16.5
37157,15.7
37159,15.6
37161,20.1
37163,18.7
37165,17.9
37167,14.7
37169,15.4
37171,20.3
37173,18.6
37175,16.3
37177,23.6
37179,9.4
37181,18.0
37183,8.5
37185,20.1
37187,23.0
37189,11.1
37191,16.5
37193,18.7
37195,15.7
37197,16.9
37199,18.5
38001,10.0
38003,14.4
38005,14.0
38007,11.7
38009,15.1
38011,10.4
