cfips,pct_housing_vacant,pct_housing_occupant_ratio_lt1,pct_housing_grapi_gt35
20079,10.1,98.7,36.6
20081,21.7,94.8,24.4
20083,21.3,98.0,10.0
20085,6.7,98.2,36.3
20087,9.6,99.0,18.6
20089,31.9,98.8,52.9
20091,5.4,98.6,30.5
20093,23.4,98.4,24.3
20095,18.6,98.7,25.2
20097,20.0,98.8,22.6
20099,18.7,96.9,39.8
20101,22.0,99.1,20.5
20103,8.5,98.4,29.5
20105,32.6,98.7,13.6
20107,19.9,96.5,27.8
20109,20.0,98.8,25.6
20111,11.5,96.5,41.2
20113,7.0,98.9,26.6
20115,19.2,99.0,21.4
20117,16.9,99.0,17.9
20119,15.2,99.4,23.6
20121,6.4,99.4,27.5
20123,21.9,98.8,28.7
20125,17.6,98.0,31.3
20127,29.1,99.9,19.6
20129,29.0,100.0,28.1
20131,12.9,99.3,22.3
20133,14.8,97.0,33.2
20135,25.9,99.8,13.7
20137,28.0,99.5,20.8
20139,13.0,98.3,33.2
20141,24.4,99.4,26.7
20143,12.3,99.3,30.9
20145,22.5,99.8,11.9
20147,25.1,97.6,32.1
20149,9.9,98.1,34.0
20151,18.5,96.5,23.6
20153,17.1,98.0,25.4
20155,12.2,97.6,36.0
20157,22.8,99.4,27.5
20159,14.7,99.6,27.9
20161,14.3,98.0,44.5
20163,20.8,99.5,19.7
20165,23.5,99.6,30.4
20167,22.3,98.9,38.7
20169,9.9,98.8,37.2
20171,9.1,99.2,24.2
20173,10.0,97.7,36.9
20175,11.2,95.1,27.3
20177,9.7,97.5,36.8
20179,9.3,99.6,17.9
20181,18.7,96.3,32.3
20183,24.2,99.6,26.0
20185,24.5,98.6,22.5
20187,27.6,99.0,29.9
20189,22.1,98.1,30.8
20191,14.3,98.7,30.1
20193,6.1,99.4,30.5
20195,17.4,100.0,29.2
20197,16.7,98.4,19.9
20199,18.6,98.9,3.1
20201,20.5,98.9,23.2
20203,15.2,97.0,32.8
20205,20.7,97.7,37.7
20207,29.0,99.0,35.1
20209,11.7,96.0,40.2
21001,19.0,96.9,30.9
21003,19.8,96.6,39.8
21005,7.6,99.3,35.4
21007,21.8,98.8,32.2
21009,14.0,97.3,43.8
21011,12.2,98.3,23.6
21013,19.7,97.5,49.7
21015,4.9,98.6,32.8
21017,10.6,98.6,34.7
21019,16.0,99.0,35.9
21021,11.7,99.2,38.2
21023,14.6,98.4,30.8
21025,15.7,97.6,42.8
21027,29.8,97.9,34.1
21029,5.6,98.0,28.4
21031,16.7,97.4,28.6
21033,17.9,98.6,30.8
21035,20.3,98.7,43.6
21037,8.8,98.6,38.7
21039,20.0,98.7,36.8
21041,13.0,95.3,42.6
21043,23.2,98.7,40.6
21045,18.8,98.2,27.2
21047,14.0,97.9,37.3
21049,8.7,98.0,30.0
21051,15.6,96.4,40.4
21053,25.1,97.8,26.6
21055,22.0,99.0,18.1
21057,28.6,98.3,26.8
21059,6.8,97.6,34.9
21061,25.6,97.1,29.9
21063,26.8,99.0,44.5
21065,20.6,97.5,36.4
21067,8.4,98.0,39.6
21069,12.9,97.2,32.2
21071,18.9,97.9,46.4
21073,9.4,98.2,29.8
21075,26.9,99.8,46.5
21077,20.8,98.5,22.7
21079,10.5,97.6,34.5
21081,10.5,97.5,37.1
21083,15.2,97.5,38.7
21085,28.6,97.8,39.9
21087,16.8,98.9,34.4
21089,13.9,99.0,38.4
21091,11.6,99.4,34.5
21093,10.8,97.8,29.2
21095,18.1,97.3,44.3
21097,12.3,97.3,32.0
21099,19.0,97.8,36.3
21101,9.3,98.6,36.5
21103,10.7,96.8,32.0
21105,23.7,99.5,20.0
21107,13.2,98.9,29.9
21109,17.1,98.9,31.9
21111,9.4,98.0,36.6
21113,8.0,98.0,39.2
21115,20.2,98.7,39.3
21117,8.2,98.7,31.0
21119,16.3,94.8,56.6
21121,18.9,98.6,36.3
21123,10.0,98.9,30.6
21125,12.7,97.6,39.2
21127,22.2,97.9,50.2
21129,18.3,98.4,52.9
21131,24.5,95.5,41.2
21133,17.3,96.3,39.9
21135,19.8,99.5,40.5
21137,12.0,96.6,29.6
21139,20.8,98.3,36.9
21141,15.7,98.8,32.9
21143,31.8,98.0,42.9
21145,13.1,97.8,34.2
21147,19.6,96.7,43.7
21149,11.1,98.8,36.9
21151,9.1,98.6,39.4
21153,17.3,96.2,51.2
21155,10.9,97.2,45.1
21157,18.9,98.5,36.9
21159,21.3,98.0,31.2
21161,17.9,98.3,32.2
21163,14.1,97.4,24.2
21165,32.8,97.2,19.3
21167,15.7,98.6,33.0
21169,14.0,97.6,36.8
21171,14.6,97.7,47.1
21173,12.7,97.0,28.1
21175,18.4,97.5,30.9
21177,17.7,99.7,32.4
21179,6.3,98.1,26.4
21181,14.8,96.0,40.2
21183,12.2,98.7,28.5
21185,4.8,98.5,24.4
21187,30.2,96.8,38.6
21189,23.6,98.7,38.0
21191,17.4,97.4,43.4
21193,13.6,97.9,35.3
21195,16.9,98.5,44.0
21197,16.1,96.7,33.8
21199,19.6,98.9,41.9
21201,20.3,96.7,26.7
21203,16.8,97.5,42.0
21205,16.6,98.7,44.3
21207,31.6,97.3,30.3
21209,6.6,97.4,24.2
21211,6.7,96.9,31.8
21213,9.9,99.0,31.1
21215,7.0,97.5,19.3
21217,10.4,99.6,37.9
21219,13.0,96.3,26.2
21221,25.8,98.8,20.2
21223,12.4,97.4,36.1
21225,14.0,99.3,24.6
21227,8.8,97.1,36.5
21229,11.6,98.5,29.2
21231,24.9,97.4,33.0
21233,16.9,97.6,31.8
21235,18.3,98.0,34.5
21237,22.2,98.6,53.5
21239,7.0,98.3,34.6
22001,15.9,97.7,50.9
22003,20.4,95.7,26.7
22005,9.2,97.8,34.4
22007,20.9,98.5,53.4
22009,18.2,97.3,47.0
22011,14.5,97.8,28.9
22013,26.4,96.1,42.0
22015,13.3,98.2,42.6
22017,15.3,98.2,52.5
22019,13.7,97.5,40.3
22021,29.6,96.7,24.6
22023,33.7,96.2,39.9
22025,32.8,98.6,54.5
22027,24.9,99.1,62.3
22029,25.5,98.5,51.9
22031,17.1,98.0,34.7
22033,15.4,97.4,46.1
22035,29.5,94.1,46.3
22037,18.0,94.5,33.1
22039,19.1,97.2,39.5
22041,20.3,98.1,60.9
22043,25.2,98.6,36.5
22045,14.4,96.5,40.9
22047,18.6,97.5,41.6
22049,24.2,98.3,44.3
22051,10.1,97.4,43.8
22053,15.8,95.9,41.2
22055,10.7,97.7,40.0
22057,10.3,98.1,37.4
22059,28.3,97.4,49.5
22061,12.5,97.5,55.3
22063,14.7,97.6,33.0
22065,25.0,94.1,45.7
22067,23.2,97.7,51.1
22069,23.4,99.3,53.8
22071,19.8,98.6,52.3
22073,17.3,97.6,46.4
22075,12.3,97.7,33.1
22077,22.7,97.4,47.1
22079,16.6,97.8,43.6
22081,20.0,98.5,38.1
22083,17.1,97.3,41.8
22085,39.2,97.9,45.0
22087,11.9,96.6,52.0
22089,7.2,98.0,42.1
22091,27.6,99.6,31.5
22093,13.5,98.2,42.5
22095,14.1,97.4,40.9
22097,17.4,96.1,43.4
22099,15.5,95.1,39.3
22101,15.5,98.4,38.3
22103,9.7,98.4,46.1
22105,14.0,97.3,48.4
22107,47.8,96.8,43.5
22109,12.0,97.8,44.7
22111,35.9,97.7,33.7
22113,16.9,96.6,40.0
22115,20.3,98.7,33.2
22117,19.1,97.4,36.4
22119,15.9,97.6,65.5
22121,12.2,98.3,43.6
22123,20.8,99.6,33.2
22125,29.0,99.3,37.6
22127,25.1,99.0,44.3
23001,8.5,98.3,32.7
23003,26.1,98.6,36.7
23005,16.5,98.7,35.4
23007,46.6,98.8,25.8
23009,42.7,98.1,33.3
23011,17.0,98.4,35.3
23013,30.2,99.3,34.2
23015,36.0,98.9,39.9
23017,42.2,98.8,41.2
23019,18.0,98.1,40.8
23021,54.6,98.2,37.2
23023,15.1,99.6,39.8
23025,30.9,97.4,46.9
23027,23.2,97.8,37.2
23029,41.0,99.1,31.6
23031,22.6,98.6,37.0
24001,16.7,98.7,42.8
24003,6.5,98.2,36.3
24005,7.0,98.3,41.0
24009,9.1,99.3,38.9
24011,11.5,97.1,39.9
24013,4.4,99.0,40.9
24015,13.1,97.9,43.0
24017,6.5,98.6,40.1
24019,21.3,98.9,42.0
24021,5.1,98.7,38.2
24023,35.7,99.1,30.3
24025,6.2,98.7,40.0
24027,4.5,97.9,35.6
24029,24.9,99.8,47.3
24031,4.7,96.8,41.1
24033,6.5,96.0,41.2
24035,12.3,98.9,44.0
24037,10.1,98.7,35.3
24039,25.0,98.4,58.8
24041,16.9,99.2,47.1
24043,8.9,98.2,34.6
24045,10.8,97.1,45.9
24047,60.8,98.8,41.9
24510,18.7,97.9,42.3
25001,42.3,98.7,45.5
25003,20.7,99.2,39.4
25005,7.4,98.6,37.2
25007,62.2,97.8,51.1
25009,6.0,97.5,44.5
25011,10.4,98.6,42.5
25013,7.3,98.0,44.1
25015,7.9,99.1,43.6
25017,5.1,98.1,35.1
25019,69.9,99.2,42.4
25021,4.8,98.3,37.9
25023,9.4,98.8,43.0
25025,8.1,96.5,40.8
25027,7.5,98.1,38.0
26001,55.4,99.0,43.5
26003,55.1,98.4,39.4
26005,15.2,97.6,32.5
26007,20.6,99.5,31.4
26009,45.2,99.0,42.4
26011,33.2,98.8,38.3
26013,41.4,96.9,35.2
26015,11.9,98.4,32.2
26017,8.2,99.2,37.5
26019,45.8,98.7,45.0
26021,17.9,98.2,38.7
26023,20.1,98.3,32.2
26025,11.3,98.6,41.4
26027,20.1,97.8,35.1
26029,34.9,99.1,32.2
26031,39.5,98.5,39.3
26033,34.7,98.8,37.0
26035,47.8,97.7,47.2
26037,6.3,99.1,36.9
26039,45.1,98.6,41.9
26041,20.3,98.5,33.1
26043,20.2,98.1,37.4
26045,6.5,98.4,30.4
26047,33.3,99.0,32.9
26049,12.7,98.6,43.6
26051,38.4,97.4,37.8
26053,37.4,99.6,39.4
26055,15.1,98.2,37.0
26057,7.9,99.0,42.5
26059,17.5,97.6,31.2
26061,28.8,97.6,47.4
26063,34.9,98.8,39.2
26065,8.7,98.2,43.0
26067,8.0,97.8,27.1
26069,43.2,98.2,31.8
26071,44.0,99.2,28.6
26073,15.1,98.3,49.8
26075,11.2,98.8,39.0
26077,7.7,98.6,36.9
26079,42.2,97.9,36.0
26081,5.2,97.8,37.9
26083,56.5,97.4,10.6
26085,69.8,98.4,42.4
26087,8.1,98.4,39.9
26089,41.6,99.3,42.4
26091,12.5,98.7,35.3
26093,5.7,99.1,34.1
26095,49.0,99.1,34.8
26097,52.8,98.4,40.1
26099,5.4,98.1,38.7
26101,40.5,98.9,38.1
26103,23.8,99.0,38.5
26105,30.5,99.0,32.8
26107,26.6,97.6,45.6
26109,25.9,98.5,29.6
26111,7.5,98.8,37.1
26113,34.4,96.6,35.2
26115,6.9,98.9,40.5
26117,16.4,98.0,42.4
26119,53.7,98.9,46.7
26121,11.0,98.1,43.2
26123,24.9,97.1,35.5
26125,6.5,98.9,35.4
26127,37.1,95.7,32.9
26129,43.3,97.7,52.7
26131,50.9,98.6,27.1
26133,33.4,97.8,36.2
26135,58.7,97.7,25.7
26137,33.3,97.9,37.6
26139,5.9,98.2,35.9
26141,44.7,98.6,37.6
26143,54.6,98.1,39.0
26145,10.0,98.8,43.5
26147,10.2,98.9,39.8
26149,13.5,97.7,32.5
26151,24.2,98.5,33.6
26153,45.7,99.4,40.2
26155,8.7,98.7,35.3
26157,10.9,98.0,37.3
26159,21.1,97.3,36.5
26161,6.5,98.6,41.1
26163,16.3,97.8,45.7
26165,23.6,97.8,36.8
27001,54.1,98.2,42.1
27003,3.0,98.1,36.1
27005,30.9,97.9,35.2
27007,19.6,97.8,44.6
27009,3.8,96.9,34.5
27011,27.1,99.3,29.6
27013,8.2,98.3,40.4
27015,8.2,99.5,26.6
27017,15.2,98.0,31.8
27019,4.0,98.7,32.6
27021,49.1,97.4,32.9
27023,8.8,97.4,32.1
27025,7.8,98.8,34.0
27027,7.9,98.4,44.3
27029,28.9,97.3,43.6
27031,56.1,93.7,20.0
27033,10.6,96.7,27.0
27035,36.0,98.8,35.8
27037,3.1,98.3,35.1
27039,5.9,98.7,25.1
27041,21.2,99.2,34.8
27043,12.9,99.2,37.3
27045,13.5,97.9,28.7
27047,9.4,99.1,29.7
27049,5.6,98.7,35.7
27051,20.9,99.0,36.8
27053,4.8,97.4,36.1
27055,5.8,99.4,20.2
27057,41.4,96.9,35.3
27059,6.9,98.3,35.0
27061,29.5,97.8,43.8
27063,13.0,98.7,30.5
27065,18.8,97.7,30.9
27067,15.2,97.2,36.9
27069,28.7,99.8,27.8
27071,30.2,99.3,42.0
27073,15.8,98.9,23.8
27075,33.2,99.3,31.2
27077,61.4,98.3,22.3
27079,14.0,98.5,33.4
27081,21.3,98.8,35.3
27083,11.2,96.6,33.8
27085,7.4,99.1,31.7
27087,30.2,96.4,31.0
27089,17.7,99.1,30.3
27091,12.2,98.8,28.2
27093,15.4,98.2,31.9
27095,20.6,97.5,34.8
27097,17.2,98.4,27.6
27099,8.8,96.8,34.5
27101,21.2,99.5,29.3
27103,4.8,99.8,34.6
27105,7.2,96.1,27.5
27107,19.9,97.6,39.8
27109,5.0,97.7,36.2
27111,31.8,98.4,33.8
27113,8.4,98.8,29.8
27115,38.8,98.0,37.0
27117,11.7,98.7,24.8
27119,15.8,98.0,35.3
27121,24.7,99.0,25.9
27123,5.0,95.7,39.8
27125,13.9,98.1,29.2
27127,14.5,99.2,36.3
27129,17.2,99.0,40.4
27131,8.0,98.2,41.3
27133,8.3,98.1,28.1
27135,21.4,98.3,36.5
27137,18.0,98.4,39.9
27139,3.4,97.4,39.2
27141,5.1,98.1,36.7
27143,8.6,98.4,27.4
27145,8.0,96.9,33.7
27147,6.0,97.9,38.5
27149,14.0,98.9,47.5
27151,12.0,98.8,30.8
27153,25.8,95.7,26.9
27155,22.1,97.9,27.1
27157,11.9,98.9,32.3
27159,20.6,95.2,36.9
27161,6.7,98.2,41.9
27163,4.1,98.6,40.4
27165,14.8,96.7,34.9
27167,9.6,98.5,25.8
27169,8.4,98.7,38.0
27171,6.9,98.4,30.5
27173,14.3,99.0,27.3
28001,23.5,99.1,47.5
28003,15.2,98.8,26.0
28005,23.1,98.6,41.9
28007,24.9,97.0,54.0
28009,26.0,98.6,23.1
28011,15.6,98.3,46.0
28013,16.6,97.4,26.7
28015,26.1,97.3,57.6
28017,14.7,97.9,41.3
28019,23.1,97.8,43.8
28021,32.9,97.2,32.8
28023,22.0,98.4,52.0
28025,18.0,99.6,47.4
28027,18.0,97.9,40.4
28029,23.7,97.4,44.8
28031,22.2,98.1,48.0
28033,6.4,97.7,33.8
28035,14.9,97.4,47.1
28037,31.4,97.7,42.3
28039,20.3,97.5,35.7
28041,24.0,96.4,25.2
28043,18.1,98.0,30.5
28045,20.7,97.7,41.2
28047,15.7,96.9,43.9
28049,15.0,97.1,43.1
28051,27.7,96.8,49.9
28053,16.6,96.7,46.9
28055,14.5,94.4,33.5
28057,16.0,98.8,30.2
28059,15.6,98.5,40.5
28061,21.2,97.5,37.7
28063,35.1,95.8,63.7
28065,21.1,97.9,53.3
28067,14.6,97.1,42.9
28069,24.2,94.9,19.2
28071,27.0,97.9,53.8
28073,10.0,97.6,33.9
28075,15.8,98.1,36.8
28077,21.4,97.1,33.2
28079,15.3,96.7,32.4
28081,12.8,95.5,39.4
28083,24.1,96.9,47.2
28085,18.5,97.7,37.9
28087,17.9,98.7,39.3
28089,8.3,98.4,36.6
28091,21.4,97.1,51.3
28093,17.8,98.7,33.3
28095,15.7,98.5,33.3
28097,20.4,96.7,30.6
28099,15.0,93.2,40.0
28101,15.5,95.3,38.3
28103,24.5,96.3,39.8
28105,18.8,98.2,53.2
28107,17.1,96.3,38.6
28109,17.2,97.9,32.9
28111,18.3,96.2,26.8
28113,22.2,97.7,42.4
28115,16.4,95.4,32.1
28117,18.4,97.3,37.0
28119,15.5,96.5,42.2
28121,7.6,98.0,28.6
28123,13.1,96.8,35.7
28125,18.6,94.9,54.8
28127,22.1,96.5,46.2
28129,21.1,98.7,30.8
28131,15.2,96.9,12.7
28133,13.9,95.9,44.3
28135,22.5,97.8,28.5
28137,10.3,95.0,42.0
28139,20.8,96.6,31.7
28141,26.8,97.6,34.7
28143,20.0,94.0,32.8
28145,18.2,96.4,29.8
28147,23.1,95.6,49.0
28149,17.3,97.9,45.8
28151,16.7,96.6,51.0
28153,18.6,97.7,32.1
28155,22.1,98.3,52.7
28157,38.8,99.7,53.9
28159,17.0,97.7,36.9
28161,20.5,96.6,20.3
28163,15.5,95.4,44.5
29001,19.8,99.4,48.1
29003,7.8,99.4,29.1
29005,13.3,98.9,24.5
29007,14.8,98.6,26.8
29009,22.6,95.3,34.9
29011,12.6,97.6,37.5
29013,16.5,95.9,29.0
29015,44.7,97.8,40.1
29017,22.0,97.4,30.4
29019,8.7,98.2,43.5
29021,13.5,97.6,34.8
29023,17.5,98.4,37.3
29025,22.3,96.1,32.8
29027,15.6,99.1,34.9
29029,61.7,98.6,35.0
29031,12.8,98.3,37.7
29033,24.7,98.7,26.8
29035,28.5,98.8,34.6
29037,4.9,98.4,36.3
29039,19.3,98.4,43.9
29041,35.2,99.0,36.4
29043,7.5,97.7,35.9
29045,24.0,97.9,26.5
29047,6.8,98.4,33.1
29049,9.2,98.9,27.2
29051,9.5,98.9,27.0
29053,14.8,98.1,27.0
29055,20.7,97.7,40.6
29057,22.3,97.4,33.8
29059,19.2,97.0,40.0
29061,27.6,97.1,34.9
29063,12.0,97.8,27.2
29065,13.1,97.1,35.6
29067,21.2,97.4,39.7
29069,14.5,98.1,40.0
29071,9.3,98.7,29.1
29073,25.7,99.0,22.9
29075,19.9,98.3,17.8
29077,6.2,97.3,39.3
29079,21.2,97.9,20.9
29081,21.8,98.0,29.7
29083,14.9,97.5,34.2
29085,42.1,98.8,38.5
29087,27.6,99.4,19.2
29089,24.4,98.8,32.9
29091,13.1,98.1,33.7
29093,23.4,96.7,43.1
29095,11.3,98.2,37.4
29097,10.8,97.5,37.2
29099,7.2,98.4,34.7
29101,10.8,97.5,37.5
29103,34.8,98.9,22.2
29105,11.9,97.6,27.0
29107,11.9,98.0,29.2
29109,11.4,96.6,33.4
29111,17.5,97.5,21.8
29113,11.0,98.1,35.7
29115,20.1,98.7,24.8
29117,13.5,98.5,27.0
29119,17.3,91.8,26.1
29121,23.8,98.3,24.0
29123,15.6,97.1,35.8
29125,18.3,96.5,38.3
29127,11.3,98.7,30.2
29129,40.1,98.3,12.4
29131,21.9,97.5,32.8
29133,12.2,99.0,51.2
29135,12.2,96.9,26.3
29137,23.9,98.7,21.0
29139,19.6,97.6,25.7
29141,51.4,98.9,32.6
29143,14.4,97.0,36.9
29145,10.3,97.6,29.8
29147,14.0,98.7,36.2
29149,22.5,97.1,46.6
29151,22.8,97.7,25.2
29153,30.6,97.9,48.0
29155,17.6,97.1,42.4
29157,13.4,98.8,36.4
29159,12.3,98.1,35.3
29161,11.4,98.4,42.2
29163,16.7,98.0,28.0
29165,5.9,98.6,29.0
29167,13.7,97.3,37.2
29169,20.6,97.0,28.1
29171,41.7,97.8,24.0
29173,22.4,98.6,34.7
29175,20.0,99.0,41.1
29177,12.0,98.4,30.9
29179,35.7,98.2,26.6
29181,23.8,97.8,38.7
29183,5.0,99.2,32.5
29185,26.8,98.2,22.8
29186,18.5,98.6,31.7
29187,17.2,98.2,36.7
29189,7.9,99.0,37.7
29195,18.8,97.6,33.6
29197,30.0,98.7,22.8
29199,25.4,97.0,32.8
29201,11.8,97.1,33.4
29203,26.7,95.2,30.4
29205,24.1,99.3,20.0
29207,16.1,98.3,38.0
29209,39.5,97.4,28.3
29211,36.2,97.2,22.7
29213,27.8,96.6,32.5
29215,17.0,97.7,48.9
29217,14.3,97.9,39.3
29219,18.4,94.8,38.6
29221,16.6,96.5,34.8
29223,33.1,96.6,33.2
29225,8.2,96.0,27.9
29227,32.7,99.4,43.2
29229,18.7,96.9,37.5
29510,19.7,98.2,41.6
30001,25.3,99.1,53.8
30003,23.7,86.0,22.7
30005,16.7,94.6,19.8
30007,13.6,99.8,24.4
30009,31.1,98.7,31.7
30011,19.9,97.6,36.7
30013,11.7,98.1,39.0
30015,22.2,97.5,18.6
30017,14.0,98.6,34.0
30019,24.4,98.7,7.2
30021,11.7,97.5,31.0
30023,25.0,99.1,40.2
30025,13.0,99.4,20.4
30027,16.7,98.3,42.6
30029,20.5,97.4,36.4
30031,11.5,98.4,39.9
30033,46.2,94.7,41.2
30035,22.9,95.5,25.3
30037,26.6,98.3,33.9
30039,53.8,98.5,17.5
30041,13.3,98.2,36.6
30043,12.3,98.5,24.1
30045,32.8,100.0,28.9
30047,30.1,97.9,31.2
30049,11.8,99.0,29.9
30051,20.7,99.8,41.0
30053,29.9,98.8,38.8
30055,32.0,96.0,0.0
30057,49.0,98.7,25.9
30059,48.7,100.0,16.7
30061,28.7,98.2,20.8
30063,8.6,98.0,40.0
30065,20.2,96.1,40.7
30067,18.9,98.8,29.9
30069,32.5,98.5,12.5
30071,27.3,98.1,16.0
30073,21.9,97.9,32.5
30075,26.5,100.0,14.0
30077,24.3,96.0,13.8
30079,24.9,100.0,60.6
30081,12.4,98.2,35.4
30083,13.6,96.3,23.4
30085,23.8,94.6,18.5
30087,23.9,95.3,17.9
30089,25.5,98.7,53.1
30091,24.2,98.4,27.4
30093,13.2,98.8,40.6
30095,22.7,99.4,23.6
30097,29.1,99.6,19.7
30099,15.6,96.2,30.0
30101,21.2,98.4,22.7
30103,25.2,99.4,25.0
30105,30.6,99.1,29.0
30107,32.5,96.3,7.3
30109,17.1,99.2,2.9
30111,6.7,97.7,37.2
31001,8.6,97.8,37.6
31003,18.5,98.6,28.1
31005,29.4,97.5,40.6
31007,31.8,100.0,47.2
31009,33.9,96.7,16.7
31011,12.6,98.8,14.1
31013,12.9,97.6,28.7
31015,35.2,99.8,33.0
31017,26.7,98.0,27.0
31019,6.9,98.2,36.7
31021,17.6,98.2,20.3
31023,17.5,97.8,23.0
31025,13.7,98.9,29.3
31027,15.9,99.5,20.5
31029,15.2,99.6,18.2
31031,22.0,98.6,28.5
31033,12.3,97.0,31.9
31035,15.6,98.9,27.8
31037,11.3,93.0,21.6
31039,12.1,98.8,21.8
31041,14.0,98.1,34.5
31043,5.6,93.1,26.3
31045,17.0,99.0,22.1
31047,12.7,95.1,27.9
31049,22.1,99.6,14.5
31051,13.4,98.0,33.2
31053,9.0,98.1,31.9
31055,7.0,98.0,37.0
31057,20.7,100.0,25.2
31059,14.3,99.4,15.6
31061,19.6,98.2,34.0
31063,28.0,98.9,17.9
31065,21.4,98.3,29.6
31067,14.1,99.8,31.2
31069,29.9,100.0,10.5
31071,28.1,100.0,32.1
31073,30.1,100.0,19.5
31075,26.9,97.6,5.6
31077,21.7,98.2,23.6
31079,7.0,96.6,32.4
31081,10.1,99.6,17.3
31083,35.4,99.9,31.0
31085,23.8,99.5,23.7
31087,28.8,97.7,18.6
31089,14.6,99.2,21.4
31091,30.1,98.7,8.4
31093,12.3,98.8,34.3
31095,15.8,99.6,26.2
31097,16.8,98.3,27.1
31099,10.1,97.8,21.4
31101,29.1,98.7,28.9
31103,39.8,100.0,23.2
31105,18.0,99.4,27.5
31107,27.5,97.5,15.1
31109,5.2,98.0,37.4
31111,11.6,98.9,31.2
31113,20.8,98.0,31.1
31115,34.2,100.0,8.3
31117,20.7,99.0,7.1
31119,7.2,97.5,28.7
31121,11.7,98.3,26.8
31123,20.0,99.2,23.8
31125,16.7,100.0,17.9
31127,15.0,98.8,21.8
31129,23.6,98.7,37.7
31131,9.2,98.6,21.4
31133,24.9,97.2,43.4
31135,15.1,99.4,36.5
31137,8.4,99.6,28.4
31139,8.0,99.7,20.1
31141,6.1,97.3,21.6
31143,25.4,98.0,20.2
31145,15.1,100.0,25.6
31147,16.0,99.4,20.1
31149,31.0,100.0,10.7
31151,12.0,95.1,46.0
31153,4.1,98.1,29.5
31155,12.3,98.8,26.3
31157,10.1,98.6,36.3
31159,7.8,99.3,21.7
31161,21.7,97.7,18.4
31163,29.9,99.3,12.2
31165,32.3,95.8,6.3
31167,10.2,99.0,20.4
31169,18.5,99.5,18.9
31171,29.5,100.0,14.6
31173,10.9,88.6,25.7
31175,19.0,98.4,19.5
31177,4.4,99.5,26.3
31179,5.9,99.1,43.4
31181,20.9,99.1,22.5
31183,38.3,99.4,17.9
31185,10.6,99.0,31.7
32001,9.2,97.2,31.8
32003,12.9,95.7,42.0
32005,15.0,97.3,33.0
32007,16.3,97.1,22.3
32009,48.3,99.2,29.6
32011,36.9,98.7,6.0
32013,13.9,95.6,28.4
32015,17.3,99.9,50.8
32017,23.5,98.6,18.5
32019,9.5,97.1,34.3
32021,29.8,96.0,24.0
32023,14.8,96.7,37.9
32027,21.9,97.2,33.5
32029,17.5,99.8,0.0
32031,7.7,95.6,37.3
32033,22.3,97.2,30.2
32510,5.1,95.7,33.0
33001,35.1,99.1,39.3
33003,47.9,98.6,39.0
33005,15.3,98.6,37.9
33007,36.2,98.4,35.2
33009,34.4,98.9,37.3
33011,5.9,98.0,36.7
33013,10.0,98.4,36.4
33015,8.4,98.7,34.8
33017,9.1,98.6,36.3
33019,23.5,99.4,37.7
34001,22.1,97.4,48.5
34003,5.0,97.5,39.5
34005,7.3,98.6,39.0
34007,9.1,97.8,44.3
34009,59.6,98.8,52.8
34011,10.1,96.2,53.9
34013,9.9,95.4,45.6
34015,7.6,99.1,45.7
34017,8.3,92.3,36.3
34019,6.1,99.2,43.3
34021,10.3,98.0,43.1
34023,5.5,95.7,39.4
34025,10.0,98.6,46.5
34027,5.9,98.4,34.9
34029,20.2,97.6,50.9
34031,6.6,93.3,48.3
34033,13.3,98.6,47.2
34035,6.7,98.5,38.1
34037,14.6,99.3,38.7
34039,6.0,95.5,43.1
34041,8.5,98.8,37.5
35001,8.9,97.3,42.6
35003,64.7,99.6,16.5
35005,14.6,96.6,34.1
35006,23.6,91.3,25.1
35007,43.1,97.6,36.1
35009,12.8,96.5,34.8
35011,38.5,99.0,22.4
35013,11.4,95.9,44.2
35015,13.5,96.1,27.8
35017,21.4,97.1,40.3
35019,48.2,99.2,15.5
35021,62.8,99.1,10.3
35023,31.6,97.7,29.2
35025,15.4,94.6,29.0
35027,58.3,98.5,36.8
35028,5.4,99.5,17.3
35029,21.1,98.2,42.7
35031,20.4,86.0,27.6
35033,42.5,98.0,44.8
35035,25.6,97.8,37.6
35037,46.6,99.7,33.0
35039,36.9,98.2,40.4
35041,20.0,94.8,41.6
35043,9.9,97.1,43.6
35045,15.1,93.7,33.9
35047,27.4,98.0,47.4
35049,15.2,96.8,38.9
35051,35.1,98.0,45.3
35053,45.1,98.0,40.9
35055,42.1,97.8,48.8
35057,29.7,97.5,47.1
35059,40.6,99.0,16.3
35061,13.5,97.0,34.3
36001,10.6,98.8,39.5
36003,31.9,98.6,41.4
36005,4.9,87.5,50.5
36007,13.6,98.6,45.8
36009,23.6,98.1,39.1
36011,15.8,98.8,35.2
36013,21.5,98.5,44.5
36015,12.6,99.1,38.4
36017,19.2,97.7,39.9
36019,14.4,98.8,34.0
36021,25.4,98.9,37.0
36023,14.4,98.1,38.2
36025,40.0,97.8,42.4
36027,10.2,96.7,45.7
36029,9.1,98.7,41.6
36031,40.0,98.2,39.2
36033,26.2,97.9,39.3
36035,22.5,99.3,41.4
36037,7.9,98.9,35.3
36039,42.4,98.4,54.6
36041,87.1,98.1,32.4
36043,27.5,98.7,26.7
36045,28.7,98.3,37.1
36047,8.2,89.8,44.1
36049,34.6,98.9,40.3
36051,12.1,99.1,46.6
36053,19.8,99.0,33.5
36055,7.9,98.6,44.4
36057,16.3,98.2,43.5
