cfips,pct_unemployed
18107,4.1
18109,5.9
18111,6.6
18113,4.6
18115,2.3
18117,4.4
18119,5.5
18121,5.6
18123,2.8
18125,4.2
18127,4.7
18129,4.2
18131,5.8
18133,4.2
18135,5.0
18137,5.5
18139,5.0
18141,5.3
18143,5.4
18145,4.2
18147,4.1
18149,7.0
18151,3.8
18153,6.2
18155,5.7
18157,4.8
18159,3.2
18161,2.7
18163,4.9
18165,5.1
18167,7.9
18169,4.3
18171,3.8
18173,3.3
18175,6.1
18177,5.8
18179,2.4
18181,4.2
18183,2.9
19001,3.5
19003,2.8
19005,2.5
19007,5.4
19009,2.5
19011,2.9
19013,4.5
19015,3.8
19017,3.2
19019,3.0
19021,5.3
19023,3.3
19025,2.2
19027,2.1
19029,2.4
19031,2.7
19033,4.1
19035,2.3
19037,1.9
19039,3.2
19041,3.6
19043,2.1
19045,4.4
19047,7.0
19049,2.4
19051,2.8
19053,4.4
19055,2.3
19057,5.3
19059,2.8
19061,4.1
19063,3.3
19065,3.4
19067,2.5
19069,3.9
19071,3.7
19073,5.3
19075,2.1
19077,3.4
19079,3.0
19081,1.9
19083,1.8
19085,1.5
19087,5.2
19089,2.5
19091,3.7
19093,4.2
19095,2.7
19097,4.3
19099,4.9
19101,6.7
19103,3.3
19105,3.8
19107,4.9
19109,3.1
19111,7.2
19113,3.5
19115,5.1
19117,4.9
19119,2.0
19121,4.0
19123,5.3
19125,3.0
19127,5.1
19129,3.8
19131,3.1
19133,3.1
19135,5.9
19137,6.8
19139,2.4
19141,2.2
19143,2.5
19145,4.3
19147,1.1
19149,2.3
19151,3.2
19153,4.3
19155,4.3
19157,4.6
19159,4.4
19161,3.0
19163,4.2
19165,3.2
19167,2.6
19169,4.3
19171,3.8
19173,3.7
19175,5.2
19177,4.7
19179,6.4
19181,3.3
19183,4.2
19185,2.3
19187,4.5
19189,4.6
19191,1.9
19193,4.7
19195,4.7
19197,5.4
20001,4.6
20003,2.9
20005,4.6
20007,1.7
20009,3.9
20011,2.5
20013,3.6
20015,4.2
20017,4.5
20019,7.4
20021,4.7
20023,3.0
20025,1.2
20027,2.5
20029,4.7
20031,4.4
20033,2.3
20035,4.9
20037,4.5
20039,2.3
20041,5.8
20043,3.8
20045,4.4
20047,2.2
20049,6.3
20051,2.4
20053,3.6
20055,4.7
20057,5.9
20059,4.5
20061,6.6
20063,1.8
20065,3.5
20067,5.3
20069,2.9
20071,0.9
20073,3.1
20075,2.1
20077,3.1
20079,3.0
20081,2.6
20083,3.1
20085,5.8
20087,5.5
20089,2.6
20091,3.1
20093,3.5
20095,5.3
20097,2.6
20099,4.0
20101,2.3
20103,3.9
20105,4.8
20107,5.9
20109,1.8
20111,5.7
20113,2.3
20115,4.4
20117,4.2
20119,2.8
20121,3.2
20123,3.1
20125,5.5
20127,3.2
20129,3.6
20131,1.9
20133,3.8
20135,2.7
20137,1.2
20139,5.3
20141,2.5
20143,2.6
20145,2.2
20147,2.5
20149,4.0
20151,3.8
20153,1.5
20155,4.5
20157,2.5
20159,5.3
20161,5.5
20163,4.0
20165,3.4
20167,6.3
20169,3.8
20171,3.8
20173,5.2
20175,5.3
20177,4.5
20179,2.2
20181,4.2
20183,2.8
20185,4.3
20187,1.5
20189,4.5
20191,3.7
20193,1.9
20195,1.6
20197,3.1
20199,2.5
20201,2.9
20203,2.4
20205,5.1
20207,8.6
20209,7.5
21001,6.2
21003,5.5
21005,7.7
21007,5.5
21009,7.2
21011,7.1
21013,9.0
21015,4.3
21017,6.4
21019,9.0
21021,4.7
21023,5.5
21025,11.6
21027,8.3
21029,4.8
21031,6.0
21033,5.0
21035,5.0
21037,4.5
21039,5.9
21041,9.0
21043,7.8
21045,8.3
21047,8.3
21049,6.0
21051,10.5
21053,7.2
21055,4.0
21057,5.6
21059,5.4
21061,8.7
21063,4.7
21065,12.0
21067,5.4
21069,6.9
21071,11.7
21073,5.7
21075,6.6
21077,5.9
21079,6.0
21081,3.6
21083,7.7
21085,4.4
21087,4.3
21089,8.2
21091,5.8
21093,5.9
21095,9.5
21097,5.1
21099,6.9
21101,4.7
21103,5.3
21105,5.8
21107,5.7
21109,10.0
21111,5.9
21113,6.2
21115,9.6
21117,4.8
21119,12.4
21121,7.2
21123,5.8
21125,8.1
21127,9.1
21129,8.6
21131,10.3
21133,12.8
21135,6.9
21137,6.7
21139,5.3
21141,5.6
21143,2.7
21145,4.2
21147,15.9
21149,7.0
21151,6.6
21153,11.8
21155,9.1
21157,5.5
21159,13.7
21161,5.4
21163,7.1
21165,6.3
21167,9.2
21169,5.4
21171,6.2
21173,6.5
21175,5.9
21177,8.9
21179,5.7
21181,7.1
21183,9.1
21185,3.1
21187,5.1
21189,10.8
21191,3.9
21193,13.9
21195,8.9
21197,7.0
21199,8.4
21201,4.5
21203,8.3
21205,4.8
21207,8.4
21209,4.0
21211,4.7
21213,3.2
21215,4.9
21217,5.7
21219,7.1
21221,9.8
21223,10.3
21225,8.2
21227,5.1
21229,4.9
21231,6.2
21233,4.9
21235,8.3
21237,17.6
21239,3.2
22001,9.1
22003,9.6
22005,6.0
22007,7.3
22009,7.2
22011,7.9
22013,5.4
22015,5.8
22017,7.1
22019,5.7
22021,8.2
22023,4.2
22025,5.7
22027,9.4
22029,6.3
22031,10.3
22033,6.5
22035,7.8
22037,5.8
22039,13.5
22041,9.8
22043,5.6
22045,10.2
22047,6.5
22049,6.0
22051,5.7
22053,9.0
22055,4.8
22057,6.9
22059,3.8
22061,7.1
22063,4.7
22065,9.8
22067,5.4
22069,13.9
22071,8.4
22073,6.7
22075,3.6
22077,8.2
22079,7.2
22081,4.7
22083,4.7
22085,10.3
22087,10.3
22089,5.7
22091,13.6
22093,6.5
22095,7.2
22097,6.2
22099,6.8
22101,9.0
22103,5.8
22105,8.6
22107,16.7
22109,6.6
22111,6.3
22113,8.0
22115,9.0
22117,11.0
22119,5.6
22121,6.0
22123,10.9
22125,7.7
22127,4.6
23001,4.6
23003,5.1
23005,3.4
23007,5.7
23009,4.7
23011,4.9
23013,4.2
23015,3.8
23017,6.0
23019,5.5
23021,7.7
23023,2.6
23025,8.6
23027,5.6
23029,7.0
23031,4.1
24001,8.5
24003,4.6
24005,5.2
24009,6.4
24011,5.2
24013,3.5
24015,5.6
24017,4.0
24019,7.9
24021,4.6
24023,4.0
24025,4.8
24027,3.8
24029,4.4
24031,4.9
24033,6.7
24035,2.9
24037,3.6
24039,8.9
24041,3.3
24043,6.5
24045,7.6
24047,5.3
24510,9.1
25001,4.7
25003,6.0
25005,5.8
25007,3.2
25009,5.4
25011,5.2
25013,6.8
25015,5.9
25017,4.2
25019,2.8
25021,5.0
25023,5.4
25025,7.0
25027,5.5
26001,8.9
26003,6.5
26005,3.2
26007,6.0
26009,5.3
26011,9.6
26013,6.4
26015,5.2
26017,6.9
26019,5.6
26021,6.4
26023,4.5
26025,7.0
26027,6.7
26029,4.5
26031,8.2
26033,9.3
26035,10.1
26037,4.0
26039,8.2
26041,5.3
26043,4.4
26045,5.3
26047,5.0
26049,9.8
26051,7.0
26053,5.6
26055,4.9
26057,6.7
26059,5.0
26061,6.5
26063,5.4
26065,7.1
26067,5.2
26069,8.2
26071,6.0
26073,7.6
26075,6.8
26077,6.0
26079,7.5
26081,4.8
26083,6.0
26085,12.2
26087,6.4
26089,5.3
26091,5.1
26093,4.2
26095,5.7
26097,9.8
26099,5.7
26101,7.2
26103,6.1
26105,6.1
26107,7.0
26109,4.4
26111,6.0
26113,6.3
26115,4.9
26117,5.1
26119,11.6
26121,7.4
26123,6.1
26125,4.8
26127,7.4
26129,8.0
26131,7.2
26133,6.9
26135,12.1
26137,5.6
26139,3.9
26141,8.9
26143,11.3
26145,7.5
26147,6.7
26149,5.2
26151,7.0
26153,10.3
26155,5.0
26157,6.4
26159,6.2
26161,4.7
26163,10.2
26165,6.1
27001,5.9
27003,3.7
27005,3.6
27007,7.7
27009,4.0
27011,2.3
27013,4.0
27015,2.0
27017,4.2
27019,2.1
27021,5.4
27023,2.7
27025,4.1
27027,2.6
27029,7.9
27031,2.8
27033,4.1
27035,2.8
27037,3.6
27039,2.6
27041,3.0
27043,3.2
27045,2.7
27047,4.4
27049,3.7
27051,4.0
27053,4.2
27055,2.0
27057,3.5
27059,4.6
27061,5.2
27063,3.1
27065,4.6
27067,3.0
27069,2.6
27071,6.8
27073,2.3
27075,4.4
27077,3.1
27079,3.5
27081,2.4
27083,3.4
27085,2.6
27087,7.6
27089,2.7
27091,3.5
27093,2.7
27095,6.0
27097,4.3
27099,4.5
27101,2.6
27103,3.6
27105,5.1
27107,3.2
27109,3.7
27111,3.4
27113,3.0
27115,5.2
27117,2.9
27119,3.4
27121,2.7
27123,4.9
27125,3.3
27127,2.5
27129,2.9
27131,3.7
27133,1.9
27135,2.6
27137,4.9
27139,3.3
27141,3.1
27143,2.8
27145,4.6
27147,4.1
27149,2.3
27151,2.8
27153,3.0
27155,2.9
27157,3.2
27159,5.0
27161,3.6
27163,3.1
27165,2.6
27167,1.4
27169,3.8
27171,3.2
27173,3.0
28001,10.0
28003,8.8
28005,8.2
28007,10.5
28009,8.6
28011,10.5
28013,7.2
28015,9.8
28017,5.8
28019,8.9
28021,15.6
28023,8.2
28025,11.3
28027,17.9
28029,10.6
28031,9.9
28033,5.8
28035,10.1
28037,6.4
28039,9.3
28041,9.2
28043,6.9
28045,8.2
28047,9.6
28049,9.5
28051,19.1
28053,18.4
28055,13.7
28057,4.2
28059,8.2
28061,6.0
28063,7.5
28065,9.9
28067,6.4
28069,6.9
28071,6.8
28073,9.7
28075,6.7
28077,8.9
28079,11.0
28081,6.4
28083,11.3
28085,7.4
28087,9.2
28089,4.9
28091,7.0
28093,6.6
28095,6.4
28097,10.3
28099,8.6
28101,6.9
28103,10.1
28105,9.9
28107,7.2
28109,8.4
28111,6.8
28113,7.4
28115,7.2
28117,7.2
28119,25.8
28121,4.2
28123,7.9
28125,16.5
28127,8.2
28129,3.4
28131,4.8
28133,16.0
28135,14.2
28137,7.6
28139,7.7
28141,9.6
28143,10.5
28145,6.3
28147,6.2
28149,7.2
28151,15.1
28153,9.3
28155,5.1
28157,10.9
28159,8.2
28161,4.4
28163,15.0
29001,6.5
29003,3.2
29005,3.3
29007,7.1
29009,4.7
29011,5.8
29013,4.4
29015,8.2
29017,4.5
29019,4.3
29021,5.1
29023,9.3
29025,2.5
29027,3.3
29029,6.5
29031,5.1
29033,8.6
29035,7.1
29037,4.3
29039,9.0
29041,3.2
29043,4.3
29045,3.6
29047,4.0
29049,5.0
29051,4.1
29053,4.7
29055,10.1
29057,8.6
29059,5.1
29061,3.2
29063,2.9
29065,6.4
29067,6.2
29069,7.6
29071,4.3
29073,2.4
29075,3.6
29077,4.4
29079,3.5
29081,4.5
29083,6.5
29085,6.5
29087,4.0
29089,4.2
29091,4.5
29093,7.2
29095,5.1
29097,5.3
29099,5.7
29101,5.1
29103,6.7
29105,6.9
29107,4.4
29109,6.2
29111,2.6
29113,4.2
29115,2.8
29117,2.3
29119,4.4
29121,4.8
29123,4.1
29125,6.9
29127,5.2
29129,2.5
29131,5.9
29133,7.4
29135,5.2
29137,3.9
29139,4.0
29141,3.8
29143,8.7
29145,4.0
29147,3.9
29149,3.0
29151,2.4
29153,7.1
29155,9.8
29157,3.8
29159,5.9
29161,6.1
29163,4.5
29165,3.7
29167,4.9
29169,8.8
29171,4.9
29173,4.5
29175,5.7
29177,5.0
29179,6.7
29181,6.8
29183,3.3
29185,4.1
29186,4.3
29187,5.7
29189,5.2
29195,3.9
29197,4.0
29199,5.0
29201,5.2
29203,6.3
29205,3.4
29207,5.8
29209,6.7
29211,3.1
29213,5.8
29215,9.1
29217,3.7
29219,5.7
29221,9.0
29223,9.0
29225,4.7
29227,3.9
29229,8.0
29510,8.3
30001,3.8
30003,13.4
30005,15.2
30007,6.1
30009,3.7
30011,2.1
30013,4.1
30015,2.9
30017,2.0
30019,1.6
30021,1.5
30023,3.0
30025,2.2
30027,2.3
30029,3.7
30031,3.3
30033,0.0
30035,7.5
30037,3.6
30039,4.4
30041,6.3
30043,4.8
30045,3.2
30047,6.1
30049,3.1
30051,0.5
30053,10.4
30055,0.3
30057,3.3
30059,1.7
30061,6.8
30063,4.3
30065,6.2
30067,2.8
30069,3.0
30071,6.9
30073,6.9
30075,1.3
30077,0.9
30079,4.7
30081,5.9
30083,2.4
30085,12.0
30087,7.9
30089,8.4
30091,2.8
30093,5.0
30095,3.9
30097,0.8
30099,1.8
30101,0.9
30103,0.0
30105,5.6
30107,3.4
30109,2.1
30111,3.4
31001,3.3
31003,2.0
31005,1.0
31007,1.2
31009,0.0
31011,1.7
31013,5.2
31015,1.5
31017,0.6
31019,3.0
31021,2.9
31023,3.1
31025,3.0
31027,1.2
31029,2.5
31031,1.6
31033,2.8
31035,3.6
31037,3.2
31039,3.5
31041,2.9
31043,5.4
31045,1.2
31047,3.7
31049,4.8
31051,3.3
31053,4.6
31055,4.2
31057,1.6
31059,2.1
31061,1.6
31063,3.8
31065,2.1
31067,3.4
31069,1.4
31071,0.2
31073,2.9
31075,4.3
31077,1.4
31079,4.5
31081,2.5
31083,1.4
31085,1.0
31087,4.1
31089,1.1
31091,0.4
31093,3.3
31095,1.7
31097,2.0
31099,2.8
31101,3.7
31103,0.0
31105,7.3
31107,3.2
31109,3.4
31111,2.7
31113,0.0
31115,0.7
31117,0.0
31119,3.0
31121,2.7
31123,5.6
31125,3.3
31127,4.5
31129,1.4
31131,2.8
31133,3.3
31135,1.1
31137,0.7
31139,2.3
31141,3.8
31143,5.3
31145,3.2
31147,3.4
31149,0.4
31151,3.1
31153,3.0
31155,2.4
31157,5.1
31159,2.1
31161,2.4
31163,1.8
31165,1.1
31167,2.9
31169,1.1
31171,1.7
31173,15.0
31175,1.7
31177,2.4
31179,1.9
31181,2.4
31183,0.4
31185,2.9
32001,7.2
32003,7.2
32005,5.2
32007,4.5
32009,1.8
32011,0.0
32013,5.3
32015,9.3
32017,10.6
32019,8.7
32021,14.8
32023,9.4
32027,7.0
32029,4.3
32031,5.6
32033,3.8
32510,6.2
33001,4.7
33003,3.6
33005,3.8
33007,5.6
33009,3.4
33011,4.3
33013,3.9
33015,3.7
33017,4.1
33019,3.7
34001,9.6
34003,4.5
34005,6.3
34007,7.1
34009,7.7
34011,7.3
34013,9.2
34015,6.3
34017,6.1
34019,4.0
34021,6.8
34023,5.6
34025,5.2
34027,4.7
34029,5.9
34031,5.0
34033,7.3
34035,4.5
34037,5.7
34039,6.3
34041,6.3
35001,6.3
35003,0.0
35005,5.9
35006,15.4
35007,9.3
35009,6.8
35011,3.6
35013,8.3
35015,4.5
35017,7.6
35019,6.3
35021,6.1
35023,9.2
35025,6.4
35027,4.3
35028,3.5
35029,12.0
35031,15.7
35033,7.4
35035,8.0
35037,6.1
35039,
35041,9.1
35043,7.7
35045,8.9
35047,6.4
35049,4.5
35051,10.9
35053,4.7
35055,8.4
35057,5.2
35059,1.5
35061,8.4
36001,4.8
36003,6.1
36005,10.5
36007,6.6
36009,6.3
36011,5.4
36013,6.9
36015,5.0
36017,5.7
36019,4.8
36021,4.9
36023,4.5
36025,5.1
36027,5.9
36029,4.8
36031,5.8
36033,7.1
36035,6.1
36037,4.7
36039,4.6
36041,8.0
36043,7.2
36045,6.5
36047,7.0
36049,6.9
36051,4.2
36053,4.7
36055,5.9
36057,7.7
36059,4.3
36061,5.7
36063,5.3
36065,5.5
36067,6.0
36069,4.1
36071,4.9
36073,5.2
36075,7.9
36077,6.4
36079,5.3
36081,6.2
36083,5.1
36085,4.9
36087,5.5
36089,7.4
36091,3.8
36093,6.6
36095,5.8
36097,5.5
36099,3.5
36101,6.5
36103,4.7
36105,7.7
36107,6.3
36109,4.6
36111,6.2
36113,4.4
36115,5.7
36117,5.9
36119,5.8
36121,5.9
36123,4.7
37001,5.7
37003,6.7
37005,5.9
37007,9.9
37009,4.6
37011,4.3
37013,8.9
37015,11.7
37017,7.1
37019,6.3
37021,4.0
37023,8.9
37025,6.0
37027,6.6
37029,9.3
37031,6.6
37033,6.8
37035,7.0
37037,5.1
37039,6.4
37041,11.0
37043,2.3
37045,9.2
37047,7.0
37049,8.0
37051,9.0
37053,4.8
37055,5.2
37057,7.2
37059,5.5
37061,9.0
37063,5.2
37065,7.9
37067,6.4
37069,5.5
37071,6.7
37073,6.8
37075,6.9
37077,6.1
37079,9.7
37081,6.0
37083,8.7
37085,7.9
37087,4.7
37089,2.9
37091,11.0
37093,9.1
37095,10.4
37097,6.0
37099,4.7
37101,5.5
37103,8.9
37105,7.9
37107,12.3
37109,6.4
37111,5.8
37113,4.5
37115,5.6
37117,10.9
37119,5.8
37121,4.3
37123,4.8
37125,5.3
37127,6.3
37129,6.2
37131,7.0
37133,9.6
37135,4.4
37137,7.9
37139,6.8
37141,7.4
37143,6.7
37145,8.6
37147,9.2
37149,5.2
37151,5.4
37153,9.6
37155,8.1
37157,6.1
37159,7.7
37161,8.4
37163,8.5
37165,12.5
37167,6.2
37169,6.3
37171,4.4
37173,6.9
37175,5.8
37177,5.3
37179,5.3
37181,9.3
37183,4.3
37185,9.0
37187,7.5
37189,7.4
37191,7.8
37193,5.8
37195,8.0
37197,5.3
37199,7.8
38001,1.3
38003,2.6
38005,5.8
38007,3.7
38009,3.8
38011,2.5
38013,1.8
