cfips,pct_unemployed
05109,3.8
05111,4.7
05113,10.5
05115,5.7
05117,6.0
05119,5.0
05121,4.3
05123,6.0
05125,3.9
05127,5.8
05129,3.7
05131,4.9
05133,4.9
05135,5.2
05137,8.2
05139,3.9
05141,7.1
05143,4.4
05145,4.9
05147,5.8
05149,3.6
06001,4.7
06003,10.0
06005,5.6
06007,7.4
06009,5.2
06011,4.2
06013,5.5
06015,6.4
06017,4.7
06019,8.9
06021,5.7
06023,9.0
06025,13.7
06027,3.9
06029,9.1
06031,8.4
06033,10.5
06035,6.1
06037,6.5
06039,9.6
06041,4.5
06043,8.7
06045,8.6
06047,10.7
06049,8.4
06051,2.4
06053,5.1
06055,4.5
06057,4.0
06059,5.0
06061,4.2
06063,6.3
06065,7.3
06067,6.4
06069,7.5
06071,7.3
06073,6.2
06075,4.7
06077,7.2
06079,4.5
06081,4.0
06083,5.7
06085,4.2
06087,6.1
06089,5.9
06091,7.0
06093,7.4
06095,5.9
06097,4.6
06099,8.8
06101,7.7
06103,8.9
06105,9.0
06107,9.9
06109,7.3
06111,5.1
06113,5.6
06115,7.1
08001,4.1
08003,6.9
08005,4.4
08007,4.3
08009,1.5
08011,4.4
08013,4.5
08014,3.6
08015,2.3
08017,1.7
08019,4.1
08021,9.8
08023,9.3
08025,11.6
08027,4.1
08029,6.9
08031,4.3
08033,3.9
08035,3.5
08037,3.9
08039,1.8
08041,5.9
08043,5.5
08045,4.0
08047,1.9
08049,5.0
08051,4.2
08053,5.2
08055,2.3
08057,10.0
08059,4.0
08061,3.2
08063,3.7
08065,3.6
08067,3.9
08069,5.1
08071,7.9
08073,2.9
08075,5.2
08077,6.9
08079,5.6
08081,5.0
08083,4.4
08085,5.3
08087,4.2
08089,5.9
08091,4.2
08093,5.9
08095,0.7
08097,3.4
08099,5.0
08101,6.9
08103,5.8
08105,9.4
08107,3.9
08109,9.8
08111,5.6
08113,3.0
08115,6.3
08117,3.1
08119,3.9
08121,2.1
08123,5.1
08125,4.1
09001,6.6
09003,5.8
09005,5.8
09007,4.3
09009,6.4
09011,5.3
09013,4.9
09015,6.9
10001,6.2
10003,6.1
10005,4.8
11001,7.1
12001,5.0
12003,5.1
12005,4.4
12007,5.3
12009,5.1
12011,5.9
12013,4.0
12015,5.8
12017,7.9
12019,5.4
12021,4.4
12023,8.8
12027,8.8
12029,4.0
12031,5.3
12033,6.4
12035,4.0
12037,7.8
12039,4.8
12041,4.2
12043,10.6
12045,4.6
12047,10.0
12049,8.1
12051,6.9
12053,6.9
12055,8.4
12057,5.2
12059,5.5
12061,6.3
12063,5.9
12065,5.8
12067,10.7
12069,6.1
12071,5.0
12073,6.3
12075,6.4
12077,8.2
12079,4.4
12081,5.7
12083,6.9
12085,4.6
12086,5.0
12087,3.4
12089,4.7
12091,4.1
12093,5.3
12095,5.5
12097,5.7
12099,6.1
12101,6.0
12103,5.2
12105,5.4
12107,8.5
12109,5.1
12111,5.4
12113,5.5
12115,4.0
12117,4.6
12119,4.7
12121,5.2
12123,7.3
12125,3.0
12127,4.7
12129,3.2
12131,5.0
12133,6.4
13001,3.8
13003,6.4
13005,4.3
13007,14.0
13009,7.4
13011,3.7
13013,4.8
13015,5.8
13017,6.1
13019,5.8
13021,7.4
13023,6.7
13025,4.7
13027,6.8
13029,7.0
13031,9.0
13033,4.4
13035,5.1
13037,11.0
13039,6.6
13043,5.1
13045,6.2
13047,3.5
13049,13.7
13051,7.4
13053,11.8
13055,4.9
13057,3.8
13059,5.8
13061,10.1
13063,7.1
13065,3.8
13067,4.8
13069,4.2
13071,7.6
13073,4.8
13075,4.6
13077,3.9
13079,8.6
13081,12.0
13083,5.0
13085,5.1
13087,6.5
13089,6.7
13091,4.6
13093,9.2
13095,10.4
13097,6.7
13099,8.2
13101,2.4
13103,5.9
13105,7.0
13107,8.0
13109,7.7
13111,5.8
13113,4.2
13115,5.6
13117,3.3
13119,4.5
13121,5.8
13123,3.1
13125,1.4
13127,4.8
13129,3.5
13131,3.1
13133,4.4
13135,4.0
13137,2.4
13139,3.5
13141,2.5
13143,4.3
13145,6.3
13147,6.2
13149,7.4
13151,5.7
13153,5.5
13155,12.0
13157,3.9
13159,5.1
13161,5.3
13163,6.7
13165,3.9
13167,11.8
13169,4.0
13171,8.1
13173,4.0
13175,5.0
13177,4.7
13179,9.3
13181,4.1
13183,12.4
13185,5.8
13187,4.8
13189,6.3
13191,4.1
13193,9.2
13195,6.3
13197,6.5
13199,5.6
13201,7.0
13205,10.9
13207,3.7
13209,7.8
13211,3.0
13213,6.5
13215,8.6
13217,6.2
13219,2.9
13221,5.2
13223,4.3
13225,9.7
13227,4.6
13229,5.0
13231,5.0
13233,5.4
13235,5.2
13237,3.5
13239,21.4
13241,4.1
13243,8.8
13245,9.3
13247,6.6
13249,8.0
13251,6.1
13253,4.8
13255,4.3
13257,6.4
13259,9.2
13261,6.5
13263,6.5
13265,4.2
13267,5.7
13269,4.8
13271,1.5
13273,7.4
13275,6.2
13277,2.8
13279,7.2
13281,4.2
13283,8.9
13285,5.8
13287,7.4
13289,4.1
13291,4.8
13293,4.3
13295,6.8
13297,4.8
13299,4.2
13301,3.7
13303,5.1
13305,5.4
13307,6.3
13309,7.2
13311,3.5
13313,6.0
13315,5.9
13317,2.3
13319,7.5
13321,6.4
15001,6.3
15003,4.2
15005,0.0
15007,3.5
15009,5.1
16001,3.7
16003,11.5
16005,5.4
16007,3.7
16009,6.4
16011,5.5
16013,1.9
16015,1.9
16017,4.0
16019,3.9
16021,2.7
16023,3.5
16025,2.4
16027,4.8
16029,3.8
16031,3.4
16033,3.4
16035,6.3
16037,4.0
16039,6.5
16041,0.5
16043,6.4
16045,3.1
16047,6.4
16049,4.6
16051,3.4
16053,4.7
16055,4.0
16057,5.3
16059,3.9
16061,5.1
16063,3.5
16065,7.4
16067,4.5
16069,3.4
16071,0.7
16073,2.7
16075,4.6
16077,5.6
16079,8.6
16081,5.2
16083,3.1
16085,0.7
16087,5.9
17001,4.1
17003,7.7
17005,2.6
17007,7.5
17009,3.1
17011,5.0
17013,4.4
17015,5.8
17017,6.4
17019,4.8
17021,3.4
17023,4.0
17025,5.6
17027,3.1
17029,6.8
17031,7.0
17033,4.0
17035,2.3
17037,6.6
17039,4.8
17041,3.2
17043,4.4
17045,4.5
17047,7.7
17049,2.6
17051,4.4
17053,4.4
17055,7.2
17057,6.8
17059,8.7
17061,2.9
17063,4.4
17065,3.5
17067,5.6
17069,6.3
17071,6.2
17073,4.2
17075,5.7
17077,8.9
17079,4.4
17081,6.2
17083,4.3
17085,2.4
17087,3.7
17089,5.0
17091,5.4
17093,4.1
17095,5.2
17097,5.3
17099,6.0
17101,4.6
17103,3.3
17105,4.9
17107,5.7
17109,9.1
17111,4.7
17113,3.3
17115,7.7
17117,5.5
17119,5.4
17121,8.8
17123,4.4
17125,6.1
17127,5.6
17129,4.9
17131,4.1
17133,2.4
17135,4.5
17137,5.5
17139,3.1
17141,6.2
17143,7.6
17145,5.7
17147,3.7
17149,5.5
17151,6.8
17153,6.5
17155,2.7
17157,4.4
17159,4.7
17161,5.8
17163,5.4
17165,7.9
17167,5.0
17169,7.2
17171,3.6
17173,4.0
17175,3.2
17177,6.8
17179,4.2
17181,5.2
17183,5.8
17185,4.4
17187,8.5
17189,5.2
17191,3.7
17193,6.0
17195,3.7
17197,4.9
17199,5.3
17201,7.8
17203,3.6
18001,3.0
18003,5.0
18005,4.4
18007,3.3
18009,6.1
18011,3.4
18013,4.2
18015,2.6
18017,4.4
18019,4.1
18021,4.6
18023,3.6
18025,2.9
18027,3.5
18029,3.4
18031,4.0
18033,3.7
18035,6.4
18037,2.2
18039,4.4
18041,4.4
18043,4.1
18045,5.4
18047,2.4
18049,6.9
18051,3.0
18053,7.3
18055,5.5
18057,2.8
18059,2.7
18061,5.0
18063,3.6
18065,4.2
18067,5.3
18069,2.4
18071,3.3
18073,4.7
18075,3.3
18077,3.4
18079,3.2
18081,3.6
18083,3.6
18085,3.6
18087,3.4
18089,7.0
18091,5.5
18093,4.2
18095,5.4
18097,5.7
18099,3.4
18101,1.6
18103,4.9
18105,6.4
18107,3.9
18109,5.2
18111,7.3
18113,4.0
18115,1.9
18117,2.8
18119,4.9
18121,4.6
18123,3.4
18125,3.1
18127,4.5
18129,3.6
18131,5.8
18133,2.3
18135,4.8
18137,4.4
18139,5.4
18141,4.9
18143,4.4
18145,3.6
18147,4.0
18149,5.6
18151,5.8
18153,4.2
18155,5.5
18157,4.0
18159,3.4
18161,2.9
18163,5.0
18165,8.0
18167,5.9
18169,4.3
18171,3.2
18173,3.5
18175,4.2
18177,4.5
18179,2.6
18181,4.5
18183,4.4
19001,5.9
19003,3.6
19005,2.8
19007,6.6
19009,1.3
19011,2.3
19013,5.3
19015,2.2
19017,3.1
19019,2.9
19021,5.9
19023,3.8
19025,2.4
19027,1.9
19029,1.9
19031,2.8
19033,3.3
19035,2.4
19037,2.2
19039,2.1
19041,4.6
19043,2.2
19045,4.4
19047,5.2
19049,3.2
19051,3.0
19053,4.0
19055,1.7
19057,4.2
19059,1.9
19061,4.1
19063,3.0
19065,2.3
19067,2.6
19069,4.5
19071,3.8
19073,4.3
19075,2.4
19077,3.8
19079,3.1
19081,2.1
19083,2.7
19085,2.5
19087,4.8
19089,2.4
19091,3.7
19093,2.3
19095,3.4
19097,5.3
19099,3.5
19101,7.3
19103,3.7
19105,4.4
19107,3.8
19109,3.7
19111,5.2
19113,3.9
19115,4.1
19117,3.3
19119,2.1
19121,3.0
19123,3.2
19125,2.5
19127,5.2
19129,4.0
19131,1.5
19133,2.4
19135,4.9
19137,3.4
19139,3.3
19141,1.8
19143,3.0
19145,5.1
19147,1.8
19149,2.1
19151,4.0
19153,4.6
19155,4.2
19157,5.0
19159,3.0
19161,2.8
19163,4.0
19165,3.5
19167,2.2
19169,5.7
19171,4.0
19173,2.7
19175,4.8
19177,4.7
19179,5.1
19181,3.3
19183,2.8
19185,1.4
19187,3.1
19189,3.1
19191,2.1
19193,4.7
19195,3.4
19197,2.8
20001,4.2
20003,4.8
20005,3.8
20007,2.6
20009,3.4
20011,3.5
20013,4.6
20015,4.2
20017,3.2
20019,6.4
20021,2.3
20023,2.2
20025,1.5
20027,2.6
20029,3.2
20031,4.7
20033,3.0
20035,5.1
20037,5.2
20039,3.9
20041,2.9
20043,1.3
20045,4.3
20047,1.9
20049,6.0
20051,3.4
20053,1.7
20055,4.2
20057,4.7
20059,3.1
20061,3.9
20063,2.9
20065,4.1
20067,6.1
20069,2.3
20071,0.0
20073,2.3
20075,0.0
20077,4.9
20079,3.5
20081,2.5
20083,3.4
20085,4.2
20087,3.5
20089,1.4
20091,3.2
20093,1.6
20095,3.9
20097,2.8
20099,2.9
20101,2.5
20103,5.7
20105,1.7
20107,4.9
20109,0.6
20111,4.0
20113,1.3
20115,4.0
20117,2.6
20119,2.3
20121,1.8
20123,2.8
20125,5.2
20127,2.7
20129,1.4
20131,2.0
20133,3.6
20135,1.3
20137,3.2
20139,4.1
20141,2.0
20143,2.3
20145,1.8
20147,2.5
20149,2.2
20151,3.3
20153,0.8
20155,4.4
20157,1.0
20159,4.6
20161,5.0
20163,2.2
20165,3.6
20167,4.4
20169,4.0
20171,0.8
20173,5.2
20175,3.6
20177,4.1
20179,2.4
20181,5.4
20183,2.7
20185,4.4
20187,2.2
20189,6.8
20191,5.1
20193,1.3
20195,2.1
20197,2.0
20199,0.4
20201,1.7
20203,4.0
20205,4.5
20207,8.4
20209,6.3
21001,7.1
21003,5.8
21005,6.1
21007,5.5
21009,6.7
21011,3.5
21013,9.6
21015,3.6
21017,5.6
21019,7.9
21021,5.8
21023,4.8
21025,9.1
21027,7.8
21029,5.0
21031,7.4
21033,6.2
21035,4.3
21037,4.3
21039,4.7
21041,10.2
21043,5.1
21045,8.4
21047,7.7
21049,5.0
21051,9.5
21053,6.8
21055,2.9
21057,4.2
21059,4.4
21061,8.6
21063,1.8
21065,10.1
21067,5.2
21069,8.4
21071,9.3
21073,4.8
21075,5.9
21077,5.9
21079,5.3
21081,4.8
21083,5.2
21085,3.5
21087,5.4
21089,5.5
21091,5.0
21093,6.7
21095,12.5
21097,3.9
21099,4.0
21101,3.9
21103,4.7
21105,6.4
21107,6.4
21109,6.3
21111,5.3
21113,4.9
21115,8.9
21117,3.9
21119,10.0
21121,6.3
21123,2.4
21125,5.0
21127,5.8
21129,10.1
21131,5.7
21133,9.1
21135,6.4
21137,7.4
21139,5.8
21141,4.7
21143,3.2
21145,3.5
21147,7.7
21149,5.7
21151,6.5
21153,12.2
21155,7.9
21157,3.6
21159,6.3
21161,4.2
21163,5.2
21165,4.6
21167,6.0
21169,3.1
21171,3.5
21173,5.3
21175,5.4
21177,5.0
21179,3.3
21181,5.0
21183,5.5
21185,3.6
21187,3.9
21189,11.0
21191,4.0
21193,9.3
21195,8.0
21197,5.9
21199,6.0
21201,7.7
21203,8.9
21205,3.9
21207,6.4
21209,3.3
21211,3.8
21213,5.9
21215,4.8
21217,4.9
21219,5.6
21221,7.9
21223,9.9
21225,5.1
21227,4.8
21229,4.5
21231,5.7
21233,4.4
21235,6.6
21237,25.4
21239,3.3
22001,9.6
22003,8.7
22005,6.0
22007,5.1
22009,6.4
22011,7.9
22013,5.3
22015,5.4
22017,6.9
22019,5.8
22021,9.4
22023,1.9
22025,7.7
22027,4.0
22029,9.2
22031,9.1
22033,6.6
22035,6.4
22037,6.7
22039,13.3
22041,8.3
22043,4.1
22045,8.7
22047,9.6
22049,4.4
22051,5.4
22053,7.4
22055,5.1
22057,7.0
22059,4.4
22061,4.7
22063,5.1
22065,9.8
22067,5.8
22069,13.1
22071,8.5
22073,5.4
22075,3.2
22077,5.4
22079,5.8
22081,4.2
22083,6.6
22085,8.6
22087,9.0
22089,6.1
22091,17.3
22093,4.9
22095,8.5
22097,5.2
22099,7.3
22101,6.7
22103,5.3
22105,7.1
22107,14.3
22109,6.3
22111,4.0
22113,7.4
22115,7.5
22117,9.5
22119,4.9
22121,7.9
22123,7.3
22125,8.3
22127,5.6
23001,4.5
23003,4.9
23005,3.2
23007,4.8
23009,3.6
23011,3.7
23013,3.5
23015,3.9
23017,6.1
23019,4.6
23021,5.5
23023,3.9
23025,4.7
23027,4.8
23029,7.1
23031,3.5
24001,7.5
24003,4.2
24005,5.0
24009,3.8
24011,4.9
24013,3.4
24015,5.2
24017,4.4
24019,7.3
24021,4.1
24023,4.2
24025,4.2
24027,3.9
24029,3.3
24031,4.6
24033,6.4
24035,3.1
24037,3.5
24039,9.2
24041,2.9
24043,5.5
24045,7.9
24047,5.9
24510,7.6
25001,4.1
25003,5.1
25005,5.4
25007,5.1
25009,5.2
25011,5.4
25013,6.2
25015,5.6
25017,4.2
25019,5.8
25021,4.5
25023,5.1
25025,6.8
25027,4.8
26001,6.1
26003,4.7
26005,3.4
26007,7.5
26009,4.2
26011,6.8
26013,4.1
26015,5.3
26017,5.9
26019,4.9
26021,6.2
26023,5.2
26025,6.4
26027,5.8
26029,4.8
26031,7.4
26033,9.0
26035,10.0
26037,3.4
26039,7.4
26041,5.1
26043,3.8
26045,4.6
26047,4.0
26049,8.9
26051,6.2
26053,4.5
26055,3.8
26057,4.8
26059,4.1
26061,5.9
26063,5.1
26065,6.8
26067,5.1
26069,7.4
26071,5.2
26073,7.3
26075,6.3
26077,6.2
26079,5.9
26081,4.6
26083,5.6
26085,5.8
26087,5.9
26089,4.1
26091,4.8
26093,3.8
26095,6.6
26097,9.2
26099,5.6
26101,7.3
26103,5.8
26105,4.5
26107,6.2
26109,5.4
26111,4.5
26113,7.9
26115,5.0
26117,4.0
26119,7.2
26121,7.2
26123,5.2
26125,4.7
26127,6.0
26129,8.0
26131,5.9
26133,7.6
26135,9.3
26137,5.7
26139,4.0
26141,6.4
26143,8.4
26145,6.5
26147,6.6
26149,4.2
26151,6.1
26153,7.4
26155,4.0
26157,6.6
26159,5.2
26161,4.5
26163,8.9
26165,6.1
27001,5.1
27003,3.6
27005,3.8
27007,6.1
27009,3.3
27011,2.8
27013,3.9
27015,2.3
27017,4.8
27019,2.5
27021,6.2
27023,5.3
27025,3.7
27027,3.1
27029,7.0
27031,1.7
27033,4.6
27035,3.9
27037,3.5
27039,2.5
27041,2.4
27043,3.5
27045,2.5
27047,3.9
27049,3.6
27051,4.9
27053,4.0
27055,1.8
27057,4.0
27059,4.5
27061,5.8
27063,2.7
27065,4.0
27067,3.7
27069,4.1
27071,5.8
27073,2.8
27075,2.8
27077,4.2
27079,3.3
27081,2.9
27083,3.1
27085,2.7
27087,9.0
27089,2.1
27091,4.5
27093,2.4
27095,5.8
27097,4.2
27099,3.1
27101,2.8
27103,2.3
27105,2.4
27107,4.9
27109,3.4
27111,3.9
27113,3.5
27115,6.1
27117,3.7
27119,3.1
27121,1.4
27123,4.6
27125,2.1
27127,1.6
27129,2.9
27131,5.1
27133,1.8
27135,4.2
27137,4.9
27139,3.0
27141,2.4
27143,2.9
27145,4.9
27147,3.7
27149,2.4
27151,3.3
27153,4.2
27155,4.5
27157,3.7
27159,6.7
27161,3.6
27163,3.1
27165,3.4
27167,4.5
27169,3.3
27171,2.7
27173,1.9
28001,9.2
28003,6.2
28005,7.1
28007,7.3
28009,2.6
28011,7.4
28013,3.6
28015,7.7
28017,3.8
28019,9.4
28021,10.9
28023,6.4
28025,8.7
28027,12.0
28029,7.4
28031,5.5
28033,4.6
28035,7.3
28037,2.1
28039,12.6
28041,16.5
28043,5.3
28045,6.1
28047,8.8
28049,9.3
28051,15.4
28053,14.4
28055,9.4
28057,1.6
28059,9.3
28061,4.0
28063,9.7
28065,6.9
28067,4.8
28069,15.4
28071,4.1
28073,9.2
28075,4.9
28077,12.6
28079,8.3
28081,5.6
28083,11.5
28085,5.3
28087,7.8
28089,4.4
28091,9.4
28093,6.1
28095,7.6
28097,8.1
28099,9.2
28101,3.9
28103,10.8
28105,8.5
28107,8.1
28109,5.9
28111,7.2
28113,7.1
28115,3.5
28117,4.5
28119,15.7
28121,4.7
28123,7.2
28125,10.4
28127,7.0
28129,4.5
28131,6.7
28133,11.0
28135,10.5
28137,5.4
28139,6.1
28141,4.5
28143,8.1
28145,5.4
28147,4.7
28149,6.7
28151,10.1
28153,10.7
28155,5.9
28157,7.7
28159,8.3
28161,6.7
28163,12.1
29001,5.7
29003,4.0
29005,3.5
29007,5.0
29009,3.3
29011,6.7
29013,5.0
29015,7.2
29017,5.5
29019,3.5
29021,4.9
29023,6.9
29025,3.2
29027,5.7
29029,4.6
29031,4.4
29033,6.2
29035,3.8
29037,4.3
29039,4.8
29041,3.0
29043,3.6
29045,3.0
29047,4.1
29049,3.5
29051,3.9
29053,5.7
29055,7.7
29057,8.8
29059,4.1
29061,2.3
29063,2.0
29065,5.2
29067,4.2
29069,7.5
29071,4.4
29073,1.9
29075,2.8
29077,4.1
29079,4.7
29081,3.3
29083,5.5
29085,9.1
29087,2.7
29089,2.9
29091,4.4
29093,5.4
29095,4.9
29097,4.9
29099,4.8
29101,4.6
29103,4.4
29105,6.4
29107,2.9
29109,7.8
29111,5.3
29113,4.1
29115,2.0
29117,2.5
29119,4.3
29121,4.6
29123,4.4
29125,6.5
29127,3.9
29129,3.6
29131,5.9
29133,8.3
29135,4.1
29137,2.0
29139,2.6
29141,4.1
29143,6.6
29145,4.9
29147,2.6
29149,4.1
29151,1.7
29153,4.3
29155,11.3
29157,4.4
29159,4.8
29161,4.5
29163,4.7
29165,3.4
29167,2.5
29169,4.8
29171,5.5
29173,5.2
29175,4.4
29177,3.4
29179,7.9
29181,5.0
29183,3.0
29185,3.5
29186,4.5
29187,4.3
29189,4.5
29195,2.9
29197,1.7
29199,2.2
29201,3.9
29203,4.2
29205,1.8
29207,5.3
29209,7.7
29211,2.2
29213,4.5
29215,6.4
29217,3.9
29219,4.0
29221,7.2
29223,7.9
29225,5.1
29227,2.1
29229,6.3
29510,5.8
30001,3.3
30003,13.4
30005,12.8
30007,10.1
30009,4.5
30011,2.3
30013,3.7
30015,4.1
30017,3.4
30019,1.4
30021,2.6
30023,3.7
30025,0.1
30027,3.0
30029,4.0
30031,2.4
30033,0.0
30035,6.3
30037,2.2
30039,3.6
30041,6.4
30043,3.4
30045,2.3
30047,5.8
30049,3.5
30051,0.0
30053,8.2
30055,1.7
30057,2.9
30059,0.6
30061,6.5
30063,4.9
30065,7.0
30067,1.9
30069,3.5
30071,5.7
30073,8.7
30075,0.7
30077,1.2
30079,2.3
30081,5.7
30083,2.5
30085,10.7
30087,5.8
30089,5.0
30091,2.3
30093,5.3
30095,4.3
30097,1.2
30099,1.3
30101,2.9
30103,1.2
30105,6.0
30107,1.6
30109,0.4
30111,3.4
31001,2.4
31003,1.9
31005,0.4
31007,1.5
31009,0.0
31011,1.4
31013,4.8
31015,1.7
31017,0.8
31019,2.8
31021,4.4
31023,1.5
31025,2.7
31027,1.7
31029,3.5
31031,0.1
31033,2.7
31035,3.3
31037,1.7
31039,2.9
31041,1.9
31043,4.1
31045,1.8
31047,3.7
31049,4.1
31051,1.9
31053,4.5
31055,4.1
31057,1.1
31059,0.8
31061,0.3
31063,4.9
31065,1.3
31067,2.1
31069,2.0
31071,0.3
31073,1.4
31075,0.9
31077,1.3
31079,4.0
31081,3.2
31083,1.2
31085,0.4
31087,1.8
31089,1.1
31091,2.7
31093,3.4
31095,1.7
31097,2.5
31099,2.2
31101,3.7
31103,0.0
31105,6.5
31107,3.5
31109,3.4
31111,3.4
31113,0.2
31115,0.0
31117,0.0
31119,3.2
31121,1.8
31123,5.3
31125,4.2
31127,5.5
31129,1.8
31131,2.7
31133,4.4
31135,0.7
31137,0.6
31139,3.3
31141,2.3
31143,5.6
31145,4.8
31147,3.6
31149,1.2
31151,2.4
31153,3.2
31155,2.0
31157,4.5
31159,2.4
31161,1.6
31163,3.3
31165,2.6
31167,2.3
31169,1.7
31171,2.0
31173,11.8
31175,0.8
31177,2.5
31179,3.1
31181,1.9
31183,0.0
31185,3.0
32001,5.9
32003,7.0
32005,4.1
32007,4.3
32009,3.0
32011,0.0
32013,3.8
32015,9.2
32017,5.1
32019,8.0
32021,12.1
32023,8.7
32027,8.8
32029,3.7
32031,5.2
32033,2.5
32510,4.6
33001,3.8
33003,5.5
33005,3.9
33007,5.0
33009,2.9
33011,4.0
33013,3.5
33015,3.4
33017,4.1
33019,2.5
34001,8.7
34003,4.6
34005,5.4
34007,6.7
34009,6.7
34011,8.0
34013,8.0
34015,5.3
34017,5.4
34019,3.9
34021,6.0
34023,5.8
34025,5.1
34027,4.9
34029,5.3
34031,6.3
34033,7.1
34035,4.4
34037,5.3
34039,5.8
34041,5.8
35001,5.6
35003,5.3
35005,5.2
35006,11.6
35007,4.7
35009,7.9
35011,9.8
35013,7.7
35015,4.3
35017,8.0
35019,6.7
35021,3.3
35023,7.3
35025,6.9
35027,5.1
35028,3.5
35029,9.5
35031,12.4
35033,9.3
35035,9.1
35037,2.5
35039,7.0
35041,8.6
35043,6.6
35045,8.2
35047,5.7
35049,4.9
35051,7.8
35053,4.7
35055,8.2
35057,9.1
35059,3.4
35061,7.7
36001,4.6
36003,5.2
36005,10.1
36007,7.6
36009,5.6
36011,4.8
36013,5.5
36015,5.9
36017,6.5
36019,4.5
36021,5.7
36023,5.6
36025,4.3
36027,5.0
36029,4.8
36031,4.7
36033,7.0
36035,4.0
36037,4.0
36039,3.7
36041,2.1
36043,6.1
36045,5.8
36047,6.5
36049,4.9
36051,4.0
36053,3.9
36055,5.3
36057,6.0
36059,4.1
36061,5.7
36063,5.2
36065,4.4
36067,5.7
36069,3.6
36071,4.8
36073,6.0
36075,6.6
36077,5.7
36079,4.6
36081,6.0
36083,5.1
36085,4.9
36087,5.4
36089,6.8
36091,3.2
36093,7.0
36095,5.3
36097,5.7
36099,3.8
36101,5.7
36103,4.5
36105,7.3
36107,5.7
36109,4.1
36111,5.4
36113,4.1
36115,5.6
36117,3.7
36119,5.7
36121,4.7
36123,3.8
37001,5.2
37003,5.8
37005,3.4
37007,7.4
37009,4.4
37011,5.7
37013,6.9
37015,10.0
37017,5.0
37019,6.0
37021,3.2
37023,6.6
37025,5.0
37027,6.5
37029,8.7
37031,5.3
37033,5.8
37035,6.0
37037,4.4
37039,4.9
37041,5.3
37043,3.5
37045,7.4
37047,5.7
37049,6.1
37051,7.8
37053,3.3
37055,5.6
37057,5.5
37059,4.0
37061,5.9
37063,4.7
37065,8.9
37067,5.0
37069,6.8
37071,6.0
37073,9.6
37075,3.4
37077,4.7
37079,5.6
37081,5.9
37083,6.5
37085,6.6
37087,4.1
37089,3.0
37091,8.3
37093,7.9
37095,4.5
37097,4.8
37099,5.8
37101,4.3
37103,8.4
37105,5.6
37107,8.9
37109,5.2
37111,5.7
37113,4.8
37115,3.4
37117,9.9
37119,4.7
37121,4.5
37123,3.5
37125,4.6
37127,7.2
37129,5.2
37131,7.8
37133,8.0
37135,4.0
37137,4.6
37139,6.7
37141,7.5
37143,5.3
37145,6.1
37147,8.1
37149,3.7
37151,4.5
37153,8.2
37155,7.4
37157,6.3
37159,7.0
37161,6.7
37163,6.8
37165,11.7
37167,4.9
37169,4.8
37171,4.6
37173,6.1
37175,5.4
37177,4.0
37179,4.7
37181,8.0
37183,4.2
37185,9.0
37187,7.3
37189,8.7
37191,5.4
37193,5.3
37195,8.6
37197,5.1
37199,7.4
38001,0.4
38003,1.8
38005,4.0
38007,4.1
38009,3.7
