cfips,pct_born_us_citizen,pct_naturalized_us_citizen,pct_not_us_citizen
01001,97.88683770622865,1.1156334035903772,0.9975288901809725
01003,96.75157356412274,1.5593036978756885,1.6891227380015736
01005,97.33979619098508,1.0037784817373383,1.6564253272775848
01007,98.97697077059344,0.18157661647475642,0.8414526129317981
01009,95.45493956682331,1.576291466523315,2.968768966653372
01011,98.16758923458676,0.8780301584271808,0.9543806069860661
01013,98.95160488919805,0.5664314816655073,0.4819636291364404
01015,97.38502687683399,1.1036381105715547,1.5113350125944585
01017,98.69892314500663,0.1799675468358165,1.1211093081575454
01019,99.33088377489847,0.5646876812995553,0.10442854380197254
01021,94.93665106722977,1.0341285241410798,4.029220408629152
01023,99.62086745526236,0.16681831968456173,0.21231422505307856
01025,99.56954314720812,0.332994923857868,0.09746192893401015
01027,98.05325576191542,0.32072797792198104,1.6260162601626016
01029,98.35999732244461,0.4417966396679831,1.1982060378874089
01031,96.29354061833062,1.744561705793668,1.9618976758757074
01033,98.23826582162212,0.6503168917057041,1.1114172866721779
01035,99.18570637995099,0.31623053205787016,0.49806308799114557
01037,99.41579187585577,0.02738475581926061,0.5568233683249658
01039,99.20040512806844,0.5410591966736853,0.25853567525786936
01041,97.9229770662051,0.584162700129814,1.49286023366508
01043,97.22042030280406,1.009754843763387,1.7698248534325545
01045,97.13927074686697,1.3706395643107323,1.4900896888223027
01047,98.55723224144276,0.45883940620782726,0.983928352349405
01049,92.54431553220778,1.3357867236003034,6.119897744191927
01051,98.18246922421564,0.7778834162664066,1.0396473595179592
01053,99.2105473007097,0.47579809149145424,0.31365460779883575
01055,97.10855990381259,0.9861148818989256,1.9053252142884847
01057,99.31560304976887,0.5823377558984211,0.10205919433271297
01059,90.32278541276541,2.3391627257434857,7.338051861491097
01061,98.53605298810778,0.7263284660544934,0.7376185458377239
01063,99.96484237665534,0.023438415563107932,0.011719207781553966
01065,98.89296432144047,0.9669889963321107,0.14004668222740912
01067,98.72004675628287,0.29222676797194624,0.9877264757451782
01069,97.72159680331963,1.151688631037,1.1267145656433704
01071,98.0774376027214,1.1466574934067195,0.7759049038718802
01073,95.9933885300094,1.3180480999605737,2.6885633700300247
01075,99.37237001640396,0.16403965480350902,0.4635903287925255
01077,97.98790366130251,0.8283831947294524,1.183713143968031
01079,99.34210526315789,0.26435952895938475,0.3935352078827205
01081,94.51266627074592,1.5939002662886261,3.8934334629654463
01083,96.1371939582311,1.6347674355199302,2.2280386062489774
01085,99.67187801582706,0.2219648716464003,0.10615711252653928
01087,98.8066949064986,0.5734063436305403,0.6198987498708545
01089,94.5010517732926,2.6618499319107736,2.837098294796624
01091,99.54920731398471,0.055715949956946766,0.3950767360583498
01093,98.37647215383592,0.9215516667775634,0.7019761793865193
01095,92.7410331651502,1.2012075407967235,6.0577592940530725
01097,96.83608155857195,1.6600374582456412,1.5038809831824063
01099,99.46654403311106,0.48746838353644517,0.045987583352494824
01101,95.41123635082775,1.565251849242691,3.023511799929553
01103,95.7115402368304,1.0095923865152698,3.27886737665433
01105,99.3801652892562,0.23760330578512398,0.3822314049586777
01107,97.28805156172534,0.37679722359940504,2.3351512146752604
01109,96.61128969267281,0.5317391173731487,2.856971189954036
01111,98.45095428317798,0.46160674656014206,1.087438970261873
01113,96.90663474692202,1.3987688098495212,1.6945964432284542
01115,98.25965929351139,0.7419165602677801,0.9984241462208265
01117,94.73172320945186,1.8474422794064804,3.4208345111416674
01119,97.79119535310302,0.03057169061449098,2.1782329562824825
01121,98.33967955691821,0.4611314410048462,1.199189002076946
01123,98.64559819413093,0.5986848562174895,0.7557169496515851
01125,96.22793801119242,1.0854889836809767,2.6865730051265997
01127,98.5768632464152,0.4358741355676375,0.9872626180171578
01129,98.43544727099008,0.6568732831721008,0.907679445837812
01131,100.0,0.0,0.0
01133,98.6440253671562,0.3963618157543391,0.9596128170894526
