cfips,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio
17063,50666,22.3,41.7,37.9,99.8
17065,8176,38.2,39.3,43.6,99.2
17067,17983,40.7,37.6,46.0,99.6
17069,3939,42.7,29.6,46.8,99.8
17071,6809,43.7,32.6,50.0,97.2
17073,49267,35.4,39.0,43.1,99.2
17075,27812,37.2,38.3,44.4,95.4
17077,57977,22.2,27.5,31.9,97.8
17079,9594,33.0,40.2,43.1,99.0
17081,37985,31.5,37.6,40.9,105.5
17083,21937,31.7,34.5,42.9,95.6
17085,21588,50.7,35.6,49.9,101.3
17087,12494,34.3,29.7,43.7,125.0
17089,531376,21.6,42.5,37.3,99.2
17091,110637,26.8,38.0,37.7,97.0
17093,126054,16.6,47.2,35.2,97.2
17095,50508,35.1,33.3,42.1,102.7
17097,701473,22.2,39.6,38.4,99.8
17099,109737,30.8,36.1,41.9,101.4
17101,16033,29.7,28.6,42.4,118.3
17103,34389,30.9,32.3,43.2,113.7
17105,36040,31.8,36.2,42.0,104.6
17107,29003,28.7,30.9,40.1,97.2
17109,30479,26.1,26.1,33.0,95.0
17111,307714,22.5,38.4,40.2,99.3
17113,172578,19.4,33.0,33.1,94.6
17115,105528,33.3,38.2,41.1,92.1
17117,45463,33.1,36.0,43.7,98.3
17119,264776,27.4,35.9,40.2,95.1
17121,37743,33.5,39.8,42.2,97.3
17123,11679,40.2,36.2,46.0,98.3
17125,13621,38.5,36.1,45.2,97.0
17127,14219,36.8,39.8,43.5,89.5
17129,12306,33.1,37.3,43.2,96.1
17131,15589,36.7,37.6,44.9,99.9
17133,34168,28.5,37.0,42.0,96.6
17135,28828,32.5,33.2,43.3,110.5
17137,34247,31.8,30.8,40.8,100.6
17139,14641,33.7,44.8,40.7,96.7
17141,51025,30.7,38.3,42.4,98.4
17143,182770,27.5,39.8,37.5,94.1
17145,21251,29.5,30.4,42.2,120.8
17147,16401,32.7,38.6,42.9,97.0
17149,15672,36.2,39.8,42.0,97.7
17151,4203,47.4,25.8,52.5,116.5
17153,5510,38.7,38.9,44.0,97.3
17155,5721,39.2,33.7,48.1,107.4
17157,32295,29.7,30.9,41.6,124.0
17159,15766,35.3,40.4,42.0,97.8
17161,143873,31.9,37.9,40.1,97.2
17163,262338,24.9,38.5,38.6,93.5
17165,23994,34.1,37.1,42.2,96.9
17167,196861,28.6,37.2,40.3,92.3
17169,6953,37.1,31.6,46.3,109.9
17171,5005,34.2,37.6,44.6,94.9
17173,21737,39.0,37.7,45.1,97.3
17175,5447,38.7,38.1,45.1,97.6
17177,45093,39.2,38.3,45.3,93.7
17179,133195,31.1,38.7,41.0,96.9
17181,16968,35.0,36.2,43.7,100.6
17183,77563,32.6,41.3,40.4,98.9
17185,11546,35.2,38.6,43.8,96.4
17187,17146,31.2,36.8,39.8,91.0
17189,14058,34.0,36.9,43.9,101.1
17191,16402,38.0,40.5,43.4,97.8
17193,13868,38.0,38.0,44.3,95.8
17195,56016,35.3,38.8,43.4,97.9
17197,689315,20.3,40.7,37.9,98.5
17199,67102,31.3,36.8,41.2,99.5
17201,284819,28.6,39.6,39.7,95.4
17203,38700,29.8,41.6,40.5,100.1
18001,35376,28.3,58.6,33.5,99.6
18003,372575,23.7,43.1,35.9,95.6
18005,82481,26.7,40.0,37.8,99.7
18007,8677,30.4,43.3,40.5,99.7
18009,12013,36.6,37.6,44.0,98.6
18011,65544,21.3,43.7,38.1,97.9
18013,15064,42.0,30.7,50.0,95.4
18015,20074,32.7,38.2,42.9,101.0
18017,37880,29.3,39.2,40.8,100.8
18019,116507,24.9,36.7,39.1,95.3
18021,26234,30.1,38.8,41.5,97.1
18023,32273,28.0,45.5,37.8,99.1
18025,10569,33.1,39.5,43.0,102.7
18027,33120,27.3,52.7,34.4,101.5
18029,49479,28.3,37.8,42.5,99.3
18031,26562,27.9,40.9,39.2,98.5
18033,42927,26.4,40.8,39.1,99.5
18035,115020,26.1,28.7,35.6,93.4
18037,42543,28.8,42.3,40.3,99.1
18039,204558,24.7,47.8,35.6,98.0
18041,23194,33.7,38.0,42.8,96.7
18043,77320,25.5,37.0,39.8,93.3
18045,16430,33.4,37.9,43.4,101.0
18047,22774,29.9,40.8,42.2,97.3
18049,20096,32.9,40.9,41.3,97.2
18051,33656,29.1,40.0,40.3,101.1
18053,66452,30.8,34.3,40.3,91.2
18055,32159,32.8,37.4,43.1,98.7
18057,323117,19.6,45.1,37.1,95.3
18059,75164,26.3,38.9,39.8,97.2
18061,39940,28.6,37.7,42.3,98.9
18063,163799,21.7,41.2,37.7,99.7
18065,48255,30.6,33.6,42.1,111.0
18067,82331,32.7,38.9,41.7,93.9
18069,36359,27.4,35.0,40.7,97.2
18071,44025,26.6,41.0,38.5,98.5
18073,33447,29.2,39.8,40.3,100.1
18075,20840,30.3,44.2,39.7,100.6
18077,32201,28.0,33.2,40.8,90.9
18079,27710,26.1,38.0,39.8,101.6
18081,153716,23.7,41.0,37.5,96.5
18083,37065,28.7,35.1,37.9,103.1
18085,79035,27.2,40.5,38.5,99.8
18087,39193,24.9,60.9,31.1,102.2
18089,485707,26.7,39.3,39.1,93.7
18091,110154,28.4,35.3,40.3,106.2
18093,45548,33.9,37.6,43.1,97.5
18095,129455,29.8,36.2,40.4,99.8
18097,951869,19.5,39.2,34.3,93.0
18099,46461,30.1,44.2,40.0,99.6
18101,10212,32.6,38.0,42.7,102.1
18103,35815,28.2,35.0,40.1,113.3
18105,146461,17.6,22.0,29.6,99.0
18107,38287,29.9,38.1,40.2,102.6
18109,69922,26.7,37.6,41.5,98.1
18111,13992,31.7,35.9,43.1,99.8
18113,47506,25.6,42.4,38.7,101.0
18115,5874,35.1,32.1,47.4,99.0
18117,19545,32.6,39.7,42.4,100.7
18119,20835,31.7,35.4,45.2,104.3
18121,16946,32.2,36.1,43.2,93.1
18123,19102,30.0,35.3,42.0,114.4
18125,12378,34.3,39.8,43.7,99.6
18127,168636,25.8,36.0,39.5,98.0
18129,25560,30.6,37.7,42.6,99.4
18131,12559,32.5,39.3,41.6,101.6
18133,37384,25.5,30.4,37.9,112.1
18135,24926,34.4,40.2,42.6,96.1
18137,28391,29.5,40.4,40.7,97.8
18139,16641,30.0,38.1,41.7,94.7
18141,270216,25.3,38.9,36.6,94.6
18143,23759,27.2,36.7,41.5,96.7
18145,44438,27.5,37.7,40.8,96.9
18147,20447,32.9,37.8,44.0,100.8
18149,22952,30.4,40.2,41.5,99.1
18151,34453,32.7,34.3,43.7,103.8
18153,20730,27.4,31.2,41.0,114.7
18155,10685,31.0,44.0,40.5,107.4
18157,191553,16.3,30.2,28.2,104.3
18159,15162,34.4,35.3,45.1,98.9
18161,7113,31.5,35.8,43.5,95.8
18163,181291,26.5,35.1,38.3,93.6
18165,15539,33.3,37.8,42.9,100.2
18167,107459,25.1,32.3,36.2,103.1
18169,31389,34.6,35.2,42.3,95.5
18171,8237,34.8,38.0,44.4,99.5
18173,62280,28.8,40.7,41.2,97.0
18175,27848,27.7,37.9,41.6,99.4
18177,66342,31.8,37.4,40.6,94.5
18179,28011,31.2,42.9,40.3,96.2
18181,24149,34.2,41.0,42.0,99.8
18183,33730,29.7,39.0,41.8,98.7
19001,7085,39.2,38.0,45.4,97.9
19003,3670,40.4,37.1,47.3,99.5
19005,13813,40.8,42.3,44.4,102.0
19007,12452,41.0,39.7,45.7,97.2
19009,5571,44.1,37.3,48.1,98.9
19011,25636,31.0,40.5,42.6,99.5
19013,132393,25.6,34.7,35.2,96.7
19015,26370,29.2,35.8,41.8,100.3
19017,24864,33.7,38.3,39.8,98.1
19019,21118,32.2,48.3,39.1,97.6
19021,20058,25.6,43.9,35.0,99.4
19023,14628,41.1,42.9,43.9,99.4
19025,9744,40.7,37.8,44.6,107.9
19027,20281,35.4,43.9,42.0,97.4
19029,13091,40.9,40.2,44.9,97.3
19031,18457,33.4,40.0,42.7,98.9
19033,42834,36.2,35.3,44.3,95.3
19035,11343,42.7,39.1,46.3,101.7
19037,12026,35.3,40.2,44.5,102.6
19039,9360,31.0,42.7,40.5,96.1
19041,16211,36.1,39.7,42.9,97.4
19043,17625,41.2,38.3,47.3,103.1
19045,46909,33.3,39.4,42.2,95.9
19047,17034,29.3,42.7,38.7,99.4
19049,87099,19.8,46.4,35.4,97.4
19051,8920,32.8,55.2,36.8,97.5
19053,7979,33.5,37.1,36.4,101.0
19055,17183,33.5,42.1,43.8,100.8
19057,39386,35.5,39.7,42.9,94.6
19059,17127,46.0,34.0,48.4,99.0
19061,96982,28.9,38.3,38.6,97.3
19063,9438,35.0,35.3,42.9,100.4
19065,19803,36.2,36.1,43.8,101.1
19067,15786,39.0,40.5,44.1,96.6
19069,10162,36.9,41.0,42.7,99.0
19071,6946,39.8,38.9,46.2,99.0
19073,8950,40.6,41.6,44.5,96.6
19075,12299,36.3,40.8,42.6,98.0
19077,10669,40.1,41.3,45.5,97.9
19079,14997,35.4,40.2,42.6,96.8
19081,10802,38.9,39.4,44.2,100.6
19083,17061,36.9,36.4,44.7,99.8
19085,14089,33.7,39.9,44.0,99.6
19087,19941,30.9,36.6,39.7,103.3
19089,9226,37.2,46.6,41.5,100.0
19091,9554,37.2,41.7,42.9,96.1
19093,6901,40.1,42.9,43.7,99.5
19095,16189,31.5,39.2,41.7,98.2
19097,19401,35.5,38.7,44.3,100.3
19099,36971,32.2,38.1,42.1,104.3
19101,18148,34.4,25.2,42.9,96.0
19103,148577,16.5,29.2,30.3,98.2
19105,20559,34.5,36.5,43.1,107.1
19107,10188,38.7,40.9,43.7,103.4
19109,14978,42.0,40.0,45.5,100.5
19111,34227,34.1,37.3,43.1,101.8
19113,223861,25.5,38.5,37.7,97.3
19115,11178,31.0,38.3,41.9,105.1
19117,8583,38.6,41.8,44.2,101.2
19119,11776,33.2,52.5,38.0,104.3
19121,16012,29.4,42.5,40.7,102.4
19123,22164,31.2,41.4,39.3,101.2
19125,33172,29.6,39.5,39.4,98.9
19127,39964,31.0,44.1,38.7,103.3
19129,15034,31.1,41.2,42.5,100.0
19131,10608,39.6,42.7,43.6,97.4
19133,8730,44.1,37.1,46.0,91.9
19135,7807,34.6,41.5,43.0,99.1
19137,10053,37.2,40.7,44.2,93.2
19139,42889,27.3,42.3,38.1,98.9
19141,13835,36.7,42.5,41.9,97.9
19143,6052,37.7,42.1,44.0,102.2
19145,15268,37.1,34.1,44.1,110.0
19147,9003,39.3,43.2,41.4,98.5
19149,25068,31.7,43.8,40.0,96.3
19151,6797,40.8,38.7,47.6,95.4
19153,479612,20.5,40.1,35.5,97.2
19155,93393,28.5,39.6,39.7,97.2
19157,18388,33.5,32.5,40.5,92.6
19159,4964,46.3,46.5,44.0,95.0
19161,9802,42.5,40.9,46.1,97.5
19163,172446,26.1,39.5,38.3,96.3
19165,11606,41.2,40.5,46.4,95.9
19167,34827,26.4,46.9,33.4,100.8
19169,96941,16.5,23.2,26.6,109.3
19171,17032,34.6,42.6,42.6,98.3
19173,6167,40.1,42.5,42.3,103.3
19175,12358,34.8,39.0,40.3,94.4
19177,7150,40.6,42.8,45.4,105.2
19179,35141,29.0,37.9,39.6,98.1
19181,50076,26.0,41.6,38.3,95.8
19183,22100,33.1,43.8,40.3,98.5
19185,6429,40.8,47.4,43.2,97.1
19187,36545,29.7,35.0,39.0,106.8
19189,10534,36.3,37.8,41.8,97.0
19191,20262,32.6,30.1,41.5,98.6
19193,102586,24.8,44.2,35.8,98.0
19195,7445,34.3,35.6,43.9,101.8
19197,12739,40.8,44.5,43.5,102.0
20001,12556,35.4,39.5,41.9,98.1
20003,7835,40.0,49.2,40.8,98.7
20005,16268,28.4,39.3,36.6,93.1
20007,4624,39.6,43.7,43.6,103.5
20009,26453,32.8,41.4,39.9,97.2
20011,14608,35.4,46.7,39.1,97.1
20013,9626,35.3,45.6,42.1,96.9
20015,66698,25.0,43.2,38.6,102.6
20017,2637,45.6,43.2,44.8,105.5
20019,3323,50.4,43.1,47.9,110.9
20021,20179,33.2,41.3,41.3,98.5
20023,2665,50.6,40.8,45.6,99.0
20025,2026,45.7,47.9,45.3,107.6
20027,8082,43.7,45.5,42.5,99.8
20029,8938,37.9,42.6,40.8,99.2
20031,8254,36.1,37.4,43.8,103.8
20033,1740,50.4,42.9,48.1,113.8
20035,35351,31.1,40.9,38.8,102.0
20037,38968,24.1,34.8,32.5,100.1
20039,2860,51.2,35.4,50.6,99.2
20041,18828,34.3,41.9,41.3,101.6
20043,7684,30.4,30.7,41.0,104.2
20045,120290,16.9,26.5,29.8,98.4
20047,2869,37.7,40.6,45.7,99.4
20049,2523,58.5,43.7,52.3,95.6
20051,28775,23.8,34.8,32.5,99.2
20053,6231,33.8,30.2,42.1,131.2
20055,36750,18.1,52.3,30.8,105.8
20057,34179,17.9,51.2,32.2,108.1
20059,25558,27.7,40.6,40.0,96.4
20061,34025,13.3,50.6,26.4,114.6
20063,2644,51.1,41.3,48.2,101.2
20065,2519,50.0,38.4,50.4,100.2
20067,7467,23.0,55.7,32.6,108.6
20069,6039,26.5,52.6,36.0,100.8
20071,1185,38.4,48.8,42.2,101.2
20073,6081,45.9,39.7,48.6,101.6
20075,2591,23.0,46.8,35.8,119.9
20077,5594,41.9,46.4,42.4,103.6
20079,34503,34.1,43.6,39.2,98.9
20081,4018,24.8,50.2,36.9,100.8
20083,1876,39.1,38.5,47.6,103.9
20085,13266,33.5,44.5,41.2,99.8
20087,18890,31.5,39.3,43.3,102.5
20089,2885,58.0,37.6,52.8,104.3
20091,591506,22.9,40.1,37.6,96.2
20093,3907,25.9,50.8,34.7,90.9
20095,7340,39.0,40.0,45.4,100.1
20097,2505,38.6,42.5,41.6,94.3
20099,20119,32.0,41.2,41.0,96.9
20101,1564,32.4,43.5,40.7,104.2
20103,80745,22.7,38.3,37.8,115.5
20105,3044,44.1,42.0,46.5,105.3
20107,9671,40.0,41.1,44.4,100.5
20109,2805,36.6,44.7,39.7,100.8
20111,33251,23.5,35.6,33.4,94.0
20113,28567,33.8,39.5,40.8,97.1
20115,11964,41.8,39.0,44.5,100.4
20117,9749,39.1,43.9,42.8,100.5
20119,4180,30.1,43.7,37.9,100.0
20121,33417,29.2,42.3,42.1,99.4
20123,6145,43.7,41.4,43.1,103.5
20125,32521,33.7,41.6,40.3,99.3
20127,5566,45.0,39.9,46.6,99.3
20129,2754,39.2,47.4,40.5,99.7
20131,10121,36.6,49.4,39.9,102.7
20133,16108,34.3,44.2,40.2,98.3
20135,2876,47.5,40.3,50.0,104.8
20137,5446,34.1,32.3,42.7,124.3
20139,15881,34.2,40.8,43.8,100.3
20141,3530,44.8,38.7,46.7,100.0
20143,5822,34.7,40.0,43.0,106.1
20145,6629,33.1,30.1,43.0,124.0
20147,5340,41.7,41.0,44.3,97.1
20149,23847,25.0,52.3,35.4,100.2
20151,9452,34.0,45.9,38.5,99.9
20153,2502,51.0,39.0,48.8,104.2
20155,62765,33.3,39.2,40.3,101.3
20157,4658,53.0,40.2,50.7,93.0
20159,9658,31.9,39.2,38.9,101.0
20161,75056,12.0,22.2,25.1,112.6
20163,5053,39.7,39.6,44.7,92.5
20165,3022,46.6,41.0,46.6,98.9
20167,6948,42.4,37.4,49.1,98.7
20169,54701,29.0,39.6,38.6,98.5
20171,4917,32.9,48.5,39.7,108.2
20173,513375,23.4,43.1,35.4,97.6
20175,22349,15.9,53.7,29.4,104.3
20177,177852,30.0,40.6,39.1,93.6
20179,2506,44.5,44.9,44.9,105.4
20181,5938,32.6,41.0,39.3,108.2
20183,3627,51.4,36.8,51.4,98.1
20185,4181,37.8,41.7,44.1,103.5
20187,2052,32.3,56.5,35.3,96.9
20189,5603,26.0,52.5,35.1,102.6
20191,23114,32.0,43.0,41.2,100.0
20193,7810,26.8,37.2,36.0,93.5
20195,2840,44.3,31.1,49.4,100.3
20197,6889,34.5,42.0,43.8,102.7
20199,1574,42.8,50.1,41.8,95.3
20201,5493,44.3,41.7,45.4,104.5
20203,2130,33.5,44.8,42.3,88.3
20205,8688,38.2,43.6,43.7,96.3
20207,3157,45.4,40.4,47.4,103.5
20209,164861,20.0,46.4,33.7,98.5
21001,19222,30.0,31.5,41.8,98.5
21003,20944,29.4,40.4,40.7,99.7
21005,22409,25.4,39.3,41.4,96.0
21007,8032,36.2,38.4,43.6,97.5
21009,43884,29.1,40.5,40.5,92.8
21011,12355,27.9,44.8,40.6,98.9
21013,26791,30.9,35.4,41.7,96.7
21015,130820,21.2,43.6,37.5,98.6
21017,20058,32.4,38.7,41.8,92.1
21019,47682,31.6,35.6,42.3,100.1
21021,29972,30.2,32.5,40.3,100.3
21023,8305,27.0,40.0,41.4,101.5
21025,12977,26.1,32.2,42.2,100.8
21027,20176,33.3,39.7,43.1,101.7
21029,80171,24.5,35.3,40.4,99.9
21031,12764,30.5,38.2,41.3,101.2
21033,12702,36.8,39.3,44.0,96.8
21035,38837,25.9,27.9,35.6,94.2
21037,92861,23.9,33.3,38.2,95.7
21039,4784,36.5,40.3,42.8,95.6
21041,10671,25.5,43.6,38.5,105.0
21043,27159,30.8,37.5,41.6,96.6
21045,15885,34.7,39.5,42.6,95.2
21047,71414,19.8,44.5,28.3,113.5
21049,35971,29.2,37.3,42.3,95.4
21051,20368,23.1,33.3,39.6,110.1
21053,10193,32.9,39.3,41.9,99.9
21055,9000,35.3,39.2,43.6,104.3
21057,6697,38.1,39.1,46.0,94.5
21059,100474,28.3,41.4,38.9,95.5
21061,12138,32.9,30.4,44.3,101.6
21063,7510,30.3,29.4,41.4,131.7
21065,14224,31.1,36.2,43.5,97.3
21067,320601,19.6,31.6,34.6,96.2
21069,14513,30.1,42.2,41.4,97.2
21071,36456,28.7,35.5,42.2,95.5
21073,50529,27.4,33.7,40.9,94.3
21075,6130,34.6,37.7,43.5,100.8
21077,8737,22.1,40.0,38.8,105.8
21079,17445,30.0,37.5,43.0,95.2
21081,24951,22.9,44.9,36.3,97.6
21083,37248,31.6,41.8,39.7,97.0
21085,26247,29.2,40.5,40.3,99.2
21087,10979,34.3,35.9,44.6,96.1
21089,35555,34.8,36.9,43.4,95.8
21091,8720,29.1,43.6,39.9,107.8
21093,108527,22.2,39.8,37.0,99.2
21095,26699,30.2,38.6,41.3,93.1
21097,18722,29.3,38.7,42.2,97.5
21099,18729,27.9,42.5,40.5,96.8
21101,45829,28.7,38.2,41.2,93.4
21103,15911,28.6,39.6,41.4,98.9
21105,4510,43.1,33.9,48.0,90.1
21107,45331,30.5,38.9,41.8,95.4
21109,13369,28.1,37.2,42.2,98.4
21111,767419,25.4,36.0,38.3,93.6
21113,53032,24.1,40.0,37.8,93.5
21115,22634,29.6,37.6,41.8,96.6
21117,165668,22.5,38.7,37.1,97.9
21119,15260,28.3,32.3,43.2,96.8
21121,31365,28.7,39.3,40.0,95.3
21123,14204,28.4,37.5,40.9,97.3
21125,60357,26.4,38.0,40.0,95.8
21127,15671,28.9,40.3,41.2,98.3
21129,6881,28.0,32.9,43.6,111.3
21131,10283,28.5,35.1,42.3,96.3
21133,22295,30.9,36.1,42.4,94.8
21135,13417,29.9,37.3,42.8,100.3
21137,24476,30.5,40.4,41.3,95.9
21139,9235,36.2,35.9,46.0,98.4
21141,26902,31.3,40.6,40.7,95.3
21143,8271,45.0,23.4,50.6,111.4
21145,65268,33.1,37.9,42.2,92.3
21147,17465,24.7,36.5,39.4,120.0
21149,9283,33.7,41.6,42.4,97.4
21151,90802,20.3,31.7,34.1,94.9
21153,12491,27.8,37.9,42.3,99.8
21155,19244,27.9,41.2,39.3,102.9
21157,31192,37.5,35.5,44.9,95.3
21159,11648,24.4,31.0,39.5,123.4
21161,17112,29.2,37.8,40.6,98.5
21163,28182,22.1,36.3,38.6,102.0
21165,6443,34.3,35.5,44.6,112.7
21167,21592,31.1,37.2,43.2,96.7
21169,10036,32.2,39.4,43.9,99.2
21171,10627,31.2,38.2,41.4,100.7
21173,27884,26.1,39.7,39.7,97.1
21175,13288,25.3,28.7,42.0,128.8
21177,30951,30.5,33.4,42.4,97.0
21179,45650,25.1,39.2,39.8,99.7
21181,7153,28.4,40.0,41.1,92.6
21183,24071,30.6,43.0,40.3,96.9
21185,65967,20.6,41.4,38.9,110.0
21187,10796,30.0,37.8,42.8,98.9
21189,4442,31.3,33.3,43.4,83.3
21191,14572,25.4,38.1,40.6,103.8
21193,26624,26.6,36.4,41.2,98.0
21195,59497,29.5,33.8,42.5,94.3
21197,12304,25.6,39.9,38.6,96.2
21199,64350,31.6,37.7,42.0,94.8
21201,2123,39.3,43.7,42.9,85.9
21203,16820,29.6,36.7,42.7,94.1
21205,24507,20.2,28.0,30.6,93.0
21207,17778,34.3,39.2,43.3,94.7
21209,54667,18.9,40.4,36.2,97.2
21211,47325,24.9,38.0,39.4,94.2
21213,18183,27.8,41.4,39.0,97.0
21215,18680,21.2,36.2,42.1,102.4
21217,25571,29.0,37.6,37.6,96.0
21219,12316,27.0,46.3,37.8,97.7
21221,14449,39.8,39.6,46.2,99.2
21223,8558,28.0,35.8,43.4,97.3
21225,14638,25.0,29.6,38.1,109.3
21227,128652,19.6,35.1,32.8,95.9
21229,12023,30.4,39.6,40.7,96.4
21231,20546,34.1,35.6,42.5,99.1
21233,13068,29.2,39.0,41.0,98.3
21235,36131,26.7,42.4,36.6,96.0
21237,7207,33.1,40.1,41.8,100.0
21239,26318,29.6,37.1,42.5,89.7
22001,62457,25.2,44.4,36.7,95.1
22003,25618,23.4,35.6,38.2,131.3
22005,123114,18.5,43.8,35.7,97.7
22007,22478,28.6,36.3,40.9,93.6
22009,40669,28.0,39.6,38.2,101.5
22011,37043,25.7,41.4,37.4,103.4
22013,13564,35.6,39.7,41.9,89.3
22015,126499,22.5,40.7,35.3,97.3
22017,245831,27.7,40.2,37.7,90.0
22019,201619,24.1,41.3,36.1,95.3
22021,9992,31.0,39.8,39.8,110.2
22023,6930,26.1,36.9,44.1,93.8
22025,9766,27.3,35.5,38.1,110.7
22027,15985,29.9,28.7,42.0,133.2
22029,19778,28.5,40.1,37.7,103.3
22031,27289,29.6,42.1,39.3,95.0
22033,443763,21.6,36.0,34.0,91.7
22035,7096,20.6,26.3,33.9,154.6
22037,19371,26.3,28.1,42.9,125.6
22039,33589,25.2,41.5,35.7,105.2
22041,20238,31.0,44.8,38.4,95.6
22043,22340,22.7,32.0,38.1,129.9
22045,71887,24.4,44.3,36.5,95.7
22047,32822,23.8,33.2,38.4,101.5
22049,15879,34.3,36.5,40.9,102.9
22051,434850,27.1,36.0,39.4,94.0
22053,31441,27.5,43.5,37.8,97.9
22055,241973,20.0,37.4,35.2,95.2
22057,98108,24.4,37.9,37.8,96.6
22059,14936,27.9,39.3,38.8,108.8
22061,47246,20.2,30.3,28.3,94.6
22063,138928,21.1,42.3,36.6,96.5
22065,11306,22.3,38.5,35.2,99.2
22067,25610,31.7,42.4,39.9,92.5
22069,38769,26.7,39.8,33.7,91.9
22071,390845,21.5,30.5,36.8,90.3
22073,155494,23.9,41.5,35.7,92.2
22075,23338,21.4,42.9,36.5,101.3
22077,22016,35.1,38.7,43.1,92.4
22079,130970,26.8,42.1,37.4,93.8
22081,8565,33.1,43.4,39.4,88.6
22083,20350,29.0,39.9,38.8,94.9
22085,23991,35.8,42.2,41.1,97.7
22087,46266,17.8,43.2,34.2,95.7
22089,52773,20.9,39.5,37.9,100.1
22091,10297,31.5,35.7,39.4,93.6
22093,21308,27.7,38.0,39.2,90.3
22095,43242,22.3,40.3,36.8,96.2
22097,83172,27.5,46.7,36.7,93.3
22099,53732,24.1,39.9,37.7,96.9
22101,50968,26.9,40.6,39.0,97.9
22103,255155,27.5,40.5,40.2,94.3
22105,132057,22.8,40.0,35.3,93.9
22107,4561,45.3,45.4,43.4,97.1
22109,112054,22.9,42.1,35.8,97.6
22111,22353,35.1,38.3,42.1,99.5
22113,59865,25.4,43.2,38.0,93.6
22115,49646,18.6,39.7,30.4,112.3
22117,46435,30.0,41.2,39.4,97.5
22119,39242,33.2,38.9,41.4,95.5
22121,26101,21.2,38.1,36.3,95.3
22123,11041,32.1,39.1,40.3,102.7
22125,15428,20.2,23.4,41.4,177.8
22127,14313,29.9,33.6,41.1,114.0
23001,107602,28.4,35.8,41.0,95.5
23003,67809,40.3,31.6,48.0,97.9
23005,292307,28.2,29.8,42.2,94.2
23007,29982,35.5,29.9,46.3,96.2
23009,54601,41.0,29.4,48.8,93.4
23011,121753,31.7,31.7,44.4,95.3
23013,39759,42.1,31.3,48.4,99.4
23015,34201,48.2,29.8,51.0,96.1
23017,57550,35.4,31.2,47.0,97.8
23019,151774,28.3,28.8,42.0,98.3
23021,16836,45.6,30.4,51.5,99.8
23023,35452,36.8,32.2,46.9,95.7
23025,50520,34.4,32.1,46.4,98.1
23027,39539,36.6,31.6,46.2,96.4
23029,31491,41.5,33.3,48.1,96.5
23031,204316,32.5,31.0,45.2,95.2
24001,71445,31.6,27.8,41.7,109.5
24003,571275,22.8,35.4,38.3,97.9
24005,828018,27.3,35.1,39.4,90.1
24009,91511,23.3,37.4,40.7,99.1
24011,33049,26.6,39.4,39.7,95.8
24013,167699,26.5,35.4,42.4,97.9
24015,102552,24.6,36.7,40.8,99.0
24017,159428,19.1,37.9,38.4,92.9
24019,32138,36.2,36.6,44.6,89.5
24021,251422,22.6,37.4,39.1,97.2
24023,29235,37.2,31.8,46.2,98.1
24025,252222,25.6,36.3,40.9,96.0
24027,318855,21.6,39.3,38.8,95.7
24029,19536,45.2,27.2,48.1,90.7
24031,1043530,24.4,37.9,39.2,93.5
24033,908670,19.8,34.5,37.1,92.8
24035,49632,30.7,36.2,44.4,98.5
24037,112290,19.9,38.6,36.7,100.0
24039,25729,24.4,26.1,36.2,118.0
24041,37167,53.7,34.8,50.5,90.2
24043,150109,27.5,35.8,40.5,103.5
24045,102539,24.7,35.1,36.1,90.4
24047,51765,49.3,31.3,50.4,96.0
24510,609032,20.7,31.4,35.4,88.6
25001,213496,54.2,27.8,53.3,91.6
25003,126425,37.6,28.4,47.1,93.7
25005,561037,26.6,33.2,41.0,93.8
25007,17312,40.0,31.8,47.1,97.2
25009,783676,27.0,34.7,40.9,93.1
25011,70577,34.5,28.6,46.7,94.9
25013,467871,26.6,35.2,39.0,93.4
25015,161032,24.2,21.7,36.5,87.8
25017,1600842,23.0,30.7,38.5,95.8
25019,11168,22.6,32.0,40.3,105.0
25021,700437,26.6,33.9,40.9,92.6
25023,515303,29.0,35.8,42.7,94.5
25025,796605,16.5,23.5,32.8,93.5
25027,824772,24.1,33.6,40.2,97.3
26001,10353,70.0,25.3,58.2,102.3
26003,9151,41.0,25.2,49.5,124.5
26005,116143,26.9,40.9,39.8,99.8
26007,28520,38.9,32.0,48.1,97.3
26009,23206,48.4,33.2,51.3,99.6
26011,15070,42.2,31.3,50.0,102.7
26013,8421,35.9,29.7,45.5,123.7
26015,60540,30.2,37.3,42.5,101.3
26017,104104,32.7,34.1,43.4,96.6
26019,17615,46.3,33.1,50.2,98.7
26021,154133,32.8,37.4,42.1,95.8
26023,43513,30.9,39.2,41.2,106.9
26025,134212,29.0,38.6,39.8,96.1
26027,51523,34.5,35.5,45.2,100.6
26029,26188,41.6,33.9,48.6,98.2
26031,25418,47.4,29.6,51.1,100.1
26033,37629,27.6,28.6,40.5,119.7
26035,30651,40.8,34.8,47.2,98.9
26037,78389,27.0,37.0,40.6,97.5
26039,13892,43.7,31.7,50.8,103.5
26041,36026,41.2,35.3,47.4,99.0
26043,25439,37.8,34.1,46.7,100.6
26045,109456,29.3,34.5,40.9,96.0
26047,33104,37.0,33.2,45.5,97.7
26049,407875,28.2,37.8,40.5,93.1
26051,25279,48.3,35.2,50.1,101.7
26053,15061,43.5,26.6,49.3,113.9
26055,92181,31.7,33.7,42.8,97.4
26057,40916,27.4,31.7,39.5,115.5
