cfips,pct_with_scieng_degree,pct_with_libarts_degree,pct_with_business_degree
20065,21.4,18.8,12.8
20067,33.0,30.4,18.4
20069,22.5,10.9,21.6
20071,42.3,30.4,7.0
20073,39.1,12.7,14.1
20075,28.8,14.2,26.0
20077,33.4,12.3,16.8
20079,29.1,20.4,16.6
20081,26.2,19.5,15.6
20083,30.5,15.1,10.0
20085,22.4,23.9,16.9
20087,27.9,24.5,18.6
20089,36.6,10.2,6.7
20091,30.6,21.4,24.7
20093,32.3,15.3,13.2
20095,29.9,9.4,18.9
20097,34.4,19.6,13.9
20099,19.1,19.3,18.8
20101,30.6,20.7,10.3
20103,31.6,25.2,16.6
20105,35.5,17.4,15.2
20107,26.9,14.8,21.7
20109,23.1,24.3,17.8
20111,29.3,13.8,15.4
20113,27.3,20.1,19.9
20115,23.5,20.5,18.2
20117,23.5,18.3,18.2
20119,25.0,15.2,13.6
20121,28.8,14.2,18.1
20123,22.5,21.3,15.1
20125,25.4,19.4,16.8
20127,25.7,14.4,15.5
20129,33.5,6.5,25.5
20131,28.4,12.1,19.9
20133,19.8,19.6,20.0
20135,27.4,25.2,9.8
20137,21.9,26.4,21.1
20139,25.5,17.1,16.9
20141,28.6,10.5,12.7
20143,27.4,15.2,24.6
20145,37.0,12.3,16.9
20147,32.8,13.9,17.2
20149,32.8,18.0,15.8
20151,29.9,19.7,12.7
20153,35.9,13.5,13.1
20155,24.1,22.1,18.6
20157,26.3,12.2,10.6
20159,26.5,20.8,11.4
20161,41.3,21.9,13.6
20163,28.2,16.4,15.8
20165,32.4,20.2,12.8
20167,25.2,26.1,9.2
20169,28.1,20.8,17.5
20171,39.0,24.7,5.7
20173,28.8,21.4,23.0
20175,26.8,14.9,25.4
20177,25.5,23.3,21.9
20179,27.7,6.9,18.7
20181,28.8,9.4,12.5
20183,28.3,19.5,11.4
20185,29.7,17.9,17.2
20187,24.4,28.6,14.5
20189,23.6,11.8,27.0
20191,25.1,18.1,22.7
20193,20.7,14.9,27.2
20195,33.5,16.3,13.4
20197,28.1,16.5,16.4
20199,23.0,11.8,20.6
20201,34.4,8.8,8.9
20203,28.0,16.2,14.0
20205,19.9,18.6,15.3
20207,37.3,10.5,15.0
20209,28.4,26.3,21.4
21001,21.6,20.7,10.1
21003,28.3,17.9,13.1
21005,28.6,31.3,20.3
21007,23.5,20.8,18.8
21009,28.2,20.4,14.6
21011,30.9,15.0,15.4
21013,20.2,22.5,16.6
21015,29.2,19.6,25.6
21017,32.9,24.4,13.0
21019,24.5,19.8,18.4
21021,26.4,22.9,14.7
21023,22.5,18.1,21.9
21025,19.9,20.6,13.5
21027,12.7,17.7,21.3
21029,25.9,18.6,21.7
21031,27.8,15.1,13.2
21033,20.3,18.7,20.3
21035,30.8,21.1,17.2
21037,27.5,26.2,22.6
21039,14.5,23.2,24.6
21041,28.4,16.7,24.0
21043,25.1,16.5,17.0
21045,21.5,17.9,12.3
21047,25.2,21.8,20.7
21049,23.4,22.1,20.9
21051,24.7,22.0,14.2
21053,19.6,12.0,13.1
21055,18.1,23.0,27.6
21057,32.4,14.4,2.4
21059,29.3,21.6,21.9
21061,24.2,21.2,6.6
21063,24.2,11.0,20.1
21065,14.8,17.7,12.7
21067,33.7,24.7,18.5
21069,31.4,18.3,14.5
21071,26.0,14.1,14.2
21073,32.5,24.3,18.9
21075,30.4,21.8,11.6
21077,25.0,31.4,22.3
21079,34.2,18.7,11.3
21081,29.5,26.0,16.6
21083,27.5,20.2,17.4
21085,21.9,16.8,19.1
21087,22.1,24.7,19.5
21089,24.6,15.6,15.6
21091,18.9,17.6,27.7
21093,27.9,20.2,23.6
21095,20.5,20.7,13.9
21097,30.9,16.7,16.3
21099,27.6,22.2,14.9
21101,25.2,16.8,23.9
21103,26.5,18.5,19.2
21105,45.2,11.6,7.8
21107,23.6,20.4,16.7
21109,17.5,19.9,16.7
21111,30.5,26.0,22.1
21113,30.7,24.7,17.3
21115,23.8,18.3,18.0
21117,28.0,22.4,26.3
21119,12.7,18.3,10.0
21121,15.6,23.6,14.3
21123,19.2,27.4,16.0
21125,24.7,19.7,17.0
21127,20.4,13.2,16.7
21129,18.7,17.5,8.3
21131,13.2,11.4,16.7
21133,18.2,13.6,13.9
21135,10.1,14.7,17.7
21137,23.5,21.6,9.7
21139,16.2,12.3,32.9
21141,27.1,24.8,14.0
21143,27.9,21.7,9.8
21145,27.3,22.4,18.6
21147,23.4,22.8,17.6
21149,24.0,9.0,22.7
21151,27.0,29.4,12.8
21153,18.7,22.3,6.9
21155,21.0,20.8,19.8
21157,29.2,18.9,19.0
21159,27.3,17.6,13.2
21161,30.1,17.3,20.5
21163,26.0,17.4,18.7
21165,34.5,21.3,10.2
21167,31.8,15.1,18.2
21169,27.1,19.0,7.4
21171,29.2,21.5,9.1
21173,29.2,22.1,16.4
21175,27.1,13.8,14.6
21177,22.3,16.5,16.9
21179,24.0,19.1,24.2
21181,34.1,8.9,4.7
21183,31.4,16.4,9.5
21185,32.6,21.5,24.6
21187,22.7,29.4,20.0
21189,19.8,19.4,7.7
21191,38.3,14.5,14.7
21193,18.9,21.0,8.8
21195,24.7,17.3,14.8
21197,26.7,15.1,17.9
21199,29.5,20.0,14.0
21201,25.3,19.2,14.3
21203,16.5,21.9,14.7
21205,28.9,17.3,12.8
21207,26.9,20.7,18.9
21209,32.5,20.7,19.5
21211,28.7,20.6,22.1
21213,33.3,22.6,17.2
21215,22.7,23.7,22.7
21217,18.8,22.5,27.4
21219,33.0,20.0,8.6
21221,22.3,20.1,19.8
21223,20.0,28.1,30.0
21225,19.2,20.0,10.2
21227,30.5,21.3,18.8
21229,25.7,15.9,10.9
21231,31.3,18.3,12.3
21233,20.5,21.6,23.3
21235,22.2,23.5,15.2
21237,16.1,19.7,2.3
21239,33.3,23.5,14.5
22001,19.6,19.8,14.8
22003,15.5,32.2,17.1
22005,28.8,22.0,21.6
22007,21.0,19.6,18.9
22009,17.3,17.1,13.8
22011,25.0,21.5,16.7
22013,22.2,20.5,13.9
22015,26.2,22.3,22.4
22017,27.6,22.7,21.5
22019,26.5,22.0,18.1
22021,29.1,17.9,15.1
22023,21.9,12.4,11.3
22025,19.5,28.4,7.8
22027,22.2,19.8,19.3
22029,15.5,28.3,15.4
22031,23.3,18.0,14.2
22033,32.7,22.8,20.2
22035,27.1,23.5,26.9
22037,29.2,18.4,21.7
22039,19.3,18.1,7.8
22041,19.3,24.5,10.8
22043,27.3,21.8,13.4
22045,24.9,17.4,18.1
22047,30.5,22.7,15.5
22049,21.5,18.2,24.2
22051,29.3,22.6,24.2
22053,21.1,21.3,11.9
22055,25.2,22.6,24.6
22057,24.7,17.5,14.6
22059,16.5,23.7,12.7
22061,32.4,24.2,19.3
22063,23.8,25.4,19.2
22065,18.8,19.4,17.6
22067,16.1,23.3,22.1
22069,23.3,22.6,15.9
22071,33.5,29.7,18.3
22073,24.6,23.6,21.6
22075,30.2,21.8,17.5
22077,24.0,18.0,21.4
22079,24.7,21.5,17.9
22081,11.1,23.7,17.7
22083,27.3,24.3,9.5
22085,22.2,17.8,16.8
22087,24.8,19.0,22.9
22089,27.1,19.3,24.1
22091,25.7,26.7,15.3
22093,25.2,8.7,25.4
22095,31.9,18.5,20.9
22097,22.3,15.4,14.5
22099,23.5,18.6,18.7
22101,27.2,20.7,16.5
22103,29.2,20.8,22.9
22105,21.8,24.8,20.9
22107,30.8,20.1,14.4
22109,24.5,19.6,21.1
22111,20.1,23.7,19.6
22113,19.7,17.5,18.6
22115,32.4,26.3,15.0
22117,19.4,25.6,16.9
22119,19.3,18.0,15.1
22121,30.7,20.3,16.9
22123,17.1,14.2,9.5
22125,26.8,26.1,13.4
22127,23.6,21.0,20.4
23001,32.3,23.7,17.2
23003,26.7,19.8,20.5
23005,35.9,28.8,15.0
23007,30.7,25.4,11.7
23009,36.7,28.4,9.4
23011,34.8,22.8,14.9
23013,32.1,33.2,9.7
23015,35.7,32.1,9.8
23017,31.8,24.8,11.0
23019,33.4,24.4,13.5
23021,29.8,16.6,13.3
23023,37.3,28.6,10.9
23025,34.6,19.6,12.5
23027,33.8,28.1,12.3
23029,34.8,24.5,13.9
23031,32.0,26.7,15.6
24001,33.0,22.7,13.8
24003,40.4,22.8,19.3
24005,35.5,22.4,20.2
24009,37.4,24.1,17.7
24011,31.1,24.5,11.2
24013,36.3,21.3,19.9
24015,35.6,20.4,18.0
24017,34.5,20.9,25.2
24019,34.3,21.2,15.1
24021,41.4,21.4,17.0
24023,35.7,16.5,15.7
24025,36.6,18.0,21.7
24027,48.0,18.7,16.3
24029,36.8,29.2,11.7
24031,48.1,22.6,15.2
24033,36.7,22.5,22.5
24035,38.2,20.9,19.9
24037,47.5,19.5,15.9
24039,33.6,20.9,13.2
24041,37.7,26.6,13.3
24043,32.8,22.7,17.2
24045,31.2,24.4,16.3
24047,31.4,22.1,20.3
24510,38.3,28.7,15.2
25001,34.3,25.5,15.2
25003,35.7,29.0,13.3
25005,33.1,23.7,20.4
25007,39.0,33.6,10.3
25009,36.1,25.5,20.0
25011,36.7,32.9,10.0
25013,31.5,24.0,19.9
25015,38.7,32.0,11.0
25017,46.9,23.2,16.0
25019,41.2,28.6,13.3
25021,40.6,23.3,19.7
25023,32.9,23.6,22.2
25025,41.5,27.2,19.0
25027,39.6,21.9,17.9
26001,25.3,15.1,20.0
26003,28.0,20.8,17.1
26005,26.8,24.6,20.0
26007,27.8,20.4,17.1
26009,30.5,19.7,18.6
26011,24.2,20.1,17.6
26013,29.8,18.9,15.1
26015,30.9,19.9,20.0
26017,25.0,19.2,25.2
26019,29.8,22.1,17.2
26021,28.3,23.2,20.8
26023,25.6,17.9,22.4
26025,25.4,20.6,22.2
26027,25.1,19.8,23.9
26029,26.6,20.7,21.5
26031,26.0,19.7,18.2
26033,29.7,28.3,13.6
26035,26.7,23.8,18.6
26037,33.7,19.3,21.5
26039,23.4,19.4,18.2
26041,27.3,18.6,17.8
26043,31.2,16.0,12.9
26045,31.6,21.0,20.6
26047,25.1,22.3,21.1
26049,27.2,18.9,22.7
26051,24.3,16.4,22.7
26053,32.7,18.8,12.2
26055,29.0,23.6,20.0
26057,23.7,22.3,18.7
26059,24.8,21.3,18.9
26061,42.6,17.9,12.6
26063,22.9,18.5,19.1
26065,40.3,23.4,16.1
26067,26.1,20.2,21.0
26069,24.6,21.3,17.2
26071,31.4,22.5,11.7
26073,29.9,26.0,16.6
26075,27.0,20.3,22.7
26077,33.0,23.5,19.0
26079,29.7,18.8,17.7
26081,28.1,24.0,24.2
26083,35.7,25.1,8.0
26085,24.8,23.4,16.7
26087,25.0,17.1,24.1
26089,28.2,23.9,15.1
26091,24.5,23.5,19.3
26093,32.5,16.9,24.4
26095,30.8,19.8,13.6
26097,25.9,24.1,18.1
26099,29.7,18.0,27.1
26101,29.5,18.5,18.9
26103,28.3,23.9,16.4
26105,31.4,18.7,15.4
26107,26.6,22.8,17.7
26109,32.3,20.8,15.8
26111,40.3,14.4,21.1
26113,23.1,18.5,22.1
26115,26.0,19.2,21.2
26117,26.4,20.1,20.9
26119,23.6,13.3,21.1
26121,27.9,21.1,21.8
26123,24.1,20.6,19.5
26125,38.3,19.0,22.5
26127,27.7,19.3,13.8
26129,19.7,20.1,16.9
26131,30.9,19.2,12.2
26133,25.5,19.0,17.8
26135,22.2,21.9,23.1
26137,30.4,16.1,21.5
26139,30.3,20.0,22.2
26141,28.0,15.5,18.1
26143,21.3,21.7,16.8
26145,27.5,20.4,22.3
26147,28.0,19.2,22.0
26149,23.1,19.3,18.9
26151,25.3,19.5,17.6
26153,25.3,20.6,16.7
26155,28.0,19.7,20.9
26157,23.3,16.2,19.7
26159,27.4,21.6,20.3
26161,45.2,23.0,12.3
26163,33.9,21.4,21.4
26165,23.0,20.1,22.8
27001,25.6,15.5,19.7
27003,31.7,19.9,23.2
27005,29.7,17.0,17.0
27007,28.0,23.4,13.3
27009,26.6,26.3,17.5
27011,25.7,16.8,12.8
27013,28.9,24.6,16.2
27015,23.8,22.2,19.3
27017,24.6,18.7,21.3
27019,29.4,20.8,27.0
27021,27.9,18.3,17.9
27023,32.3,17.1,24.4
27025,29.8,20.2,21.6
27027,21.3,25.7,23.0
27029,24.2,18.8,7.7
27031,37.4,25.1,8.6
27033,32.5,16.0,13.9
27035,27.1,19.3,18.6
27037,33.8,21.1,24.2
27039,29.3,13.1,19.5
27041,27.5,17.7,19.9
27043,27.7,16.8,18.0
27045,29.1,16.9,15.7
27047,24.0,21.9,19.4
27049,30.5,19.7,16.2
27051,29.6,18.1,13.7
27053,36.9,25.6,20.1
27055,28.4,14.5,20.0
27057,26.5,21.7,13.2
27059,30.8,17.4,18.1
27061,30.8,15.1,15.3
27063,34.0,13.6,16.2
27065,23.8,17.5,15.3
27067,29.3,20.1,17.4
27069,24.7,15.6,11.9
27071,32.9,18.4,17.0
27073,23.5,18.6,12.7
27075,34.3,19.2,14.6
27077,26.6,20.5,22.3
27079,28.0,18.2,15.7
27081,24.8,17.9,15.4
27083,28.9,19.3,22.9
27085,30.9,16.9,19.4
27087,26.1,13.2,15.1
27089,27.5,19.4,14.1
27091,29.8,19.3,15.9
27093,30.2,16.8,14.6
27095,22.9,20.8,15.5
27097,22.5,20.4,16.2
27099,28.3,17.6,19.2
27101,27.0,13.1,14.7
27103,25.7,24.0,18.8
27105,28.6,19.9,13.6
27107,28.3,19.0,14.0
27109,42.1,15.5,13.4
27111,24.6,18.4,16.2
27113,27.2,19.0,16.2
27115,27.4,23.9,13.6
27117,28.5,21.6,11.0
27119,25.3,22.2,13.7
27121,30.2,17.6,18.8
27123,38.9,28.0,15.2
27125,18.4,21.4,14.2
27127,33.0,15.5,17.1
27129,35.2,13.4,16.4
27131,30.7,27.4,14.2
27133,24.8,19.3,16.3
27135,25.8,19.2,17.5
27137,33.2,21.4,15.0
27139,31.9,19.0,25.6
27141,28.4,20.4,21.6
27143,25.2,21.4,17.2
27145,24.6,24.3,19.9
27147,25.8,19.0,23.1
27149,43.1,20.2,13.8
27151,25.2,18.7,12.9
27153,23.0,22.0,16.7
27155,26.9,16.4,10.0
27157,28.2,18.6,18.1
27159,22.3,17.0,16.2
27161,22.8,23.2,17.8
27163,35.5,19.5,22.9
27165,21.9,16.4,19.3
27167,22.3,22.5,16.9
27169,29.8,20.3,16.7
27171,29.3,21.9,22.6
27173,24.8,23.6,15.9
28001,25.4,18.8,18.1
28003,21.7,15.9,28.1
28005,20.6,15.6,15.5
28007,13.3,16.0,23.0
28009,15.7,17.8,14.1
28011,24.1,19.0,30.0
28013,20.1,21.1,10.5
28015,29.0,10.7,23.8
28017,31.8,21.1,7.0
28019,27.5,16.2,12.2
28021,21.4,24.8,12.2
28023,14.9,20.0,19.8
28025,28.5,17.9,17.6
28027,28.5,14.8,11.2
28029,19.9,14.4,23.6
28031,22.2,12.7,16.4
28033,22.9,20.6,27.3
28035,28.6,24.9,18.7
28037,26.8,14.1,21.8
28039,21.9,20.6,14.5
28041,15.9,17.8,14.0
28043,21.3,13.5,22.1
28045,29.1,20.8,17.1
28047,26.8,20.0,21.8
28049,26.4,22.4,21.7
28051,21.3,25.5,19.7
28053,16.9,19.4,16.9
28055,46.5,0.0,15.5
28057,22.0,14.6,17.0
28059,29.8,17.6,19.0
28061,21.1,18.0,8.2
28063,20.1,9.9,21.8
28065,15.6,19.1,17.2
28067,24.9,16.1,17.5
28069,9.4,11.7,13.2
28071,23.5,32.7,19.1
28073,26.1,22.0,24.0
28075,24.6,18.7,21.4
28077,28.6,12.2,9.6
28079,25.8,16.7,20.3
28081,23.8,18.0,22.6
28083,25.3,20.9,24.3
28085,21.5,11.5,24.7
28087,26.9,20.6,18.7
28089,28.5,19.4,26.2
28091,18.5,10.9,15.6
28093,15.9,23.9,22.0
28095,20.6,14.6,18.4
28097,17.3,13.4,21.6
28099,22.7,14.0,15.9
28101,17.0,13.5,21.1
28103,20.1,16.4,41.1
28105,40.1,18.5,15.4
28107,22.5,19.4,13.9
28109,26.5,16.7,17.0
28111,20.2,28.6,17.1
28113,20.3,20.0,17.3
28115,21.6,19.5,19.2
28117,20.0,15.8,12.7
28119,12.8,16.6,26.2
28121,23.7,19.3,25.2
28123,21.6,19.5,20.5
28125,13.9,29.1,23.3
28127,17.4,18.8,25.7
28129,30.1,13.3,11.8
28131,27.3,22.5,11.3
28133,18.8,24.6,19.2
28135,14.8,24.1,16.8
28137,13.2,22.1,24.6
28139,18.7,18.0,22.3
28141,18.1,19.8,17.3
28143,25.6,28.7,23.6
28145,18.9,13.5,18.0
28147,25.8,11.5,9.0
28149,36.9,16.0,16.3
28151,28.8,18.7,19.0
28153,10.1,19.8,23.3
28155,14.8,13.5,20.8
28157,19.0,22.3,23.0
28159,19.9,15.0,17.9
28161,29.3,28.7,18.8
28163,28.2,19.6,14.8
29001,33.7,27.7,14.9
29003,20.9,18.7,19.2
29005,26.8,14.8,17.2
29007,25.1,22.1,19.6
29009,23.6,12.4,27.0
29011,29.5,21.3,18.1
29013,24.5,18.9,18.7
29015,19.6,18.8,16.4
29017,25.0,11.0,18.5
29019,39.3,21.8,16.2
29021,29.7,21.1,18.4
29023,15.2,17.5,20.6
29025,30.5,23.5,15.5
29027,29.4,20.1,22.2
29029,27.0,17.4,24.3
29031,23.8,21.8,18.2
29033,25.6,12.5,18.1
29035,23.5,21.5,17.3
29037,25.8,20.2,24.2
29039,27.5,20.5,13.0
29041,26.9,12.9,19.2
29043,24.9,21.2,21.0
29045,20.5,16.8,20.2
29047,28.6,22.2,23.9
29049,26.7,23.3,21.1
29051,29.2,22.0,26.2
29053,29.2,20.4,19.2
29055,23.9,19.0,20.4
29057,31.5,11.6,22.0
29059,34.3,14.3,11.8
29061,30.5,17.8,18.9
29063,22.1,15.8,29.1
29065,25.6,21.8,13.8
29067,37.9,16.5,5.1
29069,17.6,25.4,11.1
29071,27.8,19.4,19.7
29073,29.7,14.9,17.0
29075,19.8,15.0,19.9
29077,25.5,24.4,21.0
29079,23.0,13.7,15.6
29081,21.5,12.8,23.3
29083,23.8,18.6,13.9
29085,24.0,21.6,17.1
29087,35.1,19.9,13.0
29089,25.5,18.3,19.4
29091,27.7,16.4,15.3
29093,20.9,14.7,10.7
29095,28.2,25.9,21.2
29097,24.3,24.0,20.4
29099,26.5,20.1,22.7
29101,24.3,25.0,21.4
29103,33.2,17.8,11.8
29105,25.5,22.0,16.3
29107,25.8,14.6,18.0
29109,25.5,18.6,19.5
29111,17.7,20.0,28.7
29113,28.0,17.3,19.1
29115,22.6,17.6,17.4
29117,18.4,19.7,20.1
29119,16.5,24.1,19.0
29121,32.9,17.7,16.9
29123,31.1,21.4,17.5
29125,32.2,12.8,12.1
29127,25.2,20.1,17.0
29129,20.1,12.9,21.5
29131,25.0,20.9,17.8
29133,28.4,22.0,8.2
29135,31.5,19.1,15.8
29137,25.2,17.0,18.2
29139,26.4,16.3,13.4
29141,28.5,20.3,13.1
29143,22.9,20.2,12.7
29145,26.7,18.7,18.1
29147,30.8,26.5,12.1
29149,29.2,17.1,18.3
29151,23.1,15.1,25.9
29153,25.9,22.3,10.2
29155,14.9,9.4,22.9
29157,24.2,21.9,15.9
29159,22.5,22.9,17.1
29161,38.4,20.1,15.5
29163,25.8,21.4,15.4
29165,31.2,20.0,26.0
29167,33.0,15.4,17.1
29169,28.0,24.8,20.4
29171,33.9,17.6,21.4
29173,21.7,21.1,10.8
29175,21.9,20.4,24.7
29177,23.9,16.9,21.8
29179,19.9,12.7,22.7
29181,24.1,17.6,18.3
29183,29.0,18.6,27.6
29185,30.5,11.6,17.0
29186,31.2,15.6,20.5
29187,24.3,18.9,13.4
29189,33.0,20.6,24.4
29195,31.3,17.5,18.7
29197,16.4,11.7,15.8
29199,23.8,20.6,20.3
29201,27.0,21.7,18.1
29203,24.8,15.8,14.0
29205,28.1,12.1,10.0
29207,21.3,21.5,14.6
29209,27.0,15.2,24.0
29211,19.4,17.6,19.8
29213,23.2,25.9,21.3
29215,32.1,17.9,12.3
29217,28.8,23.2,10.6
29219,27.4,23.3,18.5
29221,19.8,19.9,11.8
29223,19.0,23.8,14.6
29225,26.7,16.1,16.1
29227,15.1,15.4,20.5
29229,29.2,21.1,13.8
29510,33.4,30.8,18.5
30001,33.8,16.7,14.6
30003,22.7,23.3,12.7
30005,31.1,12.8,11.7
30007,44.3,17.9,9.0
30009,35.2,14.8,12.0
30011,37.8,17.4,2.3
30013,26.6,20.2,17.1
30015,31.3,15.9,15.5
30017,28.3,20.2,15.4
30019,17.2,22.3,23.4
30021,34.0,11.5,9.1
30023,35.5,12.9,16.9
30025,36.0,7.4,18.2
30027,34.4,26.0,13.1
30029,33.7,22.1,15.9
30031,40.8,21.7,14.1
30033,52.0,11.0,2.4
30035,30.7,12.1,16.9
30037,27.7,8.8,17.6
30039,30.2,20.6,10.4
30041,27.1,22.3,14.3
30043,37.1,16.4,16.5
30045,40.0,12.0,12.7
30047,33.1,18.9,15.1
30049,38.0,20.7,16.1
30051,35.7,12.9,14.3
30053,32.6,15.0,11.4
30055,19.7,17.6,11.4
30057,30.8,21.0,16.3
30059,39.8,10.1,12.7
30061,28.2,28.8,6.6
30063,37.5,25.3,14.8
30065,29.9,22.4,12.0
30067,42.0,23.1,8.6
30069,36.7,21.4,7.1
30071,24.5,20.9,18.7
30073,37.0,13.8,11.9
30075,49.1,10.7,19.6
30077,22.2,19.2,12.1
30079,23.6,25.1,6.4
30081,39.7,22.3,10.7
30083,19.6,15.7,26.1
30085,22.8,13.8,16.5
30087,37.0,10.6,13.6
30089,35.3,20.4,11.8
30091,32.1,14.9,17.2
30093,38.0,16.0,14.8
30095,31.2,10.0,12.1
30097,39.3,13.9,12.4
30099,33.6,11.9,10.6
30101,29.3,22.2,26.3
30103,47.8,6.0,11.9
30105,30.6,12.9,15.8
30107,17.0,18.4,17.7
30109,24.4,6.5,28.6
30111,29.1,18.9,21.5
31001,27.5,21.2,17.0
31003,26.8,18.4,22.7
31005,33.3,7.7,14.1
31007,47.2,20.8,14.2
31009,36.3,3.8,8.8
31011,34.0,10.6,11.6
31013,18.6,12.2,22.9
31015,21.1,15.6,22.9
31017,41.3,18.0,14.6
31019,22.3,20.4,21.1
31021,21.3,13.4,16.5
31023,26.3,14.0,17.7
31025,28.1,19.1,23.1
31027,19.6,13.8,23.5
31029,20.7,16.6,23.6
31031,32.4,16.0,8.9
31033,18.3,17.5,29.8
31035,28.8,14.2,17.8
31037,28.2,9.2,22.4
31039,23.0,15.0,15.6
31041,32.5,17.1,9.4
31043,27.0,15.5,19.9
31045,19.5,25.2,16.8
31047,23.9,16.4,15.3
31049,25.1,18.7,14.2
31051,24.2,19.0,16.8
31053,23.9,16.6,17.7
31055,29.2,21.7,24.5
31057,39.4,15.1,12.4
31059,28.8,12.1,17.8
31061,25.3,9.9,15.3
31063,28.1,16.0,9.8
31065,25.1,11.5,25.9
31067,26.3,15.4,20.8
31069,22.5,15.4,24.2
31071,39.2,9.4,12.2
31073,20.3,9.0,22.0
31075,26.6,19.4,10.5
31077,24.3,21.9,15.4
31079,19.4,18.1,24.5
31081,27.3,14.3,20.8
31083,29.3,13.0,16.5
31085,26.2,8.7,19.8
31087,18.9,18.4,11.8
31089,20.1,14.6,14.8
31091,33.6,8.2,14.8
31093,26.9,14.6,19.3
31095,30.8,12.5,16.0
31097,16.6,17.9,22.9
31099,23.5,9.0,13.7
31101,29.2,13.8,19.7
31103,30.2,4.0,11.9
31105,33.5,14.6,16.9
31107,22.1,13.7,17.0
31109,29.5,22.6,21.6
31111,26.9,17.0,14.4
31113,20.0,42.6,13.9
31115,33.6,11.2,11.2
31117,31.0,15.5,0.0
31119,21.5,18.2,20.6
31121,19.9,11.6,18.4
31123,28.8,17.3,13.7
31125,32.1,14.1,9.5
31127,26.6,14.4,23.0
31129,39.0,8.2,17.1
31131,27.3,14.2,20.0
31133,31.0,12.6,20.8
31135,25.9,14.4,15.6
31137,21.3,14.7,16.8
31139,24.9,11.1,14.3
31141,31.3,15.0,21.7
31143,25.3,8.7,14.4
31145,27.3,14.4,18.8
31147,27.3,12.9,13.4
31149,24.8,12.6,17.5
31151,26.6,19.8,17.0
31153,30.0,18.5,26.0
31155,23.1,21.3,21.9
31157,24.6,18.3,19.4
31159,28.5,18.3,14.8
31161,24.9,14.9,17.1
31163,32.8,17.3,6.4
31165,43.9,7.9,6.3
31167,30.0,19.1,16.3
31169,25.8,18.6,15.1
31171,25.9,17.0,5.4
31173,21.7,16.3,22.1
31175,26.4,17.6,14.5
31177,29.1,15.9,22.9
31179,19.7,25.8,17.1
31181,21.7,17.4,16.9
31183,21.6,15.3,14.4
31185,27.2,21.4,16.7
32001,27.8,24.1,15.9
32003,30.0,21.8,25.4
32005,35.7,22.8,19.7
32007,33.9,22.3,17.7
32009,55.1,11.8,14.2
32011,36.8,36.1,13.5
32013,30.4,22.0,16.9
32015,38.9,9.8,8.4
32017,21.2,22.6,15.3
32019,35.1,27.5,15.5
32021,17.2,23.9,21.0
32023,39.3,17.4,16.4
32027,38.8,14.2,0.5
32029,40.4,23.8,19.7
32031,36.6,22.7,19.4
32033,28.7,23.5,11.7
32510,38.1,19.0,19.2
33001,31.4,23.9,19.0
33003,31.7,26.6,17.9
33005,36.9,24.4,13.7
33007,30.7,24.6,14.8
33009,42.0,25.1,11.6
33011,38.6,21.4,21.0
33013,35.5,24.1,17.2
33015,37.2,22.9,21.2
33017,39.7,21.1,19.0
33019,30.0,20.9,19.8
34001,29.0,23.7,20.6
34003,35.7,21.9,23.7
34005,34.6,20.1,23.0
34007,35.2,23.6,19.5
34009,28.2,22.9,21.7
34011,31.3,23.0,15.2
34013,35.9,25.3,20.6
34015,31.2,21.4,20.6
34017,39.5,21.9,24.6
34019,40.7,20.6,20.4
34021,43.7,23.1,17.2
34023,44.6,16.2,21.2
34025,34.0,20.7,23.9
34027,37.8,19.4,24.6
34029,28.3,24.0,19.9
34031,33.8,21.4,22.6
34033,31.0,20.4,18.7
34035,45.6,16.9,21.6
34037,32.7,22.8,21.5
34039,36.8,19.8,23.0
34041,33.0,22.1,20.5
35001,38.5,22.3,16.5
35003,52.4,10.4,17.1
35005,22.5,21.6,16.3
35006,29.8,15.0,18.1
35007,27.6,25.2,12.9
35009,27.9,17.1,17.7
35011,21.5,13.1,8.5
35013,37.4,23.6,15.4
35015,28.7,17.8,18.8
35017,37.1,21.2,12.5
35019,26.3,39.6,10.5
35021,52.7,4.3,18.3
35023,36.3,11.3,15.4
35025,25.6,17.7,19.7
35027,25.6,19.1,22.7
35028,63.7,13.4,10.2
35029,27.5,18.6,20.3
35031,30.9,17.7,15.4
35033,64.8,19.4,4.4
35035,38.7,20.7,15.8
35037,31.1,18.8,13.3
35039,28.6,19.2,20.1
35041,28.1,25.3,15.0
35043,35.0,20.8,20.6
35045,33.6,17.6,14.7
35047,32.0,24.0,14.1
35049,37.2,32.2,11.5
35051,36.3,23.9,7.1
35053,45.9,12.5,18.8
35055,31.5,32.7,9.4
35057,26.3,23.2,11.7
35059,45.2,19.8,6.9
35061,31.6,16.7,16.7
36001,40.3,23.5,16.5
36003,30.5,21.7,12.3
36005,33.5,25.4,20.7
36007,39.0,22.0,13.7
36009,29.3,24.3,14.4
36011,32.5,20.3,15.6
36013,27.7,22.0,14.4
36015,31.6,20.0,18.3
36017,32.5,20.7,13.5
36019,34.6,22.9,13.0
36021,32.6,36.7,11.8
36023,34.2,23.5,9.3
36025,28.8,30.7,11.0
36027,36.6,26.4,16.3
36029,31.1,23.7,18.8
36031,35.6,26.1,12.0
36033,33.8,22.5,10.0
36035,29.7,16.1,15.0
36037,28.7,23.6,16.4
36039,33.2,26.8,17.3
36041,32.5,33.8,7.5
36043,29.2,23.2,14.9
