cfips,pct_snap_households
09015,14.6
10001,15.8
10003,9.3
10005,11.2
11001,13.5
12001,9.8
12003,15.6
12005,13.2
12007,17.8
12009,9.9
12011,13.0
12013,23.0
12015,8.5
12017,12.4
12019,9.8
12021,7.6
12023,18.5
12027,20.7
12029,29.8
12031,15.1
12033,14.1
12035,8.9
12037,17.1
12039,24.2
12041,18.1
12043,14.0
12045,13.5
12047,30.2
12049,22.6
12051,25.0
12053,14.8
12055,14.6
12057,14.0
12059,20.3
12061,8.9
12063,18.1
12065,15.9
12067,18.9
12069,11.6
12071,9.3
12073,11.9
12075,17.7
12077,23.4
12079,19.8
12081,9.2
12083,15.5
12085,7.2
12086,24.6
12087,6.9
12089,9.8
12091,8.5
12093,20.1
12095,15.3
12097,20.4
12099,9.8
12101,13.3
12103,10.2
12105,15.0
12107,20.9
12109,5.7
12111,12.9
12113,10.0
12115,5.9
12117,8.6
12119,5.0
12121,20.2
12123,20.5
12125,21.3
12127,13.2
12129,13.4
12131,10.0
12133,18.8
13001,18.8
13003,20.2
13005,15.4
13007,12.4
13009,14.1
13011,12.6
13013,12.9
13015,12.9
13017,17.8
13019,20.4
13021,19.8
13023,17.1
13025,20.7
13027,14.6
13029,8.3
13031,15.4
13033,20.0
13035,19.2
13037,32.0
13039,13.1
13043,21.9
13045,16.0
13047,9.3
13049,20.5
13051,12.7
13053,10.5
13055,17.5
13057,4.5
13059,13.7
13061,32.6
13063,21.7
13065,18.4
13067,6.8
13069,18.0
13071,21.6
13073,4.3
13075,18.5
13077,8.8
13079,16.4
13081,27.3
13083,8.4
13085,9.6
13087,19.7
13089,13.0
13091,19.9
13093,25.4
13095,26.9
13097,12.6
13099,25.2
13101,10.3
13103,8.5
13105,19.9
13107,24.0
13109,27.8
13111,9.1
13113,4.2
13115,14.6
13117,4.1
13119,22.5
13121,11.4
13123,11.6
13125,15.2
13127,15.8
13129,13.5
13131,21.7
13133,13.7
13135,7.4
13137,12.6
13139,9.3
13141,25.9
13143,17.8
13145,7.5
13147,15.9
13149,23.0
13151,9.9
13153,12.1
13155,14.3
13157,12.0
13159,19.3
13161,17.1
13163,25.4
13165,26.8
13167,21.8
13169,13.7
13171,11.4
13173,15.4
13175,18.9
13177,9.1
13179,14.6
13181,13.0
13183,17.1
13185,18.2
13187,12.3
13189,21.5
13191,18.9
13193,22.5
13195,12.8
13197,18.7
13199,21.0
13201,19.2
13205,28.6
13207,7.5
13209,19.5
13211,15.9
13213,14.4
13215,18.0
13217,18.4
13219,3.6
13221,13.3
13223,9.0
13225,20.1
13227,10.2
13229,19.4
13231,9.9
13233,17.8
13235,20.3
13237,12.1
13239,35.3
13241,14.5
13243,31.8
13245,19.7
13247,12.5
13249,22.2
13251,19.9
13253,19.6
13255,17.4
13257,21.6
13259,24.4
13261,22.1
13263,16.5
13265,21.9
13267,18.2
13269,24.7
13271,19.0
13273,30.9
13275,19.0
13277,14.9
13279,21.7
13281,9.5
13283,25.7
13285,17.1
13287,25.1
13289,18.3
13291,9.5
13293,15.6
13295,12.3
13297,11.4
13299,18.7
13301,26.2
13303,26.4
13305,17.2
13307,21.1
13309,19.2
13311,9.8
13313,10.4
13315,16.7
13317,17.7
13319,17.4
13321,21.4
15001,19.7
15003,9.3
15005,5.1
15007,9.1
15009,9.3
16001,6.9
16003,5.2
16005,13.3
16007,8.0
16009,11.9
16011,11.6
16013,5.8
16015,5.6
16017,9.3
16019,11.4
16021,10.6
16023,8.0
16025,0.8
16027,14.7
16029,7.8
16031,10.3
16033,14.8
16035,8.7
16037,10.1
16039,11.2
16041,5.2
16043,9.4
16045,12.1
16047,9.2
16049,8.1
16051,5.1
16053,10.5
16055,9.7
16057,6.9
16059,7.3
16061,13.1
16063,11.0
16065,12.3
16067,9.9
16069,10.6
16071,9.1
16073,15.8
16075,12.8
16077,11.8
16079,18.2
16081,1.1
16083,10.2
16085,7.0
16087,13.7
17001,13.3
17003,20.1
17005,11.1
17007,13.5
17009,11.7
17011,11.9
17013,11.6
17015,10.4
17017,13.3
17019,10.0
17021,15.5
17023,13.5
17025,17.7
17027,8.0
17029,16.7
17031,14.6
17033,16.7
17035,10.6
17037,12.5
17039,12.8
17041,10.9
17043,5.7
17045,15.5
17047,12.0
17049,11.2
17051,17.1
17053,15.5
17055,21.2
17057,15.6
17059,24.9
17061,14.6
17063,9.5
17065,10.2
17067,10.3
17069,14.5
17071,8.2
17073,10.1
17075,12.9
17077,19.0
17079,14.5
17081,18.1
17083,12.2
17085,6.3
17087,12.4
17089,10.6
17091,17.2
17093,8.0
17095,17.6
17097,8.3
17099,13.6
17101,16.2
17103,13.9
17105,14.3
17107,13.0
17109,13.6
17111,7.0
17113,9.5
17115,18.4
17117,13.7
17119,12.9
17121,21.0
17123,10.3
17125,17.8
17127,18.1
17129,10.6
17131,8.9
17133,4.7
17135,15.0
17137,15.8
17139,7.3
17141,9.5
17143,14.9
17145,18.1
17147,6.2
17149,14.9
17151,13.3
17153,23.5
17155,7.6
17157,13.2
17159,15.7
17161,14.4
17163,15.6
17165,25.7
17167,13.1
17169,9.6
17171,13.7
17173,9.1
17175,12.1
17177,18.3
17179,11.1
17181,14.4
17183,16.5
17185,14.8
17187,11.6
17189,9.7
17191,14.0
17193,15.8
17195,12.7
17197,9.0
17199,13.6
17201,18.0
17203,7.5
18001,7.1
18003,10.6
18005,8.4
18007,10.1
18009,12.8
18011,5.0
18013,5.5
18015,3.5
18017,8.9
18019,7.4
18021,12.3
18023,9.3
18025,12.6
18027,8.1
18029,8.7
18031,8.3
18033,9.0
18035,14.4
18037,5.3
18039,8.1
18041,18.0
18043,7.8
18045,11.6
18047,7.4
18049,7.7
18051,7.8
18053,14.5
18055,12.5
18057,2.4
18059,4.5
18061,7.6
18063,4.0
18065,11.6
18067,12.2
18069,8.5
18071,10.2
18073,8.8
18075,10.1
18077,10.1
18079,8.1
18081,5.7
18083,13.2
18085,7.1
18087,6.3
18089,13.1
18091,13.0
18093,10.5
18095,13.4
18097,13.2
18099,7.5
18101,9.1
18103,11.8
18105,7.8
18107,9.0
18109,7.8
18111,11.3
18113,7.8
18115,7.0
18117,11.6
18119,11.1
18121,11.4
18123,8.8
18125,8.3
18127,6.5
18129,7.5
18131,10.8
18133,8.3
18135,10.9
18137,7.6
18139,8.7
18141,10.8
18143,11.2
18145,9.3
18147,7.9
18149,11.1
18151,5.6
18153,13.2
18155,12.3
18157,7.4
18159,7.4
18161,5.8
18163,10.7
18165,12.0
18167,14.0
18169,9.5
18171,7.4
18173,5.7
18175,11.7
18177,12.9
18179,7.5
18181,7.7
18183,6.4
19001,11.7
19003,10.4
19005,9.4
19007,14.4
19009,8.3
19011,8.2
19013,13.0
19015,8.4
19017,4.8
19019,9.1
19021,11.5
19023,7.5
19025,9.3
19027,7.7
19029,15.6
19031,4.7
19033,11.3
19035,9.5
19037,4.9
19039,15.5
19041,11.3
19043,10.0
19045,14.0
19047,10.6
19049,5.3
19051,7.5
19053,14.6
19055,5.8
19057,16.7
19059,6.7
19061,9.3
19063,9.2
19065,12.8
19067,12.2
19069,8.0
19071,11.3
19073,13.8
19075,5.5
19077,8.3
19079,9.3
19081,7.1
19083,7.9
19085,10.3
19087,11.7
19089,6.4
19091,10.3
19093,9.6
19095,4.7
19097,11.7
19099,12.9
19101,13.6
19103,7.1
19105,8.5
19107,10.8
19109,9.7
19111,15.4
19113,9.1
19115,9.9
19117,12.5
19119,4.6
19121,6.8
19123,15.4
19125,10.3
19127,12.2
19129,8.5
19131,5.0
19133,13.8
19135,10.7
19137,16.0
19139,8.8
19141,8.3
19143,9.4
19145,11.3
19147,10.2
19149,6.3
19151,12.4
19153,11.8
19155,12.3
19157,9.9
19159,11.6
19161,8.2
19163,9.9
19165,9.6
19167,4.7
19169,6.1
19171,8.2
19173,9.1
19175,10.7
19177,11.2
19179,17.4
19181,9.2
19183,8.1
19185,13.7
19187,13.3
19189,6.6
19191,4.8
19193,12.8
19195,10.0
19197,9.1
20001,10.8
20003,10.0
20005,10.3
20007,7.0
20009,7.1
20011,10.9
20013,10.0
20015,7.2
20017,6.0
20019,12.7
20021,10.5
20023,2.6
20025,5.7
20027,3.8
20029,8.1
20031,8.5
20033,1.3
20035,12.6
20037,11.8
20039,5.1
20041,8.4
20043,7.4
20045,5.9
20047,10.2
20049,12.3
20051,6.0
20053,4.7
20055,9.6
20057,8.1
20059,8.6
20061,5.3
20063,3.1
20065,7.3
20067,5.8
20069,1.8
20071,4.0
20073,11.9
20075,3.5
20077,10.6
20079,6.1
20081,3.2
20083,3.1
20085,7.4
20087,5.8
20089,7.0
20091,3.0
20093,8.2
20095,4.8
20097,8.8
20099,10.7
20101,4.1
20103,6.8
20105,5.0
20107,8.4
20109,9.5
20111,8.0
20113,5.5
20115,3.7
20117,6.6
20119,3.7
20121,7.4
20123,4.8
20125,14.2
20127,5.2
20129,2.5
20131,4.6
20133,13.3
20135,2.3
20137,6.2
20139,10.2
20141,8.3
20143,5.6
20145,5.2
20147,7.3
20149,5.0
20151,4.5
20153,5.5
20155,9.9
20157,4.6
20159,6.6
20161,6.2
20163,5.5
20165,8.2
20167,9.3
20169,9.0
20171,3.9
20173,10.3
20175,6.3
20177,8.1
20179,3.9
20181,5.1
20183,5.6
20185,5.8
20187,4.0
20189,6.9
20191,9.2
20193,4.9
20195,3.0
20197,4.3
20199,4.1
20201,3.6
20203,2.6
20205,10.4
20207,14.1
20209,13.6
21001,16.5
21003,10.7
21005,9.9
21007,10.4
21009,16.6
21011,20.7
21013,33.6
21015,5.6
21017,11.7
21019,16.5
21021,13.0
21023,12.3
21025,33.9
21027,15.8
21029,7.7
21031,14.3
21033,15.0
21035,10.5
21037,8.0
21039,11.3
21041,16.1
21043,21.8
21045,21.9
21047,16.6
21049,14.6
21051,34.7
21053,25.3
21055,13.5
21057,13.6
21059,11.0
21061,14.6
21063,28.2
21065,24.8
21067,9.5
21069,18.8
21071,27.4
21073,9.9
21075,23.8
21077,9.5
21079,17.1
21081,13.5
21083,13.3
21085,18.1
21087,17.9
21089,15.2
21091,12.6
21093,10.7
21095,28.4
21097,17.0
21099,19.2
21101,14.3
21103,13.9
21105,10.7
21107,14.2
21109,27.9
21111,11.3
21113,15.9
21115,24.4
21117,9.3
21119,33.2
21121,31.2
21123,17.3
21125,20.1
21127,24.4
21129,35.6
21131,25.6
21133,32.3
21135,26.4
21137,16.2
21139,14.6
21141,10.6
21143,12.2
21145,11.8
21147,29.8
21149,15.5
21151,13.2
21153,33.8
21155,18.3
21157,8.5
21159,21.6
21161,15.1
21163,10.1
21165,19.5
21167,11.6
21169,16.7
21171,13.8
21173,17.1
21175,24.0
21177,14.0
21179,10.9
21181,20.4
21183,13.2
21185,4.3
21187,16.1
21189,39.5
21191,14.9
21193,28.5
21195,21.1
21197,23.5
21199,17.2
21201,17.8
21203,24.4
21205,22.6
21207,15.8
21209,10.3
21211,10.2
21213,12.3
21215,7.1
21217,15.9
21219,19.7
21221,11.9
21223,14.5
21225,13.8
21227,11.9
21229,11.5
21231,18.1
21233,15.7
21235,21.2
21237,35.5
21239,10.2
22001,18.6
22003,18.4
22005,10.6
22007,14.5
22009,18.9
22011,12.9
22013,24.2
22015,11.5
22017,17.6
22019,13.1
22021,17.4
22023,8.5
22025,15.8
22027,26.2
22029,15.8
22031,20.4
22033,14.4
22035,30.5
22037,14.6
22039,21.9
22041,22.4
22043,20.4
22045,21.1
22047,20.2
22049,20.3
22051,12.2
22053,16.2
22055,11.3
22057,12.7
22059,18.3
22061,17.1
22063,12.6
22065,29.3
22067,22.7
22069,29.5
22071,17.4
22073,17.4
22075,12.7
22077,17.0
22079,16.5
22081,15.5
22083,23.9
22085,19.9
22087,18.4
22089,13.0
22091,24.6
22093,14.6
22095,17.3
22097,17.6
22099,16.1
22101,18.0
22103,8.0
22105,20.8
22107,26.2
22109,16.3
22111,13.3
22113,16.5
22115,11.1
22117,24.9
22119,20.7
22121,14.5
22123,12.9
22125,12.9
22127,15.6
23001,16.8
23003,20.6
23005,8.2
23007,13.2
23009,10.0
23011,15.4
23013,9.9
23015,13.3
23017,16.3
23019,16.8
23021,20.7
23023,8.8
23025,22.8
23027,14.1
23029,22.6
23031,10.4
24001,20.5
24003,6.1
24005,9.5
24009,5.9
24011,17.0
24013,6.7
24015,11.6
24017,7.3
24019,21.6
24021,6.4
24023,13.7
24025,7.8
24027,5.0
24029,12.8
24031,6.2
24033,9.3
24035,7.1
24037,9.9
24039,24.4
24041,10.7
24043,15.3
24045,16.6
24047,9.7
24510,24.0
25001,6.8
25003,13.3
25005,15.4
25007,5.5
25009,13.5
25011,12.5
25013,21.6
25015,8.8
25017,7.0
25019,4.5
25021,6.6
25023,9.8
25025,17.2
25027,12.3
26001,13.6
26003,10.2
26005,6.7
26007,15.6
26009,9.7
26011,16.7
26013,15.7
26015,7.3
26017,15.2
26019,7.1
26021,14.0
26023,11.3
26025,13.9
26027,11.6
26029,8.6
26031,12.8
26033,15.1
26035,18.8
26037,6.5
26039,16.2
26041,13.0
26043,12.1
26045,9.5
26047,8.0
26049,20.1
26051,18.4
26053,15.9
26055,8.4
26057,14.1
26059,12.3
26061,11.9
26063,10.0
26065,12.5
26067,13.1
26069,16.5
26071,10.0
26073,11.7
26075,12.9
26077,10.8
26079,14.2
26081,10.4
26083,8.0
26085,20.6
26087,11.1
26089,4.2
26091,10.6
26093,4.7
26095,15.2
26097,11.7
26099,11.2
26101,11.6
26103,10.0
26105,12.4
26107,13.7
26109,10.5
26111,11.9
26113,14.3
26115,11.5
26117,13.9
26119,12.4
26121,17.1
26123,16.4
26125,7.1
26127,13.5
26129,19.6
26131,10.8
26133,15.3
26135,16.9
26137,15.6
26139,6.0
26141,10.0
26143,14.7
26145,18.5
26147,13.6
26149,11.8
26151,14.5
26153,15.3
26155,13.4
26157,14.4
26159,14.8
26161,7.4
26163,22.7
26165,16.5
27001,9.2
27003,6.8
27005,11.4
27007,13.2
27009,10.4
27011,5.4
27013,7.9
27015,6.1
27017,9.6
27019,3.9
27021,11.3
27023,5.4
27025,6.4
27027,7.7
27029,12.3
27031,6.2
27033,9.9
27035,7.3
27037,5.3
27039,4.8
27041,5.1
27043,7.1
27045,6.1
27047,9.0
27049,6.2
27051,7.2
27053,8.5
27055,5.9
27057,8.7
27059,6.7
27061,9.6
27063,4.4
27065,9.5
27067,9.1
27069,5.5
27071,12.3
27073,6.1
27075,7.0
27077,7.3
27079,6.4
27081,8.3
27083,8.2
27085,6.3
27087,22.6
27089,4.8
27091,8.6
27093,8.0
27095,10.3
27097,7.6
27099,11.1
27101,5.5
27103,7.9
27105,11.1
27107,7.2
27109,7.1
27111,7.2
27113,8.4
27115,10.9
27117,9.0
27119,10.4
27121,7.6
27123,12.0
27125,10.1
27127,5.2
27129,7.2
27131,6.6
27133,6.1
27135,5.2
27137,10.0
27139,4.3
27141,4.1
27143,5.5
27145,9.4
27147,7.1
27149,7.0
27151,9.1
27153,7.8
27155,10.1
27157,5.4
27159,12.9
27161,7.0
27163,4.4
27165,8.1
27167,9.6
27169,6.3
27171,4.5
27173,8.1
28001,19.2
28003,13.7
28005,19.8
28007,20.6
28009,11.9
28011,28.1
28013,15.0
28015,9.3
28017,19.6
28019,20.1
28021,24.3
28023,16.4
28025,16.0
28027,35.1
28029,19.0
28031,18.9
28033,8.4
28035,17.1
28037,14.8
28039,11.9
28041,16.8
28043,11.1
28045,17.2
28047,16.9
28049,17.3
28051,26.9
28053,36.1
28055,30.0
28057,9.8
28059,12.3
28061,17.4
28063,35.9
28065,21.4
28067,15.2
28069,26.0
28071,6.1
28073,12.5
28075,16.2
28077,18.4
28079,15.0
28081,10.5
28083,19.8
28085,12.7
28087,15.6
28089,7.5
28091,14.2
28093,11.6
28095,13.9
28097,17.5
28099,19.3
28101,12.5
28103,29.9
28105,12.5
28107,17.2
28109,15.1
28111,17.1
28113,17.2
28115,14.3
28117,16.5
28119,33.3
28121,6.4
28123,13.4
28125,38.1
28127,19.2
28129,10.7
28131,18.0
28133,34.0
28135,28.0
28137,15.0
28139,16.4
28141,11.6
28143,28.4
28145,12.3
28147,14.6
28149,15.5
28151,28.9
28153,18.2
28155,19.8
28157,23.4
28159,24.5
28161,14.9
28163,26.9
29001,9.4
29003,6.6
29005,8.1
29007,9.4
29009,14.1
29011,17.0
29013,13.0
29015,11.8
29017,15.3
29019,8.7
29021,13.0
29023,21.6
29025,9.2
29027,10.7
29029,9.2
29031,9.8
29033,13.0
29035,15.6
29037,7.6
29039,21.4
29041,8.7
29043,8.6
29045,7.6
29047,6.9
29049,5.8
29051,8.1
29053,11.0
29055,15.0
29057,13.3
29059,10.4
29061,11.2
29063,8.0
29065,17.1
29067,19.1
29069,27.7
29071,9.5
29073,6.6
29075,8.2
29077,11.5
29079,12.4
29081,12.4
29083,18.4
29085,16.3
29087,6.6
29089,11.0
29091,17.5
29093,18.5
29095,11.3
29097,13.6
29099,10.6
29101,9.5
29103,10.8
29105,13.4
29107,11.6
29109,15.9
29111,9.4
29113,10.5
29115,8.7
29117,12.3
29119,13.6
29121,9.6
29123,18.1
29125,10.7
29127,12.4
29129,5.5
29131,13.5
29133,32.4
29135,7.0
29137,8.8
29139,11.5
29141,13.7
29143,27.5
29145,12.5
29147,9.7
29149,18.2
29151,4.7
29153,18.3
29155,31.8
29157,9.9
29159,12.9
29161,12.3
29163,10.4
29165,4.1
29167,13.9
29169,9.0
29171,7.5
29173,6.2
29175,13.3
29177,8.9
29179,18.2
29181,19.9
29183,4.0
29185,13.0
29186,8.4
29187,15.9
29189,8.3
29195,12.3
29197,11.2
29199,7.4
29201,19.8
29203,20.3
29205,11.4
29207,19.9
29209,8.9
29211,10.2
29213,14.6
29215,17.3
29217,12.2
29219,10.5
29221,20.8
29223,20.2
29225,12.5
29227,8.4
29229,23.7
29510,19.7
30001,8.6
30003,14.5
30005,16.8
30007,7.7
30009,6.7
30011,3.5
30013,10.6
30015,12.7
30017,6.9
30019,2.0
30021,7.6
30023,16.8
30025,2.8
30027,8.8
30029,8.7
30031,3.8
30033,3.9
30035,20.9
30037,10.8
30039,9.8
30041,17.1
30043,6.0
30045,7.1
30047,14.5
30049,8.5
30051,3.6
30053,13.5
30055,0.4
30057,2.6
30059,11.8
30061,16.7
30063,10.6
30065,15.5
30067,9.0
30069,0.5
30071,5.1
30073,11.7
30075,2.8
30077,15.4
30079,3.5
30081,10.5
30083,3.2
30085,14.2
30087,9.2
30089,12.6
30091,5.4
30093,15.5
30095,4.0
30097,5.7
30099,7.5
30101,9.3
30103,4.0
30105,10.7
30107,8.7
30109,2.8
30111,7.6
31001,10.7
31003,7.9
31005,4.6
31007,7.4
31009,3.8
31011,3.9
31013,7.3
31015,4.8
31017,2.0
31019,7.4
31021,8.2
31023,7.2
31025,5.7
31027,6.1
31029,3.6
31031,7.0
31033,10.1
31035,6.5
31037,9.5
31039,5.7
31041,7.8
31043,10.7
31045,4.6
31047,9.4
31049,9.6
31051,4.8
31053,11.6
31055,9.7
31057,8.5
31059,5.0
31061,8.5
31063,5.9
31065,6.4
31067,10.0
31069,5.9
31071,5.1
31073,3.8
31075,3.5
31077,3.0
31079,10.9
31081,5.1
31083,4.6
31085,3.7
31087,5.4
31089,3.1
31091,0.0
31093,7.7
31095,9.4
31097,8.3
31099,6.6
31101,6.9
31103,2.0
31105,8.2
31107,8.2
31109,7.9
31111,10.7
31113,7.8
31115,1.0
31117,3.1
31119,10.8
31121,8.0
31123,8.0
31125,10.0
31127,5.8
31129,6.4
31131,8.0
31133,7.8
31135,2.0
31137,6.8
31139,5.5
31141,6.0
31143,5.9
31145,6.0
31147,10.3
31149,3.4
31151,8.7
31153,5.5
31155,5.1
31157,11.9
31159,4.3
31161,11.2
31163,6.7
31165,4.8
31167,4.8
31169,9.2
31171,1.4
31173,21.1
31175,5.4
31177,7.7
31179,3.1
31181,9.0
31183,6.4
31185,5.8
32001,11.4
32003,12.6
32005,6.1
32007,6.0
32009,6.9
32011,5.4
32013,8.1
32015,5.6
32017,9.2
32019,12.6
32021,14.6
32023,14.4
32027,12.1
32029,8.7
32031,10.0
32033,8.4
32510,10.8
33001,7.9
33003,7.5
33005,7.4
33007,13.2
33009,7.0
33011,7.5
33013,8.0
33015,3.7
33017,8.1
33019,8.8
34001,13.7
34003,4.8
34005,5.0
34007,11.5
34009,6.6
34011,16.5
34013,14.6
34015,7.2
34017,15.0
34019,3.3
34021,8.4
34023,6.4
34025,5.8
34027,3.2
34029,6.6
34031,18.6
34033,12.8
34035,2.6
34037,3.1
34039,7.9
34041,6.9
35001,15.8
35003,10.9
35005,21.5
35006,30.1
35007,20.6
35009,18.4
35011,17.0
35013,24.2
35015,14.2
35017,20.2
35019,16.7
35021,3.3
35023,20.5
35025,15.4
35027,12.3
35028,2.0
35029,26.9
35031,26.2
35033,31.0
35035,16.9
35037,15.4
35039,14.8
35041,19.3
35043,11.1
35045,17.9
35047,31.2
35049,10.5
35051,22.3
35053,14.5
35055,15.9
35057,19.1
35059,13.9
35061,18.7
36001,11.3
36003,15.6
36005,35.7
36007,16.0
36009,17.0
36011,13.4
36013,19.8
36015,15.3
36017,16.8
36019,17.3
36021,10.3
36023,13.6
36025,15.1
36027,8.6
36029,15.4
36031,10.1
36033,17.0
36035,13.9
36037,11.4
36039,7.0
36041,8.6
36043,15.1
36045,16.9
36047,22.5
36049,14.0
36051,12.2
36053,11.4
36055,15.1
36057,18.2
36059,4.3
36061,13.2
36063,12.5
36065,16.3
36067,13.7
36069,9.5
36071,9.8
36073,15.3
36075,16.8
36077,11.5
36079,3.7
36081,13.0
36083,10.5
36085,11.7
36087,11.1
36089,16.3
36091,6.8
36093,13.0
36095,12.9
36097,14.6
36099,11.3
36101,13.2
36103,6.4
36105,13.9
36107,13.4
36109,8.8
36111,10.4
36113,11.0
36115,13.3
36117,11.6
36119,8.7
36121,10.5
36123,8.8
37001,14.4
37003,10.7
37005,17.7
37007,22.6
37009,12.2
37011,11.2
37013,16.0
37015,25.2
37017,28.0
37019,11.3
37021,8.6
37023,13.7
37025,8.9
37027,14.3
37029,8.3
37031,10.1
37033,16.2
37035,12.6
37037,8.6
37039,12.4
37041,18.9
37043,12.6
37045,17.4
37047,24.8
37049,13.4
37051,17.2
37053,9.0
37055,7.0
37057,15.2
37059,8.9
37061,19.0
37063,10.8
37065,27.7
37067,11.3
37069,16.1
37071,15.1
37073,13.1
37075,12.5
37077,12.9
37079,24.1
37081,14.0
37083,28.3
37085,13.7
37087,12.0
37089,7.6
37091,25.5
37093,17.5
37095,20.3
37097,7.1
37099,9.9
37101,12.9
37103,23.7
37105,15.5
37107,26.2
37109,12.3
37111,17.2
37113,10.7
37115,13.4
37117,16.5
37119,9.0
37121,12.5
37123,14.1
37125,8.5
37127,16.4
37129,10.0
37131,24.9
37133,12.1
37135,6.5
37137,13.3
37139,16.0
37141,12.9
37143,16.9
37145,14.5
37147,14.6
37149,9.3
37151,14.4
37153,26.5
37155,28.4
37157,16.7
37159,14.2
37161,17.7
37163,18.9
37165,27.1
37167,13.2
37169,12.5
37171,15.6
37173,13.2
37175,12.0
37177,19.5
37179,7.0
37181,24.1
37183,6.2
37185,21.3
37187,26.1
37189,6.9
37191,18.0
37193,14.8
37195,20.1
37197,11.9
37199,15.2
38001,3.8
38003,6.4
38005,20.3
38007,0.5
38009,9.6
38011,6.9
