cfips,pct_households_married,avg_family_size,pct_unmarried_same_sex_households,pct_housing_owner_occupied
05049,56.830173930037134,2.68,0.0,78.1
05051,46.38310618541261,2.97,0.3,67.0
05053,57.685009487666036,3.07,0.0,79.8
05055,55.22858331847096,3.02,0.4,67.3
05057,49.066834804539724,3.40,0.1,68.9
05059,53.901228541209015,3.05,0.1,74.8
05061,47.97699325664419,3.23,0.1,66.2
05063,51.805711086226204,3.02,0.0,70.7
05065,54.30718828290615,3.03,0.4,78.7
05067,40.97750445055834,3.03,0.1,70.6
05069,38.60539869233298,3.11,0.0,63.5
05071,54.0,3.14,0.2,70.8
05073,42.69230769230769,3.00,0.0,72.6
05075,52.293438639125156,2.98,0.2,67.2
05077,42.19147133578085,2.92,0.0,55.4
05079,53.4877800407332,2.72,0.4,75.0
05081,45.0377358490566,2.91,0.0,69.6
05083,52.473092272342484,3.04,0.0,73.3
05085,56.8775921768578,3.11,0.1,68.5
05087,59.676898222940224,2.99,0.4,76.5
05089,56.13087197958877,2.94,0.0,78.4
05091,46.615746180963576,3.05,0.3,63.5
05093,39.760993154658316,3.05,0.7,56.4
05095,35.66706730769231,2.89,0.0,61.7
05097,56.54993514915694,2.81,0.3,81.6
05099,47.247972190034766,3.11,0.0,74.5
05101,57.80456852791879,3.07,0.1,85.1
05103,40.32547923322684,3.11,0.3,67.2
05105,59.859154929577464,3.19,0.3,81.4
05107,34.245174485491496,3.24,0.1,47.6
05109,52.979364711337816,3.07,0.3,77.2
05111,48.21259095223031,2.96,0.1,64.7
05113,50.84388185654009,3.03,0.0,76.3
05115,49.29364496479025,3.20,0.0,67.0
05117,45.68877551020408,2.56,0.2,70.8
05119,40.384083378904364,3.22,0.5,58.9
05121,48.5897261207249,2.78,0.0,72.0
05123,38.21983914209115,3.27,0.2,58.6
05125,55.2177125178926,3.15,0.2,77.2
05127,51.611278952668684,3.28,0.1,73.8
05129,58.153477218225426,2.88,0.0,79.4
05131,46.66308820898193,3.12,0.1,59.8
05133,52.20588235294118,3.47,0.2,75.3
05135,48.38267543859649,2.89,0.4,73.5
05137,55.78411405295316,3.10,0.4,77.2
05139,45.2405954660572,3.03,0.0,73.5
05141,51.652832386777334,2.92,0.2,77.0
05143,46.84466019417476,3.21,0.3,53.3
05145,54.32795974946093,3.04,0.2,67.2
05147,39.735560194850386,3.04,0.1,65.8
05149,53.03772336201191,3.41,0.0,70.9
06001,49.68791185618641,3.37,0.6,53.0
06003,56.25,4.64,0.0,83.2
06005,54.74797321113852,2.85,0.1,77.0
06007,43.37623452133648,3.12,0.4,59.0
06009,52.16707837412981,3.03,0.1,78.2
06011,57.27259826876685,3.52,0.1,64.2
06013,54.65237155316905,3.35,0.4,65.5
06015,40.68986884230094,3.22,0.2,61.9
06017,59.5147171141531,3.15,0.3,76.3
06019,46.93629399915182,3.69,0.4,53.0
06021,55.112721417069245,3.29,0.0,57.6
06023,38.90412481933069,3.05,0.3,56.5
06025,51.75228992433294,4.36,0.1,56.4
06027,40.480936954896585,2.98,0.0,63.7
06029,50.88360824625556,3.70,0.2,57.2
06031,51.00946893669271,3.59,0.2,51.8
06033,41.51631405021461,2.96,0.1,65.9
06035,51.68943967800021,2.83,0.0,66.0
06037,44.841736369104375,3.69,0.5,45.9
06039,58.149264474335325,3.75,0.2,62.3
06041,50.07534860652767,3.00,0.4,64.2
06043,53.24186171643799,2.72,0.3,70.7
06045,43.68088467614534,3.14,0.3,59.2
06047,50.71094232977126,3.76,0.1,52.0
06049,47.77350192413414,3.01,0.1,73.0
06051,41.78403755868544,3.66,0.0,56.1
06053,52.37694439371442,3.86,0.3,50.7
06055,53.78435690400457,3.32,0.3,63.1
06057,52.49096221462884,2.91,0.3,74.2
06059,54.795234229874644,3.52,0.3,57.4
06061,57.6513380098727,3.19,0.2,70.8
06063,47.60468203209847,2.82,0.5,72.6
06065,54.15399789806161,3.82,0.6,65.0
06067,45.354008081947185,3.38,0.4,55.5
06069,60.48165137614679,3.67,0.3,63.7
06071,51.491721211849104,3.79,0.3,59.2
06073,50.071554564515594,3.45,0.4,53.0
06075,35.33190995952861,3.15,1.6,37.3
06077,51.89716185301687,3.68,0.3,55.7
06079,50.85011994973535,3.00,0.4,60.0
06081,54.412214090360436,3.40,0.4,59.7
06083,48.675485192514664,3.46,0.4,52.3
06085,56.679900579109244,3.45,0.3,56.9
06087,48.29907050745269,3.30,0.6,59.7
06089,48.23369179695259,3.02,0.3,62.6
06091,49.83443708609271,2.89,0.0,79.7
06093,46.7977705331791,2.80,0.3,65.5
06095,50.529344698409254,3.35,0.3,60.0
06097,47.78383440844374,3.16,0.6,60.3
06099,51.81410660502907,3.58,0.3,57.1
06101,53.46091711196719,3.46,0.2,57.0
06103,51.01636302294197,3.13,0.5,67.2
06105,47.18051995606005,2.88,0.0,68.8
06107,52.54691292251228,3.79,0.2,56.2
06109,50.159428751066606,2.76,0.2,69.4
06111,55.77012805225776,3.57,0.3,63.2
06113,47.852289107008026,3.32,0.2,51.9
06115,50.89644513137558,3.33,0.4,58.2
08001,50.967952346961376,3.51,0.4,64.8
08003,45.57778145147958,3.15,0.0,56.9
08005,49.39450742360677,3.22,0.5,62.6
08007,55.60958040698721,2.71,0.1,73.4
08009,52.96319401122894,2.69,0.1,71.6
08011,52.27272727272727,2.65,0.0,62.6
08013,47.05261305648425,3.01,0.4,62.2
08014,56.303492944714314,3.03,0.5,66.7
08015,58.35443037974684,2.64,0.0,77.1
08017,55.28350515463918,3.43,0.0,73.5
08019,48.53680841335162,2.59,0.3,77.2
08021,52.94117647058824,3.42,0.3,78.1
08023,41.3265306122449,3.09,0.1,71.4
08025,46.584362139917694,4.41,0.0,73.9
08027,64.02293358815098,2.50,0.0,81.9
08029,53.86583051406881,2.95,0.2,71.0
08031,34.07934220328481,3.22,1.1,50.1
08033,52.05091937765205,2.86,0.0,79.8
08035,67.73609609926274,3.19,0.4,79.5
08037,56.71826625386996,3.28,0.3,70.4
08039,66.18542747575006,3.13,0.8,89.8
08041,53.6607339486276,3.15,0.4,63.3
08043,52.493735831046415,2.59,0.1,74.9
08045,59.42056518641653,3.16,0.2,66.1
08047,49.71187091817134,2.79,0.5,79.6
08049,50.24458420684835,2.92,0.0,69.0
08051,43.00230946882217,2.85,0.3,58.7
08053,61.41304347826087,2.65,0.0,69.8
08055,42.32587456665616,2.60,1.0,71.9
08057,59.2964824120603,2.87,0.0,70.4
08059,51.31450143763306,2.98,0.4,70.8
08061,48.4375,3.00,0.0,76.0
08063,56.32721202003339,2.83,0.0,69.9
08065,46.23947051744886,2.75,0.0,57.6
08067,50.29791914932624,2.94,0.5,68.2
08069,50.813014359933184,2.94,0.5,64.8
08071,47.352615773668404,2.63,0.2,65.9
08073,53.41909275558565,2.98,0.4,69.1
08075,46.632315053367684,3.33,0.1,62.0
08077,48.83920610283676,2.91,0.2,67.0
08079,58.91089108910891,2.28,1.2,85.4
08081,54.12502449539487,3.09,0.0,69.8
08083,50.20912547528516,2.99,0.2,70.2
08085,53.14140758657307,2.92,0.0,69.2
08087,53.26917633739032,3.04,0.2,64.2
08089,48.03738317757009,2.93,0.2,64.3
08091,53.49364791288566,2.55,0.4,69.4
08093,56.31343889565571,2.77,0.1,81.3
08095,54.65801886792453,3.15,0.0,67.9
08097,37.643051771117165,3.02,0.2,64.8
08099,49.05353144718095,2.90,0.0,65.1
08101,43.900518200003155,3.10,0.4,63.2
08103,58.709143566404634,3.20,0.3,69.0
08105,51.1578947368421,2.98,0.0,66.2
08107,52.11014982063726,3.00,0.1,68.3
08109,50.03808073115004,3.12,0.0,70.6
08111,32.15686274509804,3.21,0.0,67.1
08113,43.47167524992426,2.91,0.3,59.8
08115,47.69539078156313,3.02,0.3,71.1
08117,48.1332628239027,3.24,0.0,66.5
08119,58.76339817387852,2.75,0.2,80.7
08121,58.39960238568589,2.64,0.3,71.2
08123,57.970085256018514,3.25,0.2,71.6
08125,52.20824080927707,3.20,0.0,62.0
09001,53.65318439460077,3.29,0.2,67.7
09003,46.356102972158766,3.10,0.3,64.6
09005,53.94812680115274,2.96,0.2,76.8
09007,51.319088875208344,2.95,0.3,73.7
09009,44.54768144360755,3.24,0.3,62.3
09011,47.97328183743341,2.96,0.2,66.7
09013,52.65133569007617,3.00,0.3,72.4
09015,47.42751914482697,3.01,0.3,69.9
10001,49.049399662359384,3.15,0.3,69.6
10003,46.625775953102334,3.28,0.3,68.4
10005,53.76728991450616,2.92,0.9,79.2
11001,25.31035847257946,3.25,1.2,41.7
12001,37.971995691644864,3.24,0.5,53.6
12003,59.13965538016629,3.42,0.0,77.6
12005,47.77258362823481,3.19,0.3,62.4
12007,45.25612472160356,3.26,0.6,71.1
12009,48.335335771466795,3.07,0.2,72.0
12011,43.39491704990027,3.47,0.7,62.3
12013,49.137742850905916,3.42,0.0,83.5
12015,53.409273008920465,2.77,0.3,78.2
12017,49.52310843681987,2.75,0.2,80.9
12019,57.71973477529574,3.21,0.2,74.4
12021,54.30641926866525,3.04,0.3,72.1
12023,46.141088908664344,3.25,0.3,73.0
12027,51.04734332425068,3.27,0.1,68.9
12029,47.28658062509719,2.74,0.0,78.2
12031,41.77489986572087,3.23,0.4,57.7
12033,41.203027937132966,3.21,0.3,60.9
12035,56.04442979230594,3.07,0.3,77.0
12037,51.25953316385486,2.89,0.0,73.5
12039,41.114962449451184,2.98,0.7,70.2
12041,52.30504766369746,2.96,0.9,81.7
12043,50.895973935303694,3.45,0.1,75.0
12045,50.42492917847026,3.06,0.0,74.7
12047,46.736980883322346,2.83,0.1,73.7
12049,52.12490282456596,3.86,0.0,68.5
12051,42.453298065796,3.66,0.5,65.4
12053,51.19334385469446,2.95,0.2,77.8
12055,51.351874244256344,2.97,0.1,74.7
12057,44.339471577261804,3.27,0.6,58.0
12059,48.354466448211994,3.11,0.0,78.3
12061,51.89514945347171,3.18,0.2,75.8
12063,45.0325685112376,2.94,0.2,70.1
12065,46.86075061381971,2.46,0.2,77.4
12067,57.50113999088007,3.79,0.0,81.2
12069,53.35645514394896,3.07,0.3,73.5
12071,51.47451054572969,3.16,0.4,69.8
12073,38.308134516298395,3.03,0.4,52.6
12075,46.836644312286474,3.03,0.3,75.0
12077,48.55913978494624,3.68,0.5,75.3
12079,46.774432745068964,3.07,0.1,75.7
12081,52.04805532779581,3.11,0.4,71.4
12083,48.80628140144122,3.06,0.3,75.3
12085,49.60706805045908,3.07,0.2,76.6
12086,43.17846319829335,3.78,0.4,52.2
12087,47.10576859394662,3.04,0.7,58.7
12089,56.793853024233265,2.96,0.3,77.8
12091,50.506699401885754,3.07,0.2,63.3
12093,48.8787219680492,3.36,0.0,72.2
12095,44.4468537038676,3.38,0.6,54.5
12097,52.25246753246753,3.85,0.3,60.4
12099,45.933431568955335,3.25,0.3,68.6
12101,49.49647121306519,3.05,0.4,71.9
12103,40.86577809674319,3.03,0.8,65.3
12105,50.38172318229157,3.40,0.4,68.3
12107,42.87860899431147,3.24,0.3,72.7
12109,59.82279327474207,3.13,0.2,77.0
12111,50.572957843751986,3.26,0.4,72.2
12113,58.05270018314717,3.03,0.4,74.3
12115,49.27077832335195,2.80,0.4,73.4
12117,50.65160406764536,3.39,0.3,65.8
12119,63.01948051948052,2.43,0.3,90.1
12121,51.219671702308545,3.21,0.0,70.8
12123,53.119092627599244,2.94,0.5,79.2
12125,49.08768373035986,3.06,0.6,67.7
12127,45.25335302665746,3.05,0.4,69.4
12129,52.91196388261851,2.96,0.2,80.4
12131,50.897874179732014,2.93,0.2,71.2
12133,50.23369946249123,3.14,0.0,78.9
13001,51.417487317218736,3.17,0.3,71.9
13003,48.00705467372134,3.65,0.1,74.1
13005,52.719979944848326,3.14,0.0,70.7
13007,45.26873580620742,3.20,0.0,69.3
13009,39.25290875688916,3.26,0.1,55.1
13011,60.19417475728155,3.32,0.2,74.2
13013,54.481861070440864,3.52,0.5,72.9
13015,52.893318965517246,3.24,0.2,65.4
13017,44.505580883508884,3.16,0.2,60.7
13019,50.41436464088398,3.11,0.0,69.3
13021,35.50480643416668,3.41,0.1,52.7
13023,48.90493381468111,3.43,0.0,71.7
13025,57.975367978371885,3.18,0.2,78.3
13027,48.682341802114564,3.10,0.1,73.6
13029,59.69594048196668,3.19,0.3,68.9
13031,42.30249324121358,2.95,0.3,53.2
13033,47.57064947942489,3.21,0.0,69.2
13035,50.45324723705451,3.04,0.1,69.9
13037,39.946380697050934,3.06,0.0,67.4
13039,57.02426902130809,3.05,0.0,60.1
13043,43.314454567840436,3.02,0.0,58.4
13045,50.482698246723245,3.25,0.3,64.1
13047,58.70383106112706,3.13,0.1,73.4
13049,60.27707096409386,3.73,0.0,72.5
13051,41.38158935835497,3.17,0.5,53.9
13053,60.91816367265469,3.38,0.0,26.9
13055,48.600453906841025,3.05,0.0,65.7
13057,60.35838845460012,3.27,0.4,76.4
13059,31.95437558056642,3.20,0.4,38.5
13061,36.22183708838821,3.40,0.0,64.7
13063,34.44500240164185,3.65,0.4,50.5
13065,36.995341614906835,3.20,0.0,71.4
13067,50.753204719329645,3.19,0.5,64.3
13069,46.472189266522435,3.43,0.1,66.1
13071,45.22084749022373,3.39,0.1,59.5
13073,62.826528162713046,3.60,0.2,78.5
13075,50.618301731244856,3.29,0.1,69.0
13077,58.075240941204406,3.13,0.3,72.6
13079,51.34676564156946,3.15,0.0,76.8
13081,45.07940327237729,3.35,0.0,59.1
13083,57.20151092133355,2.89,0.0,75.3
13085,62.08951735421292,3.14,0.1,79.8
13087,41.54786150712831,3.17,0.1,59.7
13089,36.460853611291824,3.44,1.0,54.1
13091,45.914991091880886,2.99,0.1,66.2
13093,42.06149680912783,2.95,0.0,64.3
13095,31.025773491762816,3.20,0.2,45.1
13097,49.02325197208111,3.41,0.7,65.8
13099,39.50892857142857,3.20,0.0,68.1
13101,51.1318242343542,3.20,0.3,62.1
13103,59.04309640522876,3.33,0.2,76.7
13105,44.47606727037516,3.11,0.0,72.2
13107,40.765470370811975,3.26,0.1,68.2
13109,46.955008699975146,2.99,0.0,64.6
13111,54.486486486486484,2.91,0.2,76.8
13113,65.02373497626502,3.22,0.2,81.0
13115,49.85072945417676,3.14,0.1,60.2
13117,70.87614236249078,3.31,0.2,84.3
13119,52.55948089401586,3.11,0.6,67.6
13121,36.15286461656246,3.42,0.7,51.3
13123,58.275200558074644,3.04,0.6,74.4
13125,50.32317636195752,3.51,0.4,78.9
13127,45.81927710843374,3.08,0.3,61.3
13129,56.25532341299664,3.18,0.1,64.2
13131,51.03387593488782,3.13,0.5,61.0
13133,50.022081554541444,2.99,0.0,72.1
13135,56.64522552037733,3.60,0.3,66.6
13137,57.77836621210115,3.37,0.0,75.2
13139,55.87922973294239,3.51,0.3,67.5
13141,35.622895622895626,2.58,0.0,78.5
13143,53.84754826429802,2.97,0.1,68.3
13145,65.30443414956983,3.05,0.0,84.7
13147,52.193338748984566,2.98,0.2,74.7
13149,52.135190682804286,3.16,0.3,69.6
13151,54.90185289626807,3.41,0.2,72.0
13153,50.856884057971016,3.19,0.4,64.1
13155,46.8853445681613,3.49,0.0,75.4
13157,58.875372963047965,3.35,0.4,77.0
13159,56.05882352941176,3.16,0.3,73.5
13161,55.470249520153544,3.32,0.0,73.3
13163,40.21045368293945,3.49,0.1,64.3
13165,43.08148148148148,3.34,0.0,68.7
13167,45.0717119316448,3.75,0.0,70.5
13169,56.14973262032086,3.13,0.2,80.6
13171,43.78093565384001,3.69,0.2,69.3
13173,49.572649572649574,3.28,0.2,61.6
13175,43.614153810861964,3.32,0.1,62.8
13177,58.890400310921095,3.13,0.0,73.3
13179,49.58023195430154,3.09,0.1,44.8
13181,43.16463059918557,2.81,0.2,72.6
13183,51.80588997962585,3.83,0.5,68.7
13185,44.168857582221335,3.37,0.4,52.2
13187,48.413950227830355,3.11,0.1,64.2
13189,46.82442373712604,3.13,0.2,61.4
13191,48.446771378708554,2.92,0.0,78.8
13193,36.899090515374624,3.29,0.5,63.6
13195,54.64005297512061,3.07,0.2,74.1
13197,50.16855654305854,3.17,0.6,72.5
13199,46.151948692649235,3.08,0.1,68.2
13201,49.14015477214102,2.97,0.0,66.0
13205,40.69578275560005,3.11,0.3,65.9
13207,55.54744525547445,3.28,0.1,77.1
13209,53.461163470913235,3.28,0.0,73.5
13211,56.34517766497462,3.05,0.0,74.7
13213,58.4015237020316,3.16,0.0,67.9
13215,38.88683912051272,3.35,0.2,48.4
13217,48.74521955168467,3.43,0.2,69.0
13219,66.76908532261876,3.22,0.3,82.2
13221,52.410492733073376,3.13,0.3,77.8
13223,59.18244255501294,3.33,0.2,77.7
13225,42.133887076040736,3.14,0.2,65.6
13227,62.413217330169616,3.01,0.2,77.6
13229,49.89247311827957,3.09,0.0,73.4
13231,59.4499413047124,3.50,0.0,83.3
13233,48.431333199545115,3.34,0.3,64.5
13235,45.87721551502697,3.11,0.0,61.2
13237,55.27591780189333,2.79,0.0,74.9
13239,35.173824130879346,2.91,0.5,74.1
13241,49.462035044574236,3.07,0.8,74.1
13243,31.808659217877093,3.16,0.0,60.5
13245,34.908306960931995,3.52,0.4,53.1
13247,48.80916591508836,3.44,0.2,68.5
13249,51.58441558441559,3.15,0.0,65.9
13251,45.02657555049355,3.27,0.2,69.2
13253,42.35013420817179,3.08,0.1,71.0
13255,44.4643237486688,3.26,0.2,61.4
13257,56.62458894664262,3.29,0.3,70.2
13259,31.516853932584272,2.95,0.2,68.0
13261,38.49717799679892,2.96,0.3,55.8
13263,42.16351303106033,2.82,0.2,80.8
13265,34.50704225352113,3.22,0.0,69.7
13267,50.248632521133764,2.82,0.1,68.2
13269,41.64321890827237,2.78,0.0,69.5
13271,43.506870524482295,3.13,0.1,61.8
13273,36.65653495440729,3.24,0.0,58.5
13275,44.54039642981338,3.05,0.0,64.4
13277,45.79638642576172,3.04,0.1,57.0
13279,46.15530843075753,3.17,0.3,60.6
13281,56.40802092414996,2.77,0.3,80.8
13283,45.30953285225978,2.98,0.3,71.0
13285,45.11122816969893,3.42,0.5,57.0
13287,45.987753786658075,2.87,0.0,69.9
13289,43.52701325178389,3.47,0.0,78.5
13291,56.793354574419666,2.95,0.0,80.1
13293,44.645815063821495,3.29,0.0,64.3
13295,52.077139727742136,3.11,0.1,72.3
13297,58.83626344791393,3.26,0.2,73.0
13299,46.18427677479681,2.88,0.2,63.1
13301,37.51099384344767,3.10,0.0,67.1
13303,41.765980498374866,3.07,0.1,68.8
13305,52.11349160393747,3.22,0.3,63.1
13307,45.9211732355637,2.97,0.0,78.0
13309,49.64503042596349,3.92,0.0,63.8
13311,58.542222222222215,2.96,0.0,73.1
13313,53.57788831110106,3.43,0.3,61.7
13315,47.08520179372198,3.29,0.0,73.1
13317,41.24905565348779,3.22,0.0,67.7
13319,46.62408759124087,3.48,0.6,76.6
13321,51.10773515634891,3.07,0.4,67.6
15001,48.12240880484386,3.46,0.6,67.0
15003,52.91265720771485,3.63,0.4,55.6
15005,28.30188679245283,2.20,0.0,3.8
15007,53.552275849842665,3.68,0.7,63.0
15009,50.359500560857654,3.48,0.4,59.3
16001,51.13784985613392,3.24,0.4,68.3
16003,52.13133640552995,2.81,0.0,79.8
16005,51.64339071126989,3.23,0.3,68.9
16007,63.12148724600086,2.99,0.0,78.6
16009,50.826681870011406,3.08,0.0,74.0
16011,60.01476212843052,3.56,0.1,74.8
16013,50.054393811193044,3.29,0.1,66.8
16015,60.9520639147803,2.74,1.3,82.9
16017,54.59204008426807,2.87,0.1,72.8
16019,57.924479166666664,3.39,0.4,70.6
16021,51.15812917594654,3.19,0.0,73.9
16023,57.10200190657769,3.02,0.0,82.9
16025,49.45945945945946,3.11,0.8,73.5
16027,53.85481148002251,3.54,0.2,67.6
16029,66.24555862613502,3.13,0.0,83.9
16031,63.34483199182318,3.37,0.0,69.7
16033,59.105431309904155,3.82,0.0,55.3
16035,52.23961144090664,2.46,0.2,76.8
16037,59.297297297297305,2.62,0.0,76.2
16039,55.95309083681177,3.01,0.2,57.9
16041,67.94213719085394,3.46,0.0,80.5
16043,66.16472735569245,3.21,0.2,80.1
16045,50.9681449094316,3.12,0.0,74.8
16047,54.16216216216216,3.28,0.0,67.8
16049,58.117283950617285,2.91,0.0,79.1
16051,69.46871310507674,3.63,0.0,81.0
16053,58.88128148817982,3.41,0.2,64.1
16055,55.2749137974963,2.98,0.1,70.9
16057,45.50103573278094,2.92,0.3,53.3
16059,52.443964353227116,2.56,0.0,70.5
16061,48.8929889298893,2.99,0.0,73.9
16063,59.105034182722186,3.97,0.1,69.3
16065,74.70140129784633,3.64,0.0,46.4
16067,58.36618186760908,3.14,0.0,71.0
16069,49.19671326956095,2.84,0.6,70.9
16071,64.13662239089184,3.29,0.0,78.6
16073,52.38663484486874,3.28,0.0,68.4
16075,57.89289464473224,3.14,0.0,74.0
16077,58.72641509433962,3.63,0.0,70.1
16079,49.34093338083363,2.71,0.0,70.1
16081,55.04782146652497,3.50,0.0,72.8
16083,55.44922913343966,3.18,0.3,68.0
16085,52.010192525481315,3.50,0.0,75.7
16087,52.37496858507163,3.09,0.0,73.1
17001,51.44750737409417,2.96,0.4,70.5
17003,40.04934210526316,3.46,0.0,70.5
17005,54.337899543378995,2.96,0.1,78.3
17007,57.138275696189,3.35,0.6,79.2
17009,52.42013552758954,2.92,0.7,78.8
17011,54.45859872611465,2.87,0.3,76.1
17013,57.78841041998937,3.04,0.0,82.2
17015,52.000608550129314,2.77,0.2,76.8
17017,48.31395348837209,3.05,0.4,73.4
17019,39.57601513178904,3.05,0.3,54.5
