cfips,pct_households_married,avg_family_size,pct_unmarried_same_sex_households,pct_housing_owner_occupied
17005,55.326242260676295,2.85,81.0,75.9
17007,57.288245113348765,3.31,84.9,81.0
17009,53.47931873479319,2.84,80.7,74.8
17011,52.87633231128632,2.88,88.0,76.6
17013,59.91586538461539,3.51,85.7,87.3
17015,50.47633681622619,2.73,86.1,76.6
17017,47.88816180844736,2.98,78.3,74.6
17019,38.19640884313274,3.08,60.1,53.0
17021,46.60815768649738,2.80,85.6,75.1
17023,55.07440476190476,2.68,82.4,76.6
17025,50.56179775280899,2.67,71.2,74.5
17027,54.344039573608306,3.02,84.3,79.6
17029,40.99206728471758,2.86,72.8,61.5
17031,40.84030894859714,3.39,47.4,56.9
17033,51.14792590660058,2.65,83.5,77.7
17035,57.943707839032335,2.99,83.5,78.7
17037,44.285714285714285,3.19,68.8,57.0
17039,53.331341499850616,2.94,83.6,78.7
17041,53.84211217654013,3.14,83.2,74.0
17043,57.18207304159094,3.25,72.2,73.4
17045,51.98886237072394,2.72,86.3,76.5
17047,53.44392354850343,2.87,77.0,80.2
17049,52.80680262304532,2.99,78.7,75.4
17051,54.42678040584206,3.10,81.5,80.5
17053,48.8650147288165,2.90,87.1,72.2
17055,44.065291037881124,3.00,79.0,74.2
17057,48.59397417503587,2.88,88.1,78.3
17059,44.39598778892281,2.69,69.6,77.1
17061,49.484744392806626,3.19,84.6,77.6
17063,56.601951616182156,3.03,82.3,71.3
17065,55.73529411764706,2.83,76.8,80.0
17067,53.85342151437441,2.93,89.0,81.4
17069,54.292002934702865,3.51,76.5,82.0
17071,55.22337924084649,2.72,86.4,82.2
17073,54.829774375503625,2.98,89.4,78.6
17075,51.54586491780938,2.83,87.1,76.1
17077,35.76183896495415,2.98,58.9,51.5
17079,54.944758825114526,3.21,85.3,78.9
17081,47.667667667667665,2.93,70.7,73.2
17083,56.50076479585834,3.01,87.2,81.9
17085,53.139418254764294,2.70,87.0,78.4
17087,58.12224029746689,2.81,75.2,84.2
17089,57.36346075697101,3.44,80.9,73.9
17091,48.40938787817871,3.26,76.5,68.0
17093,61.66105940423859,3.49,91.3,83.6
17095,41.88588007736944,2.90,80.3,66.7
17097,58.83220516654342,3.29,78.3,73.0
17099,48.76372103337398,2.90,82.8,71.8
17101,50.396447827465906,2.64,76.5,74.2
17103,48.40440963156368,2.85,83.6,72.3
17105,48.53568183406724,2.88,80.9,72.8
17107,51.505047698434744,2.92,84.5,72.7
17109,41.470897615708274,3.16,76.7,66.3
17111,60.209154046579464,3.16,87.5,79.4
17113,48.92550687219986,3.09,68.6,64.6
17115,42.712698123519765,3.02,81.3,68.4
17117,52.031788079470196,2.84,84.3,76.7
17119,48.26628521535589,2.95,81.7,71.4
17121,45.81086165809607,2.87,71.3,73.6
17123,52.86650286650286,2.93,91.3,81.8
17125,49.22201773464949,2.73,87.7,77.8
17127,53.24630711095843,2.91,72.0,75.5
17129,58.44255975327679,2.74,89.5,78.1
17131,56.721915285451196,2.90,88.8,79.0
17133,61.887236861475046,2.93,86.0,83.4
17135,49.470578024648496,2.77,86.0,76.4
17137,44.82105109701873,2.83,78.3,68.5
17139,56.972646417184095,2.98,85.1,77.6
17141,53.018410161267305,2.91,82.8,73.2
17143,42.29178327167488,3.15,76.7,65.1
17145,48.66595517609392,2.65,79.0,75.4
17147,58.44291691572027,2.93,89.5,82.5
17149,51.08575051513711,3.02,84.3,78.6
17151,48.760330578512395,3.33,76.2,82.5
17153,44.7255369928401,3.39,70.9,76.4
17155,56.19560712805636,2.78,89.3,80.5
17157,49.381469325927796,2.96,78.4,74.0
17159,48.574085554866706,2.94,80.8,71.2
17161,43.89224721699204,2.92,76.7,68.0
17163,42.90283848038038,3.18,75.0,65.2
17165,48.82671480144404,2.88,76.1,74.5
17167,42.65389255892296,2.94,78.0,68.9
17169,44.54054054054054,2.73,79.1,75.7
17171,57.65858690046416,3.05,83.9,79.9
17173,55.533790401567096,2.86,86.7,81.0
17175,51.31749460043197,2.86,90.5,78.5
17177,46.81594812300522,2.77,78.0,69.9
17179,53.121143467609734,2.93,84.9,76.4
17181,50.93177036369101,2.94,76.8,77.3
17183,43.51706205258258,3.03,81.7,69.6
17185,54.722050010332715,2.92,79.1,78.0
17187,47.6537452637715,2.87,86.9,74.3
17189,55.09966777408638,2.80,85.1,77.5
17191,51.90753084668841,2.91,71.1,76.6
17193,51.845720907134584,2.75,78.8,80.6
17195,50.07364408248137,2.95,83.9,74.9
17197,59.40313205343838,3.49,87.9,81.3
17199,46.11343371933849,3.01,74.7,70.1
17201,44.83747026895164,3.03,75.8,65.9
17203,60.90764880336575,3.09,88.8,81.8
18001,55.13981251502283,3.39,83.8,77.1
18003,46.82314824389067,3.15,77.4,68.4
18005,50.721734706854896,3.17,78.8,71.4
18007,50.145687645687644,3.07,89.3,74.0
18009,52.09169054441261,2.73,82.3,74.7
18011,61.44006278202865,3.01,82.5,77.1
18013,59.81580222976248,2.78,89.6,84.4
18015,54.9987503124219,3.03,88.4,80.7
18017,49.56427015250544,3.12,84.3,74.0
18019,48.15610859728507,3.24,78.4,71.1
18021,56.33121502418666,2.85,81.4,77.6
18023,51.63300922463227,3.17,81.3,70.6
18025,52.90743155149935,3.38,72.3,82.6
18027,58.510733054244234,3.50,82.1,73.5
18029,57.13301536830948,2.98,85.4,79.6
18031,53.2985608036318,3.07,80.6,69.8
18033,53.175406225819884,3.04,78.9,76.1
18035,41.28970581845044,2.86,76.2,63.5
18037,54.318356715799446,3.05,80.7,77.9
18039,52.46799966535598,3.38,76.0,69.8
18041,46.368948247078464,2.86,84.3,69.5
18043,50.02912055911474,3.21,83.4,73.0
18045,52.62403211930026,2.81,85.4,76.2
18047,60.53873604236215,3.07,85.4,84.0
18049,51.58353635081421,3.19,81.6,74.7
18051,54.992503748125934,2.93,77.6,75.5
18053,45.67723342939482,2.81,81.5,68.4
18055,54.68273218058055,3.01,75.1,79.6
18057,61.79365384133768,3.16,80.9,76.9
18059,58.29157967988866,3.08,86.4,79.2
18061,56.80066652780671,3.28,81.6,83.0
18063,58.98669829704313,3.19,86.5,78.5
18065,50.09287587412587,2.96,85.1,73.5
18067,46.670124780265695,2.90,80.7,70.2
18069,53.35775335775336,2.86,86.7,75.5
18071,52.450307407628486,3.04,78.8,72.1
18073,55.83659139870741,3.11,84.4,76.6
18075,48.776608759481284,3.02,84.0,73.0
18077,48.06048131728942,2.89,79.0,71.9
18079,52.21460340993328,3.09,77.1,77.7
18081,56.136540227449316,3.15,81.6,72.7
18083,47.0873786407767,2.85,74.2,64.6
18085,54.86337387489112,2.91,78.5,74.8
18087,66.62068965517241,3.64,87.4,82.1
18089,43.94985299709207,3.21,80.5,69.7
18091,45.00801598550152,2.90,80.4,72.3
18093,52.430647995314416,2.89,79.0,77.0
18095,46.14630511930671,2.96,83.3,69.6
18097,35.11808528351747,3.42,69.2,53.9
18099,55.0913083680074,3.21,83.2,74.7
18101,45.808454740864576,3.07,77.9,78.2
18103,52.35471309969877,2.99,81.5,71.5
18105,40.209262188983175,2.88,62.9,55.9
18107,53.32856585619555,2.89,78.3,71.5
18109,56.625950679880155,3.08,85.2,77.1
18111,52.14426700161493,2.97,91.0,77.9
18113,53.945064565550446,3.06,81.0,76.6
18115,58.16046966731898,2.70,78.2,76.2
18117,47.92352494302355,2.96,74.9,74.4
18119,50.70647219690064,2.84,74.1,79.2
18121,59.55093280501899,2.99,83.5,78.8
18123,52.30466185160867,2.80,78.8,77.7
18125,52.193410021446674,2.97,79.2,82.4
18127,52.8093370739495,3.08,80.2,75.1
18129,58.5918266863614,2.96,87.3,81.7
18131,50.04853426519122,3.02,82.4,75.9
18133,53.407664476113126,2.79,79.6,71.6
18135,47.5901847687946,2.99,86.2,76.3
18137,54.52147016011645,3.11,81.2,75.9
18139,52.67736613169342,2.87,86.4,71.4
18141,46.07055913302969,3.20,80.4,68.2
18143,53.47229963214804,3.12,75.3,72.0
18145,52.39297536890535,2.97,84.4,73.3
18147,58.87781469176818,3.00,83.1,81.9
18149,51.58498069949702,3.19,87.5,80.1
18151,54.06352990673866,2.76,79.2,77.8
18153,50.85034013605442,2.86,78.1,74.4
18155,52.10393193837663,2.84,75.0,74.8
18157,41.09973626747582,3.13,65.5,55.1
18159,57.277289836888336,2.79,85.9,81.7
18161,53.77258235919234,3.00,79.5,72.0
18163,42.228894150012565,2.96,74.2,64.8
18165,48.87454981992797,2.76,82.9,73.1
18167,41.12016002286041,2.96,75.6,61.8
18169,52.752293577981646,2.78,81.0,74.0
18171,60.35150431933274,2.75,92.0,83.9
18173,60.60210491963775,2.92,83.4,78.5
18175,55.9963436928702,3.05,75.8,77.8
18177,45.263473952859925,2.93,80.9,66.9
18179,58.697648787656135,3.00,83.9,78.9
18181,53.52768498835915,2.87,85.9,77.5
18183,56.20724785329646,2.88,87.2,82.2
19001,50.375,2.69,85.2,74.3
19003,55.38172715894869,2.72,90.4,81.7
19005,53.43524273475558,2.84,82.4,79.3
19007,46.6841023725014,3.02,81.1,71.0
19009,50.320875802189505,2.60,94.0,76.8
19011,60.08150591888221,2.89,89.7,82.8
19013,44.68764767035252,3.01,74.7,65.5
19015,54.68322074128172,2.86,83.6,78.1
19017,60.27284001653575,2.87,88.5,82.7
19019,56.25856271017561,3.09,87.8,79.3
19021,51.72780435938331,3.12,79.5,64.6
19023,57.483210745123124,2.79,89.9,77.9
19025,51.447178002894354,2.68,90.4,78.8
19027,54.629841851936746,2.84,85.5,75.8
19029,46.93463941901706,2.86,83.9,69.2
19031,56.12231091868489,3.05,86.9,81.2
19033,45.30949534847461,2.78,80.9,69.1
19035,46.86971235194585,2.55,88.1,74.6
19037,55.28706746568722,2.92,88.9,80.7
19039,50.34659820282413,2.97,77.2,70.4
19041,48.61342207432058,2.78,81.3,67.7
19043,50.572569906790946,2.86,85.0,74.5
19045,47.58848994143111,2.89,81.7,73.3
19047,53.67407177256486,3.04,82.4,69.1
19049,57.804005930404955,3.06,78.0,73.7
19051,60.64231738035264,3.34,90.9,85.2
19053,52.21875,2.84,79.1,67.0
19055,60.60518314753149,2.95,89.0,84.4
19057,43.5142975549109,2.86,79.4,70.3
19059,49.131392219231714,2.58,81.3,79.4
19061,51.41847683852395,2.98,76.2,73.3
19063,47.39841427155599,2.70,90.2,78.1
19065,52.170731707317074,2.84,88.7,76.6
19067,49.6595683036361,2.91,83.2,71.2
19069,57.18034351145038,2.79,91.5,74.7
19071,55.178268251273344,2.78,89.8,76.3
19073,51.045076806849664,2.75,89.6,73.4
19075,59.67022308438409,2.83,87.6,81.6
19077,58.310871518418686,2.84,90.5,79.6
19079,54.03419076529797,2.95,82.3,72.4
19081,57.68267223382046,2.62,89.9,77.1
19083,51.42697257974258,2.90,85.4,74.9
19085,53.497258680844,2.74,87.6,75.7
19087,53.09311636316673,2.82,79.2,71.2
19089,53.333333333333336,2.99,91.3,79.7
19091,52.060373742213706,2.85,84.5,74.2
19093,52.474261042842905,2.80,89.2,75.6
19095,56.25368731563422,2.78,84.7,80.4
19097,51.923777157422016,2.82,82.8,79.0
19099,54.78248936462193,2.88,82.9,74.5
19101,46.74267100977198,3.19,75.1,66.3
19103,44.240200223221834,2.98,61.5,58.5
19105,55.23985239852398,2.96,82.9,78.3
19107,53.186162949476554,2.86,90.2,78.4
19109,51.414384592235926,2.73,87.7,75.7
19111,50.53748331342655,2.83,81.1,74.4
19113,48.28504462075113,3.02,74.1,73.8
19115,54.57900807381776,3.10,79.2,76.9
19117,53.931369900027015,2.77,85.4,78.1
19119,64.33597185576077,3.02,93.5,85.4
19121,62.3336428350356,2.90,87.6,78.4
19123,52.34681303909488,2.91,81.0,69.0
19125,55.51066217732884,2.91,79.7,70.8
19127,51.540307412932094,3.13,79.0,70.5
19129,58.534389629096154,3.13,89.4,77.9
19131,53.59357060849598,3.00,88.2,80.8
19133,48.225,2.68,87.7,72.4
19135,55.40376442015786,2.91,79.5,79.9
19137,47.43083003952569,2.67,86.9,70.2
19139,51.59663865546219,3.08,79.0,73.4
19141,50.786189009563955,2.79,85.0,71.7
19143,51.69008735282947,2.84,92.1,78.4
19145,50.06369426751592,2.90,83.7,71.5
19147,51.99891950297136,2.98,84.8,72.3
19149,57.64878048780487,2.84,87.5,77.5
19151,51.07309486780716,2.59,91.3,77.3
19153,46.478130757516055,3.13,73.3,67.1
19155,48.60458164624038,3.03,77.9,68.4
19157,47.23831595210506,2.72,78.1,68.6
19159,55.606291222729574,2.99,86.1,77.2
19161,54.44006492000928,2.72,93.5,79.4
19163,48.57581951925516,3.17,76.1,69.0
19165,52.385685884691846,2.85,89.7,77.5
19167,66.6884389288047,3.15,87.2,80.3
19169,42.72830657745101,2.84,59.6,53.5
19171,52.28313876163736,3.02,88.8,75.8
19173,52.86697247706422,2.90,87.1,78.2
19175,47.97140649149923,2.91,78.7,70.4
19177,56.35798203178991,3.05,86.5,81.3
19179,47.9732062702852,2.92,82.3,71.5
19181,59.07155467857513,2.96,82.7,79.0
19183,56.091485507246375,2.91,83.2,71.0
19185,52.547415396058014,2.99,86.1,81.1
19187,42.1142035802953,2.84,81.2,68.0
19189,47.56390648896657,2.80,87.5,76.0
19191,54.426547172096406,2.70,85.5,79.3
19193,46.073405782243185,3.13,78.0,66.4
19195,50.47288776796973,2.80,89.1,77.6
19197,49.38789786638685,2.76,85.7,71.7
20001,46.034996276991805,2.84,82.9,70.8
20003,56.98161883263463,3.03,90.4,74.4
20005,49.68110104061766,3.08,82.1,69.4
20007,49.453978159126365,3.04,87.6,71.8
20009,50.075301204819276,3.03,83.5,70.3
20011,54.22285308729595,3.06,83.1,71.4
20013,52.68595041322314,3.01,88.2,70.2
20015,58.59268194611982,3.05,83.3,74.5
20017,52.04567078972408,3.18,85.3,80.7
20019,48.9010989010989,2.88,83.9,77.7
20021,50.863917265733384,3.18,83.5,72.7
20023,45.20884520884521,2.94,90.3,80.0
20025,52.69186712485682,2.84,83.7,74.3
20027,53.301081388730786,2.88,88.5,71.1
20029,50.06776904310111,2.79,91.6,72.9
20031,53.64016736401673,2.64,84.9,75.9
20033,50.99866844207723,2.87,92.3,79.6
20035,50.18149492555004,3.00,82.1,67.4
20037,43.529180842711334,3.04,79.7,59.4
20039,45.97780859916782,2.55,88.2,73.7
20041,52.1805081532044,2.99,84.0,70.6
20043,51.674326986211426,2.87,83.5,72.0
20045,43.04371910686893,2.97,65.7,51.3
20047,50.99388379204893,2.63,89.8,78.0
20049,50.88652482269504,2.83,82.1,79.5
20051,44.308731808731814,3.02,75.1,61.2
20053,54.2713567839196,2.78,88.1,76.8
20055,50.95454908539021,3.46,69.1,64.4
20057,55.165726375176305,3.48,71.3,61.5
20059,54.487052777228705,2.98,80.1,72.3
20061,55.49511195206559,3.11,64.1,37.9
20063,58.83319638455218,2.62,90.1,75.8
20065,51.00334448160535,2.61,88.2,82.3
20067,60.60368482947863,3.50,75.1,74.5
20069,65.08600650860065,3.35,85.6,78.1
20071,57.41811175337187,2.83,81.7,63.0
20073,47.92343806428313,2.71,88.0,73.8
20075,51.79775280898876,3.88,89.1,71.7
20077,53.9514348785872,2.96,87.6,69.6
20079,56.418359668924,3.03,84.2,71.6
20081,64.01515151515152,3.52,73.5,76.2
20083,63.88526727509778,2.84,94.4,81.5
20085,53.66880146386094,2.86,83.4,75.6
20087,59.85478547854785,2.91,90.2,84.1
20089,53.188405797101446,2.62,91.8,81.3
20091,56.20100440960314,3.12,76.7,69.2
20093,60.865945045795165,3.74,76.8,76.1
20095,58.28279604213215,2.83,90.6,78.6
20097,59.08629441624365,2.95,87.5,70.6
20099,51.394324853228966,2.91,85.8,69.5
20101,47.02774108322325,2.90,92.6,75.6
20103,56.79741679815066,3.24,85.0,67.4
20105,48.157051282051285,3.10,89.2,77.9
20107,50.589281743384475,2.58,80.1,77.5
20109,53.42584562012143,3.07,84.6,69.2
20111,46.73889011717887,2.94,72.6,60.0
20113,53.90789687043943,2.75,81.7,69.5
20115,55.901774659513,2.86,87.4,78.5
20117,54.22276621787026,2.96,89.6,78.7
20119,55.89105979869745,2.95,85.0,69.2
20121,58.10673938449552,3.03,88.3,79.2
20123,48.326848249027236,2.87,89.1,71.3
20125,44.93959929286977,2.96,80.6,68.8
20127,60.0,2.88,88.2,80.4
20129,50.0,3.46,89.3,69.5
20131,58.22310955827302,3.00,86.8,74.9
20133,49.65914255415846,2.91,84.3,70.4
20135,60.36249014972419,2.75,92.8,83.4
20137,49.39890710382514,3.17,92.0,80.2
20139,53.60980777962767,2.86,81.6,74.7
20141,48.7257281553398,2.70,90.8,74.8
20143,58.74897792313982,2.79,89.2,79.6
20145,48.243464052287585,3.10,84.6,66.1
20147,54.70639032815199,2.79,85.4,75.7
20149,62.45113819268797,3.23,85.2,78.7
20151,50.766703176341736,2.99,85.0,67.7
20153,57.31292517006803,2.59,92.1,74.1
20155,49.532261933317336,3.02,80.8,69.3
20157,53.56176735798016,2.65,87.5,72.9
20159,54.40388052080674,2.84,91.1,74.5
20161,41.38542846357116,2.97,59.2,43.2
20163,50.96507352941176,2.89,90.3,77.0
20165,44.6164672765658,2.83,91.2,75.8
20167,52.43781094527363,2.81,92.9,78.0
20169,49.228106926544925,3.11,82.3,66.7
20171,61.7691916624301,2.95,86.4,70.0
20173,46.38313838228658,3.26,76.5,62.9
20175,47.83499521923235,3.51,70.5,66.7
20177,47.45181064662986,3.06,78.8,64.4
20179,52.116402116402114,2.70,93.4,76.7
20181,50.0,2.87,85.5,66.9
20183,56.96649029982363,2.59,93.5,77.1
20185,55.90062111801242,2.74,92.4,81.2
20187,57.2987721691678,3.56,66.7,74.4
20189,59.53693495038589,3.54,75.1,70.2
20191,52.15590484282073,3.00,82.7,74.1
20193,51.82222222222222,2.63,77.2,67.6
20195,51.631617113850616,2.45,91.9,74.9
20197,55.50291545189504,3.07,93.3,85.5
20199,60.84905660377359,2.91,89.3,75.9
20201,55.188679245283026,2.94,89.4,77.9
20203,59.52890792291221,2.78,80.2,73.3
20205,48.302801724137936,2.84,80.6,73.3
20207,45.32775453277546,2.67,88.7,77.1
20209,40.77800691857371,3.46,78.8,57.4
21001,55.195642826429705,3.11,71.3,76.1
21003,54.62195923734385,3.21,73.5,74.9
21005,50.19553715205889,3.03,79.5,76.1
21007,53.442088091354,3.12,76.7,80.7
21009,49.06384738054456,3.06,75.0,66.7
21011,54.775222705614254,2.93,59.5,72.1
21013,44.89834337349398,3.07,64.6,66.0
21015,57.622826988956746,3.21,76.3,74.5
21017,47.47100912904021,2.92,79.8,63.2
21019,48.198791872597475,3.07,78.0,68.8
21021,48.30808309897487,3.04,76.6,67.2
21023,49.819168173598555,3.12,70.7,74.0
21025,47.53639417693169,2.88,53.5,71.0
21027,53.724664385364576,3.17,69.5,80.6
21029,56.62849444257325,3.13,84.0,80.3
21031,54.75998386446148,2.92,68.0,72.0
21033,53.37981793530893,2.93,79.4,76.4
21035,47.012536676447056,2.94,66.4,62.4
21037,47.30582920589996,3.04,70.2,69.7
21039,53.48484848484848,2.92,75.9,81.7
21041,44.18434528163863,3.17,65.7,64.3
21043,51.71767645221736,3.38,66.6,77.4
21045,48.450565666502705,3.23,68.8,77.3
21047,48.78503946191828,3.09,69.5,48.1
21049,48.79729822868564,2.88,76.4,67.4
21051,48.95040671739701,2.94,63.2,67.9
21053,46.59974905897114,3.20,65.3,69.5
21055,50.070086907765635,3.00,79.4,81.9
21057,47.97400611620795,3.30,75.5,72.9
21059,48.249085343089675,2.94,77.6,67.9
21061,52.05731832139202,2.89,75.1,80.4
21063,55.37059056678557,2.68,60.3,75.3
21065,42.26222949627205,3.17,69.5,72.1
21067,41.04666214633545,2.99,67.8,54.4
21069,55.69251840438281,2.89,62.2,73.2
21071,49.85333333333333,2.84,61.2,69.9
21073,41.53539571076105,2.94,70.7,62.8
21075,35.7230643179025,3.11,71.6,61.3
21077,49.33977455716586,3.38,62.8,72.0
21079,57.81389800178944,2.96,85.5,82.4
21081,51.00098457499179,3.11,57.1,68.5
21083,51.18049734562727,3.33,77.7,75.5
21085,52.828448452551754,3.21,76.6,72.6
21087,50.60049852707908,3.06,75.7,73.8
21089,54.72396129766648,2.92,80.0,77.6
21091,62.06584113560858,3.01,68.3,79.2
21093,49.94477260721318,3.06,71.5,61.5
21095,48.93120172444764,2.84,70.2,68.8
21097,56.13071536454758,2.93,72.8,69.0
21099,50.115630526458986,3.16,73.6,74.1
21101,47.492356380410875,2.92,68.8,61.3
21103,52.31634679020516,3.10,78.3,72.1
21105,45.32814238042269,3.15,82.7,82.8
21107,50.45728426942113,2.91,75.7,69.5
21109,51.05762217359592,2.86,68.8,75.2
21111,40.75041816047768,3.10,70.6,61.8
21113,53.126826417299824,3.14,81.9,64.6
21115,52.002827521206406,3.24,63.3,71.9
21117,45.98693055685833,3.20,72.6,66.1
21119,50.76706324358171,2.75,58.9,74.8
21121,47.278655630800095,3.18,57.3,65.5
21123,50.60094060268246,2.87,78.2,74.1
21125,51.63248128294865,3.14,65.3,69.9
21127,53.094744121715074,3.35,59.1,74.9
21129,35.153222965833045,3.15,64.3,68.9
21131,51.030421982335625,2.87,62.7,81.4
21133,46.01378459006275,2.76,63.6,74.2
21135,50.45558086560364,3.11,69.2,74.0
21137,55.53263896050324,2.93,77.6,78.3
21139,53.3316048742546,2.98,77.3,79.3
21141,51.49740833173354,3.13,80.7,69.7
21143,50.405040504050405,2.66,77.0,79.4
21145,43.609535434767,3.00,69.7,65.1
21147,55.45274289491078,3.08,61.3,70.1
21149,59.17563665003938,2.84,76.0,78.4
21151,47.52840312959022,3.07,64.6,59.1
21153,51.27490039840637,3.00,46.4,72.5
21155,42.70087778528022,3.26,78.9,73.4
21157,54.6528465818154,2.84,80.6,81.0
21159,56.272574042860576,3.07,60.8,70.5
21161,49.35820895522388,3.08,78.0,67.6
21163,60.393074403369205,3.08,72.0,72.6
21165,54.16823840060354,3.03,71.3,79.8
21167,54.12575970079476,3.02,80.4,72.3
21169,57.412862052037305,2.84,71.1,78.4
21171,47.85125807169896,2.98,73.9,69.7
21173,50.081099131762244,3.02,66.4,67.9
21175,50.83247687564234,2.92,58.5,74.7
21177,56.735089419434416,3.18,73.0,79.6
21179,53.475606340671035,3.03,83.7,76.0
21181,47.25392296718972,2.96,67.2,68.9
21183,53.40934005700504,3.01,74.4,76.1
21185,70.11620678111998,3.33,90.8,84.7
21187,54.768460575719644,3.28,62.9,74.8
21189,41.78403755868544,3.06,62.9,68.4
21191,56.17742242528079,3.23,72.6,75.3
21193,43.94263317299127,2.70,63.1,75.9
21195,50.26068010271574,2.75,55.6,72.9
21197,51.9496855345912,2.96,67.8,69.0
21199,49.36168530888107,3.03,70.3,69.0
21201,44.01858304297328,2.86,73.1,74.9
21203,54.21760391198044,3.04,63.1,76.2
21205,42.71135335730024,3.09,57.1,59.8
21207,47.760762785322164,3.13,72.0,74.1
21209,57.22349277407426,2.97,77.1,70.0
21211,58.108758421559195,3.22,81.1,70.2
21213,50.08537279453614,2.99,77.9,65.0
21215,66.22800532308148,2.97,88.1,85.1
21217,49.2239017956782,3.03,77.9,60.3
21219,56.180017226528854,3.09,77.1,67.5
21221,52.00271554650373,2.98,78.3,81.0
21223,51.257861635220124,2.99,68.4,77.1
21225,54.70785262374396,2.82,77.8,70.8
21227,45.61214333112144,3.06,68.2,58.7
21229,54.11482209124645,3.01,78.3,75.0
21231,48.183695784230345,3.00,70.1,73.5
21233,51.70603674540683,3.12,74.9,71.8
21235,54.793977812995244,3.21,68.4,68.8
21237,43.20220841959973,3.11,60.8,63.4
21239,55.3066151617576,2.97,86.0,70.7
22001,50.89044792228818,3.31,76.4,71.1
22003,48.32807570977918,3.15,71.0,74.5
22005,57.23415132924335,3.36,75.7,81.5
22007,43.67399438727783,3.35,67.5,78.1
22009,41.91782628767394,3.03,73.5,69.5
22011,51.908284023668635,3.31,64.0,77.5
22013,36.304198210598756,2.92,58.8,73.1
22015,48.65423172732244,3.04,71.9,63.4
22017,37.74826838020529,3.25,72.2,59.8
22019,44.27359218308048,3.16,69.7,67.5
22021,49.84993178717599,3.11,65.9,76.5
22023,58.77834674469642,2.88,63.7,84.4
22025,54.756242568370986,3.05,65.9,80.2
22027,40.35828967382119,2.99,68.2,65.9
22029,39.37447640323931,3.21,69.3,66.1
22031,43.07365308197024,3.07,60.0,71.3
22033,38.41711997858177,3.44,70.2,59.8
22035,30.387825233186057,2.90,69.8,51.6
22037,45.79680988647794,2.70,63.5,80.5
22039,41.6036805783766,3.31,77.1,65.5
22041,43.51340428398222,3.15,68.6,72.7
22043,49.492058949778226,3.47,70.7,68.7
22045,46.05866177818515,3.21,68.7,67.9
22047,40.75025222415849,3.36,74.8,73.4
22049,48.01540780438788,3.01,73.4,71.0
22051,42.496990298137526,3.24,71.2,61.2
22053,48.96810506566604,3.22,74.5,72.9
22055,44.41628524300056,3.22,70.6,64.8
22057,51.6980620680309,3.10,74.8,76.5
22059,54.09223099293726,3.29,72.8,76.6
22061,36.308717253839205,3.09,60.0,51.5
22063,52.46230117744267,3.36,71.2,81.8
22065,29.906054279749476,3.07,75.5,53.2
22067,42.70448006576243,3.28,74.9,66.8
22069,35.41851422334402,3.64,64.4,43.8
22071,26.922551830398067,3.66,58.1,48.3
22073,40.54034938821699,3.39,69.4,58.4
22075,50.386814665321225,2.96,62.4,68.8
22077,40.49107142857143,3.08,76.0,76.3
22079,42.37749546279492,3.19,70.3,61.7
22081,43.0011862396204,3.37,62.9,73.6
22083,41.305805067703446,3.25,72.4,66.7
22085,48.02358593579384,3.21,54.6,68.2
22087,42.67244251916028,3.76,80.0,67.7
22089,53.60191546949823,3.13,81.2,80.7
22091,49.80554835364273,3.21,63.6,78.9
22093,49.72146651120612,3.25,74.4,79.0
22095,45.677799607072686,3.27,81.8,78.5
22097,42.95227160898803,3.35,70.3,68.3
22099,49.248063193073065,3.20,69.0,78.8
22101,37.85757453666398,3.49,71.6,60.7
22103,53.20345947806631,3.28,81.7,78.4
22105,44.42927075235834,3.32,67.3,69.0
22107,37.55580357142857,3.36,88.3,67.5
22109,46.39497648353847,3.35,70.2,71.5
22111,49.15589554207333,3.74,66.5,81.7
22113,50.69727429140632,3.21,73.5,77.2
22115,54.84855334538879,3.25,58.7,53.0
22117,42.25288139442458,3.06,72.8,67.4
22119,41.447646667875055,2.96,70.8,66.9
22121,51.477755885098,2.99,73.2,73.1
22123,45.568070519098924,3.27,70.3,76.9
22125,47.09227190488499,4.12,69.9,73.2
22127,48.03939449206639,2.77,69.0,67.2
23001,45.54678939294324,2.82,61.3,64.3
23003,49.562948909066264,2.79,71.3,72.0
23005,48.102682271807964,2.94,68.9,69.3
23007,49.86495611073599,3.01,76.5,79.4
23009,51.30805967626051,2.72,77.6,76.3
23011,45.99174743306784,2.80,66.8,70.5
23013,49.11280846063455,2.79,76.6,77.2
23015,50.20213875847679,2.64,77.3,79.2
23017,51.36376417658637,3.20,76.0,80.8
23019,46.26584722311603,2.85,65.3,69.4
23021,49.46619217081851,2.84,75.0,75.9
23023,51.32040050062579,2.70,73.3,74.5
23025,47.680690399137,2.81,71.7,76.1
23027,50.53956834532374,2.67,75.0,79.2
23029,45.52969327822493,2.72,73.7,76.5
23031,51.655062475092016,2.87,71.5,73.9
24001,44.27533851600423,2.91,80.3,68.8
24003,53.79335983299494,3.16,80.9,74.2
24005,46.02815140390216,3.20,71.6,66.1
24009,59.46579926813249,3.24,93.7,84.7
24011,51.530272787757816,3.14,83.2,72.8
24013,62.51357845880378,3.13,87.6,82.0
24015,53.189594689405794,3.26,79.7,73.0
24017,52.054140127388536,3.28,89.9,76.9
24019,43.34370021998028,2.96,79.3,68.0
24021,56.95372111622679,3.13,82.8,75.2
24023,52.692152917505034,2.80,83.1,78.6
24025,57.63184503219626,3.14,81.5,78.7
