cfips,birth_rate,pct_new_young_mothers
05049,68,0.0
05051,43,2.7
05053,64,6.3
05055,57,5.1
05057,60,6.0
05059,60,4.2
05061,57,0.0
05063,44,5.3
05065,61,1.4
05067,38,9.5
05069,59,1.2
05071,77,0.4
05073,57,5.3
05075,38,3.0
05077,106,17.1
05079,100,14.1
05081,55,23.6
05083,56,9.5
05085,71,2.8
05087,80,0.0
05089,65,11.6
05091,41,0.7
05093,55,11.0
05095,127,16.1
05097,59,0.0
05099,49,0.0
05101,34,36.7
05103,69,0.9
05105,42,0.0
05107,57,27.5
05109,38,0.0
05111,48,2.8
05113,88,7.4
05115,43,11.7
05117,107,8.1
05119,55,2.6
05121,82,21.5
05123,65,23.4
05125,55,4.0
05127,77,0.0
05129,79,13.8
05131,63,3.7
05133,54,0.0
05135,51,0.0
05137,71,0.0
05139,62,1.3
05141,75,0.0
05143,53,2.5
05145,52,2.4
05147,68,0.0
05149,56,21.7
06001,44,1.2
06003,63,0.0
06005,52,0.0
06007,48,2.7
06009,26,0.0
06011,76,0.0
06013,49,0.5
06015,79,38.0
06017,48,1.0
06019,61,4.0
06021,86,0.0
06023,54,1.9
06025,59,0.4
06027,47,0.0
06029,64,3.7
06031,65,2.9
06033,44,7.1
06035,78,0.0
06037,44,3.3
06039,59,4.7
06041,45,2.9
06043,43,0.0
06045,57,8.8
06047,56,4.4
06049,70,3.9
06051,60,28.6
06053,47,2.7
06055,45,0.0
06057,60,1.7
06059,47,2.2
06061,44,0.5
06063,61,0.0
06065,51,3.2
06067,54,2.1
06069,53,0.3
06071,55,5.0
06073,51,2.0
06075,37,0.1
06077,58,3.1
06079,35,4.4
06081,47,0.6
06083,43,2.8
06085,49,1.1
06087,46,0.9
06089,56,0.6
06091,44,0.0
06093,54,8.9
06095,49,1.3
06097,44,1.6
06099,55,1.2
06101,76,2.9
06103,53,4.8
06105,56,0.0
06107,67,5.0
06109,48,0.0
06111,53,3.9
06113,35,2.6
06115,72,4.6
08001,57,4.3
08003,52,0.0
08005,52,1.8
08007,57,0.0
08009,60,0.0
08011,0,-
08013,39,1.4
08014,36,0.0
08015,76,0.0
08017,99,0.0
08019,17,0.0
08021,74,0.0
08023,53,0.0
08025,47,0.0
08027,67,0.0
08029,51,0.0
08031,49,3.8
08033,21,0.0
08035,45,4.0
08037,27,0.0
08039,62,0.9
08041,58,2.8
08043,67,18.0
08045,52,0.0
08047,58,0.0
08049,42,0.0
08051,26,0.0
08053,28,0.0
08055,8,0.0
08057,0,-
08059,49,2.9
08061,107,0.0
08063,98,0.0
08065,0,-
08067,44,0.4
08069,47,2.6
08071,64,1.2
08073,44,0.0
08075,72,1.6
08077,43,11.0
08079,91,0.0
08081,72,0.0
08083,27,5.9
08085,61,16.9
08087,71,0.0
08089,41,1.9
08091,27,0.0
08093,23,0.0
08095,36,0.0
08097,35,0.0
08099,86,4.0
08101,55,1.8
08103,84,7.9
08105,34,0.0
08107,29,8.9
08109,105,0.0
08111,0,-
08113,38,0.0
08115,65,0.0
08117,41,0.0
08119,33,0.0
08121,77,0.0
08123,64,3.0
08125,61,0.0
09001,50,2.1
09003,43,2.0
09005,38,2.0
09007,37,0.6
09009,39,2.5
09011,44,3.0
09013,32,0.0
09015,26,1.1
10001,56,3.8
10003,38,1.1
10005,58,5.7
11001,43,3.8
12001,30,0.3
12003,62,3.2
12005,63,0.5
12007,30,15.9
12009,56,1.6
12011,47,2.0
12013,48,14.5
12015,50,1.6
12017,40,10.5
12019,51,1.6
12021,51,5.5
12023,45,2.1
12027,41,14.6
12029,46,0.0
12031,62,3.0
12033,40,4.3
12035,25,6.6
12037,19,0.0
12039,42,14.5
12041,37,0.0
12043,33,0.0
12045,56,7.9
12047,143,17.4
12049,46,7.0
12051,78,15.8
12053,56,4.9
12055,47,2.4
12057,44,3.0
12059,83,0.0
12061,40,0.0
12063,74,3.4
12065,44,0.0
12067,42,0.0
12069,49,2.0
12071,47,2.5
12073,36,3.8
12075,46,0.0
12077,94,0.0
12079,113,0.0
12081,49,3.0
12083,50,3.1
12085,55,3.2
12086,43,1.9
12087,46,10.4
12089,53,0.5
12091,65,2.5
12093,69,2.4
12095,49,2.6
12097,42,2.4
12099,49,3.6
12101,45,4.5
12103,43,1.5
12105,52,4.0
12107,49,4.1
12109,45,1.9
12111,52,6.1
12113,57,2.5
12115,37,5.2
12117,43,1.4
12119,86,0.0
12121,39,9.6
12123,149,0.0
12125,62,0.0
12127,40,6.8
12129,39,0.0
12131,63,4.2
12133,51,0.9
13001,45,21.3
13003,61,7.0
13005,43,0.0
13007,51,0.0
13009,27,0.0
13011,53,0.0
13013,50,1.0
13015,60,3.7
13017,42,0.0
13019,56,0.0
13021,62,8.2
13023,46,0.0
13025,45,21.1
13027,91,7.3
13029,34,21.8
13031,34,4.4
13033,67,0.0
13035,43,6.6
13037,15,0.0
13039,76,0.0
13043,37,19.1
13045,62,7.5
13047,45,9.2
13049,24,67.2
13051,54,3.9
13053,140,6.2
13055,46,2.7
13057,53,0.0
13059,40,2.4
13061,75,44.7
13063,54,5.5
13065,71,0.0
13067,47,2.6
13069,54,5.0
13071,88,7.6
13073,45,0.0
13075,64,0.0
13077,72,3.6
13079,62,0.0
13081,24,0.0
13083,33,0.0
13085,36,0.0
13087,36,0.0
13089,52,3.2
13091,53,2.2
13093,38,64.9
13095,64,10.1
13097,60,9.3
13099,14,0.0
13101,30,0.0
13103,68,1.9
13105,53,34.1
13107,82,4.0
13109,72,0.0
13111,67,19.0
13113,41,0.0
13115,50,3.2
13117,56,0.1
13119,81,5.8
13121,48,2.8
13123,59,5.0
13125,15,0.0
13127,66,7.0
13129,72,2.0
13131,48,7.6
13133,24,11.1
13135,44,2.1
13137,59,3.3
13139,53,4.3
13141,4,0.0
13143,54,5.4
13145,45,0.0
13147,77,22.3
13149,60,0.0
13151,39,2.2
13153,68,1.5
13155,50,7.3
13157,46,1.2
13159,28,0.0
13161,110,14.1
13163,118,0.0
13165,69,0.0
13167,68,0.0
13169,37,0.0
13171,24,0.0
13173,41,13.3
13175,41,6.6
13177,46,0.0
13179,90,2.7
13181,44,16.2
13183,80,6.3
13185,60,8.5
13187,47,3.1
13189,69,0.0
13191,65,7.8
13193,17,0.0
13195,50,13.1
13197,68,12.6
13199,40,5.1
13201,37,0.0
13205,25,0.0
13207,67,0.0
13209,57,13.2
13211,32,0.0
13213,51,9.5
13215,52,5.9
13217,65,10.4
13219,52,0.0
13221,58,0.0
13223,60,0.0
13225,36,9.6
13227,52,13.6
13229,74,15.8
13231,29,3.0
13233,63,0.0
13235,21,0.0
13237,60,0.0
13239,122,0.0
13241,28,6.8
13243,24,0.0
13245,75,5.6
13247,48,3.5
13249,46,0.0
13251,104,1.9
13253,25,14.3
13255,54,14.5
13257,73,0.0
13259,2,0.0
13261,49,2.8
13263,86,0.0
13265,97,0.0
13267,65,0.0
13269,23,16.7
13271,48,0.0
13273,57,0.0
13275,68,4.1
13277,66,12.2
13279,64,0.0
13281,58,0.0
13283,55,0.0
13285,72,7.2
13287,20,0.0
13289,49,78.9
13291,57,0.0
13293,29,0.0
13295,51,8.4
13297,55,1.6
13299,70,16.9
13301,62,0.0
13303,69,7.0
13305,32,9.4
13307,24,0.0
13309,14,0.0
13311,99,9.2
13313,59,8.0
13315,31,36.4
13317,23,0.0
13319,27,39.6
13321,35,9.2
15001,53,3.3
15003,65,1.8
15005,0,-
15007,56,11.7
15009,48,2.4
16001,44,0.6
16003,81,0.0
16005,62,6.2
16007,67,0.0
16009,75,0.8
16011,74,2.1
16013,74,9.1
16015,141,0.0
16017,85,1.2
16019,92,1.6
16021,75,0.0
16023,79,0.0
16025,70,0.0
16027,59,0.3
16029,100,0.0
16031,102,1.7
16033,88,0.0
16035,59,9.0
16037,48,0.0
16039,80,0.0
16041,41,0.0
16043,52,7.7
16045,38,0.0
16047,63,0.0
16049,67,4.7
16051,94,0.0
16053,104,0.0
16055,44,3.4
16057,36,5.7
16059,126,0.0
16061,37,8.0
16063,81,0.0
16065,82,0.0
16067,110,2.5
16069,79,0.6
16071,112,0.0
16073,51,2.4
16075,86,0.0
16077,39,0.0
16079,80,10.2
16081,86,0.0
16083,81,2.4
16085,52,0.0
16087,52,0.0
17001,50,0.0
17003,23,0.0
17005,42,0.7
17007,37,5.7
17009,139,20.6
17011,51,8.8
17013,35,0.0
17015,56,4.1
17017,56,3.3
17019,43,3.5
17021,26,4.1
17023,56,0.0
17025,83,0.0
17027,58,3.6
17029,48,0.0
17031,50,3.1
17033,81,0.0
17035,56,2.4
17037,37,7.7
17039,66,15.5
17041,85,4.5
17043,47,2.1
17045,74,9.4
17047,58,23.6
17049,55,4.1
17051,82,9.5
17053,43,0.0
17055,54,0.4
17057,36,4.6
17059,64,0.0
17061,46,11.2
17063,68,2.4
17065,54,0.0
17067,51,12.1
17069,78,1.6
17071,47,13.8
17073,57,0.0
17075,42,6.4
17077,52,2.6
17079,50,2.1
17081,76,5.1
17083,37,0.0
17085,34,3.2
17087,63,2.3
17089,56,1.7
17091,60,1.5
17093,46,0.1
17095,57,5.2
17097,53,2.7
17099,52,6.9
17101,79,10.5
17103,48,2.6
17105,59,5.8
17107,41,7.6
17109,26,0.0
17111,45,0.6
17113,54,0.6
17115,50,1.1
17117,62,0.0
17119,52,0.9
17121,69,5.2
17123,83,21.4
17125,37,0.0
17127,50,0.0
17129,73,0.0
17131,44,8.7
17133,75,0.0
17135,61,0.3
17137,57,0.5
17139,88,1.5
17141,69,0.3
17143,55,3.0
17145,57,3.7
17147,73,0.0
17149,63,0.0
17151,120,1.4
17153,101,26.7
17155,47,0.0
17157,53,5.5
17159,52,0.0
17161,64,4.0
17163,71,3.5
17165,77,4.2
17167,54,1.0
17169,93,9.8
17171,37,5.3
17173,44,6.8
17175,64,0.0
17177,37,12.8
17179,50,5.9
17181,73,4.8
17183,52,6.3
17185,62,4.3
17187,38,0.0
17189,65,1.6
17191,74,0.8
17193,36,0.0
17195,54,0.3
17197,49,1.1
17199,48,8.4
17201,62,5.1
17203,68,0.0
18001,103,2.4
18003,62,3.7
18005,57,0.0
18007,88,3.1
18009,60,5.6
18011,63,7.5
18013,38,28.4
18015,72,6.1
18017,56,2.7
18019,62,0.0
18021,66,4.3
18023,75,1.8
18025,54,14.7
18027,83,0.0
18029,39,8.9
18031,32,0.0
18033,46,0.0
18035,42,1.4
18037,77,0.9
18039,66,1.2
18041,69,5.9
18043,44,1.4
18045,61,11.5
18047,65,2.6
18049,40,0.0
18051,83,4.4
18053,35,0.6
18055,51,0.0
18057,52,0.1
18059,51,0.7
18061,57,5.0
18063,46,0.3
18065,51,0.6
18067,46,3.8
18069,57,7.4
18071,58,4.4
18073,44,1.3
18075,73,0.0
18077,68,10.2
18079,68,4.4
18081,47,1.2
18083,54,4.2
18085,77,3.4
18087,63,0.0
18089,61,6.2
18091,52,8.1
18093,68,20.9
18095,46,6.8
18097,53,3.4
18099,56,0.9
18101,41,0.0
18103,47,2.9
18105,30,0.0
18107,57,6.7
18109,36,4.4
18111,118,0.0
18113,66,2.1
18115,66,0.0
18117,58,14.0
18119,43,0.0
18121,51,0.0
18123,102,10.7
18125,29,0.0
18127,45,1.0
18129,47,5.2
18131,35,0.0
18133,47,0.0
18135,69,5.0
18137,68,7.9
18139,29,0.0
18141,57,4.7
18143,27,0.0
18145,59,1.9
18147,56,16.4
18149,73,0.3
18151,63,0.0
18153,30,11.5
18155,37,0.0
18157,52,3.7
18159,92,0.3
18161,13,0.0
18163,43,2.9
18165,79,4.8
18167,53,2.3
18169,47,0.0
18171,55,13.2
18173,42,1.4
18175,58,0.0
18177,41,4.5
18179,44,2.3
18181,69,2.7
18183,53,0.0
19001,27,8.3
19003,147,7.2
19005,89,0.0
19007,47,3.6
19009,39,0.0
19011,60,4.1
19013,60,2.2
19015,73,0.0
19017,59,0.0
19019,74,12.8
19021,97,0.0
19023,67,1.1
19025,75,0.0
19027,63,7.6
19029,104,4.7
19031,54,0.0
19033,73,0.0
19035,88,8.8
19037,98,0.0
19039,83,3.2
19041,79,0.0
19043,52,1.9
19045,62,1.0
19047,95,2.4
19049,68,0.6
19051,73,8.8
19053,76,14.1
19055,51,0.0
19057,45,1.1
19059,76,14.8
19061,57,6.3
19063,46,0.0
19065,79,1.3
19067,102,0.0
19069,72,0.0
19071,78,0.0
19073,39,14.3
19075,58,12.8
19077,19,0.0
19079,62,2.7
19081,56,16.8
19083,78,0.0
19085,74,5.3
19087,74,11.4
19089,155,0.0
19091,60,3.6
19093,51,0.0
19095,41,0.0
19097,91,0.0
19099,60,6.8
19101,44,23.7
19103,47,0.0
19105,44,5.9
19107,70,6.6
19109,89,6.2
19111,88,4.1
19113,48,2.2
19115,76,1.1
19117,83,5.1
19119,111,18.2
19121,49,1.2
19123,50,7.9
19125,59,0.0
19127,71,0.5
19129,47,1.4
19131,81,0.0
19133,56,0.0
19135,119,0.0
19137,105,0.0
19139,55,0.4
19141,116,6.0
19143,73,0.0
19145,60,10.1
19147,73,0.0
19149,67,0.0
19151,71,0.0
19153,52,5.1
19155,44,4.3
19157,32,0.0
19159,43,0.0
19161,86,0.0
19163,46,3.0
19165,78,0.0
19167,94,3.1
19169,40,0.0
19171,60,13.4
19173,67,0.0
19175,75,0.0
19177,62,0.0
19179,76,13.1
19181,67,3.8
19183,88,5.0
19185,85,0.0
19187,77,5.1
19189,70,0.0
19191,31,0.0
19193,75,2.7
19195,77,0.0
19197,54,0.0
20001,47,9.2
20003,63,2.1
20005,48,11.8
20007,50,0.0
20009,49,4.1
20011,54,6.6
20013,80,1.4
20015,52,3.1
20017,71,0.0
20019,64,6.1
20021,52,4.1
20023,27,15.4
20025,42,14.3
20027,67,0.0
20029,56,0.0
20031,85,0.0
20033,11,0.0
20035,61,8.7
20037,70,0.9
20039,50,4.0
20041,63,0.4
20043,77,1.6
20045,42,9.1
20047,51,0.0
20049,55,9.1
20051,43,0.0
20053,54,0.0
20055,61,11.7
20057,63,0.0
20059,53,0.0
20061,102,0.0
20063,142,0.0
20065,141,18.6
20067,30,0.0
20069,68,0.0
20071,48,0.0
20073,44,2.2
20075,9,40.0
20077,79,14.3
20079,62,2.2
20081,73,7.8
20083,32,36.4
20085,54,0.0
20087,91,1.2
20089,131,0.0
20091,49,1.4
20093,80,28.6
20095,83,0.0
20097,36,0.0
20099,63,6.0
20101,111,0.0
20103,65,2.0
20105,98,15.2
20107,53,23.0
20109,87,0.0
20111,43,1.1
20113,56,22.4
20115,85,4.7
20117,70,0.0
20119,83,0.0
20121,59,0.0
20123,67,0.0
20125,60,1.0
20127,66,0.0
20129,23,80.0
20131,89,0.0
20133,54,0.0
20135,118,0.0
20137,25,0.0
20139,59,0.0
20141,112,0.0
20143,39,0.0
20145,20,0.0
20147,121,0.0
20149,81,0.7
20151,57,0.0
20153,155,0.0
20155,67,3.1
20157,70,0.0
20159,70,7.5
20161,43,10.8
20163,67,0.0
20165,55,0.0
20167,60,0.0
20169,68,2.3
20171,139,0.0
20173,62,4.8
20175,76,13.4
20177,60,7.3
20179,101,0.0
20181,60,0.0
20183,46,0.0
20185,53,2.4
20187,98,0.0
20189,66,0.0
20191,81,3.4
20193,55,2.9
20195,0,-
20197,41,0.0
20199,103,24.1
20201,72,7.4
20203,73,0.0
20205,69,10.8
20207,78,7.3
20209,65,9.4
21001,25,0.0
21003,52,0.0
21005,43,0.0
21007,37,41.7
21009,72,7.6
21011,71,0.0
21013,39,7.4
21015,45,1.3
21017,65,0.0
21019,39,7.8
21021,49,4.6
21023,54,0.0
21025,62,0.0
21027,62,3.9
21029,48,4.0
21031,49,6.2
21033,88,0.0
21035,39,0.0
21037,52,1.6
21039,69,0.0
21041,66,24.5
21043,37,4.4
21045,38,5.4
21047,75,1.9
21049,59,3.3
21051,72,6.3
21053,50,16.3
21055,51,0.0
21057,38,0.0
21059,57,5.0
21061,73,33.0
21063,43,0.0
21065,34,8.8
21067,43,2.5
21069,37,5.2
21071,39,5.5
21073,35,1.5
21075,87,0.0
21077,85,0.0
21079,94,0.0
21081,58,4.6
21083,35,14.2
21085,85,0.0
21087,61,0.0
21089,53,0.5
21091,80,0.0
21093,52,6.1
21095,46,0.0
21097,77,14.1
21099,51,6.0
21101,56,7.8
21103,34,12.9
21105,31,0.0
21107,62,4.8
21109,79,0.0
21111,53,4.5
21113,46,1.9
21115,65,0.0
21117,61,4.2
21119,61,9.1
21121,29,0.0
21123,68,0.0
21125,49,2.3
21127,39,5.2
21129,70,0.0
21131,76,19.9
21133,64,5.6
21135,82,18.3
21137,63,0.0
21139,12,0.0
21141,37,4.6
21143,27,27.3
21145,68,4.4
21147,72,6.0
21149,60,7.1
21151,49,0.0
21153,76,14.6
21155,25,16.2
21157,35,0.0
21159,32,0.0
21161,51,2.2
21163,61,6.3
21165,72,14.0
21167,54,0.0
21169,84,0.0
21171,74,0.0
21173,33,0.0
21175,32,0.0
21177,59,12.6
21179,45,8.7
21181,79,0.0
21183,59,7.5
21185,69,3.6
21187,50,0.0
21189,46,0.0
21191,80,0.0
21193,44,0.0
21195,47,1.3
21197,25,0.0
21199,53,9.0
21201,26,27.3
21203,35,11.9
21205,40,18.4
21207,43,14.3
21209,46,2.2
21211,41,5.4
21213,66,15.1
21215,71,0.0
21217,39,6.5
21219,63,16.0
21221,67,0.0
21223,22,9.8
21225,77,6.6
21227,52,4.8
21229,34,0.0
21231,92,9.2
21233,65,3.3
21235,49,9.0
21237,71,0.0
21239,60,0.0
22001,81,2.9
22003,103,6.1
22005,59,7.0
22007,66,0.0
22009,80,6.7
22011,43,0.9
22013,25,0.0
22015,46,4.0
22017,55,10.0
22019,60,7.1
22021,31,0.0
22023,53,0.0
22025,47,0.0
22027,54,0.0
22029,63,2.4
22031,57,0.0
22033,48,2.7
22035,44,0.0
22037,67,3.0
22039,53,8.8
22041,74,3.2
22043,73,2.5
22045,58,2.4
22047,54,1.7
22049,38,0.0
22051,56,5.9
22053,54,5.7
22055,57,3.9
22057,56,2.4
22059,96,0.0
22061,48,2.5
22063,64,5.4
22065,79,14.2
22067,21,8.0
22069,29,20.8
22071,51,3.6
22073,72,1.7
22075,59,8.6
22077,68,17.3
22079,56,3.9
22081,21,0.0
22083,48,0.0
22085,66,5.1
22087,39,6.8
22089,42,8.6
22091,59,22.3
22093,65,0.0
22095,41,0.0
22097,47,5.2
22099,62,2.2
22101,41,0.0
22103,50,5.6
22105,48,5.1
22107,93,32.9
22109,54,0.0
22111,46,0.0
22113,75,6.3
22115,64,0.4
22117,58,12.1
22119,78,2.5
22121,87,0.0
22123,49,0.0
22125,100,2.9
22127,45,0.0
23001,73,2.3
23003,61,2.2
23005,38,0.0
23007,55,2.3
23009,55,1.0
23011,51,0.4
23013,55,0.0
23015,56,14.1
23017,53,6.6
23019,48,2.0
23021,55,0.0
23023,49,2.9
23025,45,0.0
23027,52,0.0
23029,49,2.3
23031,49,0.0
24001,58,7.5
24003,59,2.8
24005,48,1.2
24009,38,3.0
24011,65,0.8
24013,52,6.7
24015,55,4.1
24017,54,3.3
24019,73,12.1
24021,60,2.3
24023,46,0.0
24025,59,1.4
24027,49,3.3
24029,41,5.5
24031,52,2.3
24033,49,3.6
24035,43,0.5
24037,63,3.0
24039,48,0.0
24041,59,13.8
24043,58,0.5
24045,42,3.0
24047,55,0.0
24510,45,3.5
25001,41,0.0
25003,44,2.6
25005,46,3.2
25007,19,0.0
25009,50,0.9
25011,49,0.0
25013,46,3.6
25015,27,1.8
25017,45,1.1
25019,94,0.0
25021,45,0.5
25023,54,2.6
25025,36,2.5
25027,49,1.2
26001,46,12.1
26003,42,6.8
26005,52,2.5
26007,46,10.9
26009,54,7.4
26011,45,1.7
26013,56,0.0
26015,67,3.2
26017,56,2.0
26019,46,4.1
26021,58,4.5
26023,64,8.3
26025,45,0.7
26027,55,1.4
26029,55,0.0
26031,46,5.2
26033,104,6.7
26035,56,0.0
26037,49,2.3
26039,52,3.2
26041,45,9.9
26043,81,0.0
26045,58,1.4
26047,55,0.5
26049,52,6.2
26051,67,0.0
26053,83,4.3
26055,43,2.3
26057,38,0.0
26059,69,5.2
26061,52,2.3
26063,51,4.5
26065,47,4.7
26067,70,1.1
26069,43,2.8
26071,59,18.1
26073,35,2.0
26075,44,1.0
26077,45,1.9
26079,52,4.4
26081,57,4.1
26083,108,3.1
26085,64,2.4
26087,67,1.2
26089,78,1.1
26091,63,2.9
26093,56,2.4
26095,93,0.0
26097,43,0.0
26099,51,0.7
26101,28,13.9
26103,31,1.5
26105,47,6.6
26107,38,6.3
26109,42,2.8
26111,55,2.7
26113,70,1.0
26115,53,7.3
26117,58,3.5
26119,40,0.0
26121,52,5.0
26123,55,0.7
26125,49,2.8
26127,79,9.0
26129,78,0.4
26131,30,0.0
26133,71,4.0
26135,58,0.0
26137,63,2.6
26139,50,1.8
26141,36,0.0
26143,33,4.2
26145,56,4.2
26147,60,5.9
26149,62,2.4
26151,58,3.4
26153,45,8.1
26155,47,0.0
26157,67,3.5
26159,59,9.9
26161,39,2.8
26163,55,4.5
26165,60,5.5
27001,49,0.0
27003,52,1.2
27005,75,6.9
27007,55,8.3
27009,63,1.9
27011,48,0.0
27013,44,0.4
27015,80,4.8
27017,39,0.0
27019,46,0.3
27021,80,3.5
27023,112,0.0
27025,48,0.0
27027,55,1.3
27029,53,8.1
27031,43,0.0
27033,94,14.9
27035,45,2.0
27037,56,1.4
27039,65,0.0
27041,72,1.0
27043,59,0.0
27045,67,1.1
27047,49,0.0
27049,77,5.6
27051,48,0.0
27053,55,2.0
27055,35,0.0
27057,66,0.0
27059,51,3.7
27061,61,9.2
27063,79,0.0
27065,50,0.0
27067,90,1.6
27069,112,0.0
27071,39,0.0
27073,57,0.0
27075,105,0.0
27077,22,0.0
27079,75,1.1
27081,86,0.0
27083,66,14.2
27085,73,13.4
27087,100,5.7
27089,75,3.8
27091,77,2.5
27093,86,0.5
27095,65,1.4
27097,61,1.8
27099,83,8.6
27101,78,6.1
27103,63,2.7
27105,74,5.4
27107,59,2.7
27109,61,1.3
27111,69,3.0
27113,41,15.1
27115,55,0.0
27117,58,2.9
27119,88,1.6
27121,75,0.0
27123,65,1.9
27125,39,0.0
27127,61,0.0
27129,67,11.9
27131,46,1.0
27133,129,2.9
27135,55,9.5
27137,49,4.0
27139,57,3.1
27141,68,6.5
27143,60,3.4
27145,52,1.1
27147,55,0.0
27149,65,0.0
27151,93,5.4
27153,69,0.0
27155,111,7.6
27157,62,0.0
27159,73,2.6
27161,52,7.5
27163,54,0.1
27165,47,4.9
27167,74,0.0
27169,44,0.4
27171,66,1.0
27173,89,0.6
28001,62,7.8
28003,28,16.6
28005,14,0.0
28007,90,16.3
28009,49,0.0
28011,61,3.6
28013,25,24.1
28015,66,0.0
28017,107,5.4
28019,5,22.2
28021,29,0.0
28023,44,0.0
28025,43,26.4
28027,66,11.7
28029,56,5.5
28031,49,10.3
28033,54,8.0
28035,45,2.3
28037,37,0.0
28039,64,0.0
28041,22,0.0
28043,58,18.4
28045,81,0.0
28047,54,3.6
28049,54,6.7
28051,61,2.7
28053,30,0.0
28055,100,0.0
28057,50,0.7
28059,59,3.4
28061,54,0.0
28063,28,0.0
28065,98,0.0
28067,61,1.2
28069,13,7.1
28071,27,10.4
28073,58,1.8
28075,49,4.9
28077,69,11.4
28079,61,0.0
28081,61,0.8
28083,31,0.0
28085,47,3.2
28087,52,10.7
28089,43,0.9
28091,45,0.0
28093,47,10.7
28095,42,0.0
28097,95,0.0
28099,74,16.7
28101,55,0.7
28103,46,0.0
28105,44,3.2
28107,40,2.5
28109,38,0.0
28111,60,21.6
28113,30,5.8
28115,54,18.2
28117,63,6.4
28119,66,5.1
28121,42,9.0
28123,52,0.0
28125,21,0.0
28127,20,7.4
28129,37,0.0
28131,36,0.0
28133,66,0.0
28135,25,0.0
28137,79,0.0
28139,58,2.3
28141,43,0.0
28143,65,15.1
28145,50,6.7
28147,89,14.7
28149,60,13.1
28151,56,1.8
28153,95,8.6
28155,56,1.6
28157,32,0.0
28159,74,0.0
28161,52,0.0
28163,52,0.0
29001,36,9.0
29003,54,0.0
29005,52,0.0
29007,54,16.6
29009,71,9.9
29011,62,0.0
29013,64,0.0
29015,38,3.5
29017,59,8.0
29019,47,2.6
29021,64,5.3
29023,51,7.1
29025,38,7.5
29027,60,2.5
29029,33,0.0
29031,50,2.6
29033,86,3.2
29035,8,54.5
29037,66,1.7
29039,76,4.0
29041,66,9.9
29043,78,3.8
29045,62,5.1
29047,53,0.3
29049,67,12.4
29051,49,9.5
29053,57,3.9
29055,56,11.8
29057,69,9.6
29059,42,0.0
29061,92,0.0
29063,46,0.0
29065,64,4.7
29067,68,0.0
29069,63,5.6
29071,69,6.4
29073,79,1.8
29075,104,7.6
29077,58,2.3
29079,68,0.0
29081,52,8.8
29083,67,19.3
29085,33,0.0
29087,102,5.0
29089,24,0.0
29091,72,7.5
29093,38,6.6
29095,52,1.8
29097,59,5.6
29099,58,4.3
29101,67,6.4
29103,68,0.0
29105,77,3.4
29107,57,9.2
29109,63,12.5
29111,58,5.7
29113,50,10.5
29115,67,3.8
29117,50,0.0
29119,62,2.9
29121,63,2.2
29123,50,0.0
29125,34,5.0
29127,59,0.0
29129,70,44.9
29131,69,15.2
29133,95,2.4
29135,41,0.0
29137,72,7.1
