cfips,birth_rate,pct_new_young_mothers
05103,64,10.5
05105,47,0.0
05107,63,49.1
05109,52,3.4
05111,76,12.4
05113,87,2.3
05115,40,9.3
05117,88,14.6
05119,58,3.6
05121,70,26.7
05123,58,34.6
05125,61,5.9
05127,63,0.0
05129,42,0.0
05131,74,3.7
05133,72,7.9
05135,61,0.0
05137,17,0.0
05139,49,1.6
05141,47,0.0
05143,50,4.5
05145,50,3.0
05147,74,6.0
05149,64,19.5
06001,46,1.3
06003,37,0.0
06005,49,0.0
06007,49,4.5
06009,39,0.0
06011,81,2.1
06013,48,1.4
06015,91,12.0
06017,53,0.8
06019,60,4.7
06021,60,0.0
06023,53,2.3
06025,62,2.6
06027,48,3.0
06029,63,6.2
06031,55,4.1
06033,52,17.5
06035,74,0.0
06037,45,4.1
06039,69,9.6
06041,47,1.7
06043,70,0.0
06045,48,14.2
06047,63,3.4
06049,71,2.7
06051,10,0.0
06053,52,3.8
06055,44,0.0
06057,48,0.8
06059,48,2.2
06061,50,1.8
06063,51,0.0
06065,51,4.0
06067,54,2.5
06069,63,5.3
06071,57,5.2
06073,49,3.1
06075,37,0.2
06077,58,3.9
06079,37,3.1
06081,49,0.9
06083,44,5.1
06085,51,1.5
06087,47,0.9
06089,48,0.9
06091,37,0.0
06093,63,7.0
06095,49,2.9
06097,46,1.3
06099,58,1.9
06101,78,4.3
06103,59,6.2
06105,23,0.0
06107,69,4.0
06109,36,0.0
06111,53,4.5
06113,40,2.4
06115,77,5.8
08001,59,4.6
08003,61,3.6
08005,52,1.5
08007,63,0.0
08009,47,0.0
08011,65,0.0
08013,37,0.8
08014,44,1.7
08015,61,0.0
08017,99,0.0
08019,25,0.0
08021,68,0.0
08023,132,0.0
08025,41,61.3
08027,59,0.0
08029,70,3.3
08031,52,3.5
08033,5,0.0
08035,46,2.4
08037,39,0.0
08039,39,0.0
08041,63,3.6
08043,43,22.4
08045,40,8.8
08047,81,0.0
08049,19,0.0
08051,41,0.6
08053,29,0.0
08055,17,58.8
08057,0,-
08059,48,3.9
08061,89,0.0
08063,146,4.1
08065,32,0.0
08067,56,0.0
08069,47,1.5
08071,68,3.3
08073,43,0.0
08075,67,1.4
08077,55,9.6
08079,140,0.0
08081,39,12.5
08083,47,7.2
08085,67,23.0
08087,48,2.3
08089,45,2.3
08091,10,0.0
08093,31,0.0
08095,49,0.0
08097,68,0.0
08099,79,13.9
08101,54,5.9
08103,62,6.5
08105,50,0.0
08107,30,7.6
08109,66,14.3
08111,66,0.0
08113,41,3.8
08115,56,0.0
08117,32,0.0
08119,31,0.0
08121,71,0.0
08123,68,2.4
08125,57,0.0
09001,48,2.9
09003,48,3.3
09005,41,0.5
09007,45,1.3
09009,39,2.9
09011,47,8.0
09013,26,0.0
09015,35,2.4
10001,57,2.3
10003,43,1.7
10005,58,5.0
11001,47,3.4
12001,36,1.4
12003,71,2.9
12005,67,3.1
12007,22,28.8
12009,54,2.1
12011,47,2.5
12013,41,24.2
12015,53,2.0
12017,36,7.5
12019,47,2.2
12021,52,6.0
12023,57,0.0
12027,62,5.4
12029,45,0.0
12031,59,3.5
12033,39,3.2
12035,33,2.0
12037,49,0.0
12039,37,14.9
12041,33,0.0
12043,28,0.0
12045,56,0.0
12047,88,24.2
12049,62,9.3
12051,59,11.2
12053,53,2.9
12055,50,2.1
12057,46,4.9
12059,40,0.0
12061,50,2.7
12063,64,6.6
12065,63,0.0
12067,47,0.0
12069,49,6.9
12071,51,4.8
12073,41,2.3
12075,51,11.6
12077,97,0.0
12079,147,0.0
12081,47,3.2
12083,47,2.8
12085,47,3.7
12086,42,2.5
12087,39,6.6
12089,70,0.0
12091,66,2.4
12093,65,4.2
12095,50,3.4
12097,55,1.9
12099,52,3.4
12101,47,3.1
12103,48,2.9
12105,54,5.0
12107,41,3.3
12109,43,2.3
12111,56,6.0
12113,52,1.7
12115,38,11.1
12117,44,2.6
12119,92,1.4
12121,42,16.4
12123,146,0.0
12125,40,0.0
12127,43,6.8
12129,27,13.2
12131,67,4.8
12133,43,1.0
13001,56,17.2
13003,58,23.8
13005,48,0.0
13007,64,0.0
13009,39,5.5
13011,49,4.4
13013,57,0.6
13015,54,4.7
13017,56,0.0
13019,43,8.5
13021,57,8.3
13023,50,10.7
13025,59,17.2
13027,51,36.9
13029,49,8.9
13031,37,5.2
13033,77,5.7
13035,52,3.7
13037,56,0.0
13039,83,0.0
13043,39,8.1
13045,65,8.0
13047,42,0.0
13049,25,58.1
13051,62,5.9
13053,106,4.2
13055,38,13.1
13057,52,0.3
13059,41,4.8
13061,143,14.7
13063,52,3.1
13065,71,0.0
13067,49,3.1
13069,60,21.0
13071,66,2.9
13073,48,0.0
13075,63,8.1
13077,77,5.5
13079,43,0.0
13081,21,0.0
13083,32,0.0
13085,49,0.0
13087,50,5.6
13089,53,2.9
13091,58,2.7
13093,28,10.7
13095,57,5.1
13097,57,3.9
13099,48,0.0
13101,38,0.0
13103,72,2.6
13105,49,10.3
13107,79,2.6
13109,82,0.0
13111,55,20.3
13113,33,0.0
13115,58,2.3
13117,48,0.6
13119,65,13.9
13121,47,4.6
13123,58,18.1
13125,14,0.0
13127,69,12.1
13129,57,13.9
13131,36,12.1
13133,60,1.6
13135,49,3.9
13137,55,4.3
13139,56,6.6
13141,2,0.0
13143,57,2.9
13145,51,0.0
13147,72,15.8
13149,94,0.0
13151,44,3.6
13153,53,3.6
13155,90,2.3
13157,43,0.0
13159,36,0.0
13161,107,11.0
13163,76,0.0
13165,87,0.0
13167,49,0.0
13169,45,0.0
13171,26,0.8
13173,55,0.0
13175,42,8.2
13177,40,0.0
13179,93,3.3
13181,59,29.8
13183,61,6.7
13185,73,10.0
13187,37,0.0
13189,53,0.0
13191,27,51.3
13193,55,0.0
13195,53,10.2
13197,71,0.0
13199,64,0.0
13201,18,0.0
13205,52,12.0
13207,52,11.9
13209,74,7.4
13211,18,0.0
13213,55,5.3
13215,60,10.7
13217,66,11.5
13219,57,0.0
13221,37,0.0
13223,51,2.0
13225,26,19.1
13227,59,3.2
13229,61,20.7
13231,27,0.0
13233,68,8.5
13235,7,0.0
13237,63,0.0
13239,95,0.0
13241,35,0.0
13243,57,0.0
13245,72,7.0
13247,55,7.6
13249,64,0.0
13251,81,11.2
13253,30,1.7
13255,49,18.0
13257,84,25.4
13259,4,0.0
13261,53,2.2
13263,48,0.0
13265,55,0.0
13267,84,0.0
13269,51,7.5
13271,65,0.0
13273,46,8.8
13275,57,6.1
13277,57,8.0
13279,58,0.0
13281,95,0.0
13283,45,0.0
13285,62,3.5
13287,19,0.0
13289,42,13.0
13291,18,0.0
13293,57,2.1
13295,68,5.6
13297,56,0.9
13299,69,24.9
13301,82,0.0
13303,78,3.5
13305,42,22.9
13307,40,0.0
13309,13,0.0
13311,61,9.5
13313,57,6.8
13315,22,63.6
13317,68,0.0
13319,17,0.0
13321,23,24.5
15001,59,1.6
15003,64,2.5
15005,0,-
15007,50,6.9
15009,51,3.2
16001,42,1.2
16003,130,0.0
16005,66,6.7
16007,98,0.0
16009,46,0.0
16011,73,3.5
16013,66,7.9
16015,89,0.0
16017,65,0.0
16019,85,1.8
16021,67,8.2
16023,36,0.0
16025,65,0.0
16027,57,5.6
16029,69,0.0
16031,72,8.3
16033,159,0.0
16035,77,3.0
16037,72,0.0
16039,77,0.9
16041,59,0.0
16043,54,12.1
16045,36,0.0
16047,40,2.5
16049,68,2.7
16051,76,0.4
16053,111,0.0
16055,60,6.8
16057,41,12.8
16059,63,0.0
16061,45,19.4
16063,59,0.0
16065,68,1.2
16067,77,1.8
16069,81,1.4
16071,69,0.0
16073,93,5.9
16075,77,3.2
16077,68,0.0
16079,78,10.3
16081,80,0.0
16083,80,5.6
16085,70,0.0
16087,86,0.0
17001,61,11.0
17003,27,0.0
17005,43,0.6
17007,47,4.1
17009,128,13.2
17011,67,10.4
17013,48,4.4
17015,30,13.1
17017,59,5.5
17019,41,3.8
17021,21,7.8
17023,66,0.0
17025,71,2.1
17027,48,0.5
17029,43,5.6
17031,49,3.5
17033,50,0.0
17035,59,0.0
17037,40,8.1
17039,72,17.2
17041,78,3.9
17043,47,2.3
17045,76,2.2
17047,61,20.3
17049,50,8.8
17051,67,2.1
17053,56,0.0
17055,49,1.9
17057,35,3.3
17059,52,0.0
17061,48,17.4
17063,63,1.8
17065,31,0.0
17067,48,17.1
17069,56,2.1
17071,38,10.2
17073,59,7.7
17075,54,13.1
17077,50,3.1
17079,65,0.8
17081,63,2.8
17083,39,0.0
17085,53,4.3
17087,77,17.5
17089,58,2.7
17091,47,2.5
17093,44,0.1
17095,49,9.2
17097,51,3.4
17099,50,9.1
17101,92,7.2
17103,63,1.2
17105,72,6.7
17107,53,1.8
17109,31,0.0
17111,41,2.9
17113,54,2.6
17115,54,2.5
17117,51,7.2
17119,54,3.1
17121,62,4.6
17123,70,7.5
17125,49,0.0
17127,58,10.9
17129,66,0.0
17131,50,11.4
17133,64,0.0
17135,57,1.5
17137,47,0.0
17139,97,16.1
17141,71,0.5
17143,64,2.8
17145,27,8.7
17147,64,5.1
17149,58,0.0
17151,59,2.6
17153,68,0.0
17155,61,0.0
17157,42,5.7
17159,46,0.0
17161,58,0.8
17163,63,3.6
17165,77,3.4
17167,49,2.9
17169,61,8.9
17171,32,5.9
17173,39,6.5
17175,52,0.0
17177,38,3.7
17179,53,6.1
17181,73,0.8
17183,51,3.1
17185,59,5.8
17187,40,0.0
17189,60,2.3
17191,69,1.3
17193,35,0.0
17195,46,2.6
17197,50,2.4
17199,49,2.5
17201,53,5.5
17203,63,1.7
18001,95,2.2
18003,65,3.4
18005,57,0.0
18007,83,8.6
18009,59,0.0
18011,69,8.1
18013,37,31.7
18015,51,5.3
18017,60,4.4
18019,56,2.8
18021,73,3.3
18023,58,3.7
18025,52,12.6
18027,74,0.0
18029,36,7.8
18031,35,0.0
18033,40,2.4
18035,36,4.7
18037,94,11.2
18039,72,4.0
18041,34,32.3
18043,50,1.7
18045,57,9.8
18047,48,5.9
18049,57,0.0
18051,70,7.4
18053,37,6.7
18055,51,2.9
18057,54,2.0
18059,38,2.5
18061,37,6.5
18063,48,1.8
18065,51,1.0
18067,51,2.4
18069,70,6.8
18071,61,3.1
18073,58,0.7
18075,49,1.8
18077,68,22.6
18079,61,14.4
18081,44,0.4
18083,43,6.2
18085,75,12.3
18087,79,0.0
18089,56,5.9
18091,43,12.6
18093,65,16.9
18095,52,6.4
18097,54,4.3
18099,54,12.5
18101,85,0.0
18103,46,5.3
18105,35,0.7
18107,68,4.8
18109,47,0.7
18111,81,0.8
18113,66,1.9
18115,67,6.8
18117,69,5.7
18119,54,0.0
18121,44,8.3
18123,80,4.5
18125,51,7.1
18127,42,0.9
18129,48,4.9
18131,26,0.0
18133,44,12.8
18135,54,3.1
18137,56,9.7
18139,47,0.0
18141,53,3.9
18143,40,12.3
18145,63,7.4
18147,51,8.0
18149,63,8.2
18151,43,13.1
18153,62,2.7
18155,50,0.0
18157,52,4.2
18159,48,0.0
18161,29,8.9
18163,48,4.1
18165,50,6.0
18167,55,2.4
18169,42,0.7
18171,56,12.9
18173,41,8.5
18175,56,0.0
18177,42,3.2
18179,48,2.5
18181,67,2.1
18183,60,2.9
19001,29,5.1
19003,89,0.0
19005,98,0.0
19007,53,4.7
19009,39,0.0
19011,67,9.0
19013,60,5.3
19015,62,0.0
19017,42,5.1
19019,65,10.6
19021,69,0.6
19023,49,1.4
19025,78,0.0
19027,53,0.0
19029,96,4.6
19031,56,0.0
19033,62,2.9
19035,43,14.9
19037,82,7.8
19039,97,2.8
19041,85,0.0
19043,55,4.5
19045,45,0.0
19047,69,0.4
19049,70,1.1
19051,125,6.4
19053,36,0.0
19055,52,4.4
19057,63,0.0
19059,70,23.9
19061,56,7.3
19063,46,0.0
19065,82,0.3
19067,80,2.0
19069,40,26.8
19071,76,0.0
19073,75,14.0
19075,72,12.0
19077,32,0.0
19079,38,0.0
19081,67,7.5
19083,81,0.7
19085,59,8.8
19087,71,13.2
19089,111,0.0
19091,66,1.6
19093,77,0.0
19095,46,0.0
19097,77,4.1
19099,68,13.8
19101,34,12.1
19103,45,0.0
19105,67,8.6
19107,54,21.9
19109,80,8.9
19111,81,3.4
19113,57,1.4
19115,80,7.5
19117,42,4.5
19119,95,16.7
19121,49,1.2
19123,35,0.0
19125,61,7.5
19127,64,2.7
19129,30,3.3
19131,54,0.0
19133,35,0.0
19135,57,0.0
19137,82,0.0
19139,53,0.6
19141,102,7.5
19143,76,0.0
19145,105,13.8
19147,60,0.0
19149,67,2.0
19151,61,0.0
19153,59,4.3
19155,53,2.4
19157,56,15.2
19159,78,0.0
19161,85,3.9
19163,53,7.1
19165,74,0.0
19167,75,4.4
19169,37,0.7
19171,66,8.8
19173,62,0.0
19175,105,0.0
19177,64,0.0
19179,69,7.1
19181,48,5.2
19183,109,8.1
19185,90,0.9
19187,58,6.8
19189,83,0.0
19191,42,0.0
19193,65,1.5
19195,67,0.0
19197,61,0.0
20001,70,9.7
20003,44,1.4
20005,37,5.4
20007,67,0.0
20009,67,15.7
20011,86,9.9
20013,80,0.7
20015,54,6.1
20017,61,13.8
20019,48,0.0
20021,46,0.0
20023,92,18.6
20025,76,7.4
20027,67,0.0
20029,89,0.0
20031,95,0.0
20033,9,0.0
20035,70,17.9
20037,65,1.0
20039,57,3.6
20041,73,5.7
20043,71,0.8
20045,46,8.0
20047,23,0.0
20049,50,0.0
20051,30,5.1
20053,74,0.0
20055,68,3.7
20057,57,0.0
20059,60,0.3
20061,94,4.6
20063,106,0.0
20065,129,24.1
20067,22,41.7
20069,62,0.0
20071,46,0.0
20073,77,0.0
20075,32,15.8
20077,52,0.0
20079,67,5.9
20081,62,3.6
20083,55,31.6
20085,75,0.0
20087,66,2.8
20089,59,0.0
20091,53,0.8
20093,31,64.3
20095,38,0.0
20097,28,0.0
20099,76,6.4
20101,157,0.0
20103,59,3.7
20105,96,0.0
20107,56,23.6
20109,116,0.0
20111,55,26.4
20113,53,22.1
20115,90,1.9
20117,82,0.0
20119,64,1.7
20121,58,0.0
20123,37,0.0
20125,62,1.2
20127,81,0.0
20129,26,81.3
20131,77,0.0
20133,68,0.0
20135,132,0.0
20137,89,8.9
20139,56,9.4
20141,83,0.0
20143,9,0.0
20145,23,0.0
20147,108,0.0
20149,82,0.5
20151,50,2.0
20153,140,0.0
20155,61,1.0
20157,85,0.0
20159,50,0.0
20161,48,5.6
20163,67,0.0
20165,64,0.0
20167,101,0.0
20169,73,0.0
20171,82,0.0
20173,63,4.5
20175,58,4.2
20177,55,4.6
20179,89,0.0
20181,92,0.0
20183,74,0.0
20185,65,3.6
20187,95,0.0
20189,41,46.2
20191,65,5.2
20193,47,0.0
20195,14,0.0
20197,54,0.0
20199,42,0.0
20201,55,0.0
20203,100,0.0
20205,72,7.6
20207,81,34.8
20209,65,5.1
21001,33,2.1
21003,56,0.0
21005,76,0.0
21007,29,20.8
21009,66,11.0
21011,62,20.2
21013,45,5.7
21015,48,3.4
21017,56,9.6
21019,44,5.7
21021,42,7.0
21023,65,0.0
21025,48,2.1
21027,80,3.1
21029,53,6.6
21031,81,1.4
21033,67,9.1
21035,38,0.0
21037,49,2.7
21039,92,6.3
21041,61,26.1
21043,47,2.4
21045,54,7.6
21047,83,5.2
21049,45,6.4
21051,79,8.4
21053,48,7.5
21055,41,20.3
21057,69,0.0
21059,57,4.4
21061,65,30.3
21063,80,7.5
21065,64,6.4
21067,43,3.3
21069,55,1.1
21071,41,4.9
21073,43,8.1
21075,98,21.4
21077,87,0.0
21079,70,0.0
21081,68,2.0
21083,37,13.9
21085,79,0.0
21087,68,3.7
21089,37,12.0
21091,45,15.5
21093,51,7.9
21095,49,5.7
21097,65,13.7
21099,76,2.4
21101,60,5.6
21103,50,6.4
21105,99,50.0
21107,57,6.1
21109,59,0.0
21111,54,5.4
21113,61,2.5
21115,59,0.0
21117,64,7.1
21119,60,0.0
21121,45,13.1
21123,54,0.0
21125,47,5.9
21127,42,12.2
21129,65,0.0
21131,65,0.0
21133,51,5.1
21135,58,8.2
21137,49,0.0
21139,10,0.0
21141,49,5.6
21143,21,0.0
21145,61,0.7
21147,53,19.7
21149,55,0.0
21151,51,4.8
21153,57,20.0
21155,41,2.9
21157,30,5.2
21159,48,0.0
21161,41,1.3
21163,75,3.2
21165,71,3.4
21167,46,2.9
21169,88,0.0
21171,42,0.0
21173,47,0.0
21175,46,4.2
21177,48,14.5
21179,55,4.2
21181,53,0.0
21183,70,16.2
21185,64,3.9
21187,60,0.0
21189,29,15.6
21191,71,0.0
21193,56,1.2
21195,50,7.1
21197,48,12.4
21199,54,8.6
21201,56,0.0
21203,39,3.5
21205,41,15.7
21207,58,18.8
21209,51,4.0
21211,53,9.5
21213,68,12.2
21215,47,0.0
21217,49,5.7
21219,73,13.9
21221,33,0.0
21223,43,0.0
21225,41,7.6
21227,63,2.9
21229,18,4.4
21231,56,0.0
21233,68,7.3
21235,62,5.0
21237,66,0.0
21239,53,0.0
22001,96,1.7
22003,90,16.9
22005,59,6.5
22007,59,2.9
22009,63,6.5
22011,48,1.3
22013,60,5.0
22015,47,6.8
22017,45,10.2
22019,55,6.3
22021,15,0.0
22023,84,0.0
22025,33,12.5
22027,69,0.0
22029,28,8.8
22031,52,0.0
22033,46,3.8
22035,49,5.0
22037,59,7.3
22039,77,11.8
22041,73,0.0
22043,46,3.6
22045,62,4.1
22047,58,0.5
22049,31,13.3
22051,54,5.2
22053,50,6.7
22055,57,5.3
22057,55,1.6
22059,79,0.0
22061,60,3.8
22063,57,7.7
22065,64,17.0
22067,33,0.0
22069,31,16.6
22071,48,4.0
22073,68,3.1
22075,88,6.5
22077,34,9.3
22079,50,4.3
22081,61,0.0
22083,47,0.0
22085,63,6.0
22087,53,10.1
22089,71,12.0
22091,60,18.7
22093,62,0.0
22095,46,0.0
22097,53,3.9
22099,52,2.4
22101,46,6.5
22103,55,5.7
22105,42,8.0
22107,34,75.9
22109,50,4.6
22111,38,0.0
22113,73,10.9
22115,68,2.9
22117,68,5.7
22119,81,9.5
22121,83,0.0
22123,53,0.0
22125,103,1.8
22127,18,0.0
23001,67,2.8
23003,48,4.1
23005,40,0.3
23007,39,0.4
23009,69,2.0
23011,55,0.0
23013,55,0.0
23015,40,34.3
23017,39,4.8
23019,47,1.7
23021,54,4.1
23023,49,1.4
23025,39,0.0
23027,63,2.8
23029,46,8.1
23031,48,2.6
24001,52,5.9
24003,53,4.1
24005,49,2.6
24009,42,2.6
24011,44,0.0
24013,43,2.0
24015,53,8.2
24017,50,1.4
24019,69,22.8
24021,52,2.2
24023,48,3.0
24025,65,0.9
24027,53,2.5
24029,38,7.1
24031,51,1.9
24033,49,4.8
24035,47,2.6
24037,59,3.8
24039,62,2.5
24041,40,11.5
24043,57,2.4
24045,49,7.6
24047,62,0.0
24510,47,5.9
25001,43,3.1
25003,50,0.5
25005,46,3.5
25007,18,0.0
25009,47,2.4
25011,43,2.5
25013,49,5.3
25015,26,1.1
25017,47,0.9
25019,54,0.0
25021,47,0.0
25023,50,2.3
25025,40,2.8
25027,48,1.6
26001,43,12.9
26003,25,0.0
26005,48,3.2
26007,45,0.0
26009,50,9.4
26011,56,5.8
26013,56,0.0
26015,73,3.5
26017,53,0.0
26019,55,7.3
26021,62,2.9
26023,65,14.5
26025,52,2.0
26027,60,2.1
26029,59,0.0
26031,41,3.2
26033,82,8.1
26035,52,4.2
26037,55,2.8
26039,49,4.2
26041,32,8.6
26043,71,0.0
26045,62,2.7
26047,50,0.0
26049,51,6.4
26051,80,0.0
26053,47,10.9
26055,48,5.8
26057,30,2.7
26059,62,4.0
26061,54,7.5
26063,55,5.9
26065,45,4.1
26067,69,1.8
26069,40,3.6
26071,42,11.7
26073,35,3.1
26075,52,2.7
26077,47,1.3
26079,53,9.8
26081,59,4.7
26083,105,6.5
26085,48,4.2
26087,58,3.2
26089,70,1.7
26091,52,5.0
26093,51,2.6
26095,46,0.0
26097,33,0.0
26099,49,1.4
26101,37,12.4
26103,34,1.5
26105,67,3.2
26107,34,7.4
26109,45,1.5
26111,49,4.3
26113,64,2.7
26115,50,4.7
26117,47,4.9
26119,37,0.0
26121,49,4.8
26123,59,0.7
26125,53,2.9
26127,68,5.8
26129,73,0.0
26131,15,0.0
26133,47,0.9
26135,56,2.6
26137,55,5.1
26139,54,1.5
26141,32,0.0
26143,56,2.8
26145,53,7.5
26147,53,7.5
26149,64,2.2
26151,55,6.3
26153,49,0.0
26155,51,0.0
26157,66,7.2
26159,63,4.2
26161,40,2.6
26163,58,6.2
26165,69,8.6
27001,70,0.0
27003,61,3.4
27005,65,7.7
27007,55,7.0
27009,93,2.0
27011,48,0.0
27013,45,0.3
27015,58,0.0
27017,48,0.0
27019,49,1.7
27021,78,4.1
27023,101,2.5
27025,46,0.0
27027,66,2.0
27029,74,1.7
27031,49,0.0
27033,101,13.2
27035,58,1.1
27037,51,2.0
27039,65,1.3
27041,69,0.0
27043,46,0.0
27045,65,0.0
27047,45,0.0
27049,70,8.0
27051,72,0.0
27053,54,2.9
27055,35,0.0
27057,45,0.0
27059,58,2.8
27061,63,12.7
27063,66,0.0
27065,43,0.0
27067,80,2.5
27069,57,0.0
27071,28,0.0
27073,70,9.9
27075,77,11.5
27077,38,0.0
27079,75,0.5
27081,57,0.0
27083,63,16.0
27085,64,10.5
27087,82,0.0
27089,65,4.3
27091,71,1.1
27093,75,0.0
27095,75,5.2
27097,55,1.9
27099,64,8.3
27101,64,9.5
27103,46,2.2
27105,70,7.3
27107,70,4.6
27109,58,1.2
27111,74,3.0
27113,45,12.6
27115,53,0.0
27117,64,4.2
27119,73,1.5
27121,58,1.8
27123,61,2.2
27125,82,7.8
27127,63,1.7
27129,54,11.3
27131,45,2.8
27133,111,6.2
27135,52,1.2
27137,53,3.2
27139,61,3.0
27141,62,2.7
27143,53,6.2
27145,52,2.8
27147,58,6.3
27149,61,0.0
27151,110,5.5
27153,79,3.0
27155,65,7.7
27157,54,10.7
27159,84,1.4
27161,61,3.2
27163,56,1.2
27165,37,3.7
27167,115,10.6
27169,55,2.9
27171,62,0.8
27173,89,2.4
28001,48,4.6
28003,43,13.7
28005,8,0.0
28007,70,20.2
28009,26,0.0
28011,67,10.5
28013,32,4.9
28015,83,0.0
28017,103,5.5
28019,21,2.7
28021,52,6.3
28023,58,0.0
28025,44,26.2
28027,60,7.1
28029,45,4.4
28031,51,7.0
28033,53,4.7
28035,51,2.6
28037,67,0.0
28039,44,26.9
28041,39,0.0
28043,39,22.7
28045,58,0.0
28047,53,5.0
28049,60,8.4
28051,61,6.3
28053,91,0.0
28055,64,0.0
28057,59,0.9
28059,54,6.2
28061,51,0.0
28063,42,0.0
28065,81,36.2
28067,79,5.7
28069,27,3.3
28071,42,3.3
28073,56,0.0
28075,50,5.2
28077,63,19.3
28079,68,0.0
28081,58,4.3
28083,33,0.8
28085,9,26.0
28087,52,10.6
28089,40,1.7
28091,72,3.2
28093,35,15.9
28095,46,1.9
28097,74,12.9
28099,85,12.2
28101,36,2.7
28103,49,0.0
28105,34,0.0
28107,49,7.8
28109,50,0.0
28111,64,14.8
28113,52,14.3
28115,60,12.9
28117,46,7.5
28119,64,10.2
28121,42,10.6
28123,61,0.0
28125,63,0.0
28127,43,2.7
28129,71,0.0
28131,38,0.0
28133,54,3.4
28135,20,1.9
28137,56,0.0
28139,67,4.9
28141,51,4.1
28143,40,8.6
28145,52,0.0
28147,69,18.6
28149,65,12.0
28151,62,6.6
28153,62,9.2
28155,71,0.7
28157,37,0.0
28159,94,7.8
28161,75,0.0
28163,59,0.0
29001,31,7.3
29003,49,0.0
29005,73,1.3
29007,45,4.4
29009,69,10.0
29011,81,1.0
29013,54,9.3
29015,39,0.0
29017,92,15.1
29019,48,3.8
29021,62,5.8
29023,31,19.1
29025,43,5.3
29027,48,3.4
29029,39,2.0
29031,47,3.0
29033,89,3.6
29035,7,30.0
29037,56,4.6
29039,83,0.0
29041,48,7.4
29043,74,6.7
29045,60,1.3
29047,51,2.8
29049,77,0.0
29051,52,3.9
29053,58,3.9
29055,60,7.4
29057,52,15.5
29059,52,0.0
29061,90,8.7
29063,44,0.0
29065,45,5.1
29067,64,0.0
29069,79,9.0
29071,55,8.2
29073,77,0.9
29075,77,10.4
29077,56,5.0
29079,101,2.9
29081,60,4.2
29083,54,26.7
29085,18,3.7
29087,104,11.8
29089,39,22.4
29091,64,7.6
29093,38,6.5
29095,55,2.5
29097,48,4.5
29099,60,6.0
29101,68,4.5
29103,76,0.0
29105,51,1.5
29107,74,6.9
29109,52,0.0
29111,50,0.0
29113,52,5.2
29115,61,3.5
29117,65,0.8
29119,68,3.8
29121,50,9.7
29123,41,0.0
29125,36,0.0
29127,67,6.7
29129,52,0.0
29131,68,7.4
29133,67,24.9
29135,55,0.0
