cfips,birth_rate,pct_new_young_mothers
29109,71,14.8
29111,71,6.8
29113,44,4.9
29115,71,0.0
29117,47,0.0
29119,52,0.0
29121,71,0.0
29123,50,0.0
29125,38,10.4
29127,78,0.0
29129,80,57.9
29131,73,23.2
29133,66,5.8
29135,41,0.0
29137,83,6.1
29139,44,1.0
29141,97,0.0
29143,83,4.2
29145,82,7.2
29147,54,7.6
29149,58,0.0
29151,109,6.3
29153,23,5.6
29155,61,12.7
29157,58,4.7
29159,68,5.7
29161,66,7.5
29163,82,0.0
29165,40,1.3
29167,63,2.9
29169,46,3.5
29171,29,0.0
29173,98,0.0
29175,55,3.9
29177,73,5.9
29179,30,0.0
29181,33,0.0
29183,49,1.4
29185,55,6.8
29186,29,0.0
29187,72,13.6
29189,51,3.2
29195,74,0.5
29197,45,7.0
29199,113,1.8
29201,66,1.6
29203,140,5.3
29205,75,17.7
29207,79,0.8
29209,54,3.5
29211,66,15.3
29213,51,16.9
29215,69,0.0
29217,67,0.0
29219,80,4.3
29221,77,4.6
29223,93,5.0
29225,75,4.9
29227,62,0.0
29229,60,19.4
29510,50,2.4
30001,42,0.0
30003,35,2.9
30005,90,0.0
30007,136,37.2
30009,36,0.0
30011,127,0.0
30013,78,5.8
30015,84,0.0
30017,43,13.5
30019,49,0.0
30021,68,12.3
30023,44,0.0
30025,64,0.0
30027,57,0.0
30029,45,3.8
30031,42,3.5
30033,17,0.0
30035,66,0.0
30037,15,0.0
30039,10,0.0
30041,56,0.0
30043,50,0.0
30045,50,0.0
30047,76,5.9
30049,63,0.7
30051,148,0.0
30053,27,6.7
30055,138,0.0
30057,51,0.0
30059,141,0.0
30061,87,0.0
30063,37,1.6
30065,39,38.7
30067,60,0.0
30069,0,-
30071,26,0.0
30073,91,1.9
30075,67,0.0
30077,61,0.0
30079,0,-
30081,65,2.9
30083,45,0.0
30085,45,0.0
30087,77,12.0
30089,59,0.0
30091,40,0.0
30093,54,0.0
30095,28,0.0
30097,38,0.0
30099,58,0.0
30101,49,0.0
30103,125,81.8
30105,66,0.0
30107,66,6.9
30109,85,0.0
30111,58,10.0
31001,75,8.6
31003,57,0.0
31005,72,0.0
31007,54,0.0
31009,128,0.0
31011,61,0.0
31013,73,17.5
31015,0,-
31017,35,17.6
31019,70,3.3
31021,62,0.0
31023,94,2.7
31025,33,2.8
31027,73,0.0
31029,73,0.0
31031,35,0.0
31033,53,12.7
31035,54,10.8
31037,132,0.0
31039,52,0.0
31041,73,0.7
31043,69,1.3
31045,44,4.0
31047,86,3.7
31049,139,0.0
31051,56,0.0
31053,55,0.0
31055,64,2.3
31057,79,0.0
31059,64,0.0
31061,34,38.9
31063,39,0.0
31065,72,0.0
31067,74,0.0
31069,15,0.0
31071,25,0.0
31073,6,0.0
31075,41,0.0
31077,136,5.5
31079,97,3.6
31081,61,0.0
31083,47,0.0
31085,38,0.0
31087,72,15.2
31089,44,2.5
31091,59,0.0
31093,85,0.0
31095,109,0.0
31097,78,0.0
31099,47,0.0
31101,88,0.0
31103,64,0.0
31105,21,0.0
31107,101,1.4
31109,51,2.9
31111,79,0.3
31113,103,0.0
31115,54,0.0
31117,109,0.0
31119,51,4.4
31121,64,0.0
31123,102,7.8
31125,91,0.0
31127,31,0.0
31129,75,0.0
31131,60,6.3
31133,67,0.0
31135,14,0.0
31137,110,0.5
31139,86,0.0
31141,56,0.0
31143,82,2.4
31145,59,0.0
31147,60,0.0
31149,124,0.0
31151,43,0.0
31153,56,6.8
31155,83,0.0
31157,85,9.2
31159,70,0.4
31161,58,0.0
31163,75,0.0
31165,153,0.0
31167,74,0.0
31169,37,0.0
31171,0,-
31173,107,7.2
31175,50,0.0
31177,39,0.0
31179,30,0.0
31181,79,0.0
31183,118,0.0
31185,56,0.0
32001,46,6.4
32003,49,3.4
32005,34,0.0
32007,55,0.3
32009,55,0.0
32011,121,0.0
32013,114,0.0
32015,60,0.0
32017,1,0.0
32019,95,0.0
32021,113,86.7
32023,57,7.6
32027,25,0.0
32029,23,0.0
32031,53,3.3
32033,30,0.0
32510,76,2.9
33001,75,0.0
33003,25,0.0
33005,26,0.0
33007,40,0.9
33009,46,0.0
33011,48,1.3
33013,45,2.1
33015,47,3.9
33017,39,0.4
33019,63,0.0
34001,58,3.1
34003,45,0.1
34005,43,1.8
34007,54,2.0
34009,51,0.0
34011,47,5.1
34013,54,1.2
34015,46,1.2
34017,54,2.3
34019,42,2.7
34021,37,1.5
34023,48,0.5
34025,43,2.4
34027,47,0.0
34029,75,0.6
34031,44,1.9
34033,48,6.1
34035,43,0.2
34037,43,0.0
34039,49,0.8
34041,44,0.3
35001,50,4.0
35003,0,-
35005,65,2.7
35006,64,4.7
35007,44,17.0
35009,77,15.8
35011,106,0.0
35013,53,1.5
35015,78,13.4
35017,23,0.0
35019,0,-
35021,93,0.0
35023,112,0.0
35025,64,6.1
35027,49,0.0
35028,63,5.6
35029,43,0.0
35031,65,13.0
35033,0,-
35035,70,8.1
35037,187,5.7
35039,41,6.3
35041,69,1.2
35043,47,3.6
35045,63,3.6
35047,46,12.2
35049,45,7.6
35051,30,0.0
35053,76,11.1
35055,23,2.1
35057,71,0.0
35059,127,0.0
35061,74,5.6
36001,44,4.4
36003,49,1.4
36005,58,3.1
36007,48,7.5
36009,43,4.2
36011,62,0.3
36013,54,5.1
36015,53,2.3
36017,58,4.2
36019,43,0.3
36021,56,0.3
36023,49,0.5
36025,60,2.7
36027,44,0.7
36029,52,1.1
36031,67,0.0
36033,56,0.8
36035,59,8.5
36037,62,0.0
36039,30,0.0
36041,106,0.0
36043,49,2.4
36045,63,1.5
36047,49,1.0
36049,64,5.9
36051,58,0.0
36053,46,4.7
36055,45,2.4
36057,57,6.8
36059,48,1.4
36061,36,0.6
36063,50,1.4
36065,68,1.5
36067,48,2.0
36069,39,1.7
36071,65,4.0
36073,40,3.8
36075,53,7.5
36077,50,3.2
36079,38,0.0
36081,44,2.3
36083,49,4.7
36085,47,0.8
36087,76,0.6
36089,54,1.7
36091,48,2.4
36093,41,1.0
36095,58,4.3
36097,51,5.7
36099,100,0.5
36101,55,2.0
36103,46,2.0
36105,73,5.8
36107,69,8.4
36109,25,0.0
36111,43,1.2
36113,53,1.2
36115,47,3.7
36117,73,1.5
36119,43,1.1
36121,63,0.2
36123,59,1.0
37001,46,6.4
37003,37,14.0
37005,58,9.5
37007,49,8.7
37009,49,9.7
37011,29,5.2
37013,54,17.2
37015,85,11.4
37017,70,0.0
37019,44,1.5
37021,36,3.3
37023,40,1.0
37025,47,2.2
37027,32,0.0
37029,65,9.7
37031,47,2.9
37033,26,9.4
37035,53,6.0
37037,65,0.0
37039,67,3.4
37041,68,0.0
37043,33,0.0
37045,60,7.2
37047,47,7.6
37049,65,0.7
37051,64,2.4
37053,79,0.0
37055,38,3.3
37057,57,4.2
37059,43,1.6
37061,96,7.1
37063,44,2.7
37065,71,8.6
37067,44,3.9
37069,71,16.7
37071,50,5.3
37073,46,3.6
37075,20,0.0
37077,43,6.9
37079,64,6.0
37081,51,3.4
37083,38,0.0
37085,54,0.0
37087,42,6.2
37089,52,5.0
37091,62,4.4
37093,67,0.9
37095,223,0.0
37097,59,1.7
37099,41,0.0
37101,59,7.9
37103,34,0.0
37105,39,0.9
37107,66,0.0
37109,44,10.2
37111,52,0.0
37113,58,4.9
37115,39,10.0
37117,80,7.3
37119,48,1.6
37121,32,0.0
37123,24,0.0
37125,47,4.3
37127,47,0.0
37129,35,2.9
37131,97,1.2
37133,99,3.0
37135,24,0.0
37137,32,0.0
37139,60,1.7
37141,65,10.7
37143,26,0.0
37145,66,0.4
37147,40,8.8
37149,68,0.9
37151,57,9.1
37153,32,3.1
37155,44,6.3
37157,55,2.9
37159,46,4.4
37161,70,0.0
37163,45,1.4
37165,56,3.1
37167,55,15.6
37169,31,0.0
37171,49,4.8
37173,41,0.0
37175,46,2.1
37177,69,0.0
37179,46,2.0
37181,56,16.7
37183,48,1.2
37185,105,4.7
37187,34,23.8
37189,22,2.3
37191,59,2.6
37193,55,9.3
37195,39,3.4
37197,70,0.0
37199,77,0.0
38001,73,0.0
38003,30,0.0
38005,121,4.1
38007,59,0.0
38009,91,0.0
38011,80,0.0
38013,52,0.0
38015,77,0.6
38017,64,2.5
38019,38,0.0
38021,78,0.0
38023,90,0.0
38025,58,4.4
38027,157,0.0
38029,73,0.0
38031,94,0.0
38033,61,0.0
38035,46,0.0
38037,63,0.0
38039,68,0.0
38041,104,8.9
38043,38,0.0
38045,69,0.0
38047,76,0.0
38049,126,0.0
38051,0,-
38053,66,4.6
38055,85,1.4
38057,67,6.9
38059,77,0.0
38061,72,0.0
38063,81,0.0
38065,24,0.0
38067,80,0.0
38069,35,0.0
38071,41,0.0
38073,21,0.0
38075,52,0.0
38077,75,0.0
38079,48,0.0
38081,75,0.0
38083,88,0.0
38085,58,19.0
38087,0,-
38089,75,5.7
38091,28,0.0
38093,63,0.0
38095,179,0.0
38097,58,0.0
38099,94,5.6
38101,68,0.0
38103,215,0.0
38105,51,6.9
39001,21,0.0
39003,57,0.0
39005,46,5.4
39007,72,4.9
39009,20,5.6
39011,87,6.4
39013,47,0.0
39015,56,3.4
39017,50,1.3
39019,85,0.7
39021,51,5.3
39023,60,5.0
39025,63,0.0
39027,52,20.8
39029,56,1.2
39031,61,2.8
39033,47,5.5
39035,52,4.5
39037,67,0.3
39039,70,2.4
39041,39,0.9
39043,63,10.7
39045,57,2.9
39047,74,15.1
39049,56,1.7
39051,68,15.6
39053,53,11.4
39055,53,0.0
39057,53,0.6
39059,61,1.0
39061,57,3.6
39063,48,0.5
39065,60,1.8
39067,87,0.0
39069,56,8.1
39071,67,18.0
39073,87,2.1
39075,80,0.0
39077,55,3.5
39079,41,0.0
39081,38,2.5
39083,67,0.0
39085,50,3.8
39087,44,1.9
39089,66,0.8
39091,69,1.1
39093,62,3.8
39095,55,6.0
39097,68,1.4
39099,48,7.1
39101,61,5.9
39103,51,0.5
39105,42,0.0
39107,85,8.2
39109,56,7.5
39111,48,7.3
39113,67,4.0
39115,66,2.1
39117,52,0.0
39119,61,1.2
39121,24,7.3
39123,47,0.0
39125,60,0.4
39127,44,0.0
39129,49,2.2
39131,57,6.4
39133,35,1.6
39135,59,4.2
39137,73,0.0
39139,52,6.2
39141,43,5.3
39143,51,11.6
39145,58,8.5
39147,63,7.2
39149,81,2.7
39151,53,3.6
39153,56,3.4
39155,68,1.5
39157,71,3.1
39159,55,0.0
39161,77,0.9
39163,17,0.0
39165,51,5.8
39167,51,8.9
39169,72,3.6
39171,65,1.8
39173,37,3.5
39175,70,14.2
40001,59,5.9
40003,80,0.0
40005,88,2.6
40007,49,0.0
40009,109,0.0
40011,76,3.8
40013,58,0.5
40015,58,8.3
40017,47,2.7
40019,57,9.2
40021,47,2.1
40023,58,0.0
40025,35,0.0
40027,53,1.8
40029,109,0.0
40031,65,3.0
40033,20,0.0
40035,43,0.8
40037,73,6.4
40039,35,0.0
40041,43,1.1
40043,26,0.0
40045,97,0.0
40047,74,18.4
40049,60,4.8
40051,50,2.9
40053,38,0.0
40055,156,1.4
40057,81,0.0
40059,56,0.0
40061,47,12.6
40063,68,4.3
40065,74,9.2
40067,71,0.0
40069,37,1.2
40071,46,5.0
40073,59,0.0
40075,68,0.0
40077,96,5.8
40079,54,4.2
40081,40,1.7
40083,60,4.0
40085,35,5.1
40087,58,2.3
40089,82,7.1
40091,48,3.4
40093,37,7.1
40095,56,8.1
40097,61,3.2
40099,46,0.0
40101,53,14.2
40103,98,2.2
40105,58,7.3
40107,51,21.7
40109,61,2.9
40111,51,10.6
40113,61,4.1
40115,61,6.3
40117,46,5.8
40119,38,0.3
40121,81,3.3
40123,66,1.0
40125,55,7.5
40127,50,9.3
40129,33,0.0
40131,60,0.9
40133,57,4.9
40135,63,8.0
40137,75,5.4
40139,61,0.0
40141,70,0.0
40143,64,7.0
40145,58,1.8
40147,58,0.9
40149,42,0.0
40151,81,0.0
40153,71,8.8
41001,47,0.0
41003,20,0.4
41005,58,1.8
41007,67,1.5
41009,60,8.2
41011,40,15.2
41013,23,0.0
41015,84,0.0
41017,51,3.1
41019,41,3.5
41021,37,0.0
41023,47,0.0
41025,36,0.0
41027,41,0.0
41029,59,4.3
41031,47,9.5
41033,75,1.2
41035,61,1.4
41037,33,0.0
41039,40,1.6
41041,56,0.0
41043,51,0.0
41045,48,0.0
41047,55,2.7
41049,78,16.2
41051,39,0.2
41053,48,0.0
41055,41,0.0
41057,75,1.7
41059,55,7.6
41061,57,0.0
41063,96,0.0
41065,55,0.0
41067,42,2.2
41069,110,0.0
41071,60,0.7
42001,58,1.7
42003,49,0.8
42005,61,1.3
42007,57,2.0
42009,57,0.0
42011,50,4.8
42013,55,3.5
42015,66,3.5
42017,48,2.3
42019,53,1.2
42021,51,0.6
42023,54,0.0
42025,45,3.5
42027,32,0.0
42029,50,0.5
42031,55,0.6
42033,70,0.0
42035,60,14.6
42037,43,0.9
42039,63,4.3
42041,47,0.4
42043,52,1.8
42045,46,2.2
42047,44,6.4
42049,50,1.9
42051,52,6.6
42053,37,0.0
42055,57,4.3
42057,41,8.4
42059,53,4.8
42061,46,6.7
42063,43,1.6
42065,63,4.6
42067,65,2.4
42069,55,6.6
42071,61,3.1
42073,59,5.7
42075,48,2.6
42077,51,2.2
42079,49,5.3
42081,49,7.1
42083,40,7.0
42085,71,9.5
42087,65,2.7
42089,49,11.3
42091,53,1.3
42093,36,0.0
42095,38,0.5
42097,67,10.1
42099,48,2.2
42101,51,3.0
42103,35,3.5
42105,49,18.4
42107,60,1.3
42109,59,0.7
42111,67,8.0
42113,120,1.8
42115,55,1.2
42117,54,0.9
42119,52,4.3
42121,58,13.0
42123,47,2.5
42125,49,1.4
42127,47,0.7
42129,52,1.6
42131,63,2.6
42133,53,5.2
44001,34,2.5
44003,58,0.0
44005,49,0.0
44007,46,1.5
44009,46,1.7
45001,38,0.0
45003,60,0.2
45005,56,36.7
45007,56,7.8
45009,26,0.0
45011,36,23.4
45013,57,2.8
45015,66,1.9
45017,72,0.0
45019,54,1.4
45021,65,5.5
45023,56,2.3
45025,51,0.4
45027,70,3.5
45029,37,0.0
45031,53,7.6
45033,43,0.0
45035,58,8.7
45037,46,0.0
45039,49,5.3
45041,60,1.1
45043,43,1.2
45045,57,1.9
45047,46,0.3
45049,40,15.2
45051,40,2.6
45053,72,0.0
45055,49,12.5
45057,62,8.2
45059,56,2.3
45061,59,0.0
45063,55,1.8
45065,43,0.0
45067,34,20.9
45069,51,9.4
45071,70,0.0
45073,48,2.5
45075,50,3.4
45077,50,2.2
45079,54,1.0
45081,52,6.1
45083,53,5.2
45085,77,2.4
45087,65,7.3
45089,59,0.0
45091,46,3.4
46003,51,0.0
46005,119,4.6
46007,38,0.0
46009,64,0.0
46011,31,3.8
46013,80,1.5
46015,157,0.0
46017,63,0.0
46019,35,0.0
46021,191,0.0
46023,109,10.6
46025,85,13.2
46027,43,9.0
46029,61,0.0
46031,79,0.0
46033,36,0.0
46035,45,0.0
46037,119,0.0
46039,107,0.0
46041,56,11.4
46043,126,25.8
46045,57,0.0
46047,15,0.0
46049,75,0.0
46051,37,0.0
46053,71,0.0
46055,55,0.0
46057,95,0.0
46059,125,0.0
46061,48,0.0
46063,83,0.0
46065,53,0.0
46067,74,0.0
46069,89,35.3
46071,75,0.0
46073,39,0.0
46075,171,0.0
46077,81,0.0
46079,119,0.0
46081,23,0.0
46083,82,2.1
46085,135,6.9
46087,62,0.0
46089,150,0.0
46091,133,12.1
46093,84,1.9
46095,31,15.4
46097,59,0.0
46099,61,1.6
46101,94,0.0
46102,104,13.0
46103,58,0.8
46105,51,38.5
46107,23,0.0
46109,71,9.4
46111,101,0.0
46115,65,0.0
46117,5,0.0
46119,28,0.0
46121,59,2.9
46123,65,0.0
46125,67,0.0
46127,57,0.0
46129,62,3.2
46135,100,1.4
46137,87,19.0
47001,51,3.3
47003,61,0.0
47005,47,0.0
47007,31,10.8
47009,48,0.9
47011,44,9.7
47013,55,1.9
47015,66,0.0
47017,48,3.3
47019,23,0.0
47021,53,0.0
47023,35,0.0
47025,62,0.0
47027,73,29.7
47029,21,3.2
47031,26,3.1
47033,50,5.0
47035,45,0.0
47037,56,1.3
47039,67,5.5
47041,61,1.9
47043,52,8.6
47045,45,7.1
47047,53,0.0
47049,30,1.8
47051,61,0.4
47053,63,13.2
47055,48,0.0
47057,31,0.0
47059,40,14.9
47061,61,10.6
47063,39,1.4
47065,48,4.1
47067,74,0.0
47069,62,2.1
47071,75,0.0
47073,57,1.3
47075,43,0.0
47077,66,0.0
47079,43,0.0
47081,59,0.0
47083,30,0.0
47085,61,9.2
47087,38,0.0
47089,51,1.7
47091,63,35.1
47093,42,1.9
47095,108,14.0
47097,70,0.0
47099,63,4.7
47101,33,0.0
47103,65,2.0
47105,46,0.0
47107,59,0.0
47109,61,0.9
47111,81,0.0
47113,71,5.4
47115,70,2.6
47117,57,9.4
47119,45,1.1
47121,72,6.8
47123,52,6.4
47125,64,2.8
47127,93,0.0
47129,50,0.0
47131,52,0.0
47133,75,0.0
47135,38,8.1
47137,15,0.0
47139,42,21.4
47141,43,0.5
47143,65,5.1
47145,63,0.0
47147,55,1.9
47149,51,3.3
47151,40,0.0
47153,51,0.0
47155,42,3.3
47157,51,3.5
47159,78,5.6
47161,65,1.6
47163,48,7.5
47165,44,0.6
47167,79,2.7
47169,67,0.0
47171,37,0.0
47173,30,18.8
47175,25,0.0
47177,63,13.4
47179,36,7.0
47181,47,1.4
47183,58,0.0
47185,42,7.4
47187,43,0.9
47189,51,5.5
48001,54,13.1
48003,76,0.0
48005,40,4.9
48007,100,42.7
48009,62,5.7
48011,38,0.0
48013,61,9.9
48015,54,1.2
48017,14,0.0
48019,9,0.0
48021,39,3.7
48023,65,15.4
48025,40,13.9
48027,66,4.2
48029,54,4.8
48031,57,23.9
48033,168,0.0
48035,50,0.0
48037,55,5.4
48039,64,1.1
48041,44,1.9
48043,63,0.0
48045,176,0.0
48047,91,26.9
48049,44,5.8
48051,36,0.0
48053,23,10.1
48055,63,3.6
48057,29,14.1
48059,62,9.2
48061,54,5.8
48063,104,0.0
48065,52,0.0
48067,62,7.5
48069,59,0.0
48071,94,0.0
48073,77,2.6
48075,106,11.1
48077,101,20.9
48079,157,20.4
48081,72,2.3
48083,29,23.3
48085,46,1.8
48087,92,0.0
48089,68,0.0
48091,54,4.3
48093,48,2.4
48095,92,0.0
48097,36,3.3
48099,57,3.3
48101,138,0.0
48103,87,31.2
48105,137,0.0
48107,63,0.0
48109,17,0.0
48111,129,1.5
48113,59,4.5
48115,36,0.0
48117,79,20.7
48119,59,8.6
48121,46,3.6
48123,39,5.6
48125,56,0.0
48127,70,6.5
48129,58,0.0
48131,11,0.0
48133,84,8.2
48135,69,6.4
48137,0,-
48139,55,2.5
48141,63,4.0
48143,54,18.0
48145,43,0.0
48147,57,0.8
48149,82,0.0
48151,60,0.0
48153,37,0.0
48155,27,0.0
48157,45,0.8
48159,51,0.0
48161,68,0.0
48163,70,0.0
48165,85,0.0
48167,59,2.0
48169,13,0.0
48171,33,0.0
48173,70,0.0
48175,21,33.3
48177,92,3.5
48179,44,0.0
48181,61,4.3
48183,54,5.6
48185,48,1.9
48187,52,3.9
48189,108,0.0
48191,52,53.1
48193,40,0.0
48195,68,0.0
48197,94,0.0
48199,69,1.1
48201,58,4.5
48203,42,0.0
48205,89,7.8
48207,132,48.5
48209,36,3.4
48211,64,0.0
48213,80,1.5
48215,62,5.6
48217,54,2.8
48219,53,9.7
48221,65,0.0
48223,44,8.3
48225,99,0.0
48227,101,7.0
48229,69,0.0
48231,64,6.7
48233,70,3.8
48235,37,0.0
48237,36,0.0
48239,25,0.0
48241,51,5.7
48243,8,0.0
48245,54,7.2
48247,83,37.6
48249,87,20.5
48251,53,5.1
48253,69,0.0
48255,73,3.4
48257,54,1.8
48259,33,11.6
48261,400,0.0
48263,0,-
48265,64,0.8
48267,135,13.5
48269,0,-
48271,133,0.0
48273,45,5.6
48275,75,0.0
48277,55,3.2
48279,56,16.7
48281,57,14.2
48283,28,0.0
48285,74,1.4
48287,74,5.0
48289,72,16.4
48291,50,5.2
48293,99,3.6
48295,88,14.5
48297,125,56.9
48299,45,2.8
48301,1000,0.0
48303,66,4.8
48305,51,11.7
48307,52,0.0
48309,49,6.7
48311,34,0.0
48313,69,0.0
48315,46,14.3
48317,73,0.0
48319,0,-
48321,41,4.2
48323,78,3.6
48325,56,10.1
48327,15,0.0
48329,81,7.6
48331,82,0.0
48333,98,0.0
48335,50,0.0
48337,54,0.0
48339,52,2.6
48341,70,0.0
48343,34,13.6
48345,167,0.0
48347,43,3.0
48349,62,2.1
48351,100,1.4
48353,44,21.7
48355,53,2.7
48357,52,0.0
48359,45,0.0
48361,57,1.9
48363,54,0.0
48365,70,5.0
48367,59,3.6
48369,36,10.8
48371,65,0.0
48373,44,14.8
48375,63,1.9
48377,21,0.0
48379,33,0.0
48381,42,7.0
48383,91,9.9
48385,34,0.0
48387,52,0.0
48389,19,0.0
48391,42,0.0
48393,0,-
48395,135,1.0
48397,60,2.6
48399,74,24.7
48401,58,2.2
48403,104,25.9
48405,45,5.4
48407,107,15.3
48409,70,10.1
48411,37,0.0
48413,99,0.0
48415,107,26.7
48417,83,23.2
48419,91,0.0
48421,90,0.0
48423,42,0.4
48425,12,0.0
48427,53,7.1
48429,76,0.0
48431,57,0.0
48433,12,0.0
48435,78,0.0
48437,60,42.0
48439,58,3.7
48441,58,2.7
48443,6,0.0
48445,55,0.0
48447,62,0.0
48449,97,2.6
48451,42,5.6
48453,44,2.0
48455,90,19.0
48457,69,21.3
48459,66,3.8
48461,54,0.0
48463,79,13.5
48465,97,1.4
48467,81,3.7
48469,42,12.7
48471,48,0.0
48473,35,2.2
48475,109,11.3
48477,47,17.6
48479,69,3.9
48481,47,25.5
48483,39,4.9
48485,54,1.7
48487,103,0.0
48489,88,4.7
48491,50,1.8
48493,63,18.0
48495,37,7.2
48497,51,5.4
48499,71,1.4
48501,79,4.5
48503,32,28.9
48505,132,0.0
48507,83,0.0
49001,125,0.0
49003,75,3.2
49005,72,0.0
49007,72,0.0
49009,112,0.0
49011,66,2.0
49013,84,5.8
49015,31,10.3
49017,41,0.0
49019,145,4.3
49021,51,0.0
49023,48,1.6
49025,68,0.0
49027,97,0.0
49029,104,0.0
49031,15,0.0
49033,23,0.0
49035,57,2.5
49037,53,6.8
49039,53,0.0
49041,73,0.0
49043,37,0.0
49045,56,3.7
49047,79,1.5
49049,76,1.3
49051,68,8.3
49053,56,1.0
49055,84,0.0
49057,64,1.6
50001,28,0.0
50003,48,2.0
50005,50,0.0
50007,40,2.1
50009,28,0.0
50011,35,0.0
50013,40,0.0
50015,43,0.0
50017,63,1.6
50019,39,2.0
50021,40,0.0
50023,36,1.8
50025,50,8.2
50027,42,0.0
51001,69,0.0
51003,47,1.2
51005,35,0.0
51007,37,0.0
51009,33,6.8
51011,54,8.8
51013,34,0.8
51015,41,2.8
51017,71,0.0
51019,58,0.0
51021,11,0.0
51023,41,0.0
51025,78,0.0
51027,44,3.7
51029,56,0.0
51031,79,0.0
51033,52,2.5
51035,55,48.8
51036,38,0.0
51037,52,14.4
51041,57,5.9
51043,48,0.0
51045,76,0.0
51047,37,0.0
51049,33,0.0
51051,68,9.7
51053,51,0.3
51057,57,2.2
51059,52,3.3
51061,47,0.0
51063,48,0.0
51065,33,0.0
51067,54,2.5
51069,55,1.6
51071,31,0.0
51073,61,2.5
51075,29,0.0
51077,43,0.0
51079,49,0.0
51081,34,0.0
51083,42,3.9
51085,48,2.4
51087,46,0.7
51089,51,0.0
51091,208,0.0
51093,35,0.0
51095,31,4.7
51097,53,0.0
51099,57,1.1
51101,52,0.0
51103,33,0.0
51105,47,14.7
51107,50,0.9
51109,54,1.0
51111,29,0.0
51113,47,0.0
51115,50,0.0
51117,66,2.7
51119,56,0.0
51121,18,0.0
51125,60,0.0
51127,59,0.0
51131,71,0.0
51133,21,0.0
51135,29,0.0
51137,68,1.0
51139,56,0.0
51141,24,30.6
51143,55,1.5
51145,40,0.0
51147,44,0.0
51149,52,5.2
51153,59,2.6
51155,38,2.4
51157,33,0.0
51159,59,0.0
51161,36,5.4
51163,29,9.8
51165,45,1.6
51167,34,0.0
51169,67,0.0
51171,54,7.8
51173,43,2.2
51175,53,3.4
51177,52,1.2
51179,63,0.7
51181,54,0.0
51183,93,0.0
51185,87,0.0
51187,49,0.9
51191,24,7.4
51193,97,0.0
51195,49,15.5
51197,45,0.0
51199,65,0.0
51510,41,0.4
51520,84,2.8
51530,18,0.0
51540,30,0.0
51550,62,3.0
51570,52,0.0
51580,48,34.5
51590,55,7.5
51595,35,28.6
51600,67,3.8
51610,38,0.0
51620,132,0.0
51630,28,0.0
51640,91,7.7
51650,39,0.1
51660,32,0.5
51670,49,0.0
51678,36,0.0
51680,50,5.4
51683,65,0.0
51685,20,0.0
51690,69,0.0
51700,60,8.1
51710,53,1.8
51720,30,0.0
51730,35,8.2
51735,58,0.0
51740,43,1.0
51750,12,0.0
51760,48,1.5
51770,46,10.2
51775,23,13.8
51790,50,0.0
51800,58,6.1
51810,52,2.6
51820,40,0.0
51830,11,25.4
51840,60,0.0
53001,66,4.6
53003,63,12.8
53005,47,2.9
53007,55,0.0
53009,45,0.0
53011,58,1.7
53013,55,0.0
53015,51,0.0
53017,61,1.9
53019,60,0.0
53021,73,2.2
53023,69,0.0
53025,68,8.9
53027,60,3.4
53029,60,0.8
53031,25,0.0
53033,49,1.1
53035,55,1.7
53037,34,2.2
53039,45,0.0
53041,69,7.7
53043,88,0.0
53045,70,1.6
53047,73,0.0
53049,38,13.1
53051,155,0.0
53053,64,1.4
53055,42,7.7
53057,44,2.8
53059,16,0.0
53061,56,1.0
53063,58,2.7
53065,65,3.7
53067,47,1.6
53069,85,0.0
53071,46,0.0
53073,54,3.3
53075,19,0.0
53077,71,6.9
54001,56,5.2
54003,74,2.8
54005,65,11.6
54007,9,0.0
54009,38,2.3
54011,42,0.4
54013,24,0.0
54015,77,0.0
54017,111,0.0
54019,52,0.0
54021,73,0.0
54023,52,0.0
54025,80,0.0
54027,36,7.6
54029,43,0.0
54031,46,5.6
54033,45,4.8
54035,35,0.0
54037,52,6.0
54039,48,6.7
54041,40,4.0
54043,48,0.0
54045,79,7.9
54047,67,26.2
54049,75,5.9
54051,39,3.9
54053,62,2.5
54055,56,10.1
54057,61,0.0
54059,46,9.1
54061,39,1.1
54063,31,0.0
54065,45,0.0
54067,62,0.0
54069,49,0.0
54071,69,0.0
54073,88,0.0
54075,33,0.0
54077,49,7.0
54079,45,0.0
54081,33,4.6
54083,52,13.1
54085,41,0.0
54087,51,18.2
54089,24,0.0
54091,112,7.8
54093,37,0.0
54095,38,0.0
54097,39,1.4
54099,48,0.5
54101,53,0.0
54103,73,7.8
54105,27,0.0
54107,56,4.0
54109,42,15.1
55001,69,3.1
55003,83,0.0
55005,68,0.0
55007,57,0.0
55009,49,1.3
55011,63,0.0
55013,48,2.5
55015,59,0.0
55017,67,1.2
55019,90,4.2
55021,54,3.0
55023,58,0.0
55025,47,0.2
55027,51,0.9
55029,76,0.0
55031,45,1.6
55033,28,3.5
55035,42,8.4
55037,51,0.0
55039,54,6.9
55041,75,22.1
55043,58,8.5
55045,62,0.0
55047,62,1.9
55049,53,0.8
55051,40,0.0
55053,86,2.5
55055,47,0.0
55057,79,5.6
55059,57,7.2
55061,86,1.4
55063,49,4.2
55065,64,0.0
55067,105,0.0
55069,67,1.1
55071,50,4.2
55073,55,0.1
55075,61,2.3
55077,54,3.6
55078,85,0.0
55079,49,2.2
55081,62,0.5
55083,45,5.2
55085,33,1.0
55087,58,0.1
55089,56,0.0
