cfips,pct_house_price_gt1mill,pct_house_price_500k_1mill,pct_house_price_250k_500k,pct_house_price_100k_250k
01001,0.0,0.0,14.761904761904763,44.761904761904766
01003,3.076923076923077,7.065527065527065,32.87749287749288,42.96296296296296
01005,2.631578947368421,0.0,18.859649122807017,41.66666666666667
01007,0.0,19.801980198019802,0.0,44.554455445544555
01009,2.127659574468085,0.0,14.893617021276595,20.74468085106383
01011,0.0,0.0,0.0,0.0
01013,0.0,6.60377358490566,0.8490566037735849,37.16981132075471
01015,0.0,0.0,6.729131175468483,22.913117546848383
01017,0.0,0.0,0.0,20.273972602739725
01019,0.0,2.4861878453038675,24.03314917127072,22.92817679558011
01021,0.0,0.0,10.178117048346055,43.51145038167939
01023,0.0,0.0,0.0,0.0
01025,0.0,0.0,8.24742268041237,34.02061855670103
01027,0.0,0.0,0.0,13.461538461538462
01029,0.0,0.0,0.0,8.0
01031,0.0,0.0,0.7352941176470588,67.40196078431373
01033,0.0,4.160475482912332,0.0,42.34769687964339
01035,0.0,0.0,0.0,18.118466898954704
01037,0.0,7.291666666666667,0.0,30.208333333333332
01039,0.0,0.0,6.082289803220036,29.695885509838998
01041,0.0,0.0,0.0,19.78798586572438
01043,0.0,7.368421052631578,5.0,37.89473684210527
01045,0.0,0.0,9.393939393939393,44.84848484848485
01047,0.0,0.0,5.723905723905724,13.131313131313133
01049,0.0,1.5825169555388092,2.260738507912585,23.888470233609645
01051,0.0,0.0,14.490861618798956,61.35770234986945
01053,0.0,0.0,0.0,20.0
01055,0.0,0.0,0.0,31.11111111111111
01057,0.0,0.0,0.0,0.0
01059,0.0,8.552631578947368,0.0,23.24561403508772
01061,0.0,0.0,4.3999999999999995,29.2
01063,0.0,0.0,0.0,0.0
01065,0.0,0.0,0.0,63.2183908045977
01067,0.0,4.780876494023905,0.0,20.318725099601593
01069,0.0,1.5011547344110854,13.048498845265588,37.99076212471132
01071,0.0,2.3837902264600714,0.0,10.607866507747318
01073,1.5061238000662032,3.1446540880503147,8.291956305858987,39.65574313141344
01075,0.0,0.0,26.53061224489796,4.081632653061225
01077,0.0,2.0689655172413794,24.275862068965516,38.758620689655174
01079,0.0,0.0,0.0,25.97864768683274
01081,6.947368421052631,0.0,5.684210526315789,58.31578947368421
01083,0.0,0.0,27.35229759299781,44.42013129102845
01085,0.0,0.0,0.0,11.76470588235294
01087,0.0,0.0,0.0,7.926829268292683
01089,0.0,1.911544227886057,32.15892053973013,33.95802098950525
01091,0.0,0.0,0.0,34.0
01093,0.0,0.0,0.0,17.012448132780083
01095,0.0,0.0,30.309988518943744,38.23191733639495
01097,0.0,0.0,6.479275845640782,44.06860409718914
01099,0.0,7.142857142857142,25.0,14.285714285714285
01101,0.0,7.687991021324354,8.473625140291807,31.70594837261504
01103,0.0,0.0,11.507936507936508,33.63095238095239
01105,0.0,0.0,0.0,96.75925925925925
01107,0.0,0.0,0.0,36.666666666666664
01109,0.0,0.0,20.770877944325484,62.526766595289075
01111,0.0,13.705583756345177,7.1065989847715745,5.583756345177665
01113,0.0,6.369426751592357,0.0,51.11464968152867
01115,0.0,0.0,8.958333333333334,27.916666666666668
01117,2.5738077214231643,11.05223315669947,24.37547312641938,43.073429220287665
01119,18.51851851851852,0.0,0.0,0.0
01121,2.890792291220557,1.3918629550321198,0.7494646680942184,50.53533190578159
01123,10.189573459715639,7.345971563981042,10.90047393364929,27.251184834123222
01125,7.898658718330849,0.0,8.19672131147541,61.25186289120715
01127,0.0,0.0,11.496746203904555,7.592190889370933
01129,0.0,0.0,0.0,47.05882352941176
01131,0.0,0.0,0.0,66.66666666666666
01133,0.0,5.41871921182266,7.8817733990147785,47.783251231527096
02013,0.0,0.0,22.22222222222222,44.44444444444444
02016,0.0,0.0,5.88235294117647,23.52941176470588
02020,0.0,8.135860979462874,42.96998420221169,38.862559241706165
02050,0.0,3.7037037037037033,44.44444444444444,51.85185185185185
02060,0.0,16.666666666666664,0.0,50.0
02068,0.0,0.0,7.8431372549019605,50.98039215686274
02070,0.0,0.0,54.54545454545454,0.0
02090,0.0,2.027027027027027,27.25225225225225,63.288288288288285
02100,0.0,6.666666666666667,86.66666666666667,6.666666666666667
02105,0.0,14.634146341463413,4.878048780487805,39.02439024390244
02110,0.0,16.39344262295082,68.30601092896174,15.300546448087433
02122,2.2435897435897436,2.403846153846154,40.22435897435898,41.506410256410255
02130,0.0,29.577464788732392,33.80281690140845,21.12676056338028
02150,0.0,4.3478260869565215,50.0,28.26086956521739
02158,0.0,0.0,16.666666666666664,75.0
02164,0.0,0.0,40.0,40.0
02170,0.0,3.956343792633015,29.877216916780352,43.92905866302865
02180,0.0,14.285714285714285,0.0,50.0
02185,0.0,0.0,11.76470588235294,88.23529411764706
02188,0.0,0.0,0.0,100.0
02195,0.0,3.076923076923077,29.230769230769234,50.76923076923077
02198,0.0,9.433962264150944,9.433962264150944,29.245283018867923
02220,0.0,0.0,59.79381443298969,21.649484536082475
02230,0.0,0.0,37.5,37.5
02240,7.5,0.8333333333333334,10.833333333333334,46.666666666666664
02261,0.0,6.451612903225806,20.967741935483872,33.87096774193548
02275,0.0,0.0,70.83333333333334,16.666666666666664
02282,0.0,0.0,25.0,50.0
02290,0.0,0.0,11.320754716981133,39.62264150943396
04001,1.3986013986013985,5.361305361305361,13.286713286713287,37.76223776223776
04003,0.5984440454817475,0.0,4.308797127468582,48.35427887492519
04005,1.2106537530266344,0.0,44.06779661016949,44.43099273607748
04007,2.1037868162692845,9.1164095371669,17.391304347826086,53.85694249649369
04009,0.0,0.0,2.770780856423174,28.211586901763226
04011,0.0,0.0,1.5,20.75
04012,1.0389610389610389,0.0,1.5584415584415585,29.22077922077922
