cfips,pct_house_price_gt1mill,pct_house_price_500k_1mill,pct_house_price_250k_500k,pct_house_price_100k_250k
01001,0.0,0.0,14.184397163120568,58.51063829787234
01003,1.0950080515297906,6.892109500805153,40.90177133655394,38.09983896940419
01005,2.3904382470119523,0.0,7.569721115537849,34.26294820717131
01007,0.0,18.253968253968253,0.0,39.682539682539684
01009,2.604166666666667,0.0,13.020833333333334,11.979166666666668
01011,0.0,0.0,0.0,0.0
01013,0.0,4.624277456647398,0.4335260115606936,30.5635838150289
01015,0.0,0.0,7.6923076923076925,21.47852147852148
01017,0.0,0.0,0.0,28.57142857142857
01019,0.0,0.0,17.321016166281755,47.11316397228637
01021,0.0,0.0,6.044678055190539,45.203679369250985
01023,0.0,0.0,0.0,0.0
01025,0.0,0.0,6.349206349206349,30.158730158730158
01027,0.0,0.0,0.0,31.496062992125985
01029,0.0,0.0,0.0,20.689655172413794
01031,0.0,0.0,0.847457627118644,59.03954802259888
01033,0.0,5.366726296958855,0.0,36.85152057245081
01035,0.0,0.0,0.0,16.10738255033557
01037,0.0,4.451038575667656,0.0,43.916913946587535
01039,0.0,0.0,6.358381502890173,27.552986512524086
01041,0.0,0.0,0.0,23.37917485265226
01043,0.0,5.4613935969868175,8.662900188323917,57.06214689265536
01045,0.0,0.0,11.11111111111111,53.47222222222222
01047,0.0,0.0,12.868632707774799,9.919571045576408
01049,0.0,4.006968641114982,3.6585365853658534,33.62369337979094
01051,0.0,3.391959798994975,21.231155778894472,47.98994974874372
01053,0.0,0.0,0.0,36.36363636363637
01055,0.0,0.0,0.0,23.274161735700197
01057,0.0,0.0,0.0,0.0
01059,0.0,8.27250608272506,0.0,30.900243309002434
01061,0.0,0.0,5.687203791469194,35.07109004739337
01063,0.0,0.0,0.0,0.0
01065,0.0,0.0,0.0,65.97938144329896
01067,0.0,4.780876494023905,0.0,25.89641434262948
01069,0.0,1.2600229095074456,12.027491408934708,39.74799541809851
01071,0.0,5.232558139534884,1.4534883720930232,17.151162790697676
01073,1.81892499489066,3.740036787247088,12.180666257919476,41.89658696096464
01075,0.0,0.0,19.718309859154928,28.169014084507044
01077,0.0,0.0,21.301775147928996,33.875739644970416
01079,0.0,0.0,0.0,32.98611111111111
01081,5.809523809523809,0.0,9.238095238095239,53.714285714285715
01083,0.0,0.0,29.43305186972256,43.54644149577804
01085,0.0,0.0,0.0,9.375
01087,0.0,0.0,0.0,9.01639344262295
01089,0.0,0.0,29.591836734693878,38.24312333629104
01091,0.0,0.0,0.0,45.20547945205479
01093,0.0,0.0,0.0,16.3265306122449
01095,0.0,0.0,42.42424242424242,33.33333333333333
01097,0.0,0.0,8.48470363288719,37.141491395793494
01099,0.0,1.6666666666666667,11.666666666666666,6.666666666666667
01101,0.0,4.906542056074766,12.908878504672897,30.54906542056075
01103,0.0,0.0,16.998191681735985,28.20976491862568
01105,0.0,0.0,0.0,96.93877551020408
01107,0.0,0.0,0.0,32.22222222222222
01109,0.0,0.0,18.53496115427303,41.84239733629301
01111,0.0,16.049382716049383,8.024691358024691,0.0
01113,0.0,5.594405594405594,0.0,55.66433566433566
01115,0.0,0.0,0.0,35.96491228070175
01117,0.9417808219178082,14.04109589041096,18.835616438356166,46.48972602739726
01119,15.625,0.0,0.0,0.0
01121,2.466598150051387,7.7081192189105865,0.7194244604316548,37.82117163412128
01123,3.4482758620689653,8.908045977011495,13.218390804597702,33.33333333333333
01125,8.345534407027818,1.3177159590043925,8.638360175695462,62.664714494875554
01127,0.0,0.0,11.11111111111111,6.8686868686868685
01129,0.0,0.0,0.0,47.61904761904761
01131,0.0,0.0,0.0,66.66666666666666
01133,0.0,1.5463917525773196,22.164948453608247,38.144329896907216
02013,0.0,0.0,12.5,62.5
02016,0.0,0.0,6.666666666666667,20.0
02020,0.0,7.0274636510500805,50.96930533117933,37.964458804523424
02050,0.0,17.857142857142858,35.714285714285715,46.42857142857143
02060,0.0,25.0,0.0,25.0
02068,0.0,0.0,7.8431372549019605,50.98039215686274
02070,0.0,0.0,72.72727272727273,0.0
02090,0.0,1.9342359767891684,18.95551257253385,69.0522243713733
02100,0.0,2.127659574468085,34.04255319148936,63.829787234042556
02105,0.0,13.636363636363635,15.909090909090908,38.63636363636363
02110,0.0,14.15525114155251,72.14611872146118,13.698630136986301
02122,2.1840873634945397,2.80811232449298,39.62558502340094,39.78159126365055
02130,0.0,8.333333333333332,45.83333333333333,35.41666666666667
02150,0.0,3.9603960396039604,44.554455445544555,32.67326732673268
02158,0.0,0.0,15.384615384615385,69.23076923076923
02164,0.0,0.0,44.44444444444444,33.33333333333333
02170,0.0,2.4423337856173677,35.82089552238806,41.11261872455903
02180,0.0,0.0,0.0,35.294117647058826
02185,0.0,0.0,4.761904761904762,85.71428571428571
02188,0.0,0.0,0.0,0.0
02195,0.0,2.2222222222222223,20.0,66.66666666666666
02198,0.0,13.725490196078432,8.823529411764707,25.49019607843137
02220,0.0,3.125,59.375,28.125
02230,0.0,0.0,37.5,37.5
02240,6.7669172932330826,0.7518796992481203,18.796992481203006,33.08270676691729
02261,0.0,8.620689655172415,7.758620689655173,37.93103448275862
02275,0.0,0.0,61.53846153846154,23.076923076923077
02282,0.0,0.0,25.0,50.0
02290,0.0,0.0,23.809523809523807,33.33333333333333
04001,1.3856812933025404,5.311778290993072,11.547344110854503,36.95150115473441
04003,0.0,0.0,4.176904176904177,37.714987714987714
04005,1.0380622837370241,2.9988465974625145,33.56401384083045,42.675893886966556
04007,1.6795865633074936,8.785529715762273,25.064599483204137,37.46770025839793
04009,0.0,0.0,0.0,29.01484480431849
04011,0.0,0.0,0.0,13.694267515923567
04012,0.9744214372716199,0.0,4.750304506699147,25.700365408038977
04013,3.8734557368097744,8.470411576001638,30.9466930584943,39.20892771824449
04015,2.0896821941663037,0.0,6.5737919024814975,38.18023508924684
04017,2.2131147540983607,3.934426229508197,25.73770491803279,35.57377049180328
04019,0.5716564743419303,5.689976070194097,24.74076043605424,46.609944163786224
04021,0.17152658662092624,1.4457240872335213,10.536633178142612,55.59911786326881
04023,7.434944237918216,11.524163568773234,26.394052044609666,40.14869888475837
04025,1.6456921587608906,18.39303000968054,23.039690222652467,26.96030977734753
04027,0.0,1.2642225031605563,3.792667509481669,37.80025284450063
05001,0.0,0.0,0.0,24.203821656050955
05003,0.0,0.0,0.0,23.893805309734514
05005,0.0,0.0,1.728395061728395,27.65432098765432
05007,0.727994705493051,3.3090668431502315,21.773659827928523,59.29847782925215
05009,0.0,0.0,6.1465721040189125,26.47754137115839
05011,0.0,0.0,0.0,0.0
05013,0.0,0.0,23.333333333333332,3.3333333333333335
05015,0.0,0.0,27.68166089965398,18.685121107266436
05017,0.0,0.0,16.022099447513813,16.574585635359114
05019,0.0,0.8676789587852495,1.5184381778741864,28.850325379609544
05021,0.0,0.0,0.0,3.4965034965034967
05023,0.0,0.0,18.284424379232505,55.53047404063205
05025,0.0,0.0,0.0,0.0
05027,0.0,0.0,8.035714285714286,23.809523809523807
05029,0.0,0.0,0.0,24.598930481283425
05031,0.964630225080386,3.697749196141479,3.697749196141479,39.71061093247588
05033,0.0,0.0,57.14285714285714,28.163265306122447
05035,0.0,0.0,3.6036036036036037,43.84384384384384
05037,0.0,0.0,20.080321285140563,45.38152610441767
05039,0.0,0.0,3.6923076923076925,14.153846153846153
05041,0.0,15.573770491803279,10.655737704918032,10.655737704918032
05043,0.0,0.0,3.3582089552238807,14.17910447761194
05045,0.0,0.0,0.0,72.54335260115607
05047,0.0,0.0,0.0,47.77777777777778
05049,0.0,0.0,0.0,41.390728476821195
05051,0.0,0.0,12.403697996918336,38.52080123266564
05053,0.0,0.0,0.0,0.0
05055,0.0,0.0,0.0,22.807017543859647
05057,0.0,0.0,0.0,2.631578947368421
05059,0.0,0.0,4.23728813559322,37.96610169491525
05061,0.0,0.0,0.0,64.34782608695652
05063,0.0,0.0,0.0,44.47513812154696
05065,0.0,0.0,2.608695652173913,15.65217391304348
05067,0.0,0.0,0.0,5.0
05069,0.0,0.0,10.75268817204301,20.43010752688172
05071,0.0,0.0,8.411214953271028,0.0
05073,0.0,0.0,0.0,0.0
05075,0.0,0.0,0.0,0.0
05077,0.0,0.0,82.05128205128204,0.0
05079,0.0,0.0,0.0,23.91304347826087
05081,0.0,0.0,0.0,0.0
05083,0.0,0.0,16.94915254237288,52.54237288135594
05085,0.0,0.0,0.0,51.656920077972714
05087,0.0,0.0,47.61904761904761,50.0
05089,0.0,0.0,0.0,57.73480662983425
05091,0.0,0.0,5.263157894736842,20.46783625730994
05093,0.0,0.0,0.0,11.26005361930295
05095,0.0,0.0,0.0,52.94117647058824
05097,0.0,0.0,0.0,40.35087719298245
05099,0.0,0.0,0.0,0.0
05101,0.0,0.0,0.0,96.42857142857143
05103,0.0,0.0,0.0,9.839357429718875
05105,0.0,0.0,23.214285714285715,24.107142857142858
05107,0.0,0.0,0.0,6.666666666666667
05109,0.0,0.0,0.0,24.0
05111,0.0,0.0,0.0,27.77777777777778
05113,0.0,0.0,17.12962962962963,18.51851851851852
05115,0.0,0.0,9.82905982905983,50.85470085470085
05117,0.0,0.0,0.0,0.0
05119,0.0,0.3102378490175801,13.46949327817994,37.17683557394002
05121,0.0,0.0,14.893617021276595,54.25531914893617
05123,0.0,0.0,0.0,10.87866108786611
05125,0.0,0.0,25.36231884057971,29.81366459627329
05127,0.0,0.0,6.25,72.91666666666666
05129,0.0,0.0,0.0,23.404255319148938
05131,0.0,0.0,2.986857825567503,52.44922341696535
05133,0.0,0.0,2.941176470588235,0.0
05135,0.0,0.0,11.363636363636363,16.193181818181817
05137,0.0,0.0,0.0,71.42857142857143
05139,0.0,0.0,12.5,29.86111111111111
05141,0.0,0.0,12.333333333333334,36.333333333333336
05143,0.0,19.58295557570263,9.700815956482321,37.53399818676337
05145,0.0,8.35117773019272,0.0,34.26124197002141
05147,0.0,0.0,0.0,40.42553191489361
05149,0.0,0.0,0.0,44.18604651162791
06001,17.957076881282262,43.46644933441999,31.86634066829666,4.645476772616137
06003,0.0,63.63636363636363,29.545454545454547,6.8181818181818175
06005,0.0,6.491499227202473,46.52241112828439,41.42194744976816
06007,0.0,9.18009810791871,42.4667133847232,43.93833216538192
06009,0.0,10.911602209944752,51.79558011049724,29.83425414364641
06011,0.0,7.6923076923076925,57.14285714285714,35.16483516483517
06013,24.604473540643752,39.361702127659576,18.57610474631751,14.075286415711949
06015,0.0,0.0,32.77027027027027,52.02702702702703
06017,2.505446623093682,11.002178649237472,49.01960784313725,33.11546840958606
06019,2.7988942639944714,10.400829302004148,28.818244644091223,44.194885970974426
06021,0.0,0.0,0.0,0.0
06023,0.0,11.194029850746269,33.731343283582085,36.71641791044776
06025,0.0,0.0,12.99826689774697,32.23570190641248
06027,0.0,0.0,46.875,43.75
06029,0.8051889957503914,1.0064862446879894,23.350480876761353,50.01118318049653
06031,0.0,0.0,46.27151051625239,27.724665391969406
06033,0.0,4.437229437229438,45.34632034632035,37.121212121212125
06035,0.0,10.566037735849058,8.679245283018867,44.905660377358494
06037,24.69567863664029,34.35788192331102,31.36412051125989,6.839622641509433
06039,0.0,20.937188434695912,37.986041874376866,35.194416749750744
06041,24.556616643929058,42.97407912687585,20.73669849931787,0.0
06043,6.870229007633588,9.770992366412214,16.6412213740458,27.480916030534353
06045,4.0625,31.25,38.75,10.9375
06047,3.081232492997199,13.445378151260504,31.092436974789916,36.22782446311858
06049,12.757201646090536,3.7037037037037033,0.0,44.8559670781893
06051,5.0228310502283104,43.37899543378995,17.35159817351598,34.24657534246575
06053,25.684678016284234,31.236121391561806,25.832716506291636,12.139156180606959
06055,40.082644628099175,43.595041322314046,3.925619834710744,6.8181818181818175
06057,14.847715736040609,18.527918781725887,35.659898477157356,19.416243654822335
06059,30.719547885760417,38.82329195680694,19.85064083156726,7.427591078817238
06061,14.748784440842789,27.49864937871421,39.16801728795246,8.860075634792004
06063,1.3623978201634876,16.076294277929154,43.32425068119891,29.427792915531338
06065,4.652767131687874,13.030814042618427,45.30124175992641,22.36700904491798
06067,0.6163056876210601,13.329811586546928,46.399013910899804,31.29072019721782
06069,4.3624161073825505,23.48993288590604,42.95302013422819,5.033557046979865
06071,3.1724924012158056,8.197188449848024,42.03077507598784,33.50113981762918
06073,16.587490102929532,34.610055423594616,35.62945368171022,8.798495645288995
06075,58.39967340273525,34.04776484996938,6.8993672177995515,0.0
06077,2.0311933260790718,9.140369967355822,45.44795067101922,29.923830250272033
06079,7.440476190476191,46.48809523809524,30.238095238095237,12.44047619047619
